Path centered at: WORLD FRAME [0.00268908, 0.00268908], DRONE FRAME [-2.67742,-3.79994]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.02575m
Ending at 3.77065m
Depth = 0.744895m (40%)
Layer 0 radius: 0.0509853
Layer 1 radius: 0.24671
Layer 2 radius: 0.346004
Layer 3 radius: 0.374375
Layer 4 radius: 0.410024
Layer 5 radius: 0.434241
Layer 6 radius: 0.465838
Layer 7 radius: 0.498436
0 [-2.47742, -3.79994, 3.02575]
1 [-2.47907, -3.82552, 3.02575]
2 [-2.48396, -3.85067, 3.02575]
3 [-2.49204, -3.87499, 3.02575]
4 [-2.50316, -3.89808, 3.02575]
5 [-2.51714, -3.91956, 3.02575]
6 [-2.53375, -3.93908, 3.02575]
7 [-2.55273, -3.95631, 3.02575]
8 [-2.57375, -3.97097, 3.02575]
9 [-2.59647, -3.98282, 3.02575]
10 [-2.62052, -3.99167, 3.02575]
11 [-2.6455, -3.99738, 3.02575]
12 [-2.67101, -3.99984, 3.02575]
13 [-2.69663, -3.99902, 3.02575]
14 [-2.72193, -3.99493, 3.02575]
15 [-2.7465, -3.98763, 3.02575]
16 [-2.76993, -3.97726, 3.02575]
17 [-2.79185, -3.96398, 3.02575]
18 [-2.81188, -3.948, 3.02575]
19 [-2.82971, -3.92959, 3.02575]
20 [-2.84504, -3.90905, 3.02575]
21 [-2.85762, -3.88672, 3.02575]
22 [-2.86723, -3.86296, 3.02575]
23 [-2.87374, -3.83817, 3.02575]
24 [-2.87701, -3.81275, 3.02575]
25 [-2.87701, -3.78713, 3.02575]
26 [-2.87374, -3.76171, 3.02575]
27 [-2.86723, -3.73692, 3.02575]
28 [-2.85762, -3.71316, 3.02575]
29 [-2.84504, -3.69083, 3.02575]
30 [-2.82971, -3.6703, 3.02575]
31 [-2.81188, -3.65189, 3.02575]
32 [-2.79185, -3.63591, 3.02575]
33 [-2.76993, -3.62262, 3.02575]
34 [-2.7465, -3.61225, 3.02575]
35 [-2.72193, -3.60496, 3.02575]
36 [-2.69663, -3.60086, 3.02575]
37 [-2.67101, -3.60004, 3.02575]
38 [-2.6455, -3.6025, 3.02575]
39 [-2.62052, -3.60821, 3.02575]
40 [-2.59647, -3.61706, 3.02575]
41 [-2.57375, -3.62891, 3.02575]
42 [-2.55273, -3.64357, 3.02575]
43 [-2.53375, -3.6608, 3.02575]
44 [-2.51714, -3.68032, 3.02575]
45 [-2.50316, -3.7018, 3.02575]
46 [-2.49204, -3.72489, 3.02575]
47 [-2.48396, -3.74921, 3.02575]
48 [-2.47907, -3.77437, 3.02575]
49 [-2.47742, -3.79994, 3.02575]
0 [-2.43071, -3.79994, 3.12575]
1 [-2.43274, -3.83149, 3.12575]
2 [-2.43878, -3.86252, 3.12575]
3 [-2.44874, -3.89252, 3.12575]
4 [-2.46246, -3.92101, 3.12575]
5 [-2.47971, -3.9475, 3.12575]
6 [-2.5002, -3.97157, 3.12575]
7 [-2.5236, -3.99283, 3.12575]
8 [-2.54953, -4.01091, 3.12575]
9 [-2.57756, -4.02554, 3.12575]
10 [-2.60723, -4.03645, 3.12575]
11 [-2.63805, -4.04349, 3.12575]
12 [-2.66952, -4.04652, 3.12575]
13 [-2.70111, -4.04551, 3.12575]
14 [-2.73232, -4.04047, 3.12575]
15 [-2.76263, -4.03147, 3.12575]
16 [-2.79154, -4.01867, 3.12575]
17 [-2.81857, -4.00229, 3.12575]
18 [-2.84329, -3.98257, 3.12575]
19 [-2.86528, -3.95987, 3.12575]
20 [-2.88419, -3.93453, 3.12575]
21 [-2.8997, -3.90698, 3.12575]
22 [-2.91157, -3.87768, 3.12575]
23 [-2.91958, -3.8471, 3.12575]
24 [-2.92363, -3.81575, 3.12575]
25 [-2.92363, -3.78413, 3.12575]
26 [-2.91958, -3.75278, 3.12575]
27 [-2.91157, -3.7222, 3.12575]
28 [-2.8997, -3.6929, 3.12575]
29 [-2.88419, -3.66535, 3.12575]
30 [-2.86528, -3.64002, 3.12575]
31 [-2.84329, -3.61731, 3.12575]
32 [-2.81857, -3.5976, 3.12575]
33 [-2.79154, -3.58121, 3.12575]
34 [-2.76263, -3.56841, 3.12575]
35 [-2.73232, -3.55942, 3.12575]
36 [-2.70111, -3.55437, 3.12575]
37 [-2.66952, -3.55336, 3.12575]
38 [-2.63805, -3.55639, 3.12575]
39 [-2.60723, -3.56343, 3.12575]
40 [-2.57756, -3.57435, 3.12575]
41 [-2.54953, -3.58897, 3.12575]
42 [-2.5236, -3.60706, 3.12575]
43 [-2.5002, -3.62831, 3.12575]
44 [-2.47971, -3.65238, 3.12575]
45 [-2.46246, -3.67888, 3.12575]
46 [-2.44874, -3.70736, 3.12575]
47 [-2.43878, -3.73736, 3.12575]
48 [-2.43274, -3.76839, 3.12575]
49 [-2.43071, -3.79994, 3.12575]
0 [-2.33142, -3.79994, 3.22575]
1 [-2.33426, -3.84419, 3.22575]
2 [-2.34274, -3.88771, 3.22575]
3 [-2.35671, -3.92978, 3.22575]
4 [-2.37594, -3.96973, 3.22575]
5 [-2.40013, -4.00689, 3.22575]
6 [-2.42887, -4.04065, 3.22575]
7 [-2.46169, -4.07046, 3.22575]
8 [-2.49806, -4.09582, 3.22575]
9 [-2.53737, -4.11633, 3.22575]
10 [-2.57898, -4.13164, 3.22575]
11 [-2.6222, -4.14151, 3.22575]
12 [-2.66633, -4.14577, 3.22575]
13 [-2.71065, -4.14435, 3.22575]
14 [-2.75442, -4.13727, 3.22575]
15 [-2.79692, -4.12466, 3.22575]
16 [-2.83746, -4.10671, 3.22575]
17 [-2.87538, -4.08372, 3.22575]
18 [-2.91004, -4.05608, 3.22575]
19 [-2.94089, -4.02423, 3.22575]
20 [-2.96741, -3.9887, 3.22575]
21 [-2.98916, -3.95007, 3.22575]
22 [-3.0058, -3.90897, 3.22575]
23 [-3.01705, -3.86608, 3.22575]
24 [-3.02272, -3.82211, 3.22575]
25 [-3.02272, -3.77777, 3.22575]
26 [-3.01705, -3.7338, 3.22575]
27 [-3.0058, -3.69091, 3.22575]
28 [-2.98916, -3.64982, 3.22575]
29 [-2.96741, -3.61118, 3.22575]
30 [-2.94089, -3.57565, 3.22575]
31 [-2.91004, -3.5438, 3.22575]
32 [-2.87538, -3.51616, 3.22575]
33 [-2.83746, -3.49317, 3.22575]
34 [-2.79692, -3.47523, 3.22575]
35 [-2.75442, -3.46261, 3.22575]
36 [-2.71065, -3.45554, 3.22575]
37 [-2.66633, -3.45411, 3.22575]
38 [-2.6222, -3.45837, 3.22575]
39 [-2.57898, -3.46824, 3.22575]
40 [-2.53737, -3.48355, 3.22575]
41 [-2.49806, -3.50406, 3.22575]
42 [-2.46169, -3.52942, 3.22575]
43 [-2.42887, -3.55923, 3.22575]
44 [-2.40013, -3.59299, 3.22575]
45 [-2.37594, -3.63015, 3.22575]
46 [-2.35671, -3.6701, 3.22575]
47 [-2.34274, -3.71218, 3.22575]
48 [-2.33426, -3.75569, 3.22575]
49 [-2.33142, -3.79994, 3.22575]
0 [-2.30305, -3.79994, 3.32575]
1 [-2.30612, -3.84781, 3.32575]
2 [-2.31529, -3.8949, 3.32575]
3 [-2.33041, -3.94043, 3.32575]
4 [-2.35122, -3.98365, 3.32575]
5 [-2.37739, -4.02386, 3.32575]
6 [-2.40849, -4.06039, 3.32575]
7 [-2.444, -4.09264, 3.32575]
8 [-2.48335, -4.12008, 3.32575]
9 [-2.52588, -4.14227, 3.32575]
10 [-2.5709, -4.15884, 3.32575]
11 [-2.61767, -4.16952, 3.32575]
12 [-2.66542, -4.17412, 3.32575]
13 [-2.71337, -4.17259, 3.32575]
14 [-2.76073, -4.16493, 3.32575]
15 [-2.80672, -4.15128, 3.32575]
16 [-2.85059, -4.13186, 3.32575]
17 [-2.89161, -4.10699, 3.32575]
18 [-2.92912, -4.07708, 3.32575]
19 [-2.96249, -4.04262, 3.32575]
20 [-2.99118, -4.00418, 3.32575]
21 [-3.01472, -3.96238, 3.32575]
22 [-3.03273, -3.91791, 3.32575]
23 [-3.04489, -3.87151, 3.32575]
24 [-3.05103, -3.82393, 3.32575]
25 [-3.05103, -3.77595, 3.32575]
26 [-3.04489, -3.72838, 3.32575]
27 [-3.03273, -3.68197, 3.32575]
28 [-3.01472, -3.63751, 3.32575]
29 [-2.99118, -3.59571, 3.32575]
30 [-2.96249, -3.55726, 3.32575]
31 [-2.92912, -3.5228, 3.32575]
32 [-2.89161, -3.49289, 3.32575]
33 [-2.85059, -3.46802, 3.32575]
34 [-2.80672, -3.4486, 3.32575]
35 [-2.76073, -3.43495, 3.32575]
36 [-2.71337, -3.4273, 3.32575]
37 [-2.66542, -3.42576, 3.32575]
38 [-2.61767, -3.43036, 3.32575]
39 [-2.5709, -3.44104, 3.32575]
40 [-2.52588, -3.45761, 3.32575]
41 [-2.48335, -3.4798, 3.32575]
42 [-2.444, -3.50724, 3.32575]
43 [-2.40849, -3.53949, 3.32575]
44 [-2.37739, -3.57602, 3.32575]
45 [-2.35122, -3.61623, 3.32575]
46 [-2.33041, -3.65945, 3.32575]
47 [-2.31529, -3.70498, 3.32575]
48 [-2.30612, -3.75207, 3.32575]
49 [-2.30305, -3.79994, 3.32575]
0 [-2.2674, -3.79994, 3.42575]
1 [-2.27077, -3.85237, 3.42575]
2 [-2.28081, -3.90395, 3.42575]
3 [-2.29737, -3.95381, 3.42575]
4 [-2.32016, -4.00115, 3.42575]
5 [-2.34882, -4.04518, 3.42575]
6 [-2.38288, -4.08519, 3.42575]
