Path centered at: WORLD FRAME [0.00261463, 0.00261463], DRONE FRAME [-2.68505,-3.72218]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.9411m
Ending at 3.64663m
Depth = 0.705531m (40%)
Layer 0 radius: 0.179987
Layer 1 radius: 0.380296
Layer 2 radius: 0.481904
Layer 3 radius: 0.508656
Layer 4 radius: 0.529233
Layer 5 radius: 0.544875
Layer 6 radius: 0.558975
Layer 7 radius: 0.562671
0 [-2.48505, -3.72218, 2.9411]
1 [-2.48669, -3.74776, 2.9411]
2 [-2.49159, -3.77291, 2.9411]
3 [-2.49966, -3.79724, 2.9411]
4 [-2.51078, -3.82033, 2.9411]
5 [-2.52476, -3.84181, 2.9411]
6 [-2.54138, -3.86132, 2.9411]
7 [-2.56035, -3.87855, 2.9411]
8 [-2.58137, -3.89321, 2.9411]
9 [-2.60409, -3.90507, 2.9411]
10 [-2.62814, -3.91392, 2.9411]
11 [-2.65313, -3.91962, 2.9411]
12 [-2.67864, -3.92208, 2.9411]
13 [-2.70425, -3.92126, 2.9411]
14 [-2.72955, -3.91717, 2.9411]
15 [-2.75412, -3.90988, 2.9411]
16 [-2.77755, -3.8995, 2.9411]
17 [-2.79947, -3.88622, 2.9411]
18 [-2.81951, -3.87024, 2.9411]
19 [-2.83734, -3.85183, 2.9411]
20 [-2.85266, -3.83129, 2.9411]
21 [-2.86524, -3.80896, 2.9411]
22 [-2.87486, -3.78521, 2.9411]
23 [-2.88136, -3.76042, 2.9411]
24 [-2.88464, -3.735, 2.9411]
25 [-2.88464, -3.70937, 2.9411]
26 [-2.88136, -3.68395, 2.9411]
27 [-2.87486, -3.65916, 2.9411]
28 [-2.86524, -3.63541, 2.9411]
29 [-2.85266, -3.61308, 2.9411]
30 [-2.83734, -3.59254, 2.9411]
31 [-2.81951, -3.57413, 2.9411]
32 [-2.79947, -3.55815, 2.9411]
33 [-2.77755, -3.54486, 2.9411]
34 [-2.75412, -3.53449, 2.9411]
35 [-2.72955, -3.5272, 2.9411]
36 [-2.70425, -3.52311, 2.9411]
37 [-2.67864, -3.52229, 2.9411]
38 [-2.65313, -3.52475, 2.9411]
39 [-2.62814, -3.53045, 2.9411]
40 [-2.60409, -3.5393, 2.9411]
41 [-2.58137, -3.55116, 2.9411]
42 [-2.56035, -3.56582, 2.9411]
43 [-2.54138, -3.58305, 2.9411]
44 [-2.52476, -3.60256, 2.9411]
45 [-2.51078, -3.62404, 2.9411]
46 [-2.49966, -3.64713, 2.9411]
47 [-2.49159, -3.67145, 2.9411]
48 [-2.48669, -3.69661, 2.9411]
49 [-2.48505, -3.72218, 2.9411]
0 [-2.30475, -3.72218, 3.0411]
1 [-2.30787, -3.77081, 3.0411]
2 [-2.31719, -3.81865, 3.0411]
3 [-2.33254, -3.8649, 3.0411]
4 [-2.35369, -3.9088, 3.0411]
5 [-2.38027, -3.94964, 3.0411]
6 [-2.41186, -3.98675, 3.0411]
7 [-2.44794, -4.01951, 3.0411]
8 [-2.4879, -4.04739, 3.0411]
9 [-2.53111, -4.06993, 3.0411]
10 [-2.57684, -4.08676, 3.0411]
11 [-2.62435, -4.09761, 3.0411]
12 [-2.67286, -4.10228, 3.0411]
13 [-2.72156, -4.10072, 3.0411]
14 [-2.76967, -4.09295, 3.0411]
15 [-2.81639, -4.07908, 3.0411]
16 [-2.86095, -4.05935, 3.0411]
17 [-2.90262, -4.03409, 3.0411]
18 [-2.94072, -4.00371, 3.0411]
19 [-2.97462, -3.9687, 3.0411]
20 [-3.00377, -3.92965, 3.0411]
21 [-3.02768, -3.88719, 3.0411]
22 [-3.04597, -3.84202, 3.0411]
23 [-3.05833, -3.79488, 3.0411]
24 [-3.06456, -3.74655, 3.0411]
25 [-3.06456, -3.69782, 3.0411]
26 [-3.05833, -3.64949, 3.0411]
27 [-3.04597, -3.60235, 3.0411]
28 [-3.02768, -3.55718, 3.0411]
29 [-3.00377, -3.51472, 3.0411]
30 [-2.97462, -3.47566, 3.0411]
31 [-2.94072, -3.44066, 3.0411]
32 [-2.90262, -3.41027, 3.0411]
33 [-2.86095, -3.38501, 3.0411]
34 [-2.81639, -3.36529, 3.0411]
35 [-2.76967, -3.35142, 3.0411]
36 [-2.72156, -3.34364, 3.0411]
37 [-2.67286, -3.34208, 3.0411]
38 [-2.62435, -3.34676, 3.0411]
39 [-2.57684, -3.35761, 3.0411]
40 [-2.53111, -3.37444, 3.0411]
41 [-2.4879, -3.39698, 3.0411]
42 [-2.44794, -3.42486, 3.0411]
43 [-2.41186, -3.45762, 3.0411]
44 [-2.38027, -3.49472, 3.0411]
45 [-2.35369, -3.53557, 3.0411]
46 [-2.33254, -3.57947, 3.0411]
47 [-2.31719, -3.62572, 3.0411]
48 [-2.30787, -3.67355, 3.0411]
49 [-2.30475, -3.72218, 3.0411]
50 [-2.30475, -3.72218, 3.0411]
51 [-2.31133, -3.7694, 3.0411]
52 [-2.32368, -3.81497, 3.0411]
53 [-2.34151, -3.8582, 3.0411]
54 [-2.36443, -3.89844, 3.0411]
55 [-2.39197, -3.93512, 3.0411]
56 [-2.42359, -3.9677, 3.0411]
57 [-2.45873, -3.99576, 3.0411]
58 [-2.49673, -4.01892, 3.0411]
59 [-2.53694, -4.03692, 3.0411]
60 [-2.57867, -4.04957, 3.0411]
61 [-2.62122, -4.05678, 3.0411]
62 [-2.66389, -4.05854, 3.0411]
63 [-2.70598, -4.05494, 3.0411]
64 [-2.74685, -4.04615, 3.0411]
65 [-2.78585, -4.03243, 3.0411]
66 [-2.8224, -4.01408, 3.0411]
67 [-2.85597, -3.99152, 3.0411]
68 [-2.88608, -3.9652, 3.0411]
69 [-2.91233, -3.93561, 3.0411]
70 [-2.93437, -3.90333, 3.0411]
71 [-2.95195, -3.86891, 3.0411]
72 [-2.96488, -3.83298, 3.0411]
73 [-2.97307, -3.79613, 3.0411]
74 [-2.97649, -3.759, 3.0411]
75 [-2.9752, -3.72218, 3.0411]
76 [-2.96933, -3.68627, 3.0411]
77 [-2.95909, -3.65182, 3.0411]
78 [-2.94476, -3.61936, 3.0411]
79 [-2.92667, -3.58935, 3.0411]
80 [-2.9052, -3.56224, 3.0411]
81 [-2.88078, -3.53837, 3.0411]
82 [-2.85391, -3.51807, 3.0411]
83 [-2.82506, -3.50156, 3.0411]
84 [-2.79477, -3.48901, 3.0411]
85 [-2.76357, -3.48053, 3.0411]
86 [-2.73198, -3.47614, 3.0411]
87 [-2.70055, -3.47579, 3.0411]
88 [-2.66977, -3.47939, 3.0411]
89 [-2.64014, -3.48676, 3.0411]
90 [-2.6121, -3.49768, 3.0411]
91 [-2.58607, -3.51185, 3.0411]
92 [-2.56242, -3.52896, 3.0411]
93 [-2.54147, -3.54863, 3.0411]
94 [-2.52348, -3.57046, 3.0411]
95 [-2.50866, -3.59403, 3.0411]
96 [-2.49715, -3.61888, 3.0411]
97 [-2.48903, -3.64458, 3.0411]
98 [-2.48435, -3.67065, 3.0411]
99 [-2.48305, -3.69667, 3.0411]
0 [-2.20314, -3.72218, 3.1411]
1 [-2.2071, -3.78381, 3.1411]
2 [-2.2189, -3.84442, 3.1411]
3 [-2.23836, -3.90303, 3.1411]
4 [-2.26516, -3.95866, 3.1411]
5 [-2.29884, -4.01042, 3.1411]
6 [-2.33887, -4.05744, 3.1411]
7 [-2.38459, -4.09895, 3.1411]
8 [-2.43523, -4.13428, 3.1411]
9 [-2.48998, -4.16284, 3.1411]
10 [-2.54793, -4.18417, 3.1411]
11 [-2.60814, -4.19791, 3.1411]
12 [-2.6696, -4.20384, 3.1411]
13 [-2.73132, -4.20186, 3.1411]
14 [-2.79228, -4.19201, 3.1411]
15 [-2.85148, -4.17444, 3.1411]
16 [-2.90795, -4.14944, 3.1411]
17 [-2.96075, -4.11743, 3.1411]
18 [-3.00903, -4.07893, 3.1411]
19 [-3.05199, -4.03457, 3.1411]
20 [-3.08893, -3.98508, 3.1411]
21 [-3.11923, -3.93127, 3.1411]
22 [-3.1424, -3.87404, 3.1411]
23 [-3.15806, -3.8143, 3.1411]
24 [-3.16596, -3.75306, 3.1411]
25 [-3.16596, -3.69131, 3.1411]
26 [-3.15806, -3.63006, 3.1411]
27 [-3.1424, -3.57033, 3.1411]
28 [-3.11923, -3.51309, 3.1411]
29 [-3.08893, -3.45929, 3.1411]
30 [-3.05199, -3.4098, 3.1411]
31 [-3.00903, -3.36544, 3.1411]
32 [-2.96075, -3.32694, 3.1411]
33 [-2.90795, -3.29493, 3.1411]
34 [-2.85148, -3.26993, 3.1411]
35 [-2.79228, -3.25236, 3.1411]
36 [-2.73132, -3.24251, 3.1411]
37 [-2.6696, -3.24053, 3.1411]
38 [-2.60814, -3.24646, 3.1411]
39 [-2.54793, -3.2602, 3.1411]
40 [-2.48998, -3.28153, 3.1411]
41 [-2.43523, -3.31009, 3.1411]
42 [-2.38459, -3.34542, 3.1411]
43 [-2.33887, -3.38693, 3.1411]
44 [-2.29884, -3.43395, 3.1411]
45 [-2.26516, -3.48571, 3.1411]
46 [-2.23836, -3.54134, 3.1411]
47 [-2.2189, -3.59995, 3.1411]
48 [-2.2071, -3.66056, 3.1411]
49 [-2.20314, -3.72218, 3.1411]
50 [-2.20314, -3.72218, 3.1411]
51 [-2.22374, -3.84063, 3.1411]
52 [-2.27263, -3.94891, 3.1411]
53 [-2.34609, -4.04049, 3.1411]
54 [-2.43892, -4.11003, 3.1411]
55 [-2.54484, -4.15369, 3.1411]
56 [-2.65691, -4.16937, 3.1411]
