Path centered at: WORLD FRAME [0.00261033, 0.00261033], DRONE FRAME [-2.6926,-3.74443]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.92971m
Ending at 3.66581m
Depth = 0.736094m (40%)
Layer 0 radius: 0.148114
Layer 1 radius: 0.346619
Layer 2 radius: 0.446817
Layer 3 radius: 0.478218
Layer 4 radius: 0.504804
Layer 5 radius: 0.531699
Layer 6 radius: 0.559308
Layer 7 radius: 0.574947
0 [-2.4926, -3.74443, 2.92971]
1 [-2.49424, -3.77, 2.92971]
2 [-2.49914, -3.79516, 2.92971]
3 [-2.50722, -3.81948, 2.92971]
4 [-2.51834, -3.84257, 2.92971]
5 [-2.53232, -3.86405, 2.92971]
6 [-2.54893, -3.88356, 2.92971]
7 [-2.5679, -3.90079, 2.92971]
8 [-2.58892, -3.91545, 2.92971]
9 [-2.61164, -3.92731, 2.92971]
10 [-2.6357, -3.93616, 2.92971]
11 [-2.66068, -3.94186, 2.92971]
12 [-2.68619, -3.94432, 2.92971]
13 [-2.71181, -3.9435, 2.92971]
14 [-2.73711, -3.93941, 2.92971]
15 [-2.76167, -3.93212, 2.92971]
16 [-2.78511, -3.92175, 2.92971]
17 [-2.80702, -3.90846, 2.92971]
18 [-2.82706, -3.89248, 2.92971]
19 [-2.84489, -3.87407, 2.92971]
20 [-2.86022, -3.85353, 2.92971]
21 [-2.8728, -3.8312, 2.92971]
22 [-2.88241, -3.80745, 2.92971]
23 [-2.88891, -3.78266, 2.92971]
24 [-2.89219, -3.75724, 2.92971]
25 [-2.89219, -3.73161, 2.92971]
26 [-2.88891, -3.70619, 2.92971]
27 [-2.88241, -3.6814, 2.92971]
28 [-2.8728, -3.65765, 2.92971]
29 [-2.86022, -3.63532, 2.92971]
30 [-2.84489, -3.61478, 2.92971]
31 [-2.82706, -3.59637, 2.92971]
32 [-2.80702, -3.58039, 2.92971]
33 [-2.78511, -3.56711, 2.92971]
34 [-2.76167, -3.55673, 2.92971]
35 [-2.73711, -3.54944, 2.92971]
36 [-2.71181, -3.54535, 2.92971]
37 [-2.68619, -3.54453, 2.92971]
38 [-2.66068, -3.54699, 2.92971]
39 [-2.6357, -3.55269, 2.92971]
40 [-2.61164, -3.56154, 2.92971]
41 [-2.58892, -3.5734, 2.92971]
42 [-2.5679, -3.58806, 2.92971]
43 [-2.54893, -3.60529, 2.92971]
44 [-2.53232, -3.6248, 2.92971]
45 [-2.51834, -3.64628, 2.92971]
46 [-2.50722, -3.66937, 2.92971]
47 [-2.49914, -3.69369, 2.92971]
48 [-2.49424, -3.71885, 2.92971]
49 [-2.4926, -3.74443, 2.92971]
0 [-2.34598, -3.74443, 3.02971]
1 [-2.34883, -3.78875, 3.02971]
2 [-2.35732, -3.83235, 3.02971]
3 [-2.37131, -3.8745, 3.02971]
4 [-2.39059, -3.91452, 3.02971]
5 [-2.41482, -3.95174, 3.02971]
6 [-2.44361, -3.98556, 3.02971]
7 [-2.47649, -4.01542, 3.02971]
8 [-2.51292, -4.04083, 3.02971]
9 [-2.5523, -4.06138, 3.02971]
10 [-2.59398, -4.07672, 3.02971]
11 [-2.63728, -4.0866, 3.02971]
12 [-2.68149, -4.09087, 3.02971]
13 [-2.72588, -4.08944, 3.02971]
14 [-2.76973, -4.08235, 3.02971]
15 [-2.81231, -4.06972, 3.02971]
16 [-2.85293, -4.05174, 3.02971]
17 [-2.89091, -4.02871, 3.02971]
18 [-2.92563, -4.00102, 3.02971]
19 [-2.95653, -3.96911, 3.02971]
20 [-2.9831, -3.93352, 3.02971]
21 [-3.00489, -3.89482, 3.02971]
22 [-3.02156, -3.85365, 3.02971]
23 [-3.03283, -3.81068, 3.02971]
24 [-3.03851, -3.76663, 3.02971]
25 [-3.03851, -3.72222, 3.02971]
26 [-3.03283, -3.67817, 3.02971]
27 [-3.02156, -3.6352, 3.02971]
28 [-3.00489, -3.59403, 3.02971]
29 [-2.9831, -3.55533, 3.02971]
30 [-2.95653, -3.51974, 3.02971]
31 [-2.92563, -3.48783, 3.02971]
32 [-2.89091, -3.46014, 3.02971]
33 [-2.85293, -3.43711, 3.02971]
34 [-2.81231, -3.41913, 3.02971]
35 [-2.76973, -3.4065, 3.02971]
36 [-2.72588, -3.39941, 3.02971]
37 [-2.68149, -3.39798, 3.02971]
38 [-2.63728, -3.40225, 3.02971]
39 [-2.59398, -3.41213, 3.02971]
40 [-2.5523, -3.42747, 3.02971]
41 [-2.51292, -3.44802, 3.02971]
42 [-2.47649, -3.47343, 3.02971]
43 [-2.44361, -3.50329, 3.02971]
44 [-2.41482, -3.53711, 3.02971]
45 [-2.39059, -3.57433, 3.02971]
46 [-2.37131, -3.61435, 3.02971]
47 [-2.35732, -3.6565, 3.02971]
48 [-2.34883, -3.7001, 3.02971]
49 [-2.34598, -3.74443, 3.02971]
0 [-2.24578, -3.74443, 3.12971]
1 [-2.24945, -3.80156, 3.12971]
2 [-2.2604, -3.85776, 3.12971]
3 [-2.27844, -3.9121, 3.12971]
4 [-2.30328, -3.96369, 3.12971]
5 [-2.33452, -4.01167, 3.12971]
6 [-2.37163, -4.05527, 3.12971]
7 [-2.41402, -4.09376, 3.12971]
8 [-2.46097, -4.12652, 3.12971]
9 [-2.51174, -4.153, 3.12971]
10 [-2.56547, -4.17277, 3.12971]
11 [-2.62129, -4.18552, 3.12971]
12 [-2.67828, -4.19101, 3.12971]
13 [-2.73551, -4.18918, 3.12971]
14 [-2.79203, -4.18004, 3.12971]
15 [-2.84692, -4.16375, 3.12971]
16 [-2.89927, -4.14057, 3.12971]
17 [-2.94823, -4.11089, 3.12971]
18 [-2.993, -4.07519, 3.12971]
19 [-3.03283, -4.03407, 3.12971]
20 [-3.06707, -3.98818, 3.12971]
21 [-3.09517, -3.93829, 3.12971]
22 [-3.11666, -3.88522, 3.12971]
23 [-3.13118, -3.82984, 3.12971]
24 [-3.1385, -3.77305, 3.12971]
25 [-3.1385, -3.7158, 3.12971]
26 [-3.13118, -3.65901, 3.12971]
27 [-3.11666, -3.60363, 3.12971]
28 [-3.09517, -3.55056, 3.12971]
29 [-3.06707, -3.50067, 3.12971]
30 [-3.03283, -3.45479, 3.12971]
31 [-2.993, -3.41366, 3.12971]
32 [-2.94823, -3.37796, 3.12971]
33 [-2.89927, -3.34828, 3.12971]
34 [-2.84692, -3.3251, 3.12971]
35 [-2.79203, -3.30881, 3.12971]
36 [-2.73551, -3.29967, 3.12971]
37 [-2.67828, -3.29784, 3.12971]
38 [-2.62129, -3.30334, 3.12971]
39 [-2.56547, -3.31608, 3.12971]
40 [-2.51174, -3.33585, 3.12971]
41 [-2.46097, -3.36233, 3.12971]
42 [-2.41402, -3.39509, 3.12971]
43 [-2.37163, -3.43358, 3.12971]
44 [-2.33452, -3.47718, 3.12971]
45 [-2.30328, -3.52516, 3.12971]
46 [-2.27844, -3.57675, 3.12971]
47 [-2.2604, -3.63109, 3.12971]
48 [-2.24945, -3.68729, 3.12971]
49 [-2.24578, -3.74443, 3.12971]
0 [-2.21438, -3.74443, 3.22971]
1 [-2.21831, -3.80558, 3.22971]
2 [-2.23002, -3.86573, 3.22971]
3 [-2.24933, -3.92388, 3.22971]
4 [-2.27592, -3.9791, 3.22971]
5 [-2.30935, -4.03045, 3.22971]
6 [-2.34907, -4.07711, 3.22971]
7 [-2.39444, -4.11831, 3.22971]
8 [-2.4447, -4.15337, 3.22971]
9 [-2.49903, -4.18171, 3.22971]
10 [-2.55654, -4.20288, 3.22971]
11 [-2.61628, -4.21651, 3.22971]
12 [-2.67727, -4.2224, 3.22971]
13 [-2.73852, -4.22043, 3.22971]
14 [-2.79902, -4.21065, 3.22971]
15 [-2.85776, -4.19322, 3.22971]
16 [-2.9138, -4.16841, 3.22971]
17 [-2.9662, -4.13665, 3.22971]
18 [-3.01411, -4.09844, 3.22971]
19 [-3.05674, -4.05442, 3.22971]
20 [-3.09339, -4.00531, 3.22971]
21 [-3.12346, -3.95192, 3.22971]
22 [-3.14646, -3.89512, 3.22971]
23 [-3.162, -3.83584, 3.22971]
24 [-3.16984, -3.77506, 3.22971]
25 [-3.16984, -3.71379, 3.22971]
26 [-3.162, -3.65301, 3.22971]
27 [-3.14646, -3.59374, 3.22971]
28 [-3.12346, -3.53693, 3.22971]
29 [-3.09339, -3.48354, 3.22971]
30 [-3.05674, -3.43443, 3.22971]
31 [-3.01411, -3.39041, 3.22971]
32 [-2.9662, -3.3522, 3.22971]
33 [-2.9138, -3.32044, 3.22971]
34 [-2.85776, -3.29563, 3.22971]
35 [-2.79901, -3.2782, 3.22971]
36 [-2.73852, -3.26842, 3.22971]
37 [-2.67727, -3.26645, 3.22971]
38 [-2.61628, -3.27234, 3.22971]
39 [-2.55654, -3.28597, 3.22971]
40 [-2.49903, -3.30714, 3.22971]
41 [-2.4447, -3.33548, 3.22971]
42 [-2.39444, -3.37054, 3.22971]
43 [-2.34907, -3.41174, 3.22971]
44 [-2.30935, -3.4584, 3.22971]
45 [-2.27592, -3.50976, 3.22971]
46 [-2.24933, -3.56497, 3.22971]
47 [-2.23002, -3.62312, 3.22971]
48 [-2.21831, -3.68327, 3.22971]
49 [-2.21438, -3.74443, 3.22971]
0 [-2.1878, -3.74443, 3.32971]
1 [-2.19194, -3.80898, 3.32971]
2 [-2.20431, -3.87247, 3.32971]
3 [-2.22469, -3.93386, 3.32971]
4 [-2.25276, -3.99214, 3.32971]
5 [-2.28804, -4.04635, 3.32971]
6 [-2.32998, -4.09561, 3.32971]
