Path centered at: WORLD FRAME [0.00268374, 0.00268374], DRONE FRAME [-2.68498,-3.74435]
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 3.01791m
Ending at 3.74951m
Depth = 0.731596m (40%)
Layer 0 radius: 0.163274
Layer 1 radius: 0.362226
Layer 2 radius: 0.459135
Layer 3 radius: 0.491191
Layer 4 radius: 0.518013
Layer 5 radius: 0.545155
Layer 6 radius: 0.57407
Layer 7 radius: 0.595454
0 [-2.48498, -3.74435, 3.01791]
1 [-2.48662, -3.76993, 3.01791]
2 [-2.49152, -3.79508, 3.01791]
3 [-2.4996, -3.81941, 3.01791]
4 [-2.51071, -3.8425, 3.01791]
5 [-2.5247, -3.86397, 3.01791]
6 [-2.54131, -3.88349, 3.01791]
7 [-2.56028, -3.90072, 3.01791]
8 [-2.5813, -3.91538, 3.01791]
9 [-2.60402, -3.92723, 3.01791]
10 [-2.62807, -3.93609, 3.01791]
11 [-2.65306, -3.94179, 3.01791]
12 [-2.67857, -3.94425, 3.01791]
13 [-2.70418, -3.94343, 3.01791]
14 [-2.72948, -3.93934, 3.01791]
15 [-2.75405, -3.93205, 3.01791]
16 [-2.77749, -3.92167, 3.01791]
17 [-2.7994, -3.90839, 3.01791]
18 [-2.81944, -3.89241, 3.01791]
19 [-2.83727, -3.874, 3.01791]
20 [-2.8526, -3.85346, 3.01791]
21 [-2.86517, -3.83113, 3.01791]
22 [-2.87479, -3.80737, 3.01791]
23 [-2.88129, -3.78258, 3.01791]
24 [-2.88457, -3.75717, 3.01791]
25 [-2.88457, -3.73154, 3.01791]
26 [-2.88129, -3.70612, 3.01791]
27 [-2.87479, -3.68133, 3.01791]
28 [-2.86517, -3.65758, 3.01791]
29 [-2.8526, -3.63525, 3.01791]
30 [-2.83727, -3.61471, 3.01791]
31 [-2.81944, -3.5963, 3.01791]
32 [-2.7994, -3.58032, 3.01791]
33 [-2.77749, -3.56703, 3.01791]
34 [-2.75405, -3.55666, 3.01791]
35 [-2.72948, -3.54937, 3.01791]
36 [-2.70418, -3.54528, 3.01791]
37 [-2.67857, -3.54445, 3.01791]
38 [-2.65306, -3.54692, 3.01791]
39 [-2.62807, -3.55262, 3.01791]
40 [-2.60402, -3.56147, 3.01791]
41 [-2.5813, -3.57332, 3.01791]
42 [-2.56028, -3.58799, 3.01791]
43 [-2.54131, -3.60522, 3.01791]
44 [-2.5247, -3.62473, 3.01791]
45 [-2.51071, -3.64621, 3.01791]
46 [-2.4996, -3.6693, 3.01791]
47 [-2.49152, -3.69362, 3.01791]
48 [-2.48662, -3.71878, 3.01791]
49 [-2.48498, -3.74435, 3.01791]
0 [-2.32275, -3.74435, 3.11791]
1 [-2.32573, -3.79067, 3.11791]
2 [-2.3346, -3.83623, 3.11791]
3 [-2.34923, -3.88028, 3.11791]
4 [-2.36936, -3.9221, 3.11791]
5 [-2.39469, -3.961, 3.11791]
6 [-2.42477, -3.99635, 3.11791]
7 [-2.45913, -4.02755, 3.11791]
8 [-2.4972, -4.05411, 3.11791]
9 [-2.53836, -4.07558, 3.11791]
10 [-2.58192, -4.09161, 3.11791]
11 [-2.62717, -4.10193, 3.11791]
12 [-2.67337, -4.10639, 3.11791]
13 [-2.71976, -4.1049, 3.11791]
14 [-2.76558, -4.0975, 3.11791]
15 [-2.81008, -4.08429, 3.11791]
16 [-2.85252, -4.0655, 3.11791]
17 [-2.89221, -4.04144, 3.11791]
18 [-2.9285, -4.0125, 3.11791]
19 [-2.96079, -3.97916, 3.11791]
20 [-2.98856, -3.94196, 3.11791]
21 [-3.01133, -3.90152, 3.11791]
22 [-3.02875, -3.85849, 3.11791]
23 [-3.04052, -3.81359, 3.11791]
24 [-3.04646, -3.76756, 3.11791]
25 [-3.04646, -3.72114, 3.11791]
26 [-3.04052, -3.67511, 3.11791]
27 [-3.02875, -3.63021, 3.11791]
28 [-3.01133, -3.58719, 3.11791]
29 [-2.98856, -3.54675, 3.11791]
30 [-2.96079, -3.50955, 3.11791]
31 [-2.9285, -3.4762, 3.11791]
32 [-2.89221, -3.44726, 3.11791]
33 [-2.85252, -3.4232, 3.11791]
34 [-2.81008, -3.40441, 3.11791]
35 [-2.76558, -3.39121, 3.11791]
36 [-2.71976, -3.3838, 3.11791]
37 [-2.67337, -3.38231, 3.11791]
38 [-2.62717, -3.38677, 3.11791]
39 [-2.58192, -3.3971, 3.11791]
40 [-2.53836, -3.41313, 3.11791]
41 [-2.4972, -3.4346, 3.11791]
42 [-2.45913, -3.46115, 3.11791]
43 [-2.42477, -3.49236, 3.11791]
44 [-2.39469, -3.5277, 3.11791]
45 [-2.36936, -3.5666, 3.11791]
46 [-2.34923, -3.60842, 3.11791]
47 [-2.3346, -3.65247, 3.11791]
48 [-2.32573, -3.69803, 3.11791]
49 [-2.32275, -3.74435, 3.11791]
50 [-2.32275, -3.74435, 3.11791]
51 [-2.32883, -3.78934, 3.11791]
52 [-2.34042, -3.83282, 3.11791]
53 [-2.35724, -3.87411, 3.11791]
54 [-2.37893, -3.9126, 3.11791]
55 [-2.40506, -3.94773, 3.11791]
56 [-2.43512, -3.97899, 3.11791]
57 [-2.46856, -4.00595, 3.11791]
58 [-2.5048, -4.02827, 3.11791]
59 [-2.54318, -4.04568, 3.11791]
60 [-2.58307, -4.05799, 3.11791]
61 [-2.62379, -4.0651, 3.11791]
62 [-2.66468, -4.06701, 3.11791]
63 [-2.70507, -4.06377, 3.11791]
64 [-2.74434, -4.05554, 3.11791]
65 [-2.78187, -4.04256, 3.11791]
66 [-2.8171, -4.02513, 3.11791]
67 [-2.84951, -4.00362, 3.11791]
68 [-2.87864, -3.97845, 3.11791]
69 [-2.90409, -3.95011, 3.11791]
70 [-2.92553, -3.91912, 3.11791]
71 [-2.94269, -3.88603, 3.11791]
72 [-2.9554, -3.85142, 3.11791]
73 [-2.96354, -3.81588, 3.11791]
74 [-2.96709, -3.77999, 3.11791]
75 [-2.96609, -3.74435, 3.11791]
76 [-2.96066, -3.70953, 3.11791]
77 [-2.95097, -3.67606, 3.11791]
78 [-2.9373, -3.64445, 3.11791]
79 [-2.91995, -3.61518, 3.11791]
80 [-2.89928, -3.58865, 3.11791]
81 [-2.87571, -3.56524, 3.11791]
82 [-2.84969, -3.54525, 3.11791]
83 [-2.8217, -3.52892, 3.11791]
84 [-2.79224, -3.51642, 3.11791]
85 [-2.76182, -3.50785, 3.11791]
86 [-2.73097, -3.50328, 3.11791]
87 [-2.70019, -3.50265, 3.11791]
88 [-2.66998, -3.50589, 3.11791]
89 [-2.64081, -3.51284, 3.11791]
90 [-2.61315, -3.52328, 3.11791]
91 [-2.58739, -3.53697, 3.11791]
92 [-2.56391, -3.55357, 3.11791]
93 [-2.54302, -3.57275, 3.11791]
94 [-2.52499, -3.59412, 3.11791]
95 [-2.51005, -3.61726, 3.11791]
96 [-2.49834, -3.64175, 3.11791]
97 [-2.48997, -3.66714, 3.11791]
98 [-2.48498, -3.693, 3.11791]
99 [-2.48334, -3.71888, 3.11791]
0 [-2.22584, -3.74435, 3.21791]
1 [-2.22961, -3.80307, 3.21791]
2 [-2.24086, -3.86081, 3.21791]
3 [-2.2594, -3.91665, 3.21791]
4 [-2.28493, -3.96966, 3.21791]
5 [-2.31702, -4.01897, 3.21791]
6 [-2.35516, -4.06376, 3.21791]
7 [-2.39871, -4.10332, 3.21791]
8 [-2.44697, -4.13698, 3.21791]
9 [-2.49913, -4.16419, 3.21791]
10 [-2.55434, -4.18451, 3.21791]
11 [-2.6117, -4.1976, 3.21791]
12 [-2.67026, -4.20325, 3.21791]
13 [-2.72907, -4.20137, 3.21791]
14 [-2.78715, -4.19198, 3.21791]
15 [-2.84355, -4.17524, 3.21791]
16 [-2.89735, -4.15142, 3.21791]
17 [-2.94766, -4.12092, 3.21791]
18 [-2.99366, -4.08424, 3.21791]
19 [-3.03459, -4.04198, 3.21791]
20 [-3.06977, -3.99483, 3.21791]
21 [-3.09865, -3.94356, 3.21791]
22 [-3.12072, -3.88903, 3.21791]
23 [-3.13565, -3.83212, 3.21791]
24 [-3.14317, -3.77377, 3.21791]
25 [-3.14317, -3.71494, 3.21791]
26 [-3.13565, -3.65658, 3.21791]
27 [-3.12072, -3.59967, 3.21791]
28 [-3.09865, -3.54514, 3.21791]
29 [-3.06977, -3.49388, 3.21791]
30 [-3.03459, -3.44673, 3.21791]
31 [-2.99366, -3.40446, 3.21791]
32 [-2.94766, -3.36778, 3.21791]
33 [-2.89735, -3.33728, 3.21791]
34 [-2.84355, -3.31347, 3.21791]
35 [-2.78715, -3.29673, 3.21791]
36 [-2.72907, -3.28734, 3.21791]
37 [-2.67026, -3.28545, 3.21791]
38 [-2.6117, -3.2911, 3.21791]
39 [-2.55434, -3.30419, 3.21791]
40 [-2.49913, -3.32451, 3.21791]
41 [-2.44697, -3.35173, 3.21791]
42 [-2.39871, -3.38539, 3.21791]
43 [-2.35516, -3.42494, 3.21791]
44 [-2.31702, -3.46974, 3.21791]
45 [-2.28493, -3.51905, 3.21791]
46 [-2.2594, -3.57205, 3.21791]
47 [-2.24086, -3.62789, 3.21791]
48 [-2.22961, -3.68564, 3.21791]
49 [-2.22584, -3.74435, 3.21791]
50 [-2.22584, -3.74435, 3.21791]
51 [-2.24529, -3.85725, 3.21791]
52 [-2.29172, -3.96055, 3.21791]
53 [-2.36162, -4.04801, 3.21791]
54 [-2.45007, -4.11451, 3.21791]
55 [-2.55111, -4.15637, 3.21791]
56 [-2.6581, -4.17155, 3.21791]
