Path centered at: WORLD FRAME [0.00260297, 0.00260297], DRONE FRAME [-2.67751,-3.73331]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.92144m
Ending at 3.65298m
Depth = 0.731541m (40%)
Layer 0 radius: 0.173622
Layer 1 radius: 0.377857
Layer 2 radius: 0.473221
Layer 3 radius: 0.499417
Layer 4 radius: 0.526935
Layer 5 radius: 0.541865
Layer 6 radius: 0.556836
Layer 7 radius: 0.565498
0 [-2.47751, -3.73331, 2.92144]
1 [-2.47915, -3.75889, 2.92144]
2 [-2.48405, -3.78404, 2.92144]
3 [-2.49213, -3.80837, 2.92144]
4 [-2.50325, -3.83146, 2.92144]
5 [-2.51723, -3.85294, 2.92144]
6 [-2.53384, -3.87245, 2.92144]
7 [-2.55281, -3.88968, 2.92144]
8 [-2.57383, -3.90434, 2.92144]
9 [-2.59655, -3.9162, 2.92144]
10 [-2.6206, -3.92505, 2.92144]
11 [-2.64559, -3.93075, 2.92144]
12 [-2.6711, -3.93321, 2.92144]
13 [-2.69671, -3.93239, 2.92144]
14 [-2.72201, -3.9283, 2.92144]
15 [-2.74658, -3.92101, 2.92144]
16 [-2.77002, -3.91063, 2.92144]
17 [-2.79193, -3.89735, 2.92144]
18 [-2.81197, -3.88137, 2.92144]
19 [-2.8298, -3.86296, 2.92144]
20 [-2.84513, -3.84242, 2.92144]
21 [-2.8577, -3.82009, 2.92144]
22 [-2.86732, -3.79634, 2.92144]
23 [-2.87382, -3.77155, 2.92144]
24 [-2.8771, -3.74613, 2.92144]
25 [-2.8771, -3.7205, 2.92144]
26 [-2.87382, -3.69508, 2.92144]
27 [-2.86732, -3.67029, 2.92144]
28 [-2.8577, -3.64654, 2.92144]
29 [-2.84513, -3.62421, 2.92144]
30 [-2.8298, -3.60367, 2.92144]
31 [-2.81197, -3.58526, 2.92144]
32 [-2.79193, -3.56928, 2.92144]
33 [-2.77002, -3.55599, 2.92144]
34 [-2.74658, -3.54562, 2.92144]
35 [-2.72201, -3.53833, 2.92144]
36 [-2.69671, -3.53424, 2.92144]
37 [-2.6711, -3.53342, 2.92144]
38 [-2.64559, -3.53588, 2.92144]
39 [-2.6206, -3.54158, 2.92144]
40 [-2.59655, -3.55043, 2.92144]
41 [-2.57383, -3.56229, 2.92144]
42 [-2.55281, -3.57695, 2.92144]
43 [-2.53384, -3.59418, 2.92144]
44 [-2.51723, -3.61369, 2.92144]
45 [-2.50325, -3.63517, 2.92144]
46 [-2.49213, -3.65826, 2.92144]
47 [-2.48405, -3.68258, 2.92144]
48 [-2.47915, -3.70774, 2.92144]
49 [-2.47751, -3.73331, 2.92144]
0 [-2.29965, -3.73331, 3.02144]
1 [-2.30275, -3.78163, 3.02144]
2 [-2.31201, -3.82916, 3.02144]
3 [-2.32727, -3.87511, 3.02144]
4 [-2.34828, -3.91874, 3.02144]
5 [-2.37469, -3.95931, 3.02144]
6 [-2.40608, -3.99618, 3.02144]
7 [-2.44192, -4.02873, 3.02144]
8 [-2.48163, -4.05644, 3.02144]
9 [-2.52456, -4.07883, 3.02144]
10 [-2.57, -4.09555, 3.02144]
11 [-2.6172, -4.10633, 3.02144]
12 [-2.6654, -4.11098, 3.02144]
13 [-2.71379, -4.10943, 3.02144]
14 [-2.76159, -4.1017, 3.02144]
15 [-2.80801, -4.08792, 3.02144]
16 [-2.85228, -4.06832, 3.02144]
17 [-2.89369, -4.04322, 3.02144]
18 [-2.93154, -4.01303, 3.02144]
19 [-2.96523, -3.97825, 3.02144]
20 [-2.99419, -3.93945, 3.02144]
21 [-3.01795, -3.89726, 3.02144]
22 [-3.03612, -3.85238, 3.02144]
23 [-3.0484, -3.80554, 3.02144]
24 [-3.05459, -3.75752, 3.02144]
25 [-3.05459, -3.7091, 3.02144]
26 [-3.0484, -3.66108, 3.02144]
27 [-3.03612, -3.61425, 3.02144]
28 [-3.01795, -3.56937, 3.02144]
29 [-2.99419, -3.52718, 3.02144]
30 [-2.96523, -3.48838, 3.02144]
31 [-2.93154, -3.45359, 3.02144]
32 [-2.89369, -3.42341, 3.02144]
33 [-2.85228, -3.39831, 3.02144]
34 [-2.80801, -3.37871, 3.02144]
35 [-2.76159, -3.36493, 3.02144]
36 [-2.71379, -3.3572, 3.02144]
37 [-2.6654, -3.35565, 3.02144]
38 [-2.6172, -3.3603, 3.02144]
39 [-2.57, -3.37107, 3.02144]
40 [-2.52456, -3.3878, 3.02144]
41 [-2.48163, -3.41019, 3.02144]
42 [-2.44192, -3.43789, 3.02144]
43 [-2.40608, -3.47045, 3.02144]
44 [-2.37469, -3.50731, 3.02144]
45 [-2.34828, -3.54789, 3.02144]
46 [-2.32727, -3.59152, 3.02144]
47 [-2.31201, -3.63747, 3.02144]
48 [-2.30275, -3.68499, 3.02144]
49 [-2.29965, -3.73331, 3.02144]
50 [-2.29965, -3.73331, 3.02144]
51 [-2.30616, -3.78023, 3.02144]
52 [-2.31841, -3.82551, 3.02144]
53 [-2.33611, -3.86848, 3.02144]
54 [-2.35886, -3.90849, 3.02144]
55 [-2.38621, -3.94496, 3.02144]
56 [-2.41762, -3.97736, 3.02144]
57 [-2.45253, -4.00527, 3.02144]
58 [-2.49029, -4.02832, 3.02144]
59 [-2.53026, -4.04624, 3.02144]
60 [-2.57174, -4.05885, 3.02144]
61 [-2.61404, -4.06604, 3.02144]
62 [-2.65646, -4.06782, 3.02144]
63 [-2.69833, -4.06427, 3.02144]
64 [-2.73898, -4.05556, 3.02144]
65 [-2.77779, -4.04193, 3.02144]
66 [-2.81416, -4.02371, 3.02144]
67 [-2.84757, -4.00129, 3.02144]
68 [-2.87755, -3.97512, 3.02144]
69 [-2.90369, -3.94571, 3.02144]
70 [-2.92565, -3.9136, 3.02144]
71 [-2.94317, -3.87936, 3.02144]
72 [-2.95607, -3.8436, 3.02144]
73 [-2.96425, -3.80694, 3.02144]
74 [-2.96769, -3.76997, 3.02144]
75 [-2.96644, -3.73331, 3.02144]
76 [-2.96063, -3.69755, 3.02144]
77 [-2.95047, -3.66323, 3.02144]
78 [-2.93623, -3.63088, 3.02144]
79 [-2.91823, -3.60098, 3.02144]
80 [-2.89687, -3.57394, 3.02144]
81 [-2.87257, -3.55014, 3.02144]
82 [-2.84581, -3.52988, 3.02144]
83 [-2.81708, -3.51339, 3.02144]
84 [-2.7869, -3.50085, 3.02144]
85 [-2.7558, -3.49236, 3.02144]
86 [-2.72432, -3.48794, 3.02144]
87 [-2.69297, -3.48756, 3.02144]
88 [-2.66227, -3.49111, 3.02144]
89 [-2.6327, -3.49842, 3.02144]
90 [-2.60471, -3.50927, 3.02144]
91 [-2.57872, -3.52338, 3.02144]
92 [-2.5551, -3.54042, 3.02144]
93 [-2.53415, -3.56003, 3.02144]
94 [-2.51616, -3.58179, 3.02144]
95 [-2.50132, -3.6053, 3.02144]
96 [-2.48978, -3.63011, 3.02144]
97 [-2.48163, -3.65576, 3.02144]
98 [-2.4769, -3.68181, 3.02144]
99 [-2.47556, -3.7078, 3.02144]
0 [-2.20429, -3.73331, 3.12144]
1 [-2.20817, -3.79383, 3.12144]
2 [-2.21977, -3.85335, 3.12144]
3 [-2.23887, -3.9109, 3.12144]
4 [-2.26518, -3.96553, 3.12144]
5 [-2.29826, -4.01635, 3.12144]
6 [-2.33757, -4.06253, 3.12144]
7 [-2.38246, -4.10329, 3.12144]
8 [-2.4322, -4.13799, 3.12144]
9 [-2.48596, -4.16603, 3.12144]
10 [-2.54287, -4.18698, 3.12144]
11 [-2.60198, -4.20047, 3.12144]
12 [-2.66234, -4.20629, 3.12144]
13 [-2.72295, -4.20435, 3.12144]
14 [-2.78281, -4.19467, 3.12144]
15 [-2.84094, -4.17742, 3.12144]
16 [-2.89639, -4.15287, 3.12144]
17 [-2.94825, -4.12144, 3.12144]
18 [-2.99566, -4.08363, 3.12144]
19 [-3.03784, -4.04007, 3.12144]
20 [-3.07411, -3.99147, 3.12144]
21 [-3.10387, -3.93864, 3.12144]
22 [-3.12662, -3.88243, 3.12144]
23 [-3.142, -3.82377, 3.12144]
24 [-3.14976, -3.76363, 3.12144]
25 [-3.14976, -3.70299, 3.12144]
26 [-3.142, -3.64285, 3.12144]
27 [-3.12662, -3.5842, 3.12144]
28 [-3.10387, -3.52799, 3.12144]
29 [-3.07411, -3.47516, 3.12144]
30 [-3.03784, -3.42656, 3.12144]
31 [-2.99566, -3.383, 3.12144]
32 [-2.94825, -3.34519, 3.12144]
33 [-2.89639, -3.31376, 3.12144]
34 [-2.84094, -3.28921, 3.12144]
35 [-2.78281, -3.27196, 3.12144]
36 [-2.72295, -3.26228, 3.12144]
37 [-2.66234, -3.26034, 3.12144]
38 [-2.60198, -3.26616, 3.12144]
39 [-2.54287, -3.27965, 3.12144]
40 [-2.48596, -3.30059, 3.12144]
41 [-2.4322, -3.32864, 3.12144]
42 [-2.38246, -3.36333, 3.12144]
43 [-2.33757, -3.4041, 3.12144]
44 [-2.29826, -3.45028, 3.12144]
45 [-2.26518, -3.5011, 3.12144]
46 [-2.23887, -3.55573, 3.12144]
47 [-2.21977, -3.61328, 3.12144]
48 [-2.20817, -3.6728, 3.12144]
49 [-2.20429, -3.73331, 3.12144]
50 [-2.20429, -3.73331, 3.12144]
51 [-2.22445, -3.84964, 3.12144]
52 [-2.2724, -3.95603, 3.12144]
53 [-2.3445, -4.04603, 3.12144]
54 [-2.43566, -4.11441, 3.12144]
55 [-2.53972, -4.15739, 3.12144]
56 [-2.64985, -4.17288, 3.12144]
