Path centered at: WORLD FRAME [0.00264125, 0.00264125], DRONE FRAME [-2.68502,-3.69992]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.96045m
Ending at 3.74386m
Depth = 0.783419m (40%)
Layer 0 radius: 0.212698
Layer 1 radius: 0.409831
Layer 2 radius: 0.500696
Layer 3 radius: 0.52228
Layer 4 radius: 0.531692
Layer 5 radius: 0.54156
Layer 6 radius: 0.543854
Layer 7 radius: 0.52849
0 [-2.47232, -3.69992, 2.96045]
1 [-2.47407, -3.72712, 2.96045]
2 [-2.47928, -3.75387, 2.96045]
3 [-2.48787, -3.77974, 2.96045]
4 [-2.49969, -3.80429, 2.96045]
5 [-2.51456, -3.82714, 2.96045]
6 [-2.53223, -3.84789, 2.96045]
7 [-2.55241, -3.86621, 2.96045]
8 [-2.57476, -3.88181, 2.96045]
9 [-2.59892, -3.89441, 2.96045]
10 [-2.6245, -3.90383, 2.96045]
11 [-2.65107, -3.90989, 2.96045]
12 [-2.6782, -3.91251, 2.96045]
13 [-2.70544, -3.91163, 2.96045]
14 [-2.73235, -3.90728, 2.96045]
15 [-2.75848, -3.89953, 2.96045]
16 [-2.7834, -3.8885, 2.96045]
17 [-2.80671, -3.87437, 2.96045]
18 [-2.82802, -3.85738, 2.96045]
19 [-2.84698, -3.8378, 2.96045]
20 [-2.86328, -3.81595, 2.96045]
21 [-2.87666, -3.79221, 2.96045]
22 [-2.88688, -3.76694, 2.96045]
23 [-2.8938, -3.74058, 2.96045]
24 [-2.89728, -3.71355, 2.96045]
25 [-2.89728, -3.68629, 2.96045]
26 [-2.8938, -3.65926, 2.96045]
27 [-2.88688, -3.6329, 2.96045]
28 [-2.87666, -3.60763, 2.96045]
29 [-2.86328, -3.58388, 2.96045]
30 [-2.84698, -3.56204, 2.96045]
31 [-2.82802, -3.54246, 2.96045]
32 [-2.80671, -3.52547, 2.96045]
33 [-2.7834, -3.51134, 2.96045]
34 [-2.75848, -3.50031, 2.96045]
35 [-2.73235, -3.49255, 2.96045]
36 [-2.70544, -3.4882, 2.96045]
37 [-2.6782, -3.48733, 2.96045]
38 [-2.65107, -3.48995, 2.96045]
39 [-2.6245, -3.49601, 2.96045]
40 [-2.59892, -3.50543, 2.96045]
41 [-2.57476, -3.51803, 2.96045]
42 [-2.55241, -3.53363, 2.96045]
43 [-2.53223, -3.55195, 2.96045]
44 [-2.51456, -3.5727, 2.96045]
45 [-2.49969, -3.59554, 2.96045]
46 [-2.48787, -3.6201, 2.96045]
47 [-2.47928, -3.64597, 2.96045]
48 [-2.47407, -3.67272, 2.96045]
49 [-2.47232, -3.69992, 2.96045]
0 [-2.27519, -3.69992, 3.06045]
1 [-2.27855, -3.75233, 3.06045]
2 [-2.28859, -3.80387, 3.06045]
3 [-2.30514, -3.85372, 3.06045]
4 [-2.32793, -3.90103, 3.06045]
5 [-2.35658, -3.94504, 3.06045]
6 [-2.39062, -3.98503, 3.06045]
7 [-2.4295, -4.02034, 3.06045]
8 [-2.47257, -4.05038, 3.06045]
9 [-2.51913, -4.07467, 3.06045]
10 [-2.56841, -4.09281, 3.06045]
11 [-2.61961, -4.1045, 3.06045]
12 [-2.67189, -4.10954, 3.06045]
13 [-2.72437, -4.10786, 3.06045]
14 [-2.77622, -4.09947, 3.06045]
15 [-2.82656, -4.08453, 3.06045]
16 [-2.87458, -4.06328, 3.06045]
17 [-2.91949, -4.03605, 3.06045]
18 [-2.96055, -4.00331, 3.06045]
19 [-2.99709, -3.96558, 3.06045]
20 [-3.0285, -3.9235, 3.06045]
21 [-3.05427, -3.87774, 3.06045]
22 [-3.07397, -3.82906, 3.06045]
23 [-3.08729, -3.77826, 3.06045]
24 [-3.09401, -3.72618, 3.06045]
25 [-3.09401, -3.67366, 3.06045]
26 [-3.08729, -3.62158, 3.06045]
27 [-3.07397, -3.57078, 3.06045]
28 [-3.05427, -3.5221, 3.06045]
29 [-3.0285, -3.47634, 3.06045]
30 [-2.99709, -3.43426, 3.06045]
31 [-2.96055, -3.39653, 3.06045]
32 [-2.91949, -3.36379, 3.06045]
33 [-2.87458, -3.33656, 3.06045]
34 [-2.82656, -3.31531, 3.06045]
35 [-2.77622, -3.30036, 3.06045]
36 [-2.72437, -3.29198, 3.06045]
37 [-2.67189, -3.2903, 3.06045]
38 [-2.61961, -3.29534, 3.06045]
39 [-2.56841, -3.30703, 3.06045]
40 [-2.51913, -3.32517, 3.06045]
41 [-2.47257, -3.34946, 3.06045]
42 [-2.4295, -3.3795, 3.06045]
43 [-2.39062, -3.41481, 3.06045]
44 [-2.35658, -3.4548, 3.06045]
45 [-2.32793, -3.49881, 3.06045]
46 [-2.30514, -3.54612, 3.06045]
47 [-2.28859, -3.59596, 3.06045]
48 [-2.27855, -3.64751, 3.06045]
49 [-2.27519, -3.69992, 3.06045]
0 [-2.18432, -3.69992, 3.16045]
1 [-2.18844, -3.76395, 3.16045]
2 [-2.2007, -3.82692, 3.16045]
3 [-2.22092, -3.88781, 3.16045]
4 [-2.24875, -3.94562, 3.16045]
5 [-2.28376, -3.99939, 3.16045]
6 [-2.32535, -4.04825, 3.16045]
7 [-2.37284, -4.09138, 3.16045]
8 [-2.42546, -4.12809, 3.16045]
9 [-2.48235, -4.15776, 3.16045]
10 [-2.54256, -4.17992, 3.16045]
11 [-2.60511, -4.1942, 3.16045]
12 [-2.66897, -4.20036, 3.16045]
13 [-2.7331, -4.1983, 3.16045]
14 [-2.79644, -4.18806, 3.16045]
15 [-2.85794, -4.16981, 3.16045]
16 [-2.91661, -4.14384, 3.16045]
17 [-2.97148, -4.11058, 3.16045]
18 [-3.02164, -4.07057, 3.16045]
19 [-3.06627, -4.02449, 3.16045]
20 [-3.10465, -3.97307, 3.16045]
21 [-3.13613, -3.91716, 3.16045]
22 [-3.16021, -3.85769, 3.16045]
23 [-3.17648, -3.79563, 3.16045]
24 [-3.18469, -3.732, 3.16045]
25 [-3.18469, -3.66784, 3.16045]
26 [-3.17648, -3.60421, 3.16045]
27 [-3.16021, -3.54215, 3.16045]
28 [-3.13613, -3.48268, 3.16045]
29 [-3.10465, -3.42677, 3.16045]
30 [-3.06627, -3.37535, 3.16045]
31 [-3.02164, -3.32926, 3.16045]
32 [-2.97148, -3.28926, 3.16045]
33 [-2.91661, -3.256, 3.16045]
34 [-2.85794, -3.23003, 3.16045]
35 [-2.79644, -3.21178, 3.16045]
36 [-2.7331, -3.20154, 3.16045]
37 [-2.66897, -3.19948, 3.16045]
38 [-2.60511, -3.20564, 3.16045]
39 [-2.54256, -3.21992, 3.16045]
40 [-2.48235, -3.24208, 3.16045]
41 [-2.42546, -3.27175, 3.16045]
42 [-2.37284, -3.30846, 3.16045]
43 [-2.32535, -3.35159, 3.16045]
44 [-2.28376, -3.40045, 3.16045]
45 [-2.24875, -3.45422, 3.16045]
46 [-2.22092, -3.51202, 3.16045]
47 [-2.2007, -3.57292, 3.16045]
48 [-2.18844, -3.63589, 3.16045]
49 [-2.18432, -3.69992, 3.16045]
50 [-2.18432, -3.69992, 3.16045]
51 [-2.20588, -3.82294, 3.16045]
52 [-2.2568, -3.93534, 3.16045]
53 [-2.33318, -4.03032, 3.16045]
54 [-2.42962, -4.10236, 3.16045]
55 [-2.53959, -4.14751, 3.16045]
56 [-2.65585, -4.16362, 3.16045]
57 [-2.77095, -4.1504, 3.16045]
58 [-2.87772, -4.10943, 3.16045]
59 [-2.96968, -4.04401, 3.16045]
60 [-3.04144, -3.95887, 3.16045]
61 [-3.08905, -3.85989, 3.16045]
62 [-3.11017, -3.75363, 3.16045]
63 [-3.1042, -3.64696, 3.16045]
64 [-3.07227, -3.5466, 3.16045]
65 [-3.01711, -3.45864, 3.16045]
66 [-2.94284, -3.38827, 3.16045]
67 [-2.85468, -3.33938, 3.16045]
68 [-2.75856, -3.31442, 3.16045]
69 [-2.66076, -3.31425, 3.16045]
70 [-2.56747, -3.33812, 3.16045]
71 [-2.48441, -3.3838, 3.16045]
72 [-2.41648, -3.44774, 3.16045]
73 [-2.36747, -3.52534, 3.16045]
74 [-2.33985, -3.6113, 3.16045]
75 [-2.33467, -3.69992, 3.16045]
76 [-2.3515, -3.78555, 3.16045]
77 [-2.38855, -3.86291, 3.16045]
78 [-2.44278, -3.9274, 3.16045]
79 [-2.51018, -3.97542, 3.16045]
80 [-2.58605, -4.00452, 3.16045]
81 [-2.66529, -4.01356, 3.16045]
82 [-2.74278, -4.00271, 3.16045]
83 [-2.81371, -3.97339, 3.16045]
84 [-2.87384, -3.92816, 3.16045]
85 [-2.91981, -3.8705, 3.16045]
86 [-2.94926, -3.80454, 3.16045]
87 [-2.96101, -3.73478, 3.16045]
88 [-2.95504, -3.66581, 3.16045]
89 [-2.93248, -3.60194, 3.16045]
90 [-2.89548, -3.54701, 3.16045]
91 [-2.84701, -3.50411, 3.16045]
92 [-2.79066, -3.47542, 3.16045]
93 [-2.73039, -3.46211, 3.16045]
94 [-2.6702, -3.4643, 3.16045]
95 [-2.61393, -3.48111, 3.16045]
96 [-2.56497, -3.51074, 3.16045]
97 [-2.52608, -3.55066, 3.16045]
98 [-2.49922, -3.59777, 3.16045]
99 [-2.48548, -3.64869, 3.16045]
0 [-2.16274, -3.69992, 3.26045]
1 [-2.16703, -3.76671, 3.26045]
2 [-2.17982, -3.8324, 3.26045]
3 [-2.20091, -3.89591, 3.26045]
4 [-2.22995, -3.95621, 3.26045]
5 [-2.26646, -4.0123, 3.26045]
6 [-2.30984, -4.06326, 3.26045]
