Path centered at: WORLD FRAME [0.00256791, 0.00256791], DRONE FRAME [-2.72284,-3.76671]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.86444m
Ending at 3.67819m
Depth = 0.813746m (40%)
Layer 0 radius: 0.114345
Layer 1 radius: 0.312899
Layer 2 radius: 0.410165
Layer 3 radius: 0.44035
Layer 4 radius: 0.47146
Layer 5 radius: 0.504136
Layer 6 radius: 0.53127
Layer 7 radius: 0.558693
Layer 8 radius: 0.581044
0 [-2.52284, -3.76671, 2.86444]
1 [-2.52448, -3.79228, 2.86444]
2 [-2.52938, -3.81744, 2.86444]
3 [-2.53746, -3.84176, 2.86444]
4 [-2.54858, -3.86485, 2.86444]
5 [-2.56256, -3.88633, 2.86444]
6 [-2.57917, -3.90584, 2.86444]
7 [-2.59814, -3.92307, 2.86444]
8 [-2.61916, -3.93773, 2.86444]
9 [-2.64189, -3.94959, 2.86444]
10 [-2.66594, -3.95844, 2.86444]
11 [-2.69092, -3.96414, 2.86444]
12 [-2.71643, -3.9666, 2.86444]
13 [-2.74205, -3.96578, 2.86444]
14 [-2.76735, -3.96169, 2.86444]
15 [-2.79192, -3.9544, 2.86444]
16 [-2.81535, -3.94403, 2.86444]
17 [-2.83727, -3.93074, 2.86444]
18 [-2.8573, -3.91476, 2.86444]
19 [-2.87513, -3.89635, 2.86444]
20 [-2.89046, -3.87581, 2.86444]
21 [-2.90304, -3.85348, 2.86444]
22 [-2.91265, -3.82973, 2.86444]
23 [-2.91915, -3.80494, 2.86444]
24 [-2.92243, -3.77952, 2.86444]
25 [-2.92243, -3.75389, 2.86444]
26 [-2.91915, -3.72847, 2.86444]
27 [-2.91265, -3.70368, 2.86444]
28 [-2.90304, -3.67993, 2.86444]
29 [-2.89046, -3.6576, 2.86444]
30 [-2.87513, -3.63706, 2.86444]
31 [-2.8573, -3.61865, 2.86444]
32 [-2.83727, -3.60267, 2.86444]
33 [-2.81535, -3.58939, 2.86444]
34 [-2.79192, -3.57901, 2.86444]
35 [-2.76735, -3.57172, 2.86444]
36 [-2.74205, -3.56763, 2.86444]
37 [-2.71643, -3.56681, 2.86444]
38 [-2.69092, -3.56927, 2.86444]
39 [-2.66594, -3.57497, 2.86444]
40 [-2.64189, -3.58382, 2.86444]
41 [-2.61916, -3.59568, 2.86444]
42 [-2.59814, -3.61034, 2.86444]
43 [-2.57917, -3.62757, 2.86444]
44 [-2.56256, -3.64708, 2.86444]
45 [-2.54858, -3.66856, 2.86444]
46 [-2.53746, -3.69165, 2.86444]
47 [-2.52938, -3.71597, 2.86444]
48 [-2.52448, -3.74113, 2.86444]
49 [-2.52284, -3.76671, 2.86444]
0 [-2.40994, -3.76671, 2.96444]
1 [-2.41251, -3.80672, 2.96444]
2 [-2.42018, -3.84607, 2.96444]
3 [-2.43281, -3.88413, 2.96444]
4 [-2.45021, -3.92025, 2.96444]
5 [-2.47208, -3.95385, 2.96444]
6 [-2.49807, -3.98438, 2.96444]
7 [-2.52775, -4.01134, 2.96444]
8 [-2.56064, -4.03428, 2.96444]
9 [-2.59619, -4.05282, 2.96444]
10 [-2.63381, -4.06667, 2.96444]
11 [-2.6729, -4.07559, 2.96444]
12 [-2.71281, -4.07944, 2.96444]
13 [-2.75289, -4.07816, 2.96444]
14 [-2.79247, -4.07176, 2.96444]
15 [-2.83091, -4.06035, 2.96444]
16 [-2.86757, -4.04412, 2.96444]
17 [-2.90186, -4.02334, 2.96444]
18 [-2.9332, -3.99834, 2.96444]
19 [-2.9611, -3.96954, 2.96444]
20 [-2.98508, -3.9374, 2.96444]
21 [-3.00475, -3.90247, 2.96444]
22 [-3.0198, -3.8653, 2.96444]
23 [-3.02997, -3.82652, 2.96444]
24 [-3.0351, -3.78675, 2.96444]
25 [-3.0351, -3.74666, 2.96444]
26 [-3.02997, -3.70689, 2.96444]
27 [-3.0198, -3.66811, 2.96444]
28 [-3.00475, -3.63094, 2.96444]
29 [-2.98508, -3.59601, 2.96444]
30 [-2.9611, -3.56388, 2.96444]
31 [-2.9332, -3.53507, 2.96444]
32 [-2.90186, -3.51007, 2.96444]
33 [-2.86757, -3.48929, 2.96444]
34 [-2.83091, -3.47306, 2.96444]
35 [-2.79247, -3.46165, 2.96444]
36 [-2.75289, -3.45525, 2.96444]
37 [-2.71281, -3.45397, 2.96444]
38 [-2.6729, -3.45782, 2.96444]
39 [-2.63381, -3.46674, 2.96444]
40 [-2.59619, -3.48059, 2.96444]
41 [-2.56064, -3.49913, 2.96444]
42 [-2.52775, -3.52207, 2.96444]
43 [-2.49807, -3.54903, 2.96444]
44 [-2.47208, -3.57956, 2.96444]
45 [-2.45021, -3.61316, 2.96444]
46 [-2.43281, -3.64928, 2.96444]
47 [-2.42018, -3.68734, 2.96444]
48 [-2.41251, -3.72669, 2.96444]
49 [-2.40994, -3.76671, 2.96444]
0 [-2.31268, -3.76671, 3.06444]
1 [-2.31604, -3.81916, 3.06444]
2 [-2.32609, -3.87075, 3.06444]
3 [-2.34265, -3.92063, 3.06444]
4 [-2.36546, -3.96798, 3.06444]
5 [-2.39413, -4.01203, 3.06444]
6 [-2.4282, -4.05205, 3.06444]
7 [-2.46711, -4.08739, 3.06444]
8 [-2.51022, -4.11746, 3.06444]
9 [-2.55681, -4.14177, 3.06444]
10 [-2.60614, -4.15992, 3.06444]
11 [-2.65738, -4.17161, 3.06444]
12 [-2.7097, -4.17666, 3.06444]
13 [-2.76223, -4.17498, 3.06444]
14 [-2.81411, -4.16659, 3.06444]
15 [-2.8645, -4.15163, 3.06444]
16 [-2.91256, -4.13036, 3.06444]
17 [-2.9575, -4.10311, 3.06444]
18 [-2.9986, -4.07034, 3.06444]
19 [-3.03516, -4.03259, 3.06444]
20 [-3.0666, -3.99046, 3.06444]
21 [-3.09239, -3.94467, 3.06444]
22 [-3.11211, -3.89595, 3.06444]
23 [-3.12544, -3.84511, 3.06444]
24 [-3.13216, -3.79298, 3.06444]
25 [-3.13216, -3.74043, 3.06444]
26 [-3.12544, -3.6883, 3.06444]
27 [-3.11211, -3.63746, 3.06444]
28 [-3.09239, -3.58874, 3.06444]
29 [-3.0666, -3.54295, 3.06444]
30 [-3.03516, -3.50082, 3.06444]
31 [-2.9986, -3.46307, 3.06444]
32 [-2.9575, -3.4303, 3.06444]
33 [-2.91256, -3.40305, 3.06444]
34 [-2.8645, -3.38178, 3.06444]
35 [-2.81411, -3.36682, 3.06444]
36 [-2.76223, -3.35844, 3.06444]
37 [-2.7097, -3.35675, 3.06444]
38 [-2.65738, -3.3618, 3.06444]
39 [-2.60614, -3.37349, 3.06444]
40 [-2.55681, -3.39165, 3.06444]
41 [-2.51022, -3.41596, 3.06444]
42 [-2.46711, -3.44603, 3.06444]
43 [-2.4282, -3.48136, 3.06444]
44 [-2.39413, -3.52138, 3.06444]
45 [-2.36546, -3.56543, 3.06444]
46 [-2.34265, -3.61278, 3.06444]
47 [-2.32609, -3.66267, 3.06444]
48 [-2.31604, -3.71425, 3.06444]
49 [-2.31268, -3.76671, 3.06444]
50 [-2.31268, -3.76671, 3.06444]
51 [-2.32963, -3.86766, 3.06444]
52 [-2.37078, -3.96025, 3.06444]
53 [-2.43304, -4.03885, 3.06444]
54 [-2.51207, -4.09882, 3.06444]
55 [-2.60259, -4.13681, 3.06444]
56 [-2.69867, -4.15089, 3.06444]
57 [-2.79419, -4.1407, 3.06444]
58 [-2.88316, -4.10741, 3.06444]
59 [-2.96018, -4.05359, 3.06444]
60 [-3.02067, -3.98309, 3.06444]
61 [-3.06121, -3.90068, 3.06444]
62 [-3.07973, -3.81179, 3.06444]
63 [-3.07556, -3.72215, 3.06444]
64 [-3.04949, -3.63738, 3.06444]
65 [-3.00366, -3.56268, 3.06444]
66 [-2.94142, -3.50249, 3.06444]
67 [-2.86706, -3.46023, 3.06444]
68 [-2.78552, -3.43812, 3.06444]
69 [-2.7021, -3.43706, 3.06444]
70 [-2.62207, -3.45657, 3.06444]
71 [-2.55036, -3.49492, 3.06444]
72 [-2.49125, -3.54923, 3.06444]
73 [-2.44813, -3.61568, 3.06444]
74 [-2.42327, -3.68979, 3.06444]
75 [-2.41776, -3.76671, 3.06444]
76 [-2.43142, -3.84153, 3.06444]
77 [-2.46286, -3.90963, 3.06444]
78 [-2.50964, -3.96692, 3.06444]
79 [-2.56838, -4.0101, 3.06444]
80 [-2.63506, -4.03687, 3.06444]
81 [-2.70527, -4.04602, 3.06444]
82 [-2.7745, -4.03748, 3.06444]
83 [-2.83842, -4.01233, 3.06444]
84 [-2.8932, -3.97263, 3.06444]
85 [-2.93565, -3.92132, 3.06444]
86 [-2.96351, -3.86199, 3.06444]
87 [-2.97548, -3.79862, 3.06444]
88 [-2.97131, -3.73532, 3.06444]
89 [-2.95179, -3.67606, 3.06444]
90 [-2.91865, -3.62444, 3.06444]
91 [-2.87444, -3.58345, 3.06444]
92 [-2.82232, -3.55531, 3.06444]
93 [-2.76583, -3.54135, 3.06444]
94 [-2.7087, -3.54193, 3.06444]
95 [-2.65454, -3.55651, 3.06444]
96 [-2.60667, -3.58364, 3.06444]
97 [-2.56786, -3.62116, 3.06444]
98 [-2.54021, -3.6663, 3.06444]
99 [-2.52505, -3.71592, 3.06444]
0 [-2.28249, -3.76671, 3.16444]
1 [-2.28611, -3.82302, 3.16444]
2 [-2.29689, -3.8784, 3.16444]
3 [-2.31467, -3.93195, 3.16444]
4 [-2.33916, -3.98279, 3.16444]
5 [-2.36994, -4.03008, 3.16444]
