Path centered at: WORLD FRAME [0.00249742, 0.00249742], DRONE FRAME [-2.69271,-3.7223]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.79748m
Ending at 3.50334m
Depth = 0.705867m (40%)
Layer 0 radius: 0.186137
Layer 1 radius: 0.382933
Layer 2 radius: 0.474709
Layer 3 radius: 0.491398
Layer 4 radius: 0.505479
Layer 5 radius: 0.521155
Layer 6 radius: 0.525214
Layer 7 radius: 0.522747
0 [-2.49271, -3.7223, 2.79748]
1 [-2.49436, -3.74788, 2.79748]
2 [-2.49926, -3.77303, 2.79748]
3 [-2.50733, -3.79735, 2.79748]
4 [-2.51845, -3.82044, 2.79748]
5 [-2.53243, -3.84192, 2.79748]
6 [-2.54904, -3.86144, 2.79748]
7 [-2.56802, -3.87867, 2.79748]
8 [-2.58904, -3.89333, 2.79748]
9 [-2.61176, -3.90518, 2.79748]
10 [-2.63581, -3.91403, 2.79748]
11 [-2.66079, -3.91974, 2.79748]
12 [-2.6863, -3.9222, 2.79748]
13 [-2.71192, -3.92138, 2.79748]
14 [-2.73722, -3.91729, 2.79748]
15 [-2.76179, -3.90999, 2.79748]
16 [-2.78522, -3.89962, 2.79748]
17 [-2.80714, -3.88634, 2.79748]
18 [-2.82717, -3.87036, 2.79748]
19 [-2.845, -3.85195, 2.79748]
20 [-2.86033, -3.83141, 2.79748]
21 [-2.87291, -3.80908, 2.79748]
22 [-2.88253, -3.78532, 2.79748]
23 [-2.88903, -3.76053, 2.79748]
24 [-2.8923, -3.73511, 2.79748]
25 [-2.8923, -3.70949, 2.79748]
26 [-2.88903, -3.68407, 2.79748]
27 [-2.88253, -3.65928, 2.79748]
28 [-2.87291, -3.63552, 2.79748]
29 [-2.86033, -3.61319, 2.79748]
30 [-2.845, -3.59266, 2.79748]
31 [-2.82717, -3.57425, 2.79748]
32 [-2.80714, -3.55827, 2.79748]
33 [-2.78522, -3.54498, 2.79748]
34 [-2.76179, -3.53461, 2.79748]
35 [-2.73722, -3.52732, 2.79748]
36 [-2.71192, -3.52322, 2.79748]
37 [-2.6863, -3.5224, 2.79748]
38 [-2.66079, -3.52486, 2.79748]
39 [-2.63581, -3.53057, 2.79748]
40 [-2.61176, -3.53942, 2.79748]
41 [-2.58904, -3.55127, 2.79748]
42 [-2.56802, -3.56593, 2.79748]
43 [-2.54904, -3.58316, 2.79748]
44 [-2.53243, -3.60268, 2.79748]
45 [-2.51845, -3.62416, 2.79748]
46 [-2.50733, -3.64725, 2.79748]
47 [-2.49926, -3.67157, 2.79748]
48 [-2.49436, -3.69673, 2.79748]
49 [-2.49271, -3.7223, 2.79748]
0 [-2.30978, -3.7223, 2.89748]
1 [-2.31293, -3.77127, 2.89748]
2 [-2.32231, -3.81943, 2.89748]
3 [-2.33777, -3.866, 2.89748]
4 [-2.35906, -3.91021, 2.89748]
5 [-2.38583, -3.95134, 2.89748]
6 [-2.41763, -3.9887, 2.89748]
7 [-2.45396, -4.02169, 2.89748]
8 [-2.4942, -4.04976, 2.89748]
9 [-2.53771, -4.07246, 2.89748]
10 [-2.58376, -4.08941, 2.89748]
11 [-2.6316, -4.10033, 2.89748]
12 [-2.68044, -4.10504, 2.89748]
13 [-2.72948, -4.10346, 2.89748]
14 [-2.77792, -4.09563, 2.89748]
15 [-2.82497, -4.08167, 2.89748]
16 [-2.86984, -4.06181, 2.89748]
17 [-2.9118, -4.03637, 2.89748]
18 [-2.95016, -4.00578, 2.89748]
19 [-2.9843, -3.97053, 2.89748]
20 [-3.01365, -3.9312, 2.89748]
21 [-3.03772, -3.88845, 2.89748]
22 [-3.05614, -3.84297, 2.89748]
23 [-3.06859, -3.7955, 2.89748]
24 [-3.07486, -3.74684, 2.89748]
25 [-3.07486, -3.69777, 2.89748]
26 [-3.06859, -3.6491, 2.89748]
27 [-3.05614, -3.60164, 2.89748]
28 [-3.03772, -3.55615, 2.89748]
29 [-3.01365, -3.5134, 2.89748]
30 [-2.9843, -3.47407, 2.89748]
31 [-2.95016, -3.43882, 2.89748]
32 [-2.9118, -3.40823, 2.89748]
33 [-2.86984, -3.38279, 2.89748]
34 [-2.82497, -3.36293, 2.89748]
35 [-2.77792, -3.34897, 2.89748]
36 [-2.72948, -3.34114, 2.89748]
37 [-2.68044, -3.33956, 2.89748]
38 [-2.6316, -3.34428, 2.89748]
39 [-2.58376, -3.3552, 2.89748]
40 [-2.53771, -3.37214, 2.89748]
41 [-2.4942, -3.39484, 2.89748]
42 [-2.45396, -3.42291, 2.89748]
43 [-2.41763, -3.4559, 2.89748]
44 [-2.38583, -3.49326, 2.89748]
45 [-2.35906, -3.53439, 2.89748]
46 [-2.33777, -3.5786, 2.89748]
47 [-2.32231, -3.62517, 2.89748]
48 [-2.31293, -3.67333, 2.89748]
49 [-2.30978, -3.7223, 2.89748]
0 [-2.21801, -3.7223, 2.99748]
1 [-2.2219, -3.78301, 2.99748]
2 [-2.23353, -3.84271, 2.99748]
3 [-2.2527, -3.90044, 2.99748]
4 [-2.27909, -3.95525, 2.99748]
5 [-2.31228, -4.00623, 2.99748]
6 [-2.35171, -4.05255, 2.99748]
7 [-2.39674, -4.09344, 2.99748]
8 [-2.44663, -4.12824, 2.99748]
9 [-2.50056, -4.15638, 2.99748]
10 [-2.55765, -4.17739, 2.99748]
11 [-2.61695, -4.19092, 2.99748]
12 [-2.6775, -4.19677, 2.99748]
13 [-2.7383, -4.19482, 2.99748]
14 [-2.79835, -4.18511, 2.99748]
15 [-2.85666, -4.1678, 2.99748]
16 [-2.91229, -4.14318, 2.99748]
17 [-2.9643, -4.11164, 2.99748]
18 [-3.01186, -4.07372, 2.99748]
19 [-3.05418, -4.03002, 2.99748]
20 [-3.09056, -3.98127, 2.99748]
21 [-3.12041, -3.92827, 2.99748]
22 [-3.14324, -3.87189, 2.99748]
23 [-3.15867, -3.81305, 2.99748]
24 [-3.16645, -3.75272, 2.99748]
25 [-3.16645, -3.69189, 2.99748]
26 [-3.15867, -3.63156, 2.99748]
27 [-3.14324, -3.57272, 2.99748]
28 [-3.12041, -3.51633, 2.99748]
29 [-3.09056, -3.46333, 2.99748]
30 [-3.05418, -3.41458, 2.99748]
31 [-3.01186, -3.37088, 2.99748]
32 [-2.9643, -3.33296, 2.99748]
33 [-2.91229, -3.30142, 2.99748]
34 [-2.85666, -3.2768, 2.99748]
35 [-2.79835, -3.25949, 2.99748]
36 [-2.7383, -3.24979, 2.99748]
37 [-2.6775, -3.24784, 2.99748]
38 [-2.61695, -3.25368, 2.99748]
39 [-2.55765, -3.26721, 2.99748]
40 [-2.50056, -3.28822, 2.99748]
41 [-2.44663, -3.31636, 2.99748]
42 [-2.39674, -3.35116, 2.99748]
43 [-2.35171, -3.39205, 2.99748]
44 [-2.31228, -3.43837, 2.99748]
45 [-2.27909, -3.48935, 2.99748]
46 [-2.2527, -3.54416, 2.99748]
47 [-2.23353, -3.60189, 2.99748]
48 [-2.2219, -3.6616, 2.99748]
49 [-2.21801, -3.7223, 2.99748]
50 [-2.21801, -3.7223, 2.99748]
51 [-2.23824, -3.83899, 2.99748]
52 [-2.28635, -3.9457, 2.99748]
53 [-2.35868, -4.03598, 2.99748]
54 [-2.45013, -4.10456, 2.99748]
55 [-2.55451, -4.14765, 2.99748]
56 [-2.66498, -4.16317, 2.99748]
57 [-2.77446, -4.15082, 2.99748]
58 [-2.87612, -4.11206, 2.99748]
59 [-2.96379, -4.04997, 2.99748]
60 [-3.03231, -3.96903, 2.99748]
61 [-3.0779, -3.8748, 2.99748]
62 [-3.09827, -3.77353, 2.99748]
63 [-3.09282, -3.67176, 2.99748]
64 [-3.06257, -3.57586, 2.99748]
65 [-3.01009, -3.49171, 2.99748]
66 [-2.93927, -3.42426, 2.99748]
67 [-2.85507, -3.37728, 2.99748]
68 [-2.76313, -3.35314, 2.99748]
69 [-2.66946, -3.35271, 2.99748]
70 [-2.57998, -3.37533, 2.99748]
71 [-2.50017, -3.41891, 2.99748]
72 [-2.43478, -3.48008, 2.99748]
73 [-2.38746, -3.55449, 2.99748]
74 [-2.36064, -3.63704, 2.99748]
75 [-2.35536, -3.7223, 2.99748]
76 [-2.37128, -3.80483, 2.99748]
77 [-2.40672, -3.87953, 2.99748]
78 [-2.45881, -3.94195, 2.99748]
79 [-2.52373, -3.98858, 2.99748]
80 [-2.59696, -4.01702, 2.99748]
81 [-2.6736, -4.02609, 2.99748]
82 [-2.74872, -4.0159, 2.99748]
83 [-2.81764, -3.98778, 2.99748]
84 [-2.87623, -3.94414, 2.99748]
85 [-2.92119, -3.8883, 2.99748]
86 [-2.95019, -3.82424, 2.99748]
87 [-2.962, -3.75632, 2.99748]
88 [-2.95655, -3.68897, 2.99748]
89 [-2.93486, -3.62643, 2.99748]
90 [-2.89897, -3.57245, 2.99748]
91 [-2.85172, -3.5301, 2.99748]
92 [-2.79658, -3.50157, 2.99748]
93 [-2.7374, -3.48807, 2.99748]
94 [-2.67809, -3.4898, 2.99748]
95 [-2.62242, -3.50596, 2.99748]
96 [-2.57377, -3.53488, 2.99748]
97 [-2.53491, -3.57411, 2.99748]
98 [-2.50782, -3.62066, 2.99748]
99 [-2.49368, -3.6712, 2.99748]
0 [-2.20132, -3.7223, 3.09748]
1 [-2.20535, -3.78514, 3.09748]
2 [-2.21739, -3.84695, 3.09748]
3 [-2.23723, -3.90671, 3.09748]
4 [-2.26455, -3.96344, 3.09748]
5 [-2.2989, -4.01621, 3.09748]
6 [-2.33972, -4.06416, 3.09748]
