Path centered at: WORLD FRAME [0.0026175, 0.0026175], DRONE FRAME [-2.69259,-3.75554]
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.94006m
Ending at 3.67199m
Depth = 0.731931m (40%)
Layer 0 radius: 0.138209
Layer 1 radius: 0.337028
Layer 2 radius: 0.437113
Layer 3 radius: 0.468263
Layer 4 radius: 0.493958
Layer 5 radius: 0.527447
Layer 6 radius: 0.555262
Layer 7 radius: 0.576919
0 [-2.49259, -3.75554, 2.94006]
1 [-2.49424, -3.78111, 2.94006]
2 [-2.49914, -3.80627, 2.94006]
3 [-2.50721, -3.83059, 2.94006]
4 [-2.51833, -3.85368, 2.94006]
5 [-2.53231, -3.87516, 2.94006]
6 [-2.54892, -3.89467, 2.94006]
7 [-2.5679, -3.9119, 2.94006]
8 [-2.58892, -3.92657, 2.94006]
9 [-2.61164, -3.93842, 2.94006]
10 [-2.63569, -3.94727, 2.94006]
11 [-2.66067, -3.95297, 2.94006]
12 [-2.68618, -3.95543, 2.94006]
13 [-2.7118, -3.95461, 2.94006]
14 [-2.7371, -3.95052, 2.94006]
15 [-2.76167, -3.94323, 2.94006]
16 [-2.7851, -3.93286, 2.94006]
17 [-2.80702, -3.91957, 2.94006]
18 [-2.82705, -3.90359, 2.94006]
19 [-2.84488, -3.88518, 2.94006]
20 [-2.86021, -3.86464, 2.94006]
21 [-2.87279, -3.84231, 2.94006]
22 [-2.88241, -3.81856, 2.94006]
23 [-2.88891, -3.79377, 2.94006]
24 [-2.89218, -3.76835, 2.94006]
25 [-2.89218, -3.74272, 2.94006]
26 [-2.88891, -3.71731, 2.94006]
27 [-2.88241, -3.69252, 2.94006]
28 [-2.87279, -3.66876, 2.94006]
29 [-2.86021, -3.64643, 2.94006]
30 [-2.84488, -3.62589, 2.94006]
31 [-2.82705, -3.60748, 2.94006]
32 [-2.80702, -3.5915, 2.94006]
33 [-2.7851, -3.57822, 2.94006]
34 [-2.76167, -3.56784, 2.94006]
35 [-2.7371, -3.56055, 2.94006]
36 [-2.7118, -3.55646, 2.94006]
37 [-2.68618, -3.55564, 2.94006]
38 [-2.66067, -3.5581, 2.94006]
39 [-2.63569, -3.5638, 2.94006]
40 [-2.61164, -3.57265, 2.94006]
41 [-2.58892, -3.58451, 2.94006]
42 [-2.5679, -3.59917, 2.94006]
43 [-2.54892, -3.6164, 2.94006]
44 [-2.53231, -3.63592, 2.94006]
45 [-2.51833, -3.65739, 2.94006]
46 [-2.50721, -3.68048, 2.94006]
47 [-2.49914, -3.70481, 2.94006]
48 [-2.49424, -3.72996, 2.94006]
49 [-2.49259, -3.75554, 2.94006]
0 [-2.35557, -3.75554, 3.04006]
1 [-2.35833, -3.79864, 3.04006]
2 [-2.36659, -3.84103, 3.04006]
3 [-2.3802, -3.88201, 3.04006]
4 [-2.39894, -3.92092, 3.04006]
5 [-2.4225, -3.95712, 3.04006]
6 [-2.45049, -3.99, 3.04006]
7 [-2.48246, -4.01904, 3.04006]
8 [-2.51788, -4.04374, 3.04006]
9 [-2.55617, -4.06372, 3.04006]
10 [-2.5967, -4.07863, 3.04006]
11 [-2.6388, -4.08824, 3.04006]
12 [-2.68179, -4.09239, 3.04006]
13 [-2.72496, -4.09101, 3.04006]
14 [-2.76759, -4.08412, 3.04006]
15 [-2.80899, -4.07183, 3.04006]
16 [-2.84848, -4.05435, 3.04006]
17 [-2.88541, -4.03196, 3.04006]
18 [-2.91918, -4.00503, 3.04006]
19 [-2.94922, -3.97401, 3.04006]
20 [-2.97505, -3.9394, 3.04006]
21 [-2.99625, -3.90177, 3.04006]
22 [-3.01245, -3.86174, 3.04006]
23 [-3.02341, -3.81996, 3.04006]
24 [-3.02893, -3.77713, 3.04006]
25 [-3.02893, -3.73394, 3.04006]
26 [-3.02341, -3.69111, 3.04006]
27 [-3.01245, -3.64934, 3.04006]
28 [-2.99625, -3.60931, 3.04006]
29 [-2.97505, -3.57168, 3.04006]
30 [-2.94922, -3.53707, 3.04006]
31 [-2.91918, -3.50604, 3.04006]
32 [-2.88541, -3.47912, 3.04006]
33 [-2.84848, -3.45673, 3.04006]
34 [-2.80899, -3.43925, 3.04006]
35 [-2.76759, -3.42696, 3.04006]
36 [-2.72496, -3.42007, 3.04006]
37 [-2.68179, -3.41868, 3.04006]
38 [-2.6388, -3.42283, 3.04006]
39 [-2.5967, -3.43244, 3.04006]
40 [-2.55617, -3.44736, 3.04006]
41 [-2.51788, -3.46733, 3.04006]
42 [-2.48246, -3.49204, 3.04006]
43 [-2.45049, -3.52107, 3.04006]
44 [-2.4225, -3.55396, 3.04006]
45 [-2.39894, -3.59015, 3.04006]
46 [-2.3802, -3.62906, 3.04006]
47 [-2.36659, -3.67005, 3.04006]
48 [-2.35833, -3.71244, 3.04006]
49 [-2.35557, -3.75554, 3.04006]
50 [-2.35557, -3.75554, 3.04006]
51 [-2.36094, -3.79743, 3.04006]
52 [-2.37146, -3.83799, 3.04006]
53 [-2.38688, -3.87658, 3.04006]
54 [-2.40686, -3.91262, 3.04006]
55 [-2.43102, -3.94558, 3.04006]
56 [-2.4589, -3.97499, 3.04006]
57 [-2.48999, -4.00044, 3.04006]
58 [-2.52375, -4.02159, 3.04006]
59 [-2.5596, -4.03817, 3.04006]
60 [-2.59692, -4.05001, 3.04006]
61 [-2.63509, -4.05698, 3.04006]
62 [-2.6735, -4.05908, 3.04006]
63 [-2.71152, -4.05634, 3.04006]
64 [-2.74856, -4.04891, 3.04006]
65 [-2.78404, -4.03697, 3.04006]
66 [-2.81742, -4.02081, 3.04006]
67 [-2.84822, -4.00076, 3.04006]
68 [-2.87598, -3.97721, 3.04006]
69 [-2.90032, -3.9506, 3.04006]
70 [-2.92091, -3.92142, 3.04006]
71 [-2.9375, -3.89018, 3.04006]
72 [-2.9499, -3.85741, 3.04006]
73 [-2.95798, -3.82368, 3.04006]
74 [-2.96171, -3.78953, 3.04006]
75 [-2.96111, -3.75554, 3.04006]
76 [-2.95627, -3.72223, 3.04006]
77 [-2.94736, -3.69012, 3.04006]
78 [-2.93461, -3.65972, 3.04006]
79 [-2.91829, -3.63146, 3.04006]
80 [-2.89874, -3.60576, 3.04006]
81 [-2.87635, -3.58298, 3.04006]
82 [-2.85152, -3.56343, 3.04006]
83 [-2.82472, -3.54733, 3.04006]
84 [-2.79642, -3.5349, 3.04006]
85 [-2.7671, -3.52623, 3.04006]
86 [-2.73726, -3.52139, 3.04006]
87 [-2.70739, -3.52038, 3.04006]
88 [-2.67797, -3.52311, 3.04006]
89 [-2.64947, -3.52947, 3.04006]
90 [-2.62232, -3.53926, 3.04006]
91 [-2.59694, -3.55225, 3.04006]
92 [-2.57368, -3.56816, 3.04006]
93 [-2.55288, -3.58665, 3.04006]
94 [-2.53481, -3.60737, 3.04006]
95 [-2.51971, -3.62993, 3.04006]
96 [-2.50773, -3.65391, 3.04006]
97 [-2.49899, -3.67889, 3.04006]
98 [-2.49357, -3.70444, 3.04006]
99 [-2.49145, -3.73013, 3.04006]
0 [-2.25548, -3.75554, 3.14006]
1 [-2.25907, -3.81143, 3.14006]
2 [-2.26978, -3.86641, 3.14006]
3 [-2.28743, -3.91957, 3.14006]
4 [-2.31173, -3.97004, 3.14006]
5 [-2.34229, -4.01698, 3.14006]
6 [-2.37859, -4.05963, 3.14006]
7 [-2.42006, -4.09729, 3.14006]
8 [-2.466, -4.12933, 3.14006]
9 [-2.51566, -4.15524, 3.14006]
10 [-2.56822, -4.17458, 3.14006]
11 [-2.62283, -4.18705, 3.14006]
12 [-2.67858, -4.19243, 3.14006]
13 [-2.73457, -4.19063, 3.14006]
14 [-2.78986, -4.18169, 3.14006]
15 [-2.84356, -4.16575, 3.14006]
16 [-2.89478, -4.14308, 3.14006]
17 [-2.94267, -4.11405, 3.14006]
18 [-2.98647, -4.07912, 3.14006]
19 [-3.02543, -4.03889, 3.14006]
20 [-3.05893, -3.994, 3.14006]
21 [-3.08642, -3.94519, 3.14006]
22 [-3.10744, -3.89328, 3.14006]
23 [-3.12165, -3.8391, 3.14006]
24 [-3.12881, -3.78354, 3.14006]
25 [-3.12881, -3.72753, 3.14006]
26 [-3.12165, -3.67198, 3.14006]
27 [-3.10744, -3.6178, 3.14006]
28 [-3.08642, -3.56588, 3.14006]
29 [-3.05893, -3.51708, 3.14006]
30 [-3.02543, -3.47219, 3.14006]
31 [-2.98647, -3.43195, 3.14006]
32 [-2.94267, -3.39703, 3.14006]
33 [-2.89478, -3.36799, 3.14006]
34 [-2.84356, -3.34532, 3.14006]
35 [-2.78986, -3.32938, 3.14006]
36 [-2.73457, -3.32044, 3.14006]
37 [-2.67858, -3.31865, 3.14006]
38 [-2.62283, -3.32403, 3.14006]
39 [-2.56822, -3.33649, 3.14006]
40 [-2.51566, -3.35584, 3.14006]
41 [-2.466, -3.38174, 3.14006]
42 [-2.42006, -3.41379, 3.14006]
43 [-2.37859, -3.45145, 3.14006]
44 [-2.34229, -3.4941, 3.14006]
45 [-2.31173, -3.54104, 3.14006]
46 [-2.28743, -3.5915, 3.14006]
47 [-2.26978, -3.64466, 3.14006]
48 [-2.25907, -3.69964, 3.14006]
49 [-2.25548, -3.75554, 3.14006]
50 [-2.25548, -3.75554, 3.14006]
51 [-2.27381, -3.86306, 3.14006]
52 [-2.31786, -3.96155, 3.14006]
53 [-2.38432, -4.04502, 3.14006]
54 [-2.46854, -4.10859, 3.14006]
55 [-2.56485, -4.14871, 3.14006]
56 [-2.66693, -4.16339, 3.14006]
