Path centered at: WORLD FRAME [0.0026271, 0.0026271], DRONE FRAME [-2.69258,-3.68881]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.92453m
Ending at 3.76549m
Depth = 0.840963m (40%)
Layer 0 radius: 0.236069
Layer 1 radius: 0.431863
Layer 2 radius: 0.495508
Layer 3 radius: 0.509067
Layer 4 radius: 0.519353
Layer 5 radius: 0.528662
Layer 6 radius: 0.53368
Layer 7 radius: 0.529854
Layer 8 radius: 0.530098
0 [-2.45652, -3.68881, 2.92453]
1 [-2.45845, -3.719, 2.92453]
2 [-2.46424, -3.74869, 2.92453]
3 [-2.47377, -3.7774, 2.92453]
4 [-2.48689, -3.80466, 2.92453]
5 [-2.5034, -3.83001, 2.92453]
6 [-2.523, -3.85304, 2.92453]
7 [-2.5454, -3.87338, 2.92453]
8 [-2.57021, -3.89069, 2.92453]
9 [-2.59703, -3.90468, 2.92453]
10 [-2.62542, -3.91513, 2.92453]
11 [-2.65491, -3.92186, 2.92453]
12 [-2.68502, -3.92476, 2.92453]
13 [-2.71525, -3.92379, 2.92453]
14 [-2.74511, -3.91896, 2.92453]
15 [-2.77411, -3.91036, 2.92453]
16 [-2.80178, -3.89811, 2.92453]
17 [-2.82764, -3.88243, 2.92453]
18 [-2.85129, -3.86357, 2.92453]
19 [-2.87234, -3.84184, 2.92453]
20 [-2.89043, -3.8176, 2.92453]
21 [-2.90527, -3.79124, 2.92453]
22 [-2.91663, -3.7632, 2.92453]
23 [-2.9243, -3.73394, 2.92453]
24 [-2.92817, -3.70394, 2.92453]
25 [-2.92817, -3.67369, 2.92453]
26 [-2.9243, -3.64369, 2.92453]
27 [-2.91663, -3.61443, 2.92453]
28 [-2.90527, -3.58639, 2.92453]
29 [-2.89043, -3.56003, 2.92453]
30 [-2.87234, -3.53579, 2.92453]
31 [-2.85129, -3.51406, 2.92453]
32 [-2.82764, -3.4952, 2.92453]
33 [-2.80178, -3.47952, 2.92453]
34 [-2.77411, -3.46727, 2.92453]
35 [-2.74511, -3.45867, 2.92453]
36 [-2.71525, -3.45384, 2.92453]
37 [-2.68502, -3.45287, 2.92453]
38 [-2.65491, -3.45577, 2.92453]
39 [-2.62542, -3.4625, 2.92453]
40 [-2.59703, -3.47295, 2.92453]
41 [-2.57021, -3.48694, 2.92453]
42 [-2.5454, -3.50425, 2.92453]
43 [-2.523, -3.52459, 2.92453]
44 [-2.5034, -3.54762, 2.92453]
45 [-2.48689, -3.57297, 2.92453]
46 [-2.47377, -3.60023, 2.92453]
47 [-2.46424, -3.62894, 2.92453]
48 [-2.45845, -3.65863, 2.92453]
49 [-2.45652, -3.68881, 2.92453]
0 [-2.26072, -3.68881, 3.02453]
1 [-2.26427, -3.74404, 3.02453]
2 [-2.27485, -3.79836, 3.02453]
3 [-2.29228, -3.85088, 3.02453]
4 [-2.31629, -3.90074, 3.02453]
5 [-2.34648, -3.94712, 3.02453]
6 [-2.38236, -3.98925, 3.02453]
7 [-2.42332, -4.02646, 3.02453]
8 [-2.46871, -4.05812, 3.02453]
9 [-2.51777, -4.08372, 3.02453]
10 [-2.56971, -4.10283, 3.02453]
11 [-2.62366, -4.11514, 3.02453]
12 [-2.67874, -4.12046, 3.02453]
13 [-2.73405, -4.11868, 3.02453]
14 [-2.78868, -4.10985, 3.02453]
15 [-2.84173, -4.0941, 3.02453]
16 [-2.89234, -4.0717, 3.02453]
17 [-2.93966, -4.04302, 3.02453]
18 [-2.98293, -4.00851, 3.02453]
19 [-3.02143, -3.96876, 3.02453]
20 [-3.05452, -3.92441, 3.02453]
21 [-3.08168, -3.87619, 3.02453]
22 [-3.10245, -3.8249, 3.02453]
23 [-3.11648, -3.77137, 3.02453]
24 [-3.12356, -3.71648, 3.02453]
25 [-3.12356, -3.66115, 3.02453]
26 [-3.11648, -3.60626, 3.02453]
27 [-3.10245, -3.55273, 3.02453]
28 [-3.08168, -3.50144, 3.02453]
29 [-3.05452, -3.45322, 3.02453]
30 [-3.02142, -3.40887, 3.02453]
31 [-2.98293, -3.36912, 3.02453]
32 [-2.93966, -3.33461, 3.02453]
33 [-2.89234, -3.30593, 3.02453]
34 [-2.84173, -3.28352, 3.02453]
35 [-2.78868, -3.26778, 3.02453]
36 [-2.73405, -3.25895, 3.02453]
37 [-2.67874, -3.25717, 3.02453]
38 [-2.62366, -3.26249, 3.02453]
39 [-2.56971, -3.2748, 3.02453]
40 [-2.51777, -3.29391, 3.02453]
41 [-2.46871, -3.31951, 3.02453]
42 [-2.42332, -3.35117, 3.02453]
43 [-2.38236, -3.38838, 3.02453]
44 [-2.34648, -3.43051, 3.02453]
45 [-2.31629, -3.47689, 3.02453]
46 [-2.29228, -3.52675, 3.02453]
47 [-2.27485, -3.57927, 3.02453]
48 [-2.26427, -3.63359, 3.02453]
49 [-2.26072, -3.68881, 3.02453]
50 [-2.26072, -3.68882, 3.02453]
51 [-2.27878, -3.79506, 3.02453]
52 [-2.32227, -3.8924, 3.02453]
53 [-2.38791, -3.97492, 3.02453]
54 [-2.47112, -4.03779, 3.02453]
55 [-2.5663, -4.07749, 3.02453]
56 [-2.66722, -4.09206, 3.02453]
57 [-2.76743, -4.08114, 3.02453]
58 [-2.86067, -4.04601, 3.02453]
59 [-2.94126, -3.98941, 3.02453]
60 [-3.00445, -3.9154, 3.02453]
61 [-3.04669, -3.82902, 3.02453]
62 [-3.06583, -3.73597, 3.02453]
63 [-3.06123, -3.64224, 3.02453]
64 [-3.03376, -3.55373, 3.02453]
65 [-2.98569, -3.47586, 3.02453]
66 [-2.92057, -3.41323, 3.02453]
67 [-2.8429, -3.36938, 3.02453]
68 [-2.75787, -3.34659, 3.02453]
69 [-2.671, -3.34574, 3.02453]
70 [-2.58779, -3.36629, 3.02453]
71 [-2.51336, -3.4064, 3.02453]
72 [-2.45214, -3.46302, 3.02453]
73 [-2.4076, -3.53215, 3.02453]
74 [-2.38209, -3.60909, 3.02453]
75 [-2.37665, -3.68881, 3.02453]
76 [-2.39107, -3.76623, 3.02453]
77 [-2.42386, -3.83655, 3.02453]
78 [-2.47242, -3.89556, 3.02453]
79 [-2.53324, -3.9399, 3.02453]
80 [-2.60212, -3.96723, 3.02453]
81 [-2.67449, -3.97635, 3.02453]
82 [-2.7457, -3.96726, 3.02453]
83 [-2.81131, -3.94111, 3.02453]
84 [-2.86736, -3.90009, 3.02453]
85 [-2.91066, -3.84726, 3.02453]
86 [-2.9389, -3.78634, 3.02453]
87 [-2.95082, -3.72144, 3.02453]
88 [-2.94622, -3.65677, 3.02453]
89 [-2.92597, -3.59641, 3.02453]
90 [-2.8919, -3.544, 3.02453]
91 [-2.84667, -3.50255, 3.02453]
92 [-2.79354, -3.47428, 3.02453]
93 [-2.73614, -3.46047, 3.02453]
94 [-2.67828, -3.46144, 3.02453]
95 [-2.62362, -3.47655, 3.02453]
96 [-2.57548, -3.50429, 3.02453]
97 [-2.53665, -3.54238, 3.02453]
98 [-2.5092, -3.588, 3.02453]
99 [-2.49438, -3.63792, 3.02453]
0 [-2.19708, -3.68881, 3.12453]
1 [-2.20114, -3.75218, 3.12453]
2 [-2.21328, -3.8145, 3.12453]
3 [-2.23329, -3.87476, 3.12453]
4 [-2.26084, -3.93197, 3.12453]
5 [-2.29548, -3.98518, 3.12453]
6 [-2.33664, -4.03353, 3.12453]
7 [-2.38364, -4.07622, 3.12453]
8 [-2.43572, -4.11255, 3.12453]
9 [-2.49201, -4.14191, 3.12453]
10 [-2.5516, -4.16384, 3.12453]
11 [-2.6135, -4.17797, 3.12453]
12 [-2.6767, -4.18407, 3.12453]
13 [-2.74016, -4.18203, 3.12453]
14 [-2.80285, -4.1719, 3.12453]
15 [-2.86372, -4.15383, 3.12453]
16 [-2.92178, -4.12813, 3.12453]
17 [-2.97607, -4.09522, 3.12453]
18 [-3.02571, -4.05563, 3.12453]
19 [-3.06989, -4.01002, 3.12453]
20 [-3.10786, -3.95913, 3.12453]
21 [-3.13902, -3.90381, 3.12453]
22 [-3.16285, -3.84495, 3.12453]
23 [-3.17895, -3.78354, 3.12453]
24 [-3.18707, -3.72056, 3.12453]
25 [-3.18707, -3.65707, 3.12453]
26 [-3.17895, -3.59409, 3.12453]
27 [-3.16285, -3.53268, 3.12453]
28 [-3.13902, -3.47382, 3.12453]
29 [-3.10786, -3.4185, 3.12453]
30 [-3.06989, -3.36761, 3.12453]
31 [-3.02571, -3.322, 3.12453]
32 [-2.97607, -3.28241, 3.12453]
33 [-2.92178, -3.2495, 3.12453]
34 [-2.86372, -3.2238, 3.12453]
35 [-2.80285, -3.20573, 3.12453]
36 [-2.74016, -3.1956, 3.12453]
37 [-2.6767, -3.19356, 3.12453]
38 [-2.6135, -3.19966, 3.12453]
39 [-2.5516, -3.21379, 3.12453]
40 [-2.49201, -3.23572, 3.12453]
41 [-2.43572, -3.26508, 3.12453]
42 [-2.38364, -3.30141, 3.12453]
43 [-2.33664, -3.3441, 3.12453]
44 [-2.29548, -3.39245, 3.12453]
45 [-2.26084, -3.44566, 3.12453]
46 [-2.23329, -3.50287, 3.12453]
47 [-2.21328, -3.56313, 3.12453]
48 [-2.20114, -3.62545, 3.12453]
49 [-2.19708, -3.68881, 3.12453]
50 [-2.19708, -3.68882, 3.12453]
51 [-2.21837, -3.81057, 3.12453]
52 [-2.26873, -3.92183, 3.12453]
53 [-2.3443, -4.01588, 3.12453]
54 [-2.43975, -4.08723, 3.12453]
55 [-2.5486, -4.13197, 3.12453]
