Path centered at: WORLD FRAME [0.00254735, 0.00254735], DRONE FRAME [-2.70776,-3.75561]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.84421m
Ending at 3.62578m
Depth = 0.781575m (40%)
Layer 0 radius: 0.103443
Layer 1 radius: 0.305552
Layer 2 radius: 0.402225
Layer 3 radius: 0.431806
Layer 4 radius: 0.462902
Layer 5 radius: 0.494793
Layer 6 radius: 0.521562
Layer 7 radius: 0.549199
0 [-2.50776, -3.75561, 2.84421]
1 [-2.50941, -3.78118, 2.84421]
2 [-2.5143, -3.80634, 2.84421]
3 [-2.52238, -3.83066, 2.84421]
4 [-2.5335, -3.85375, 2.84421]
5 [-2.54748, -3.87523, 2.84421]
6 [-2.56409, -3.89474, 2.84421]
7 [-2.58307, -3.91197, 2.84421]
8 [-2.60409, -3.92664, 2.84421]
9 [-2.62681, -3.93849, 2.84421]
10 [-2.65086, -3.94734, 2.84421]
11 [-2.67584, -3.95304, 2.84421]
12 [-2.70135, -3.9555, 2.84421]
13 [-2.72697, -3.95468, 2.84421]
14 [-2.75227, -3.95059, 2.84421]
15 [-2.77684, -3.9433, 2.84421]
16 [-2.80027, -3.93293, 2.84421]
17 [-2.82219, -3.91964, 2.84421]
18 [-2.84222, -3.90366, 2.84421]
19 [-2.86005, -3.88525, 2.84421]
20 [-2.87538, -3.86471, 2.84421]
21 [-2.88796, -3.84238, 2.84421]
22 [-2.89757, -3.81863, 2.84421]
23 [-2.90408, -3.79384, 2.84421]
24 [-2.90735, -3.76842, 2.84421]
25 [-2.90735, -3.74279, 2.84421]
26 [-2.90408, -3.71738, 2.84421]
27 [-2.89757, -3.69259, 2.84421]
28 [-2.88796, -3.66883, 2.84421]
29 [-2.87538, -3.6465, 2.84421]
30 [-2.86005, -3.62596, 2.84421]
31 [-2.84222, -3.60755, 2.84421]
32 [-2.82219, -3.59157, 2.84421]
33 [-2.80027, -3.57829, 2.84421]
34 [-2.77684, -3.56791, 2.84421]
35 [-2.75227, -3.56062, 2.84421]
36 [-2.72697, -3.55653, 2.84421]
37 [-2.70135, -3.55571, 2.84421]
38 [-2.67584, -3.55817, 2.84421]
39 [-2.65086, -3.56387, 2.84421]
40 [-2.62681, -3.57272, 2.84421]
41 [-2.60409, -3.58458, 2.84421]
42 [-2.58307, -3.59924, 2.84421]
43 [-2.56409, -3.61647, 2.84421]
44 [-2.54748, -3.63599, 2.84421]
45 [-2.5335, -3.65746, 2.84421]
46 [-2.52238, -3.68055, 2.84421]
47 [-2.5143, -3.70488, 2.84421]
48 [-2.50941, -3.73003, 2.84421]
49 [-2.50776, -3.75561, 2.84421]
0 [-2.40221, -3.75561, 2.94421]
1 [-2.40472, -3.79468, 2.94421]
2 [-2.4122, -3.83311, 2.94421]
3 [-2.42454, -3.87027, 2.94421]
4 [-2.44153, -3.90555, 2.94421]
5 [-2.46289, -3.93836, 2.94421]
6 [-2.48827, -3.96817, 2.94421]
7 [-2.51726, -3.9945, 2.94421]
8 [-2.54937, -4.0169, 2.94421]
9 [-2.58408, -4.03501, 2.94421]
10 [-2.62083, -4.04853, 2.94421]
11 [-2.659, -4.05724, 2.94421]
12 [-2.69797, -4.061, 2.94421]
13 [-2.7371, -4.05975, 2.94421]
14 [-2.77576, -4.0535, 2.94421]
15 [-2.81329, -4.04236, 2.94421]
16 [-2.84909, -4.02651, 2.94421]
17 [-2.88258, -4.00621, 2.94421]
18 [-2.91319, -3.9818, 2.94421]
19 [-2.94043, -3.95367, 2.94421]
20 [-2.96384, -3.9223, 2.94421]
21 [-2.98306, -3.88818, 2.94421]
22 [-2.99775, -3.85189, 2.94421]
23 [-3.00768, -3.81402, 2.94421]
24 [-3.01269, -3.77518, 2.94421]
25 [-3.01269, -3.73603, 2.94421]
26 [-3.00768, -3.6972, 2.94421]
27 [-2.99775, -3.65933, 2.94421]
28 [-2.98306, -3.62303, 2.94421]
29 [-2.96384, -3.58892, 2.94421]
30 [-2.94043, -3.55754, 2.94421]
31 [-2.91319, -3.52941, 2.94421]
32 [-2.88258, -3.505, 2.94421]
33 [-2.84909, -3.4847, 2.94421]
34 [-2.81329, -3.46886, 2.94421]
35 [-2.77576, -3.45772, 2.94421]
36 [-2.7371, -3.45147, 2.94421]
37 [-2.69797, -3.45021, 2.94421]
38 [-2.659, -3.45397, 2.94421]
39 [-2.62083, -3.46268, 2.94421]
40 [-2.58408, -3.47621, 2.94421]
41 [-2.54937, -3.49432, 2.94421]
42 [-2.51726, -3.51672, 2.94421]
43 [-2.48827, -3.54304, 2.94421]
44 [-2.46289, -3.57285, 2.94421]
45 [-2.44153, -3.60567, 2.94421]
46 [-2.42454, -3.64094, 2.94421]
47 [-2.4122, -3.6781, 2.94421]
48 [-2.40472, -3.71653, 2.94421]
49 [-2.40221, -3.75561, 2.94421]
0 [-2.30554, -3.75561, 3.04421]
1 [-2.30884, -3.80704, 3.04421]
2 [-2.31869, -3.85763, 3.04421]
3 [-2.33493, -3.90655, 3.04421]
4 [-2.3573, -3.95299, 3.04421]
5 [-2.38542, -3.99618, 3.04421]
6 [-2.41883, -4.03543, 3.04421]
7 [-2.45698, -4.07008, 3.04421]
8 [-2.49925, -4.09957, 3.04421]
9 [-2.54495, -4.12341, 3.04421]
10 [-2.59332, -4.14121, 3.04421]
11 [-2.64357, -4.15268, 3.04421]
12 [-2.69487, -4.15763, 3.04421]
13 [-2.74639, -4.15597, 3.04421]
14 [-2.79727, -4.14775, 3.04421]
15 [-2.84668, -4.13308, 3.04421]
16 [-2.89381, -4.11222, 3.04421]
17 [-2.93788, -4.0855, 3.04421]
18 [-2.97818, -4.05337, 3.04421]
19 [-3.01404, -4.01634, 3.04421]
20 [-3.04486, -3.97503, 3.04421]
21 [-3.07016, -3.93013, 3.04421]
22 [-3.0895, -3.88235, 3.04421]
23 [-3.10257, -3.8325, 3.04421]
24 [-3.10916, -3.78138, 3.04421]
25 [-3.10916, -3.72984, 3.04421]
26 [-3.10257, -3.67872, 3.04421]
27 [-3.0895, -3.62886, 3.04421]
28 [-3.07016, -3.58109, 3.04421]
29 [-3.04486, -3.53618, 3.04421]
30 [-3.01404, -3.49487, 3.04421]
31 [-2.97818, -3.45785, 3.04421]
32 [-2.93788, -3.42571, 3.04421]
33 [-2.89381, -3.39899, 3.04421]
34 [-2.84668, -3.37813, 3.04421]
35 [-2.79727, -3.36347, 3.04421]
36 [-2.74639, -3.35524, 3.04421]
37 [-2.69487, -3.35359, 3.04421]
38 [-2.64357, -3.35854, 3.04421]
39 [-2.59332, -3.37001, 3.04421]
40 [-2.54495, -3.38781, 3.04421]
41 [-2.49925, -3.41165, 3.04421]
42 [-2.45698, -3.44114, 3.04421]
43 [-2.41883, -3.47579, 3.04421]
44 [-2.38542, -3.51503, 3.04421]
45 [-2.3573, -3.55823, 3.04421]
46 [-2.33493, -3.60467, 3.04421]
47 [-2.31869, -3.65358, 3.04421]
48 [-2.30884, -3.70417, 3.04421]
49 [-2.30554, -3.75561, 3.04421]
50 [-2.30554, -3.75561, 3.04421]
51 [-2.32209, -3.85463, 3.04421]
52 [-2.36238, -3.94548, 3.04421]
53 [-2.4234, -4.02264, 3.04421]
54 [-2.50091, -4.08156, 3.04421]
55 [-2.58972, -4.11891, 3.04421]
56 [-2.68403, -4.13282, 3.04421]
57 [-2.77783, -4.1229, 3.04421]
58 [-2.86525, -4.09027, 3.04421]
59 [-2.94095, -4.03748, 3.04421]
60 [-3.00045, -3.96826, 3.04421]
61 [-3.04038, -3.8873, 3.04421]
62 [-3.05867, -3.79994, 3.04421]
63 [-3.05465, -3.71178, 3.04421]
64 [-3.0291, -3.62838, 3.04421]
65 [-2.98409, -3.55484, 3.04421]
66 [-2.9229, -3.49555, 3.04421]
67 [-2.84975, -3.45388, 3.04421]
68 [-2.76949, -3.43202, 3.04421]
69 [-2.68733, -3.43087, 3.04421]
70 [-2.60847, -3.45, 3.04421]
71 [-2.53775, -3.48771, 3.04421]
72 [-2.47942, -3.54118, 3.04421]
73 [-2.43681, -3.60665, 3.04421]
74 [-2.41219, -3.67972, 3.04421]
75 [-2.40665, -3.75561, 3.04421]
76 [-2.42003, -3.82949, 3.04421]
77 [-2.45099, -3.89677, 3.04421]
78 [-2.49711, -3.95343, 3.04421]
79 [-2.55509, -3.99619, 3.04421]
80 [-2.62096, -4.02275, 3.04421]
81 [-2.69038, -4.03191, 3.04421]
82 [-2.75888, -4.02358, 3.04421]
83 [-2.82219, -3.99879, 3.04421]
84 [-2.8765, -3.95957, 3.04421]
85 [-2.91865, -3.90882, 3.04421]
86 [-2.94637, -3.85008, 3.04421]
87 [-2.95835, -3.78726, 3.04421]
88 [-2.95434, -3.72446, 3.04421]
89 [-2.93508, -3.6656, 3.04421]
90 [-2.90229, -3.61428, 3.04421]
91 [-2.85845, -3.57346, 3.04421]
92 [-2.8067, -3.54537, 3.04421]
93 [-2.75055, -3.53134, 3.04421]
94 [-2.69368, -3.53178, 3.04421]
95 [-2.63971, -3.54616, 3.04421]
96 [-2.59193, -3.57308, 3.04421]
97 [-2.55312, -3.61039, 3.04421]
98 [-2.52541, -3.65536, 3.04421]
99 [-2.51013, -3.70486, 3.04421]
0 [-2.27596, -3.75561, 3.14421]
1 [-2.2795, -3.81083, 3.14421]
2 [-2.29008, -3.86514, 3.14421]
3 [-2.30752, -3.91765, 3.14421]
4 [-2.33152, -3.9675, 3.14421]
5 [-2.36171, -4.01388, 3.14421]
6 [-2.39758, -4.05601, 3.14421]
