Path centered at: WORLD FRAME [0.00258227, 0.00258227], DRONE FRAME [-2.66998,-3.66662]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.87588m
Ending at 3.71733m
Depth = 0.841446m (40%)
Layer 0 radius: 0.272975
Layer 1 radius: 0.467136
Layer 2 radius: 0.460571
Layer 3 radius: 0.46394
Layer 4 radius: 0.460133
Layer 5 radius: 0.4438
Layer 6 radius: 0.43368
Layer 7 radius: 0.453246
Layer 8 radius: 0.48523
0 [-2.39701, -3.66662, 2.87588]
1 [-2.39925, -3.70153, 2.87588]
2 [-2.40593, -3.73586, 2.87588]
3 [-2.41696, -3.76906, 2.87588]
4 [-2.43213, -3.80058, 2.87588]
5 [-2.45121, -3.82989, 2.87588]
6 [-2.47389, -3.85653, 2.87588]
7 [-2.49978, -3.88004, 2.87588]
8 [-2.52847, -3.90005, 2.87588]
9 [-2.55948, -3.91623, 2.87588]
10 [-2.59231, -3.92831, 2.87588]
11 [-2.62641, -3.9361, 2.87588]
12 [-2.66123, -3.93946, 2.87588]
13 [-2.69619, -3.93834, 2.87588]
14 [-2.73072, -3.93275, 2.87588]
15 [-2.76426, -3.9228, 2.87588]
16 [-2.79624, -3.90864, 2.87588]
17 [-2.82615, -3.89051, 2.87588]
18 [-2.8535, -3.8687, 2.87588]
19 [-2.87784, -3.84357, 2.87588]
20 [-2.89876, -3.81554, 2.87588]
21 [-2.91592, -3.78506, 2.87588]
22 [-2.92905, -3.75264, 2.87588]
23 [-2.93792, -3.7188, 2.87588]
24 [-2.94239, -3.68411, 2.87588]
25 [-2.94239, -3.64913, 2.87588]
26 [-2.93792, -3.61444, 2.87588]
27 [-2.92905, -3.58061, 2.87588]
28 [-2.91592, -3.54818, 2.87588]
29 [-2.89876, -3.5177, 2.87588]
30 [-2.87784, -3.48967, 2.87588]
31 [-2.8535, -3.46454, 2.87588]
32 [-2.82615, -3.44274, 2.87588]
33 [-2.79624, -3.4246, 2.87588]
34 [-2.76426, -3.41044, 2.87588]
35 [-2.73072, -3.40049, 2.87588]
36 [-2.69619, -3.39491, 2.87588]
37 [-2.66123, -3.39379, 2.87588]
38 [-2.62641, -3.39715, 2.87588]
39 [-2.59231, -3.40493, 2.87588]
40 [-2.55948, -3.41701, 2.87588]
41 [-2.52847, -3.43319, 2.87588]
42 [-2.49978, -3.4532, 2.87588]
43 [-2.47389, -3.47672, 2.87588]
44 [-2.45121, -3.50335, 2.87588]
45 [-2.43213, -3.53267, 2.87588]
46 [-2.41696, -3.56418, 2.87588]
47 [-2.40593, -3.59738, 2.87588]
48 [-2.39925, -3.63171, 2.87588]
49 [-2.39701, -3.66662, 2.87588]
0 [-2.20284, -3.66662, 2.97588]
1 [-2.20668, -3.72636, 2.97588]
2 [-2.21812, -3.78511, 2.97588]
3 [-2.23698, -3.84192, 2.97588]
4 [-2.26296, -3.89585, 2.97588]
5 [-2.29561, -3.94602, 2.97588]
6 [-2.33441, -3.9916, 2.97588]
7 [-2.37873, -4.03184, 2.97588]
8 [-2.42782, -4.06609, 2.97588]
9 [-2.48089, -4.09378, 2.97588]
10 [-2.53707, -4.11445, 2.97588]
11 [-2.59543, -4.12777, 2.97588]
12 [-2.65501, -4.13352, 2.97588]
13 [-2.71484, -4.1316, 2.97588]
14 [-2.77393, -4.12205, 2.97588]
15 [-2.83131, -4.10501, 2.97588]
16 [-2.88605, -4.08078, 2.97588]
17 [-2.93724, -4.04975, 2.97588]
18 [-2.98404, -4.01243, 2.97588]
19 [-3.02568, -3.96943, 2.97588]
20 [-3.06148, -3.92146, 2.97588]
21 [-3.09086, -3.8693, 2.97588]
22 [-3.11332, -3.81382, 2.97588]
23 [-3.1285, -3.75592, 2.97588]
24 [-3.13616, -3.69655, 2.97588]
25 [-3.13616, -3.63669, 2.97588]
26 [-3.1285, -3.57732, 2.97588]
27 [-3.11332, -3.51942, 2.97588]
28 [-3.09086, -3.46394, 2.97588]
29 [-3.06148, -3.41178, 2.97588]
30 [-3.02568, -3.36381, 2.97588]
31 [-2.98404, -3.32081, 2.97588]
32 [-2.93724, -3.28349, 2.97588]
33 [-2.88605, -3.25246, 2.97588]
34 [-2.83131, -3.22823, 2.97588]
35 [-2.77393, -3.2112, 2.97588]
36 [-2.71484, -3.20164, 2.97588]
37 [-2.65501, -3.19973, 2.97588]
38 [-2.59543, -3.20547, 2.97588]
39 [-2.53707, -3.21879, 2.97588]
40 [-2.48089, -3.23947, 2.97588]
41 [-2.42782, -3.26715, 2.97588]
42 [-2.37873, -3.3014, 2.97588]
43 [-2.33441, -3.34164, 2.97588]
44 [-2.29561, -3.38722, 2.97588]
45 [-2.26296, -3.43739, 2.97588]
46 [-2.23698, -3.49132, 2.97588]
47 [-2.21812, -3.54813, 2.97588]
48 [-2.20668, -3.60689, 2.97588]
49 [-2.20284, -3.66662, 2.97588]
50 [-2.20284, -3.66662, 2.97588]
51 [-2.2227, -3.78147, 2.97588]
52 [-2.26999, -3.88652, 2.97588]
53 [-2.34114, -3.97543, 2.97588]
54 [-2.43113, -4.04299, 2.97588]
55 [-2.53388, -4.08549, 2.97588]
56 [-2.64266, -4.10084, 2.97588]
57 [-2.75051, -4.08875, 2.97588]
58 [-2.85068, -4.05062, 2.97588]
59 [-2.93709, -3.98951, 2.97588]
60 [-3.00468, -3.90979, 2.97588]
61 [-3.04967, -3.81695, 2.97588]
62 [-3.06983, -3.71713, 2.97588]
63 [-3.06453, -3.61678, 2.97588]
64 [-3.03477, -3.52219, 2.97588]
65 [-2.98307, -3.43915, 2.97588]
66 [-2.91325, -3.37255, 2.97588]
67 [-2.83021, -3.32613, 2.97588]
68 [-2.73949, -3.30223, 2.97588]
69 [-2.64702, -3.30172, 2.97588]
70 [-2.55865, -3.32397, 2.97588]
71 [-2.47979, -3.36694, 2.97588]
72 [-2.41514, -3.42731, 2.97588]
73 [-2.36831, -3.50078, 2.97588]
74 [-2.34172, -3.58234, 2.97588]
75 [-2.33641, -3.66662, 2.97588]
76 [-2.35207, -3.74825, 2.97588]
77 [-2.38704, -3.82217, 2.97588]
78 [-2.4385, -3.88399, 2.97588]
79 [-2.5027, -3.93022, 2.97588]
80 [-2.57516, -3.95846, 2.97588]
81 [-2.65105, -3.96754, 2.97588]
82 [-2.72548, -3.95754, 2.97588]
83 [-2.79381, -3.92977, 2.97588]
84 [-2.85195, -3.88659, 2.97588]
85 [-2.89662, -3.83128, 2.97588]
86 [-2.92548, -3.76778, 2.97588]
87 [-2.93731, -3.70039, 2.97588]
88 [-2.93201, -3.63352, 2.97588]
89 [-2.91058, -3.57136, 2.97588]
90 [-2.87501, -3.51766, 2.97588]
91 [-2.82812, -3.47547, 2.97588]
92 [-2.77333, -3.44698, 2.97588]
93 [-2.71446, -3.43343, 2.97588]
94 [-2.65541, -3.43502, 2.97588]
95 [-2.59992, -3.451, 2.97588]
96 [-2.55136, -3.47971, 2.97588]
97 [-2.5125, -3.51874, 2.97588]
98 [-2.48536, -3.56512, 2.97588]
99 [-2.47109, -3.61556, 2.97588]
0 [-2.20941, -3.66662, 3.07588]
1 [-2.21319, -3.72552, 3.07588]
2 [-2.22447, -3.78345, 3.07588]
3 [-2.24307, -3.83946, 3.07588]
4 [-2.26868, -3.89263, 3.07588]
5 [-2.30087, -3.94209, 3.07588]
6 [-2.33913, -3.98703, 3.07588]
7 [-2.38282, -4.02671, 3.07588]
8 [-2.43122, -4.06048, 3.07588]
9 [-2.48355, -4.08777, 3.07588]
10 [-2.53894, -4.10816, 3.07588]
11 [-2.59647, -4.12129, 3.07588]
12 [-2.65522, -4.12696, 3.07588]
13 [-2.71421, -4.12506, 3.07588]
14 [-2.77247, -4.11564, 3.07588]
15 [-2.82905, -4.09885, 3.07588]
16 [-2.88301, -4.07496, 3.07588]
17 [-2.93348, -4.04437, 3.07588]
18 [-2.97962, -4.00757, 3.07588]
19 [-3.02068, -3.96518, 3.07588]
20 [-3.05598, -3.91788, 3.07588]
21 [-3.08494, -3.86646, 3.07588]
22 [-3.10709, -3.81175, 3.07588]
23 [-3.12206, -3.75466, 3.07588]
24 [-3.1296, -3.69613, 3.07588]
25 [-3.1296, -3.63711, 3.07588]
26 [-3.12206, -3.57858, 3.07588]
27 [-3.10709, -3.52149, 3.07588]
28 [-3.08494, -3.46679, 3.07588]
29 [-3.05598, -3.41536, 3.07588]
30 [-3.02068, -3.36807, 3.07588]
31 [-2.97962, -3.32567, 3.07588]
32 [-2.93348, -3.28887, 3.07588]
33 [-2.88301, -3.25828, 3.07588]
34 [-2.82905, -3.23439, 3.07588]
35 [-2.77247, -3.2176, 3.07588]
36 [-2.71421, -3.20818, 3.07588]
37 [-2.65522, -3.20629, 3.07588]
38 [-2.59647, -3.21196, 3.07588]
39 [-2.53894, -3.22509, 3.07588]
40 [-2.48355, -3.24547, 3.07588]
41 [-2.43122, -3.27277, 3.07588]
42 [-2.38282, -3.30653, 3.07588]
43 [-2.33913, -3.34621, 3.07588]
44 [-2.30087, -3.39115, 3.07588]
45 [-2.26868, -3.44061, 3.07588]
46 [-2.24307, -3.49379, 3.07588]
47 [-2.22447, -3.5498, 3.07588]
48 [-2.21319, -3.60773, 3.07588]
49 [-2.20941, -3.66662, 3.07588]
50 [-2.20941, -3.66662, 3.07588]
51 [-2.22893, -3.77987, 3.07588]
52 [-2.27551, -3.88348, 3.07588]
53 [-2.34564, -3.9712, 3.07588]
54 [-2.43436, -4.03789, 3.07588]
55 [-2.53571, -4.07987, 3.07588]
