Path centered at: WORLD FRAME [0.0025571, 0.0025571], DRONE FRAME [-2.73795,-3.7556]
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.83209m
Ending at 3.67349m
Depth = 0.8414m (40%)
Layer 0 radius: 0.0829084
Layer 1 radius: 0.278277
Layer 2 radius: 0.379055
Layer 3 radius: 0.408304
Layer 4 radius: 0.438288
Layer 5 radius: 0.469684
Layer 6 radius: 0.495799
Layer 7 radius: 0.528968
Layer 8 radius: 0.556458
0 [-2.53795, -3.7556, 2.83209]
1 [-2.53959, -3.78117, 2.83209]
2 [-2.54449, -3.80633, 2.83209]
3 [-2.55257, -3.83065, 2.83209]
4 [-2.56369, -3.85374, 2.83209]
5 [-2.57767, -3.87522, 2.83209]
6 [-2.59428, -3.89473, 2.83209]
7 [-2.61325, -3.91196, 2.83209]
8 [-2.63427, -3.92663, 2.83209]
9 [-2.657, -3.93848, 2.83209]
10 [-2.68105, -3.94733, 2.83209]
11 [-2.70603, -3.95303, 2.83209]
12 [-2.73154, -3.95549, 2.83209]
13 [-2.75716, -3.95467, 2.83209]
14 [-2.78246, -3.95058, 2.83209]
15 [-2.80703, -3.94329, 2.83209]
16 [-2.83046, -3.93292, 2.83209]
17 [-2.85238, -3.91963, 2.83209]
18 [-2.87241, -3.90365, 2.83209]
19 [-2.89024, -3.88524, 2.83209]
20 [-2.90557, -3.8647, 2.83209]
21 [-2.91815, -3.84237, 2.83209]
22 [-2.92776, -3.81862, 2.83209]
23 [-2.93426, -3.79383, 2.83209]
24 [-2.93754, -3.76841, 2.83209]
25 [-2.93754, -3.74278, 2.83209]
26 [-2.93426, -3.71737, 2.83209]
27 [-2.92776, -3.69258, 2.83209]
28 [-2.91815, -3.66882, 2.83209]
29 [-2.90557, -3.64649, 2.83209]
30 [-2.89024, -3.62595, 2.83209]
31 [-2.87241, -3.60754, 2.83209]
32 [-2.85238, -3.59156, 2.83209]
33 [-2.83046, -3.57828, 2.83209]
34 [-2.80703, -3.5679, 2.83209]
35 [-2.78246, -3.56061, 2.83209]
36 [-2.75716, -3.55652, 2.83209]
37 [-2.73154, -3.5557, 2.83209]
38 [-2.70603, -3.55816, 2.83209]
39 [-2.68105, -3.56386, 2.83209]
40 [-2.657, -3.57272, 2.83209]
41 [-2.63427, -3.58457, 2.83209]
42 [-2.61325, -3.59923, 2.83209]
43 [-2.59428, -3.61646, 2.83209]
44 [-2.57767, -3.63598, 2.83209]
45 [-2.56369, -3.65745, 2.83209]
46 [-2.55257, -3.68054, 2.83209]
47 [-2.54449, -3.70487, 2.83209]
48 [-2.53959, -3.73002, 2.83209]
49 [-2.53795, -3.7556, 2.83209]
0 [-2.45968, -3.7556, 2.93209]
1 [-2.46196, -3.79118, 2.93209]
2 [-2.46878, -3.82618, 2.93209]
3 [-2.48001, -3.86003, 2.93209]
4 [-2.49548, -3.89215, 2.93209]
5 [-2.51494, -3.92204, 2.93209]
6 [-2.53805, -3.94919, 2.93209]
7 [-2.56445, -3.97316, 2.93209]
8 [-2.5937, -3.99356, 2.93209]
9 [-2.62531, -4.01006, 2.93209]
10 [-2.65877, -4.02237, 2.93209]
11 [-2.69354, -4.03031, 2.93209]
12 [-2.72903, -4.03373, 2.93209]
13 [-2.76467, -4.03259, 2.93209]
14 [-2.79987, -4.0269, 2.93209]
15 [-2.83406, -4.01675, 2.93209]
16 [-2.86667, -4.00232, 2.93209]
17 [-2.89716, -3.98383, 2.93209]
18 [-2.92504, -3.9616, 2.93209]
19 [-2.94984, -3.93598, 2.93209]
20 [-2.97117, -3.90741, 2.93209]
21 [-2.98867, -3.87634, 2.93209]
22 [-3.00205, -3.84328, 2.93209]
23 [-3.0111, -3.80879, 2.93209]
24 [-3.01566, -3.77343, 2.93209]
25 [-3.01566, -3.73777, 2.93209]
26 [-3.0111, -3.7024, 2.93209]
27 [-3.00205, -3.66791, 2.93209]
28 [-2.98867, -3.63486, 2.93209]
29 [-2.97117, -3.60379, 2.93209]
30 [-2.94984, -3.57521, 2.93209]
31 [-2.92504, -3.5496, 2.93209]
32 [-2.89716, -3.52736, 2.93209]
33 [-2.86667, -3.50888, 2.93209]
34 [-2.83406, -3.49444, 2.93209]
35 [-2.79987, -3.4843, 2.93209]
36 [-2.76467, -3.47861, 2.93209]
37 [-2.72903, -3.47746, 2.93209]
38 [-2.69354, -3.48089, 2.93209]
39 [-2.65877, -3.48882, 2.93209]
40 [-2.62531, -3.50114, 2.93209]
41 [-2.5937, -3.51763, 2.93209]
42 [-2.56445, -3.53803, 2.93209]
43 [-2.53805, -3.56201, 2.93209]
44 [-2.51494, -3.58916, 2.93209]
45 [-2.49548, -3.61904, 2.93209]
46 [-2.48001, -3.65117, 2.93209]
47 [-2.46878, -3.68501, 2.93209]
48 [-2.46196, -3.72001, 2.93209]
49 [-2.45968, -3.7556, 2.93209]
0 [-2.3589, -3.7556, 3.03209]
1 [-2.36201, -3.80407, 3.03209]
2 [-2.37129, -3.85175, 3.03209]
3 [-2.3866, -3.89784, 3.03209]
4 [-2.40767, -3.94161, 3.03209]
5 [-2.43417, -3.98231, 3.03209]
6 [-2.46566, -4.0193, 3.03209]
7 [-2.50162, -4.05195, 3.03209]
8 [-2.54145, -4.07974, 3.03209]
9 [-2.58452, -4.10221, 3.03209]
10 [-2.6301, -4.11899, 3.03209]
11 [-2.67746, -4.12979, 3.03209]
12 [-2.7258, -4.13446, 3.03209]
13 [-2.77435, -4.1329, 3.03209]
14 [-2.8223, -4.12515, 3.03209]
15 [-2.86886, -4.11133, 3.03209]
16 [-2.91328, -4.09167, 3.03209]
17 [-2.95482, -4.06649, 3.03209]
18 [-2.99279, -4.0362, 3.03209]
19 [-3.02658, -4.00131, 3.03209]
20 [-3.05563, -3.96239, 3.03209]
21 [-3.07947, -3.92006, 3.03209]
22 [-3.0977, -3.87504, 3.03209]
23 [-3.11002, -3.82806, 3.03209]
24 [-3.11623, -3.77988, 3.03209]
25 [-3.11623, -3.73131, 3.03209]
26 [-3.11002, -3.68314, 3.03209]
27 [-3.0977, -3.63615, 3.03209]
28 [-3.07947, -3.59113, 3.03209]
29 [-3.05563, -3.54881, 3.03209]
30 [-3.02658, -3.50988, 3.03209]
31 [-2.99279, -3.47499, 3.03209]
32 [-2.95482, -3.44471, 3.03209]
33 [-2.91328, -3.41953, 3.03209]
34 [-2.86886, -3.39987, 3.03209]
35 [-2.8223, -3.38605, 3.03209]
36 [-2.77435, -3.37829, 3.03209]
37 [-2.7258, -3.37674, 3.03209]
38 [-2.67745, -3.3814, 3.03209]
39 [-2.6301, -3.39221, 3.03209]
40 [-2.58452, -3.40898, 3.03209]
41 [-2.54145, -3.43145, 3.03209]
42 [-2.50162, -3.45924, 3.03209]
43 [-2.46566, -3.4919, 3.03209]
44 [-2.43417, -3.52888, 3.03209]
45 [-2.40767, -3.56959, 3.03209]
46 [-2.3866, -3.61335, 3.03209]
47 [-2.37129, -3.65945, 3.03209]
48 [-2.36201, -3.70713, 3.03209]
49 [-2.3589, -3.7556, 3.03209]
0 [-2.32965, -3.7556, 3.13209]
1 [-2.333, -3.80781, 3.13209]
2 [-2.343, -3.85917, 3.13209]
3 [-2.35949, -3.90882, 3.13209]
4 [-2.38219, -3.95596, 3.13209]
5 [-2.41073, -3.99981, 3.13209]
6 [-2.44465, -4.03965, 3.13209]
7 [-2.48338, -4.07482, 3.13209]
8 [-2.52629, -4.10476, 3.13209]
9 [-2.57268, -4.12896, 3.13209]
10 [-2.62178, -4.14703, 3.13209]
11 [-2.67279, -4.15867, 3.13209]
12 [-2.72487, -4.16369, 3.13209]
13 [-2.77716, -4.16201, 3.13209]
14 [-2.82881, -4.15366, 3.13209]
15 [-2.87897, -4.13878, 3.13209]
16 [-2.92681, -4.1176, 3.13209]
17 [-2.97155, -4.09048, 3.13209]
18 [-3.01246, -4.05786, 3.13209]
19 [-3.04885, -4.02027, 3.13209]
20 [-3.08015, -3.97834, 3.13209]
21 [-3.10582, -3.93275, 3.13209]
22 [-3.12546, -3.88426, 3.13209]
23 [-3.13873, -3.83365, 3.13209]
24 [-3.14542, -3.78176, 3.13209]
25 [-3.14542, -3.72944, 3.13209]
26 [-3.13873, -3.67755, 3.13209]
27 [-3.12546, -3.62694, 3.13209]
28 [-3.10582, -3.57844, 3.13209]
29 [-3.08015, -3.53285, 3.13209]
30 [-3.04885, -3.49092, 3.13209]
31 [-3.01245, -3.45334, 3.13209]
32 [-2.97155, -3.42072, 3.13209]
33 [-2.92681, -3.3936, 3.13209]
34 [-2.87897, -3.37242, 3.13209]
35 [-2.82881, -3.35753, 3.13209]
36 [-2.77716, -3.34918, 3.13209]
37 [-2.72487, -3.3475, 3.13209]
38 [-2.67279, -3.35253, 3.13209]
39 [-2.62178, -3.36417, 3.13209]
40 [-2.57268, -3.38224, 3.13209]
41 [-2.52629, -3.40644, 3.13209]
42 [-2.48338, -3.43637, 3.13209]
43 [-2.44465, -3.47155, 3.13209]
44 [-2.41073, -3.51139, 3.13209]
45 [-2.38219, -3.55524, 3.13209]
46 [-2.35949, -3.60237, 3.13209]
47 [-2.343, -3.65203, 3.13209]
48 [-2.333, -3.70338, 3.13209]
49 [-2.32965, -3.7556, 3.13209]
0 [-2.29966, -3.7556, 3.23209]
1 [-2.30326, -3.81164, 3.23209]
2 [-2.314, -3.86677, 3.23209]
3 [-2.3317, -3.92007, 3.23209]
4 [-2.35606, -3.97067, 3.23209]
5 [-2.3867, -4.01774, 3.23209]
