Path centered at: WORLD FRAME [0.00263583, 0.00263583], DRONE FRAME [-2.66238,-3.66657]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.94041m
Ending at 3.78091m
Depth = 0.840499m (40%)
Layer 0 radius: 0.247775
Layer 1 radius: 0.450327
Layer 2 radius: 0.496455
Layer 3 radius: 0.502302
Layer 4 radius: 0.505542
Layer 5 radius: 0.507028
Layer 6 radius: 0.504858
Layer 7 radius: 0.484653
Layer 8 radius: 0.472323
0 [-2.4146, -3.66657, 2.94041]
1 [-2.41664, -3.69825, 2.94041]
2 [-2.42271, -3.72942, 2.94041]
3 [-2.43271, -3.75955, 2.94041]
4 [-2.44649, -3.78816, 2.94041]
5 [-2.46381, -3.81477, 2.94041]
6 [-2.48439, -3.83894, 2.94041]
7 [-2.50789, -3.86029, 2.94041]
8 [-2.53393, -3.87845, 2.94041]
9 [-2.56208, -3.89314, 2.94041]
10 [-2.59188, -3.9041, 2.94041]
11 [-2.62283, -3.91117, 2.94041]
12 [-2.65444, -3.91422, 2.94041]
13 [-2.68617, -3.9132, 2.94041]
14 [-2.71751, -3.90813, 2.94041]
15 [-2.74795, -3.8991, 2.94041]
16 [-2.77698, -3.88625, 2.94041]
17 [-2.80413, -3.86979, 2.94041]
18 [-2.82896, -3.84999, 2.94041]
19 [-2.85104, -3.82718, 2.94041]
20 [-2.87003, -3.80174, 2.94041]
21 [-2.88562, -3.77407, 2.94041]
22 [-2.89753, -3.74464, 2.94041]
23 [-2.90558, -3.71393, 2.94041]
24 [-2.90964, -3.68244, 2.94041]
25 [-2.90964, -3.65069, 2.94041]
26 [-2.90558, -3.6192, 2.94041]
27 [-2.89753, -3.58849, 2.94041]
28 [-2.88562, -3.55906, 2.94041]
29 [-2.87003, -3.5314, 2.94041]
30 [-2.85104, -3.50595, 2.94041]
31 [-2.82896, -3.48315, 2.94041]
32 [-2.80413, -3.46335, 2.94041]
33 [-2.77698, -3.44689, 2.94041]
34 [-2.74795, -3.43404, 2.94041]
35 [-2.71751, -3.42501, 2.94041]
36 [-2.68617, -3.41994, 2.94041]
37 [-2.65444, -3.41892, 2.94041]
38 [-2.62283, -3.42197, 2.94041]
39 [-2.59188, -3.42903, 2.94041]
40 [-2.56208, -3.44, 2.94041]
41 [-2.53393, -3.45469, 2.94041]
42 [-2.50789, -3.47285, 2.94041]
43 [-2.48439, -3.4942, 2.94041]
44 [-2.46381, -3.51837, 2.94041]
45 [-2.44649, -3.54498, 2.94041]
46 [-2.43271, -3.57359, 2.94041]
47 [-2.42271, -3.60372, 2.94041]
48 [-2.41664, -3.63488, 2.94041]
49 [-2.4146, -3.66657, 2.94041]
0 [-2.21205, -3.66657, 3.04041]
1 [-2.21575, -3.72416, 3.04041]
2 [-2.22678, -3.7808, 3.04041]
3 [-2.24496, -3.83556, 3.04041]
4 [-2.27, -3.88755, 3.04041]
5 [-2.30148, -3.93591, 3.04041]
6 [-2.33889, -3.97985, 3.04041]
7 [-2.3816, -4.01865, 3.04041]
8 [-2.42893, -4.05166, 3.04041]
9 [-2.48009, -4.07835, 3.04041]
10 [-2.53425, -4.09828, 3.04041]
11 [-2.59051, -4.11112, 3.04041]
12 [-2.64794, -4.11666, 3.04041]
13 [-2.70562, -4.11481, 3.04041]
14 [-2.76258, -4.10561, 3.04041]
15 [-2.8179, -4.08919, 3.04041]
16 [-2.87067, -4.06583, 3.04041]
17 [-2.92002, -4.03591, 3.04041]
18 [-2.96513, -3.99994, 3.04041]
19 [-3.00528, -3.95848, 3.04041]
20 [-3.03979, -3.91224, 3.04041]
21 [-3.06811, -3.86196, 3.04041]
22 [-3.08976, -3.80847, 3.04041]
23 [-3.1044, -3.75265, 3.04041]
24 [-3.11178, -3.69542, 3.04041]
25 [-3.11178, -3.63772, 3.04041]
26 [-3.1044, -3.58048, 3.04041]
27 [-3.08976, -3.52467, 3.04041]
28 [-3.06811, -3.47118, 3.04041]
29 [-3.03979, -3.4209, 3.04041]
30 [-3.00528, -3.37465, 3.04041]
31 [-2.96513, -3.3332, 3.04041]
32 [-2.92002, -3.29722, 3.04041]
33 [-2.87067, -3.26731, 3.04041]
34 [-2.8179, -3.24395, 3.04041]
35 [-2.76258, -3.22753, 3.04041]
36 [-2.70562, -3.21832, 3.04041]
37 [-2.64794, -3.21647, 3.04041]
38 [-2.59051, -3.22201, 3.04041]
39 [-2.53425, -3.23485, 3.04041]
40 [-2.48009, -3.25478, 3.04041]
41 [-2.42893, -3.28147, 3.04041]
42 [-2.3816, -3.31449, 3.04041]
43 [-2.33889, -3.35328, 3.04041]
44 [-2.30148, -3.39722, 3.04041]
45 [-2.27, -3.44559, 3.04041]
46 [-2.24496, -3.49758, 3.04041]
47 [-2.22678, -3.55234, 3.04041]
48 [-2.21575, -3.60898, 3.04041]
49 [-2.21205, -3.66657, 3.04041]
50 [-2.21205, -3.66657, 3.04041]
51 [-2.23105, -3.77732, 3.04041]
52 [-2.27653, -3.87869, 3.04041]
53 [-2.34505, -3.96456, 3.04041]
54 [-2.43181, -4.02988, 3.04041]
55 [-2.53095, -4.07105, 3.04041]
56 [-2.63599, -4.08603, 3.04041]
57 [-2.74019, -4.07449, 3.04041]
58 [-2.83706, -4.0378, 3.04041]
59 [-2.92071, -3.97883, 3.04041]
60 [-2.9862, -3.90184, 3.04041]
61 [-3.02988, -3.81207, 3.04041]
62 [-3.04955, -3.71548, 3.04041]
63 [-3.04458, -3.61828, 3.04041]
64 [-3.01591, -3.52659, 3.04041]
65 [-2.96594, -3.44601, 3.04041]
66 [-2.89837, -3.38131, 3.04041]
67 [-2.81788, -3.33611, 3.04041]
68 [-2.72987, -3.31274, 3.04041]
69 [-2.64007, -3.31207, 3.04041]
70 [-2.55416, -3.33351, 3.04041]
71 [-2.47742, -3.37512, 3.04041]
72 [-2.41439, -3.4337, 3.04041]
73 [-2.36866, -3.5051, 3.04041]
74 [-2.34258, -3.58446, 3.04041]
75 [-2.33721, -3.66657, 3.04041]
76 [-2.35228, -3.74619, 3.04041]
77 [-2.38621, -3.81839, 3.04041]
78 [-2.43629, -3.87888, 3.04041]
79 [-2.49888, -3.9242, 3.04041]
80 [-2.56963, -3.95201, 3.04041]
81 [-2.64385, -3.96111, 3.04041]
82 [-2.71674, -3.95155, 3.04041]
83 [-2.78377, -3.92454, 3.04041]
84 [-2.84092, -3.88239, 3.04041]
85 [-2.88494, -3.82827, 3.04041]
86 [-2.9135, -3.766, 3.04041]
87 [-2.92537, -3.69979, 3.04041]
88 [-2.92041, -3.63397, 3.04041]
89 [-2.89954, -3.57267, 3.04041]
90 [-2.86468, -3.51958, 3.04041]
91 [-2.81858, -3.47775, 3.04041]
92 [-2.76459, -3.44936, 3.04041]
93 [-2.70642, -3.43569, 3.04041]
94 [-2.64793, -3.43698, 3.04041]
95 [-2.59284, -3.45255, 3.04041]
96 [-2.54448, -3.48079, 3.04041]
97 [-2.50563, -3.51938, 3.04041]
98 [-2.47834, -3.56539, 3.04041]
99 [-2.46381, -3.61559, 3.04041]
0 [-2.16592, -3.66657, 3.14041]
1 [-2.17, -3.73005, 3.14041]
2 [-2.18216, -3.7925, 3.14041]
3 [-2.2022, -3.85287, 3.14041]
4 [-2.22981, -3.91019, 3.14041]
5 [-2.26451, -3.9635, 3.14041]
6 [-2.30575, -4.01194, 3.14041]
7 [-2.35284, -4.05471, 3.14041]
8 [-2.40502, -4.09111, 3.14041]
9 [-2.46142, -4.12053, 3.14041]
10 [-2.52112, -4.1425, 3.14041]
11 [-2.58314, -4.15666, 3.14041]
12 [-2.64647, -4.16277, 3.14041]
13 [-2.71005, -4.16073, 3.14041]
14 [-2.77285, -4.15058, 3.14041]
15 [-2.83384, -4.13248, 3.14041]
16 [-2.89201, -4.10673, 3.14041]
17 [-2.94641, -4.07375, 3.14041]
18 [-2.99614, -4.03408, 3.14041]
19 [-3.0404, -3.98838, 3.14041]
20 [-3.07845, -3.9374, 3.14041]
21 [-3.10967, -3.88197, 3.14041]
22 [-3.13354, -3.82301, 3.14041]
23 [-3.14968, -3.76147, 3.14041]
24 [-3.15781, -3.69838, 3.14041]
25 [-3.15781, -3.63476, 3.14041]
26 [-3.14968, -3.57167, 3.14041]
27 [-3.13354, -3.51013, 3.14041]
28 [-3.10967, -3.45116, 3.14041]
29 [-3.07845, -3.39574, 3.14041]
30 [-3.0404, -3.34475, 3.14041]
31 [-2.99614, -3.29905, 3.14041]
32 [-2.94641, -3.25939, 3.14041]
33 [-2.89201, -3.22641, 3.14041]
34 [-2.83384, -3.20066, 3.14041]
35 [-2.77285, -3.18256, 3.14041]
36 [-2.71005, -3.17241, 3.14041]
37 [-2.64647, -3.17037, 3.14041]
38 [-2.58314, -3.17648, 3.14041]
39 [-2.52112, -3.19063, 3.14041]
40 [-2.46142, -3.2126, 3.14041]
41 [-2.40502, -3.24203, 3.14041]
42 [-2.35284, -3.27842, 3.14041]
43 [-2.30575, -3.32119, 3.14041]
44 [-2.26451, -3.36963, 3.14041]
45 [-2.22981, -3.42295, 3.14041]
46 [-2.2022, -3.48027, 3.14041]
47 [-2.18216, -3.54064, 3.14041]
48 [-2.17, -3.60308, 3.14041]
49 [-2.16592, -3.66657, 3.14041]
50 [-2.16592, -3.66657, 3.14041]
51 [-2.18726, -3.78856, 3.14041]
52 [-2.23772, -3.90003, 3.14041]
53 [-2.31344, -3.99424, 3.14041]
54 [-2.40907, -4.06572, 3.14041]
55 [-2.51813, -4.11053, 3.14041]
