Path centered at: WORLD FRAME [0.00253775, 0.00253775], DRONE FRAME [-2.70777,-3.75562]
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.82674m
Ending at 3.63067m
Depth = 0.803921m (40%)
Layer 0 radius: 0.0927806
Layer 1 radius: 0.29335
Layer 2 radius: 0.388943
Layer 3 radius: 0.418662
Layer 4 radius: 0.449054
Layer 5 radius: 0.480672
Layer 6 radius: 0.506656
Layer 7 radius: 0.540616
Layer 8 radius: 0.562429
0 [-2.50777, -3.75562, 2.82674]
1 [-2.50942, -3.78119, 2.82674]
2 [-2.51431, -3.80635, 2.82674]
3 [-2.52239, -3.83067, 2.82674]
4 [-2.53351, -3.85376, 2.82674]
5 [-2.54749, -3.87524, 2.82674]
6 [-2.5641, -3.89475, 2.82674]
7 [-2.58308, -3.91198, 2.82674]
8 [-2.60409, -3.92665, 2.82674]
9 [-2.62682, -3.9385, 2.82674]
10 [-2.65087, -3.94735, 2.82674]
11 [-2.67585, -3.95305, 2.82674]
12 [-2.70136, -3.95551, 2.82674]
13 [-2.72698, -3.95469, 2.82674]
14 [-2.75228, -3.9506, 2.82674]
15 [-2.77685, -3.94331, 2.82674]
16 [-2.80028, -3.93294, 2.82674]
17 [-2.8222, -3.91965, 2.82674]
18 [-2.84223, -3.90367, 2.82674]
19 [-2.86006, -3.88526, 2.82674]
20 [-2.87539, -3.86472, 2.82674]
21 [-2.88797, -3.84239, 2.82674]
22 [-2.89758, -3.81864, 2.82674]
23 [-2.90409, -3.79385, 2.82674]
24 [-2.90736, -3.76843, 2.82674]
25 [-2.90736, -3.7428, 2.82674]
26 [-2.90408, -3.71739, 2.82674]
27 [-2.89758, -3.6926, 2.82674]
28 [-2.88797, -3.66884, 2.82674]
29 [-2.87539, -3.64651, 2.82674]
30 [-2.86006, -3.62597, 2.82674]
31 [-2.84223, -3.60756, 2.82674]
32 [-2.8222, -3.59158, 2.82674]
33 [-2.80028, -3.5783, 2.82674]
34 [-2.77685, -3.56792, 2.82674]
35 [-2.75228, -3.56063, 2.82674]
36 [-2.72698, -3.55654, 2.82674]
37 [-2.70136, -3.55572, 2.82674]
38 [-2.67585, -3.55818, 2.82674]
39 [-2.65087, -3.56388, 2.82674]
40 [-2.62682, -3.57273, 2.82674]
41 [-2.60409, -3.58459, 2.82674]
42 [-2.58308, -3.59925, 2.82674]
43 [-2.5641, -3.61648, 2.82674]
44 [-2.54749, -3.63599, 2.82674]
45 [-2.53351, -3.65747, 2.82674]
46 [-2.52239, -3.68056, 2.82674]
47 [-2.51431, -3.70489, 2.82674]
48 [-2.50942, -3.73004, 2.82674]
49 [-2.50777, -3.75562, 2.82674]
0 [-2.41442, -3.75562, 2.92674]
1 [-2.41683, -3.79313, 2.92674]
2 [-2.42402, -3.83003, 2.92674]
3 [-2.43586, -3.8657, 2.92674]
4 [-2.45217, -3.89957, 2.92674]
5 [-2.47268, -3.93107, 2.92674]
6 [-2.49705, -3.9597, 2.92674]
7 [-2.52487, -3.98497, 2.92674]
8 [-2.5557, -4.00647, 2.92674]
9 [-2.58903, -4.02386, 2.92674]
10 [-2.62431, -4.03684, 2.92674]
11 [-2.66095, -4.04521, 2.92674]
12 [-2.69837, -4.04882, 2.92674]
13 [-2.73594, -4.04761, 2.92674]
14 [-2.77305, -4.04161, 2.92674]
15 [-2.80909, -4.03092, 2.92674]
16 [-2.84346, -4.0157, 2.92674]
17 [-2.8756, -3.99621, 2.92674]
18 [-2.90499, -3.97278, 2.92674]
19 [-2.93114, -3.94578, 2.92674]
20 [-2.95363, -3.91565, 2.92674]
21 [-2.97207, -3.8829, 2.92674]
22 [-2.98618, -3.84805, 2.92674]
23 [-2.99571, -3.81169, 2.92674]
24 [-3.00052, -3.77441, 2.92674]
25 [-3.00052, -3.73682, 2.92674]
26 [-2.99571, -3.69954, 2.92674]
27 [-2.98618, -3.66318, 2.92674]
28 [-2.97207, -3.62834, 2.92674]
29 [-2.95363, -3.59558, 2.92674]
30 [-2.93114, -3.56546, 2.92674]
31 [-2.90499, -3.53846, 2.92674]
32 [-2.8756, -3.51502, 2.92674]
33 [-2.84346, -3.49553, 2.92674]
34 [-2.80909, -3.48032, 2.92674]
35 [-2.77305, -3.46962, 2.92674]
36 [-2.73594, -3.46362, 2.92674]
37 [-2.69837, -3.46242, 2.92674]
38 [-2.66095, -3.46603, 2.92674]
39 [-2.62431, -3.47439, 2.92674]
40 [-2.58903, -3.48737, 2.92674]
41 [-2.5557, -3.50476, 2.92674]
42 [-2.52487, -3.52627, 2.92674]
43 [-2.49705, -3.55154, 2.92674]
44 [-2.47268, -3.58016, 2.92674]
45 [-2.45217, -3.61166, 2.92674]
46 [-2.43586, -3.64553, 2.92674]
47 [-2.42402, -3.68121, 2.92674]
48 [-2.41683, -3.7181, 2.92674]
49 [-2.41442, -3.75562, 2.92674]
0 [-2.31883, -3.75562, 3.02674]
1 [-2.32202, -3.80535, 3.02674]
2 [-2.33155, -3.85427, 3.02674]
3 [-2.34726, -3.90157, 3.02674]
4 [-2.36888, -3.94648, 3.02674]
5 [-2.39607, -3.98825, 3.02674]
6 [-2.42838, -4.0262, 3.02674]
7 [-2.46527, -4.0597, 3.02674]
8 [-2.50615, -4.08822, 3.02674]
9 [-2.55034, -4.11127, 3.02674]
10 [-2.59711, -4.12848, 3.02674]
11 [-2.6457, -4.13957, 3.02674]
12 [-2.69531, -4.14436, 3.02674]
13 [-2.74512, -4.14276, 3.02674]
14 [-2.79432, -4.13481, 3.02674]
15 [-2.8421, -4.12063, 3.02674]
16 [-2.88767, -4.10045, 3.02674]
17 [-2.93029, -4.07462, 3.02674]
18 [-2.96926, -4.04354, 3.02674]
19 [-3.00393, -4.00774, 3.02674]
20 [-3.03374, -3.9678, 3.02674]
21 [-3.0582, -3.92437, 3.02674]
22 [-3.0769, -3.87818, 3.02674]
23 [-3.08954, -3.82997, 3.02674]
24 [-3.09592, -3.78054, 3.02674]
25 [-3.09592, -3.7307, 3.02674]
26 [-3.08954, -3.68127, 3.02674]
27 [-3.0769, -3.63306, 3.02674]
28 [-3.0582, -3.58686, 3.02674]
29 [-3.03374, -3.54344, 3.02674]
30 [-3.00393, -3.50349, 3.02674]
31 [-2.96926, -3.46769, 3.02674]
32 [-2.93029, -3.43662, 3.02674]
33 [-2.88767, -3.41078, 3.02674]
34 [-2.8421, -3.39061, 3.02674]
35 [-2.79432, -3.37643, 3.02674]
36 [-2.74512, -3.36847, 3.02674]
37 [-2.69531, -3.36687, 3.02674]
38 [-2.6457, -3.37166, 3.02674]
39 [-2.59711, -3.38275, 3.02674]
40 [-2.55034, -3.39996, 3.02674]
41 [-2.50615, -3.42302, 3.02674]
42 [-2.46527, -3.45153, 3.02674]
43 [-2.42838, -3.48504, 3.02674]
44 [-2.39607, -3.52299, 3.02674]
45 [-2.36888, -3.56476, 3.02674]
46 [-2.34726, -3.60966, 3.02674]
47 [-2.33155, -3.65696, 3.02674]
48 [-2.32202, -3.70588, 3.02674]
49 [-2.31883, -3.75562, 3.02674]
0 [-2.28911, -3.75562, 3.12674]
1 [-2.29255, -3.80915, 3.12674]
2 [-2.3028, -3.86181, 3.12674]
3 [-2.31971, -3.91273, 3.12674]
4 [-2.34299, -3.96106, 3.12674]
5 [-2.37225, -4.00602, 3.12674]
6 [-2.40703, -4.04687, 3.12674]
7 [-2.44674, -4.08294, 3.12674]
8 [-2.49074, -4.11363, 3.12674]
9 [-2.53831, -4.13845, 3.12674]
10 [-2.58865, -4.15697, 3.12674]
11 [-2.64095, -4.16891, 3.12674]
12 [-2.69435, -4.17406, 3.12674]
13 [-2.74797, -4.17234, 3.12674]
14 [-2.80093, -4.16378, 3.12674]
15 [-2.85236, -4.14852, 3.12674]
16 [-2.90142, -4.1268, 3.12674]
17 [-2.9473, -4.09899, 3.12674]
18 [-2.98924, -4.06554, 3.12674]
19 [-3.02656, -4.02701, 3.12674]
20 [-3.05865, -3.98401, 3.12674]
21 [-3.08497, -3.93727, 3.12674]
22 [-3.10511, -3.88754, 3.12674]
23 [-3.11871, -3.83565, 3.12674]
24 [-3.12557, -3.78244, 3.12674]
25 [-3.12557, -3.72879, 3.12674]
26 [-3.11871, -3.67559, 3.12674]
27 [-3.10511, -3.62369, 3.12674]
28 [-3.08497, -3.57397, 3.12674]
29 [-3.05865, -3.52722, 3.12674]
30 [-3.02656, -3.48423, 3.12674]
31 [-2.98924, -3.44569, 3.12674]
32 [-2.9473, -3.41224, 3.12674]
33 [-2.90142, -3.38443, 3.12674]
34 [-2.85236, -3.36272, 3.12674]
35 [-2.80093, -3.34745, 3.12674]
36 [-2.74797, -3.33889, 3.12674]
37 [-2.69435, -3.33717, 3.12674]
38 [-2.64095, -3.34232, 3.12674]
39 [-2.58865, -3.35426, 3.12674]
40 [-2.53831, -3.37279, 3.12674]
41 [-2.49074, -3.3976, 3.12674]
42 [-2.44674, -3.42829, 3.12674]
43 [-2.40703, -3.46436, 3.12674]
44 [-2.37225, -3.50521, 3.12674]
45 [-2.34299, -3.55017, 3.12674]
46 [-2.31971, -3.59851, 3.12674]
47 [-2.3028, -3.64942, 3.12674]
48 [-2.29255, -3.70208, 3.12674]
49 [-2.28911, -3.75562, 3.12674]
0 [-2.25872, -3.75562, 3.22674]
1 [-2.26241, -3.81304, 3.22674]
2 [-2.27341, -3.86952, 3.22674]
3 [-2.29154, -3.92413, 3.22674]
4 [-2.3165, -3.97598, 3.22674]
5 [-2.3479, -4.0242, 3.22674]
