Path centered at: WORLD FRAME [0.00263873, 0.00263873], DRONE FRAME [-2.66237,-3.7444]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.98488m
Ending at 3.59865m
Depth = 0.613779m (40%)
Layer 0 radius: 0.113838
Layer 1 radius: 0.314628
Layer 2 radius: 0.409081
Layer 3 radius: 0.439815
Layer 4 radius: 0.470862
Layer 5 radius: 0.497385
Layer 6 radius: 0.530546
0 [-2.46237, -3.7444, 2.98488]
1 [-2.46402, -3.76997, 2.98488]
2 [-2.46892, -3.79513, 2.98488]
3 [-2.47699, -3.81945, 2.98488]
4 [-2.48811, -3.84254, 2.98488]
5 [-2.50209, -3.86402, 2.98488]
6 [-2.5187, -3.88353, 2.98488]
7 [-2.53768, -3.90076, 2.98488]
8 [-2.5587, -3.91543, 2.98488]
9 [-2.58142, -3.92728, 2.98488]
10 [-2.60547, -3.93613, 2.98488]
11 [-2.63045, -3.94183, 2.98488]
12 [-2.65596, -3.94429, 2.98488]
13 [-2.68158, -3.94347, 2.98488]
14 [-2.70688, -3.93938, 2.98488]
15 [-2.73145, -3.93209, 2.98488]
16 [-2.75488, -3.92172, 2.98488]
17 [-2.7768, -3.90843, 2.98488]
18 [-2.79683, -3.89245, 2.98488]
19 [-2.81466, -3.87404, 2.98488]
20 [-2.82999, -3.8535, 2.98488]
21 [-2.84257, -3.83117, 2.98488]
22 [-2.85219, -3.80742, 2.98488]
23 [-2.85869, -3.78263, 2.98488]
24 [-2.86196, -3.75721, 2.98488]
25 [-2.86196, -3.73158, 2.98488]
26 [-2.85869, -3.70617, 2.98488]
27 [-2.85219, -3.68138, 2.98488]
28 [-2.84257, -3.65762, 2.98488]
29 [-2.82999, -3.63529, 2.98488]
30 [-2.81466, -3.61475, 2.98488]
31 [-2.79683, -3.59634, 2.98488]
32 [-2.7768, -3.58036, 2.98488]
33 [-2.75488, -3.56708, 2.98488]
34 [-2.73145, -3.5567, 2.98488]
35 [-2.70688, -3.54941, 2.98488]
36 [-2.68158, -3.54532, 2.98488]
37 [-2.65596, -3.5445, 2.98488]
38 [-2.63045, -3.54696, 2.98488]
39 [-2.60547, -3.55266, 2.98488]
40 [-2.58142, -3.56151, 2.98488]
41 [-2.5587, -3.57337, 2.98488]
42 [-2.53768, -3.58803, 2.98488]
43 [-2.5187, -3.60526, 2.98488]
44 [-2.50209, -3.62478, 2.98488]
45 [-2.48811, -3.64625, 2.98488]
46 [-2.47699, -3.66934, 2.98488]
47 [-2.46892, -3.69367, 2.98488]
48 [-2.46402, -3.71882, 2.98488]
49 [-2.46237, -3.7444, 2.98488]
0 [-2.34775, -3.7444, 3.08488]
1 [-2.35033, -3.78463, 3.08488]
2 [-2.35804, -3.8242, 3.08488]
3 [-2.37074, -3.86247, 3.08488]
4 [-2.38823, -3.89879, 3.08488]
5 [-2.41023, -3.93258, 3.08488]
6 [-2.43636, -3.96328, 3.08488]
7 [-2.46621, -3.99038, 3.08488]
8 [-2.49927, -4.01345, 3.08488]
9 [-2.53502, -4.0321, 3.08488]
10 [-2.57285, -4.04602, 3.08488]
11 [-2.61216, -4.05499, 3.08488]
12 [-2.65229, -4.05886, 3.08488]
13 [-2.69259, -4.05757, 3.08488]
14 [-2.73239, -4.05114, 3.08488]
15 [-2.77104, -4.03967, 3.08488]
16 [-2.8079, -4.02335, 3.08488]
17 [-2.84238, -4.00245, 3.08488]
18 [-2.8739, -3.97731, 3.08488]
19 [-2.90195, -3.94835, 3.08488]
20 [-2.92606, -3.91604, 3.08488]
21 [-2.94584, -3.88091, 3.08488]
22 [-2.96097, -3.84354, 3.08488]
23 [-2.9712, -3.80454, 3.08488]
24 [-2.97636, -3.76456, 3.08488]
25 [-2.97636, -3.72424, 3.08488]
26 [-2.9712, -3.68425, 3.08488]
27 [-2.96097, -3.64526, 3.08488]
28 [-2.94584, -3.60789, 3.08488]
29 [-2.92606, -3.57276, 3.08488]
30 [-2.90195, -3.54045, 3.08488]
31 [-2.8739, -3.51148, 3.08488]
32 [-2.84238, -3.48635, 3.08488]
33 [-2.8079, -3.46545, 3.08488]
34 [-2.77104, -3.44913, 3.08488]
35 [-2.73239, -3.43766, 3.08488]
36 [-2.69259, -3.43122, 3.08488]
37 [-2.65229, -3.42993, 3.08488]
38 [-2.61216, -3.4338, 3.08488]
39 [-2.57285, -3.44277, 3.08488]
40 [-2.53502, -3.4567, 3.08488]
41 [-2.49927, -3.47535, 3.08488]
42 [-2.46621, -3.49841, 3.08488]
43 [-2.43636, -3.52552, 3.08488]
44 [-2.41023, -3.55621, 3.08488]
45 [-2.38823, -3.59, 3.08488]
46 [-2.37074, -3.62633, 3.08488]
47 [-2.35804, -3.66459, 3.08488]
48 [-2.35033, -3.70416, 3.08488]
49 [-2.34775, -3.7444, 3.08488]
0 [-2.25329, -3.7444, 3.18488]
1 [-2.25665, -3.79671, 3.18488]
2 [-2.26667, -3.84816, 3.18488]
3 [-2.28319, -3.89791, 3.18488]
4 [-2.30593, -3.94514, 3.18488]
5 [-2.33453, -3.98907, 3.18488]
6 [-2.36851, -4.02899, 3.18488]
7 [-2.40732, -4.06423, 3.18488]
8 [-2.45031, -4.09422, 3.18488]
9 [-2.49679, -4.11847, 3.18488]
10 [-2.54598, -4.13657, 3.18488]
11 [-2.59709, -4.14823, 3.18488]
12 [-2.64926, -4.15327, 3.18488]
13 [-2.70166, -4.15159, 3.18488]
14 [-2.7534, -4.14322, 3.18488]
15 [-2.80366, -4.12831, 3.18488]
16 [-2.85159, -4.10709, 3.18488]
17 [-2.89642, -4.07991, 3.18488]
18 [-2.9374, -4.04723, 3.18488]
19 [-2.97387, -4.00957, 3.18488]
20 [-3.00522, -3.96756, 3.18488]
21 [-3.03094, -3.92189, 3.18488]
22 [-3.05061, -3.8733, 3.18488]
23 [-3.06391, -3.8226, 3.18488]
24 [-3.07061, -3.77061, 3.18488]
25 [-3.07061, -3.71819, 3.18488]
26 [-3.06391, -3.6662, 3.18488]
27 [-3.05061, -3.61549, 3.18488]
28 [-3.03094, -3.5669, 3.18488]
29 [-3.00522, -3.52123, 3.18488]
30 [-2.97387, -3.47922, 3.18488]
31 [-2.9374, -3.44156, 3.18488]
32 [-2.89642, -3.40888, 3.18488]
33 [-2.85159, -3.38171, 3.18488]
34 [-2.80366, -3.36049, 3.18488]
35 [-2.7534, -3.34557, 3.18488]
36 [-2.70166, -3.33721, 3.18488]
37 [-2.64926, -3.33553, 3.18488]
38 [-2.59709, -3.34056, 3.18488]
39 [-2.54598, -3.35222, 3.18488]
40 [-2.49679, -3.37033, 3.18488]
41 [-2.45031, -3.39457, 3.18488]
42 [-2.40732, -3.42457, 3.18488]
43 [-2.36851, -3.45981, 3.18488]
44 [-2.33453, -3.49972, 3.18488]
45 [-2.30593, -3.54365, 3.18488]
46 [-2.28319, -3.59088, 3.18488]
47 [-2.26667, -3.64063, 3.18488]
48 [-2.25665, -3.69209, 3.18488]
49 [-2.25329, -3.7444, 3.18488]
0 [-2.22256, -3.7444, 3.28488]
1 [-2.22617, -3.80064, 3.28488]
2 [-2.23694, -3.85596, 3.28488]
3 [-2.2547, -3.90945, 3.28488]
4 [-2.27916, -3.96022, 3.28488]
5 [-2.3099, -4.00745, 3.28488]
6 [-2.34643, -4.05037, 3.28488]
7 [-2.38815, -4.08826, 3.28488]
8 [-2.43438, -4.1205, 3.28488]
9 [-2.48434, -4.14657, 3.28488]
10 [-2.53724, -4.16603, 3.28488]
11 [-2.59218, -4.17857, 3.28488]
12 [-2.64828, -4.18399, 3.28488]
13 [-2.70461, -4.18218, 3.28488]
14 [-2.76024, -4.17318, 3.28488]
15 [-2.81427, -4.15715, 3.28488]
16 [-2.86581, -4.13434, 3.28488]
17 [-2.914, -4.10512, 3.28488]
18 [-2.95806, -4.06998, 3.28488]
19 [-2.99727, -4.0295, 3.28488]
20 [-3.03098, -3.98433, 3.28488]
21 [-3.05863, -3.93523, 3.28488]
22 [-3.07978, -3.88299, 3.28488]
23 [-3.09408, -3.82847, 3.28488]
24 [-3.10129, -3.77258, 3.28488]
25 [-3.10129, -3.71622, 3.28488]
26 [-3.09408, -3.66032, 3.28488]
27 [-3.07978, -3.60581, 3.28488]
28 [-3.05863, -3.55357, 3.28488]
29 [-3.03098, -3.50446, 3.28488]
30 [-2.99727, -3.4593, 3.28488]
31 [-2.95806, -3.41881, 3.28488]
32 [-2.914, -3.38367, 3.28488]
33 [-2.86581, -3.35446, 3.28488]
34 [-2.81427, -3.33164, 3.28488]
35 [-2.76024, -3.31561, 3.28488]
36 [-2.70461, -3.30661, 3.28488]
37 [-2.64828, -3.30481, 3.28488]
38 [-2.59218, -3.31022, 3.28488]
39 [-2.53724, -3.32276, 3.28488]
40 [-2.48434, -3.34223, 3.28488]
41 [-2.43438, -3.36829, 3.28488]
42 [-2.38815, -3.40054, 3.28488]
43 [-2.34643, -3.43843, 3.28488]
44 [-2.3099, -3.48134, 3.28488]
45 [-2.27916, -3.52857, 3.28488]
46 [-2.2547, -3.57935, 3.28488]
47 [-2.23694, -3.63284, 3.28488]
48 [-2.22617, -3.68815, 3.28488]
49 [-2.22256, -3.7444, 3.28488]
0 [-2.19151, -3.7444, 3.38488]
1 [-2.19538, -3.80461, 3.38488]
2 [-2.20691, -3.86383, 3.38488]
3 [-2.22592, -3.9211, 3.38488]
4 [-2.2521, -3.97546, 3.38488]
5 [-2.28502, -4.02602, 3.38488]
6 [-2.32413, -4.07197, 3.38488]
7 [-2.3688, -4.11253, 3.38488]
