Path centered at: WORLD FRAME [0.00261801, 0.00261801], DRONE FRAME [-2.66994,-3.69994]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.92821m
Ending at 3.72638m
Depth = 0.798166m (40%)
Layer 0 radius: 0.194788
Layer 1 radius: 0.39477
Layer 2 radius: 0.490137
Layer 3 radius: 0.512251
Layer 4 radius: 0.533991
Layer 5 radius: 0.542366
Layer 6 radius: 0.553311
Layer 7 radius: 0.561116
0 [-2.46994, -3.69994, 2.92821]
1 [-2.47159, -3.72552, 2.92821]
2 [-2.47649, -3.75067, 2.92821]
3 [-2.48456, -3.775, 2.92821]
4 [-2.49568, -3.79809, 2.92821]
5 [-2.50966, -3.81956, 2.92821]
6 [-2.52627, -3.83908, 2.92821]
7 [-2.54525, -3.85631, 2.92821]
8 [-2.56627, -3.87097, 2.92821]
9 [-2.58899, -3.88283, 2.92821]
10 [-2.61304, -3.89168, 2.92821]
11 [-2.63802, -3.89738, 2.92821]
12 [-2.66353, -3.89984, 2.92821]
13 [-2.68915, -3.89902, 2.92821]
14 [-2.71445, -3.89493, 2.92821]
15 [-2.73902, -3.88764, 2.92821]
16 [-2.76245, -3.87726, 2.92821]
17 [-2.78437, -3.86398, 2.92821]
18 [-2.8044, -3.848, 2.92821]
19 [-2.82223, -3.82959, 2.92821]
20 [-2.83756, -3.80905, 2.92821]
21 [-2.85014, -3.78672, 2.92821]
22 [-2.85976, -3.76296, 2.92821]
23 [-2.86626, -3.73817, 2.92821]
24 [-2.86953, -3.71276, 2.92821]
25 [-2.86953, -3.68713, 2.92821]
26 [-2.86626, -3.66171, 2.92821]
27 [-2.85976, -3.63692, 2.92821]
28 [-2.85014, -3.61317, 2.92821]
29 [-2.83756, -3.59084, 2.92821]
30 [-2.82223, -3.5703, 2.92821]
31 [-2.8044, -3.55189, 2.92821]
32 [-2.78437, -3.53591, 2.92821]
33 [-2.76245, -3.52262, 2.92821]
34 [-2.73902, -3.51225, 2.92821]
35 [-2.71445, -3.50496, 2.92821]
36 [-2.68915, -3.50087, 2.92821]
37 [-2.66353, -3.50005, 2.92821]
38 [-2.63802, -3.50251, 2.92821]
39 [-2.61304, -3.50821, 2.92821]
40 [-2.58899, -3.51706, 2.92821]
41 [-2.56627, -3.52891, 2.92821]
42 [-2.54525, -3.54358, 2.92821]
43 [-2.52627, -3.56081, 2.92821]
44 [-2.50966, -3.58032, 2.92821]
45 [-2.49568, -3.6018, 2.92821]
46 [-2.48456, -3.62489, 2.92821]
47 [-2.47649, -3.64921, 2.92821]
48 [-2.47159, -3.67437, 2.92821]
49 [-2.46994, -3.69994, 2.92821]
0 [-2.27517, -3.69994, 3.02821]
1 [-2.27842, -3.75042, 3.02821]
2 [-2.28809, -3.80008, 3.02821]
3 [-2.30403, -3.84809, 3.02821]
4 [-2.32597, -3.89366, 3.02821]
5 [-2.35357, -3.93606, 3.02821]
6 [-2.38636, -3.97458, 3.02821]
7 [-2.42381, -4.00859, 3.02821]
8 [-2.4653, -4.03753, 3.02821]
9 [-2.51015, -4.06093, 3.02821]
10 [-2.55762, -4.0784, 3.02821]
11 [-2.60694, -4.08965, 3.02821]
12 [-2.65729, -4.09451, 3.02821]
13 [-2.70785, -4.09289, 3.02821]
14 [-2.75779, -4.08482, 3.02821]
15 [-2.80628, -4.07042, 3.02821]
16 [-2.85254, -4.04995, 3.02821]
17 [-2.8958, -4.02372, 3.02821]
18 [-2.93535, -3.99218, 3.02821]
19 [-2.97054, -3.95584, 3.02821]
20 [-3.0008, -3.9153, 3.02821]
21 [-3.02562, -3.87123, 3.02821]
22 [-3.0446, -3.82434, 3.02821]
23 [-3.05744, -3.77541, 3.02821]
24 [-3.0639, -3.72524, 3.02821]
25 [-3.0639, -3.67465, 3.02821]
26 [-3.05744, -3.62448, 3.02821]
27 [-3.0446, -3.57555, 3.02821]
28 [-3.02562, -3.52866, 3.02821]
29 [-3.0008, -3.48458, 3.02821]
30 [-2.97054, -3.44404, 3.02821]
31 [-2.93535, -3.4077, 3.02821]
32 [-2.8958, -3.37616, 3.02821]
33 [-2.85254, -3.34994, 3.02821]
34 [-2.80628, -3.32946, 3.02821]
35 [-2.75779, -3.31507, 3.02821]
36 [-2.70785, -3.307, 3.02821]
37 [-2.65729, -3.30538, 3.02821]
38 [-2.60694, -3.31023, 3.02821]
39 [-2.55762, -3.32149, 3.02821]
40 [-2.51015, -3.33896, 3.02821]
41 [-2.4653, -3.36236, 3.02821]
42 [-2.42381, -3.3913, 3.02821]
43 [-2.38636, -3.42531, 3.02821]
44 [-2.35357, -3.46383, 3.02821]
45 [-2.32597, -3.50622, 3.02821]
46 [-2.30403, -3.5518, 3.02821]
47 [-2.28809, -3.59981, 3.02821]
48 [-2.27842, -3.64946, 3.02821]
49 [-2.27517, -3.69994, 3.02821]
50 [-2.27517, -3.69994, 3.02821]
51 [-2.28215, -3.74893, 3.02821]
52 [-2.29512, -3.79618, 3.02821]
53 [-2.31376, -3.84097, 3.02821]
54 [-2.33766, -3.88262, 3.02821]
55 [-2.36633, -3.92053, 3.02821]
56 [-2.39921, -3.95418, 3.02821]
57 [-2.43569, -3.98311, 3.02821]
58 [-2.47511, -4.00695, 3.02821]
59 [-2.51679, -4.02542, 3.02821]
60 [-2.55999, -4.03834, 3.02821]
61 [-2.604, -4.04563, 3.02821]
62 [-2.64809, -4.04728, 3.02821]
63 [-2.69155, -4.04339, 3.02821]
64 [-2.7337, -4.03415, 3.02821]
65 [-2.77388, -4.01982, 3.02821]
66 [-2.81149, -4.00075, 3.02821]
67 [-2.84599, -3.97735, 3.02821]
68 [-2.87689, -3.95009, 3.02821]
69 [-2.90377, -3.91952, 3.02821]
70 [-2.92629, -3.88619, 3.02821]
71 [-2.9442, -3.85072, 3.02821]
72 [-2.95731, -3.81372, 3.02821]
73 [-2.96553, -3.77584, 3.02821]
74 [-2.96885, -3.7377, 3.02821]
75 [-2.96733, -3.69994, 3.02821]
76 [-2.96112, -3.66316, 3.02821]
77 [-2.95044, -3.62792, 3.02821]
78 [-2.93558, -3.59477, 3.02821]
79 [-2.91689, -3.56418, 3.02821]
80 [-2.89478, -3.53659, 3.02821]
81 [-2.86969, -3.51237, 3.02821]
82 [-2.84212, -3.49181, 3.02821]
83 [-2.81259, -3.47516, 3.02821]
84 [-2.78164, -3.46258, 3.02821]
85 [-2.7498, -3.45416, 3.02821]
86 [-2.71764, -3.44992, 3.02821]
87 [-2.68568, -3.4498, 3.02821]
88 [-2.65445, -3.45368, 3.02821]
89 [-2.62444, -3.46139, 3.02821]
90 [-2.5961, -3.47268, 3.02821]
91 [-2.56986, -3.48726, 3.02821]
92 [-2.54608, -3.50477, 3.02821]
93 [-2.52508, -3.52483, 3.02821]
94 [-2.50711, -3.54703, 3.02821]
95 [-2.49238, -3.57094, 3.02821]
96 [-2.48103, -3.59609, 3.02821]
97 [-2.47312, -3.62202, 3.02821]
98 [-2.46868, -3.64827, 3.02821]
99 [-2.46766, -3.67439, 3.02821]
0 [-2.17981, -3.69994, 3.12821]
1 [-2.18383, -3.76262, 3.12821]
2 [-2.19584, -3.82427, 3.12821]
3 [-2.21563, -3.88387, 3.12821]
4 [-2.24288, -3.94046, 3.12821]
5 [-2.27714, -3.9931, 3.12821]
6 [-2.31786, -4.04092, 3.12821]
7 [-2.36435, -4.08315, 3.12821]
8 [-2.41586, -4.11908, 3.12821]
9 [-2.47155, -4.14813, 3.12821]
10 [-2.53049, -4.16982, 3.12821]
11 [-2.59172, -4.1838, 3.12821]
12 [-2.65424, -4.18983, 3.12821]
13 [-2.71701, -4.18781, 3.12821]
14 [-2.77901, -4.17779, 3.12821]
15 [-2.83922, -4.15992, 3.12821]
16 [-2.89665, -4.1345, 3.12821]
17 [-2.95036, -4.10194, 3.12821]
18 [-2.99946, -4.06278, 3.12821]
19 [-3.04316, -4.01766, 3.12821]
20 [-3.08072, -3.96733, 3.12821]
21 [-3.11154, -3.91261, 3.12821]
22 [-3.13511, -3.85439, 3.12821]
23 [-3.15104, -3.79364, 3.12821]
24 [-3.15907, -3.73135, 3.12821]
25 [-3.15907, -3.66854, 3.12821]
26 [-3.15104, -3.60625, 3.12821]
27 [-3.13511, -3.5455, 3.12821]
28 [-3.11154, -3.48728, 3.12821]
29 [-3.08072, -3.43256, 3.12821]
30 [-3.04316, -3.38222, 3.12821]
31 [-2.99946, -3.3371, 3.12821]
32 [-2.95036, -3.29795, 3.12821]
33 [-2.89665, -3.26539, 3.12821]
34 [-2.83922, -3.23996, 3.12821]
35 [-2.77901, -3.22209, 3.12821]
36 [-2.71701, -3.21207, 3.12821]
37 [-2.65423, -3.21006, 3.12821]
38 [-2.59172, -3.21609, 3.12821]
39 [-2.53049, -3.23006, 3.12821]
40 [-2.47155, -3.25175, 3.12821]
41 [-2.41586, -3.28081, 3.12821]
42 [-2.36435, -3.31674, 3.12821]
43 [-2.31785, -3.35896, 3.12821]
44 [-2.27714, -3.40679, 3.12821]
45 [-2.24288, -3.45942, 3.12821]
46 [-2.21563, -3.51601, 3.12821]
47 [-2.19584, -3.57562, 3.12821]
48 [-2.18383, -3.63727, 3.12821]
49 [-2.17981, -3.69994, 3.12821]
50 [-2.17981, -3.69994, 3.12821]
51 [-2.20083, -3.82039, 3.12821]
52 [-2.2506, -3.93048, 3.12821]
53 [-2.32534, -4.02355, 3.12821]
54 [-2.41975, -4.09418, 3.12821]
55 [-2.52745, -4.1385, 3.12821]
56 [-2.64136, -4.15437, 3.12821]
