Path centered at: WORLD FRAME [0.00254053, 0.00254053], DRONE FRAME [-2.64737,-3.70002]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.84496m
Ending at 3.57447m
Depth = 0.729511m (40%)
Layer 0 radius: 0.239741
Layer 1 radius: 0.436228
Layer 2 radius: 0.470574
Layer 3 radius: 0.469788
Layer 4 radius: 0.471901
Layer 5 radius: 0.458867
Layer 6 radius: 0.441041
Layer 7 radius: 0.461738
0 [-2.40763, -3.70002, 2.84496]
1 [-2.4096, -3.73068, 2.84496]
2 [-2.41547, -3.76083, 2.84496]
3 [-2.42515, -3.78999, 2.84496]
4 [-2.43848, -3.81767, 2.84496]
5 [-2.45524, -3.84341, 2.84496]
6 [-2.47516, -3.8668, 2.84496]
7 [-2.4979, -3.88746, 2.84496]
8 [-2.52309, -3.90503, 2.84496]
9 [-2.55033, -3.91924, 2.84496]
10 [-2.57916, -3.92985, 2.84496]
11 [-2.60911, -3.93669, 2.84496]
12 [-2.63969, -3.93964, 2.84496]
13 [-2.67039, -3.93865, 2.84496]
14 [-2.70072, -3.93375, 2.84496]
15 [-2.73017, -3.92501, 2.84496]
16 [-2.75826, -3.91257, 2.84496]
17 [-2.78453, -3.89665, 2.84496]
18 [-2.80855, -3.8775, 2.84496]
19 [-2.82992, -3.85543, 2.84496]
20 [-2.8483, -3.83081, 2.84496]
21 [-2.86337, -3.80404, 2.84496]
22 [-2.8749, -3.77556, 2.84496]
23 [-2.88269, -3.74585, 2.84496]
24 [-2.88662, -3.71538, 2.84496]
25 [-2.88662, -3.68466, 2.84496]
26 [-2.88269, -3.65419, 2.84496]
27 [-2.8749, -3.62448, 2.84496]
28 [-2.86337, -3.596, 2.84496]
29 [-2.8483, -3.56923, 2.84496]
30 [-2.82992, -3.54461, 2.84496]
31 [-2.80855, -3.52255, 2.84496]
32 [-2.78453, -3.50339, 2.84496]
33 [-2.75826, -3.48747, 2.84496]
34 [-2.73017, -3.47503, 2.84496]
35 [-2.70072, -3.46629, 2.84496]
36 [-2.67039, -3.46139, 2.84496]
37 [-2.63969, -3.4604, 2.84496]
38 [-2.60911, -3.46335, 2.84496]
39 [-2.57916, -3.47019, 2.84496]
40 [-2.55033, -3.4808, 2.84496]
41 [-2.52309, -3.49501, 2.84496]
42 [-2.4979, -3.51258, 2.84496]
43 [-2.47516, -3.53324, 2.84496]
44 [-2.45524, -3.55663, 2.84496]
45 [-2.43848, -3.58238, 2.84496]
46 [-2.42515, -3.61005, 2.84496]
47 [-2.41547, -3.63921, 2.84496]
48 [-2.4096, -3.66936, 2.84496]
49 [-2.40763, -3.70002, 2.84496]
0 [-2.21114, -3.70002, 2.94496]
1 [-2.21473, -3.7558, 2.94496]
2 [-2.22541, -3.81067, 2.94496]
3 [-2.24303, -3.86372, 2.94496]
4 [-2.26728, -3.91408, 2.94496]
5 [-2.29777, -3.96093, 2.94496]
6 [-2.33401, -4.0035, 2.94496]
7 [-2.37539, -4.04108, 2.94496]
8 [-2.42124, -4.07306, 2.94496]
9 [-2.4708, -4.09891, 2.94496]
10 [-2.52325, -4.11822, 2.94496]
11 [-2.57775, -4.13066, 2.94496]
12 [-2.63339, -4.13602, 2.94496]
13 [-2.68926, -4.13423, 2.94496]
14 [-2.74444, -4.12531, 2.94496]
15 [-2.79803, -4.10941, 2.94496]
16 [-2.84915, -4.08678, 2.94496]
17 [-2.89695, -4.0578, 2.94496]
18 [-2.94065, -4.02295, 2.94496]
19 [-2.97954, -3.9828, 2.94496]
20 [-3.01297, -3.938, 2.94496]
21 [-3.0404, -3.88929, 2.94496]
22 [-3.06138, -3.83748, 2.94496]
23 [-3.07556, -3.78341, 2.94496]
24 [-3.08271, -3.72797, 2.94496]
25 [-3.08271, -3.67207, 2.94496]
26 [-3.07556, -3.61663, 2.94496]
27 [-3.06138, -3.56256, 2.94496]
28 [-3.0404, -3.51075, 2.94496]
29 [-3.01297, -3.46204, 2.94496]
30 [-2.97954, -3.41724, 2.94496]
31 [-2.94065, -3.37709, 2.94496]
32 [-2.89695, -3.34224, 2.94496]
33 [-2.84915, -3.31326, 2.94496]
34 [-2.79803, -3.29063, 2.94496]
35 [-2.74444, -3.27473, 2.94496]
36 [-2.68926, -3.26581, 2.94496]
37 [-2.63339, -3.26402, 2.94496]
38 [-2.57775, -3.26938, 2.94496]
39 [-2.52325, -3.28182, 2.94496]
40 [-2.4708, -3.30113, 2.94496]
41 [-2.42124, -3.32698, 2.94496]
42 [-2.37539, -3.35896, 2.94496]
43 [-2.33401, -3.39654, 2.94496]
44 [-2.29777, -3.43911, 2.94496]
45 [-2.26728, -3.48596, 2.94496]
46 [-2.24303, -3.53632, 2.94496]
47 [-2.22541, -3.58937, 2.94496]
48 [-2.21473, -3.64424, 2.94496]
49 [-2.21114, -3.70002, 2.94496]
50 [-2.21114, -3.70002, 2.94496]
51 [-2.22943, -3.80733, 2.94496]
52 [-2.27338, -3.90562, 2.94496]
53 [-2.33971, -3.98894, 2.94496]
54 [-2.42376, -4.05238, 2.94496]
55 [-2.51987, -4.09243, 2.94496]
56 [-2.62176, -4.1071, 2.94496]
57 [-2.72292, -4.09604, 2.94496]
58 [-2.81702, -4.06053, 2.94496]
59 [-2.89833, -4.00338, 2.94496]
60 [-2.96207, -3.92866, 2.94496]
61 [-3.00465, -3.84147, 2.94496]
62 [-3.02391, -3.74759, 2.94496]
63 [-3.01923, -3.65304, 2.94496]
64 [-2.99147, -3.56378, 2.94496]
65 [-2.94296, -3.48527, 2.94496]
66 [-2.87725, -3.42215, 2.94496]
67 [-2.79891, -3.37798, 2.94496]
68 [-2.71318, -3.35505, 2.94496]
69 [-2.62562, -3.35424, 2.94496]
70 [-2.54177, -3.37501, 2.94496]
71 [-2.46679, -3.41547, 2.94496]
72 [-2.40515, -3.47255, 2.94496]
73 [-2.36033, -3.54222, 2.94496]
74 [-2.33468, -3.61973, 2.94496]
75 [-2.32926, -3.70002, 2.94496]
76 [-2.34383, -3.77796, 2.94496]
77 [-2.37689, -3.84872, 2.94496]
78 [-2.42581, -3.90808, 2.94496]
79 [-2.48705, -3.95266, 2.94496]
80 [-2.55637, -3.9801, 2.94496]
81 [-2.62918, -3.98922, 2.94496]
82 [-2.70079, -3.98001, 2.94496]
83 [-2.76673, -3.95366, 2.94496]
84 [-2.82304, -3.91237, 2.94496]
85 [-2.86651, -3.85923, 2.94496]
86 [-2.89483, -3.79799, 2.94496]
87 [-2.90673, -3.73278, 2.94496]
88 [-2.90204, -3.66785, 2.94496]
89 [-2.88165, -3.60726, 2.94496]
90 [-2.8474, -3.55469, 2.94496]
91 [-2.80196, -3.51315, 2.94496]
92 [-2.74862, -3.48486, 2.94496]
93 [-2.69105, -3.47108, 2.94496]
94 [-2.63304, -3.47212, 2.94496]
95 [-2.57827, -3.48734, 2.94496]
96 [-2.53008, -3.5152, 2.94496]
97 [-2.49125, -3.55341, 2.94496]
98 [-2.46383, -3.59912, 2.94496]
99 [-2.44908, -3.64911, 2.94496]
0 [-2.1768, -3.70002, 3.04496]
1 [-2.18066, -3.7602, 3.04496]
2 [-2.19219, -3.81938, 3.04496]
3 [-2.21119, -3.87661, 3.04496]
4 [-2.23735, -3.93094, 3.04496]
5 [-2.27025, -3.98148, 3.04496]
6 [-2.30934, -4.02739, 3.04496]
7 [-2.35398, -4.06793, 3.04496]
8 [-2.40343, -4.10243, 3.04496]
9 [-2.45689, -4.13032, 3.04496]
10 [-2.51348, -4.15114, 3.04496]
11 [-2.57227, -4.16456, 3.04496]
12 [-2.63229, -4.17035, 3.04496]
13 [-2.69256, -4.16842, 3.04496]
14 [-2.75209, -4.1588, 3.04496]
15 [-2.80989, -4.14164, 3.04496]
16 [-2.86503, -4.11723, 3.04496]
17 [-2.9166, -4.08597, 3.04496]
18 [-2.96374, -4.04838, 3.04496]
19 [-3.00569, -4.00506, 3.04496]
20 [-3.04176, -3.95673, 3.04496]
21 [-3.07135, -3.90419, 3.04496]
22 [-3.09397, -3.8483, 3.04496]
23 [-3.10927, -3.78997, 3.04496]
24 [-3.11698, -3.73017, 3.04496]
25 [-3.11698, -3.66987, 3.04496]
26 [-3.10927, -3.61007, 3.04496]
27 [-3.09397, -3.55174, 3.04496]
28 [-3.07135, -3.49585, 3.04496]
29 [-3.04176, -3.44331, 3.04496]
30 [-3.00569, -3.39498, 3.04496]
31 [-2.96374, -3.35166, 3.04496]
32 [-2.9166, -3.31407, 3.04496]
33 [-2.86503, -3.28281, 3.04496]
34 [-2.80989, -3.2584, 3.04496]
35 [-2.75209, -3.24124, 3.04496]
36 [-2.69256, -3.23162, 3.04496]
37 [-2.63229, -3.22969, 3.04496]
38 [-2.57227, -3.23548, 3.04496]
39 [-2.51348, -3.2489, 3.04496]
40 [-2.45689, -3.26972, 3.04496]
41 [-2.40343, -3.29761, 3.04496]
42 [-2.35398, -3.33211, 3.04496]
43 [-2.30934, -3.37265, 3.04496]
44 [-2.27025, -3.41856, 3.04496]
45 [-2.23735, -3.4691, 3.04496]
46 [-2.21119, -3.52343, 3.04496]
47 [-2.19219, -3.58066, 3.04496]
48 [-2.18066, -3.63984, 3.04496]
49 [-2.1768, -3.70002, 3.04496]
50 [-2.1768, -3.70002, 3.04496]
51 [-2.19682, -3.8157, 3.04496]
52 [-2.24449, -3.92151, 3.04496]
53 [-2.31617, -4.01104, 3.04496]
54 [-2.40683, -4.07906, 3.04496]
55 [-2.51032, -4.12183, 3.04496]
56 [-2.61987, -4.13726, 3.04496]
