x,y,z
-2.48382,-4.22514,-2.48382
-2.44607,-4.21402,-2.44607
-2.41588,-4.2029,-2.41588
-2.38568,-4.18067,-2.38568
-2.36303,-4.16955,-2.36303
-2.33283,-4.13619,-2.33283
-2.30263,-4.10284,-2.30263
-2.28753,-4.0806,-2.28753
-2.26488,-4.04724,-2.26488
-2.24978,-4.01389,-2.24978
-2.23468,-3.96941,-2.23468
-2.21959,-3.92494,-2.21959
-2.21204,-3.89158,-2.21204
-2.20449,-3.85822,-2.20449
-2.19694,-3.81375,-2.19694
-2.18939,-3.76927,-2.18939
-2.18939,-3.73592,-2.18939
-2.18939,-3.70256,-2.18939
-2.18939,-3.6692,-2.18939
-2.18939,-3.65808,-2.18939
-2.18939,-3.64697,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.61361,-2.18939
-2.18939,-3.58025,-2.18939
-2.19694,-3.55801,-2.19694
-2.20449,-3.52466,-2.20449
-2.21958,-3.4913,-2.21958
-2.23468,-3.46906,-2.23468
-2.25733,-3.43571,-2.25733
-2.27998,-3.41347,-2.27998
-2.31018,-3.38011,-2.31018
-2.34038,-3.35788,-2.34038
-2.37058,-3.33564,-2.37058
-2.40833,-3.3134,-2.40833
-2.43852,-3.30228,-2.43852
-2.47627,-3.28004,-2.47627
-2.51402,-3.26893,-2.51402
-2.55177,-3.25781,-2.55177
-2.58952,-3.25781,-2.58952
-2.62726,-3.25781,-2.62726
-2.66501,-3.25781,-2.66501
-2.71031,-3.25781,-2.71031
-2.74806,-3.26893,-2.74806
-2.78581,-3.26893,-2.78581
-2.82355,-3.28004,-2.82355
-2.8613,-3.29116,-2.8613
-2.89905,-3.30228,-2.89905
-2.94435,-3.32452,-2.94435
-2.9821,-3.33564,-2.9821
-3.01229,-3.35788,-3.01229
-3.04249,-3.39123,-3.04249
-3.06514,-3.41347,-3.06514
-3.08779,-3.44683,-3.08779
-3.10289,-3.48018,-3.10289
-3.11799,-3.51354,-3.11799
-3.13309,-3.5469,-3.13309
-3.14064,-3.59137,-3.14064
-3.14819,-3.62473,-3.14819
-3.15574,-3.65808,-3.15574
-3.17084,-3.69144,-3.17084
-3.17839,-3.73591,-3.17839
-3.17839,-3.76927,-3.17839
-3.17839,-3.80263,-3.17839
-3.17084,-3.83598,-3.17084
-3.17084,-3.86934,-3.17084
-3.16329,-3.9027,-3.16329
-3.14819,-3.93605,-3.14819
-3.13309,-3.95829,-3.13309
-3.11799,-3.99165,-3.11799
-3.10289,-4.01388,-3.10289
-3.07269,-4.03612,-3.07269
-3.05004,-4.05836,-3.05004
-3.02739,-4.0806,-3.02739
-2.99719,-4.10284,-2.99719
-2.967,-4.12507,-2.967
-2.92925,-4.14731,-2.92925
-2.89905,-4.16955,-2.89905
-2.8613,-4.19179,-2.8613
-2.82355,-4.2029,-2.82355
-2.78581,-4.21402,-2.78581
-2.74051,-4.22514,-2.74051
-2.70276,-4.23626,-2.70276
-2.66501,-4.23626,-2.66501
-2.61216,-4.24738,-2.61216
-2.56687,-4.24738,-2.56687
-2.52157,-4.24738,-2.52157
-2.47627,-4.24738,-2.47627
-2.43097,-4.23626,-2.43097
-2.39323,-4.22514,-2.39323
-2.35548,-4.2029,-2.35548
-2.31773,-4.18067,-2.31773
-2.27243,-4.15843,-2.27243
-2.24978,-4.13619,-2.24978
-2.21959,-4.10284,-2.21959
-2.19694,-4.06948,-2.19694
-2.17429,-4.025,-2.17429
-2.15919,-3.99165,-2.15919
-2.14409,-3.94717,-2.14409
-2.13654,-3.9027,-2.13654
-2.12899,-3.86934,-2.12899
-2.12899,-3.82487,-2.12899
-2.12899,-3.78039,-2.12899
-2.12899,-3.74703,-2.12899
-2.13654,-3.70256,-2.13654
-2.13654,-3.68032,-2.13654
-2.13654,-3.65808,-2.13654
-2.14409,-3.64696,-2.14409
-2.14409,-3.65808,-2.14409
-2.14409,-3.65808,-2.14409
-2.15164,-3.63585,-2.15164
-2.15164,-3.62473,-2.15164
-2.15919,-3.60249,-2.15919
-2.16674,-3.58025,-2.16674
-2.17429,-3.5469,-2.17429
-2.18184,-3.52466,-2.18184
-2.19694,-3.4913,-2.19694
-2.21204,-3.45795,-2.21204
-2.22713,-3.43571,-2.22713
-2.24978,-3.40235,-2.24978
-2.26488,-3.38011,-2.26488
-2.28753,-3.35788,-2.28753
-2.31018,-3.32452,-2.31018
-2.33283,-3.30228,-2.33283
-2.36303,-3.28004,-2.36303
-2.39323,-3.26893,-2.39323
-2.42342,-3.24669,-2.42342
-2.45362,-3.23557,-2.45362
-2.48382,-3.22445,-2.48382
-2.52157,-3.21333,-2.52157
-2.55932,-3.21333,-2.55932
-2.60461,-3.20221,-2.60461
-2.64236,-3.20221,-2.64236
-2.68011,-3.20221,-2.68011
-2.71786,-3.20221,-2.71786
-2.76316,-3.21333,-2.76316
-2.8009,-3.21333,-2.8009
-2.8462,-3.22445,-2.8462
-2.88395,-3.23557,-2.88395
-2.92925,-3.24669,-2.92925
-2.967,-3.25781,-2.967
-3.00474,-3.28004,-3.00474
-3.03494,-3.30228,-3.03494
-3.07269,-3.32452,-3.07269
-3.10289,-3.35788,-3.10289
-3.13309,-3.38011,-3.13309
-3.15574,-3.41347,-3.15574
-3.18593,-3.44683,-3.18593
-3.20858,-3.48018,-3.20858
-3.22368,-3.51354,-3.22368
-3.23878,-3.5469,-3.23878
-3.24633,-3.59137,-3.24633
-3.25388,-3.62473,-3.25388
-3.25388,-3.65808,-3.25388
-3.25388,-3.69144,-3.25388
