Path centered at: WORLD FRAME [0.0028092, 0.0028092], DRONE FRAME [-2.69995,-3.74423]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 3.15186m
Ending at 3.99235m
Depth = 0.840493m (40%)
Layer 0 radius: 0.153725
Layer 1 radius: 0.35467
Layer 2 radius: 0.454606
Layer 3 radius: 0.479867
Layer 4 radius: 0.513114
Layer 5 radius: 0.540319
Layer 6 radius: 0.567746
Layer 7 radius: 0.60412
Layer 8 radius: 0.625965
0 [-2.49995, -3.74423, 3.15186]
1 [-2.50159, -3.7698, 3.15186]
2 [-2.50649, -3.79496, 3.15186]
3 [-2.51457, -3.81928, 3.15186]
4 [-2.52569, -3.84237, 3.15186]
5 [-2.53967, -3.86385, 3.15186]
6 [-2.55628, -3.88336, 3.15186]
7 [-2.57525, -3.90059, 3.15186]
8 [-2.59627, -3.91526, 3.15186]
9 [-2.619, -3.92711, 3.15186]
10 [-2.64305, -3.93596, 3.15186]
11 [-2.66803, -3.94166, 3.15186]
12 [-2.69354, -3.94412, 3.15186]
13 [-2.71916, -3.9433, 3.15186]
14 [-2.74446, -3.93921, 3.15186]
15 [-2.76903, -3.93192, 3.15186]
16 [-2.79246, -3.92155, 3.15186]
17 [-2.81438, -3.90826, 3.15186]
18 [-2.83441, -3.89228, 3.15186]
19 [-2.85224, -3.87387, 3.15186]
20 [-2.86757, -3.85333, 3.15186]
21 [-2.88015, -3.831, 3.15186]
22 [-2.88976, -3.80725, 3.15186]
23 [-2.89626, -3.78246, 3.15186]
24 [-2.89954, -3.75704, 3.15186]
25 [-2.89954, -3.73141, 3.15186]
26 [-2.89626, -3.70599, 3.15186]
27 [-2.88976, -3.68121, 3.15186]
28 [-2.88015, -3.65745, 3.15186]
29 [-2.86757, -3.63512, 3.15186]
30 [-2.85224, -3.61458, 3.15186]
31 [-2.83441, -3.59617, 3.15186]
32 [-2.81438, -3.58019, 3.15186]
33 [-2.79246, -3.56691, 3.15186]
34 [-2.76903, -3.55653, 3.15186]
35 [-2.74446, -3.54924, 3.15186]
36 [-2.71916, -3.54515, 3.15186]
37 [-2.69354, -3.54433, 3.15186]
38 [-2.66803, -3.54679, 3.15186]
39 [-2.64305, -3.55249, 3.15186]
40 [-2.619, -3.56134, 3.15186]
41 [-2.59627, -3.5732, 3.15186]
42 [-2.57525, -3.58786, 3.15186]
43 [-2.55628, -3.60509, 3.15186]
44 [-2.53967, -3.6246, 3.15186]
45 [-2.52569, -3.64608, 3.15186]
46 [-2.51457, -3.66917, 3.15186]
47 [-2.50649, -3.6935, 3.15186]
48 [-2.50159, -3.71865, 3.15186]
49 [-2.49995, -3.74423, 3.15186]
0 [-2.34528, -3.74423, 3.25186]
1 [-2.34819, -3.78958, 3.25186]
2 [-2.35688, -3.83419, 3.25186]
3 [-2.3712, -3.87732, 3.25186]
4 [-2.39092, -3.91827, 3.25186]
5 [-2.41571, -3.95636, 3.25186]
6 [-2.44518, -3.99096, 3.25186]
7 [-2.47882, -4.02152, 3.25186]
8 [-2.51609, -4.04752, 3.25186]
9 [-2.55639, -4.06854, 3.25186]
10 [-2.59904, -4.08424, 3.25186]
11 [-2.64335, -4.09435, 3.25186]
12 [-2.68858, -4.09871, 3.25186]
13 [-2.73401, -4.09726, 3.25186]
14 [-2.77887, -4.09, 3.25186]
15 [-2.82244, -4.07707, 3.25186]
16 [-2.864, -4.05868, 3.25186]
17 [-2.90286, -4.03512, 3.25186]
18 [-2.9384, -4.00678, 3.25186]
19 [-2.97001, -3.97413, 3.25186]
20 [-2.9972, -3.93771, 3.25186]
21 [-3.0195, -3.89811, 3.25186]
22 [-3.03655, -3.85599, 3.25186]
23 [-3.04808, -3.81202, 3.25186]
24 [-3.05389, -3.76695, 3.25186]
25 [-3.05389, -3.7215, 3.25186]
26 [-3.04808, -3.67643, 3.25186]
27 [-3.03655, -3.63247, 3.25186]
28 [-3.0195, -3.59034, 3.25186]
29 [-2.9972, -3.55074, 3.25186]
30 [-2.97001, -3.51432, 3.25186]
31 [-2.9384, -3.48167, 3.25186]
32 [-2.90286, -3.45334, 3.25186]
33 [-2.864, -3.42978, 3.25186]
34 [-2.82244, -3.41138, 3.25186]
35 [-2.77887, -3.39845, 3.25186]
36 [-2.73401, -3.3912, 3.25186]
37 [-2.68858, -3.38974, 3.25186]
38 [-2.64335, -3.3941, 3.25186]
39 [-2.59904, -3.40422, 3.25186]
40 [-2.55639, -3.41991, 3.25186]
41 [-2.51609, -3.44093, 3.25186]
42 [-2.47882, -3.46693, 3.25186]
43 [-2.44518, -3.49749, 3.25186]
44 [-2.41571, -3.53209, 3.25186]
45 [-2.39092, -3.57018, 3.25186]
46 [-2.3712, -3.61113, 3.25186]
47 [-2.35688, -3.65426, 3.25186]
48 [-2.34819, -3.69887, 3.25186]
49 [-2.34528, -3.74423, 3.25186]
50 [-2.34528, -3.74423, 3.25186]
51 [-2.35115, -3.78829, 3.25186]
52 [-2.36242, -3.83089, 3.25186]
53 [-2.37882, -3.87137, 3.25186]
54 [-2.4, -3.90913, 3.25186]
55 [-2.42553, -3.94361, 3.25186]
56 [-2.45494, -3.97431, 3.25186]
57 [-2.48768, -4.00082, 3.25186]
58 [-2.52317, -4.02279, 3.25186]
59 [-2.5608, -4.03995, 3.25186]
60 [-2.59991, -4.05212, 3.25186]
61 [-2.63987, -4.05919, 3.25186]
62 [-2.68001, -4.06115, 3.25186]
63 [-2.7197, -4.05806, 3.25186]
64 [-2.7583, -4.05007, 3.25186]
65 [-2.79521, -4.03741, 3.25186]
66 [-2.82989, -4.02036, 3.25186]
67 [-2.86182, -3.99928, 3.25186]
68 [-2.89053, -3.9746, 3.25186]
69 [-2.91565, -3.94678, 3.25186]
70 [-2.93683, -3.91633, 3.25186]
71 [-2.95383, -3.88379, 3.25186]
72 [-2.96644, -3.84974, 3.25186]
73 [-2.97457, -3.81474, 3.25186]
74 [-2.97817, -3.77937, 3.25186]
75 [-2.97729, -3.74423, 3.25186]
76 [-2.97203, -3.70986, 3.25186]
77 [-2.96258, -3.67679, 3.25186]
78 [-2.94918, -3.64555, 3.25186]
79 [-2.93214, -3.61658, 3.25186]
80 [-2.91181, -3.5903, 3.25186]
81 [-2.88859, -3.56708, 3.25186]
82 [-2.86293, -3.54722, 3.25186]
83 [-2.8353, -3.53096, 3.25186]
84 [-2.80618, -3.51848, 3.25186]
85 [-2.77609, -3.50989, 3.25186]
86 [-2.74554, -3.50523, 3.25186]
87 [-2.71504, -3.50449, 3.25186]
88 [-2.68506, -3.50757, 3.25186]
89 [-2.6561, -3.51434, 3.25186]
90 [-2.62859, -3.5246, 3.25186]
91 [-2.60294, -3.53807, 3.25186]
92 [-2.57953, -3.55447, 3.25186]
93 [-2.55866, -3.57344, 3.25186]
94 [-2.54063, -3.59461, 3.25186]
95 [-2.52564, -3.61758, 3.25186]
96 [-2.51385, -3.64191, 3.25186]
97 [-2.50537, -3.66719, 3.25186]
98 [-2.50024, -3.69295, 3.25186]
99 [-2.49846, -3.71877, 3.25186]
0 [-2.24535, -3.74423, 3.35186]
1 [-2.24908, -3.80236, 3.35186]
2 [-2.26021, -3.85954, 3.35186]
3 [-2.27857, -3.91483, 3.35186]
4 [-2.30385, -3.96731, 3.35186]
5 [-2.33562, -4.01613, 3.35186]
6 [-2.37339, -4.06049, 3.35186]
7 [-2.41651, -4.09965, 3.35186]
8 [-2.46429, -4.13298, 3.35186]
9 [-2.51594, -4.15992, 3.35186]
10 [-2.5706, -4.18004, 3.35186]
11 [-2.6274, -4.19301, 3.35186]
12 [-2.68538, -4.1986, 3.35186]
13 [-2.7436, -4.19673, 3.35186]
14 [-2.80111, -4.18743, 3.35186]
15 [-2.85696, -4.17086, 3.35186]
16 [-2.91022, -4.14728, 3.35186]
17 [-2.96004, -4.11708, 3.35186]
18 [-3.00558, -4.08076, 3.35186]
19 [-3.04611, -4.03892, 3.35186]
20 [-3.08095, -3.99223, 3.35186]
21 [-3.10954, -3.94147, 3.35186]
22 [-3.1314, -3.88748, 3.35186]
23 [-3.14617, -3.83113, 3.35186]
24 [-3.15362, -3.77335, 3.35186]
25 [-3.15362, -3.7151, 3.35186]
26 [-3.14617, -3.65732, 3.35186]
27 [-3.1314, -3.60098, 3.35186]
28 [-3.10954, -3.54698, 3.35186]
29 [-3.08095, -3.49622, 3.35186]
30 [-3.04611, -3.44954, 3.35186]
31 [-3.00558, -3.40769, 3.35186]
32 [-2.96004, -3.37137, 3.35186]
33 [-2.91022, -3.34117, 3.35186]
34 [-2.85696, -3.31759, 3.35186]
35 [-2.80111, -3.30102, 3.35186]
36 [-2.7436, -3.29172, 3.35186]
37 [-2.68538, -3.28985, 3.35186]
38 [-2.6274, -3.29545, 3.35186]
39 [-2.5706, -3.30841, 3.35186]
40 [-2.51594, -3.32853, 3.35186]
41 [-2.46429, -3.35547, 3.35186]
42 [-2.41651, -3.3888, 3.35186]
43 [-2.37339, -3.42797, 3.35186]
44 [-2.33562, -3.47232, 3.35186]
45 [-2.30385, -3.52114, 3.35186]
46 [-2.27857, -3.57363, 3.35186]
47 [-2.26021, -3.62891, 3.35186]
48 [-2.24908, -3.68609, 3.35186]
49 [-2.24535, -3.74423, 3.35186]
50 [-2.24535, -3.74423, 3.35186]
51 [-2.26456, -3.85602, 3.35186]
52 [-2.3105, -3.95833, 3.35186]
53 [-2.37969, -4.04497, 3.35186]
54 [-2.46728, -4.11087, 3.35186]
55 [-2.56734, -4.15237, 3.35186]
