dist_err,waypoint_idx
0.229619,1
0.252571,2
0.346112,3
0.336805,3
0.332993,3
0.319316,3
0.296275,3
0.396955,4
0.373309,4
0.358971,4
0.335428,4
0.317047,4
0.294222,4
0.405168,5
0.391172,5
0.372766,5
0.354732,5
0.327293,5
0.308467,5
0.290652,5
0.413102,6
0.394256,6
0.379549,6
0.36037,6
0.342122,6
0.32401,6
0.306494,6
0.282144,6
0.404777,7
0.392881,7
0.381646,7
0.365904,7
0.354993,7
0.341831,7
0.328126,7
0.315102,7
0.304097,7
0.292633,7
0.420799,8
0.39958,8
0.383617,8
0.366996,8
0.340005,8
0.322067,8
0.296949,8
0.41379,9
0.40237,9
0.388289,9
0.372894,9
0.361459,9
0.348628,9
0.335952,9
0.320213,9
0.303789,9
0.281886,9
0.400937,10
0.377515,10
0.355245,10
0.331476,10
0.310029,10
0.285788,10
0.402669,11
0.3775,11
0.356195,11
0.336332,11
0.31324,11
0.287477,11
0.401932,12
0.371233,12
0.342566,12
0.319431,12
0.298457,12
0.413896,13
0.388067,13
0.366255,13
0.341102,13
0.321311,13
0.298779,13
0.42187,14
0.404078,14
0.385682,14
0.367937,14
0.34006,14
0.321744,14
0.298038,14
0.416597,15
0.391408,15
0.36316,15
0.340522,15
0.320249,15
0.289006,15
0.404226,16
0.38224,16
0.356145,16
0.330912,16
0.309307,16
0.27655,16
0.390031,17
0.364942,17
0.333161,17
0.305911,17
0.273356,17
0.386915,18
0.356829,18
0.333499,18
0.304179,18
0.270884,18
0.378043,19
0.344155,19
0.310843,19
0.279286,19
0.400166,20
0.368197,20
0.339711,20
0.307263,20
0.280394,20
0.390816,21
0.361202,21
0.336632,21
0.312947,21
0.290548,21
0.403021,22
0.379494,22
0.36091,22
0.339058,22
0.310622,22
0.293332,22
0.389994,23
0.370973,23
0.353961,23
0.3436,23
0.329617,23
0.321212,23
0.313501,23
0.30702,23
0.299573,23
0.380925,24
0.36354,24
0.354158,24
0.339091,24
0.33241,24
0.327286,24
0.311169,24
0.303304,24
0.293282,24
0.341515,25
0.327821,25
0.316732,25
0.307617,25
0.299139,25
0.359096,26
0.35032,26
0.337662,26
0.327913,26
0.317995,26
0.306936,26
0.301762,26
0.293089,26
0.340234,27
0.324238,27
0.309817,27
0.29692,27
0.36598,28
0.340727,28
0.324405,28
0.314045,28
0.300237,28
0.280037,28
0.361539,29
0.344882,29
0.334537,29
0.317548,29
0.304111,29
0.288974,29
0.370649,30
0.352962,30
0.333189,30
0.316662,30
0.300728,30
0.282932,30
0.367794,31
0.349319,31
0.323589,31
0.305915,31
0.288651,31
0.384092,32
0.365231,32
0.346183,32
0.31931,32
0.300429,32
0.287358,32
0.3954,33
0.379743,33
0.36565,33
0.344686,33
0.330323,33
0.317048,33
0.304208,33
0.291562,33
0.398267,34
0.378361,34
0.364635,34
0.355974,34
0.34707,34
0.333201,34
0.320213,34
0.307525,34
0.294871,34
0.413233,35
0.398914,35
0.384273,35
0.374995,35
0.366915,35
0.348295,35
0.342135,35
0.330103,35
0.31447,35
0.296189,35
0.409041,36
0.40343,36
0.391083,36
0.385401,36
0.372957,36
0.360498,36
0.348718,36
0.337412,36
0.319585,36
0.309335,36
0.292001,36
0.396114,37
0.377774,37
0.366435,37
0.347774,37
0.332254,37
0.306914,37
0.289188,37
0.396352,38
0.374976,38
0.349903,38
0.327986,38
0.306385,38
0.286181,38
0.402682,39
0.378051,39
0.353607,39
0.328856,39
0.305536,39
0.282751,39
0.413674,40
0.392308,40
0.380091,40
0.360786,40
0.346609,40
0.325084,40
0.314005,40
0.297861,40
0.420318,41
0.402854,41
0.386262,41
0.377709,41
0.355326,41
0.341138,41
0.325969,41
0.31052,41
0.295076,41
0.409803,42
0.393017,42
0.380287,42
0.367314,42
0.353534,42
0.341359,42
0.331225,42
0.318051,42
0.303055,42
0.285882,42
0.39906,43
0.379754,43
0.361257,43
0.343494,43
0.32576,43
0.308868,43
0.287989,43
0.405493,44
0.391462,44
0.382477,44
0.368895,44
0.350147,44
0.334506,44
0.321892,44
0.30633,44
0.294666,44
0.410633,45
0.397227,45
0.375002,45
0.362702,45
0.350968,45
0.337278,45
0.323913,45
0.312317,45
0.302476,45
0.294381,45
0.418462,46
0.405766,46
0.398303,46
0.383224,46
0.358933,46
0.34095,46
0.328048,46
0.305422,46
0.286324,46
0.399868,47
0.382153,47
0.36178,47
0.347729,47
0.332626,47
0.319437,47
0.307251,47
0.296758,47
0.4072,48
0.388388,48
0.374899,48
0.354218,48
0.336432,48
0.322812,48
0.306114,48
0.28542,48
0.394792,49
0.246255,1
0.279521,2
0.371151,3
0.358567,3
0.341215,3
0.320686,3
0.303123,3
0.285028,3
0.402181,4
0.382554,4
0.369411,4
0.353992,4
0.335874,4
0.321617,4
0.303034,4
0.290724,4
0.418537,5
0.402491,5
0.387154,5
0.370588,5
0.353452,5
0.335767,5
0.314433,5
0.294481,5
0.418351,6
0.40087,6
0.386946,6
0.367701,6
0.347894,6
0.329621,6
0.317129,6
0.299934,6
0.420392,7
0.40503,7
0.391682,7
0.379949,7
0.366094,7
0.351495,7
0.337865,7
0.328916,7
0.310711,7
0.296974,7
0.419159,8
0.399843,8
0.383626,8
0.366403,8
0.351213,8
0.332958,8
0.318663,8
0.30004,8
0.282915,8
0.400654,9
0.379198,9
0.358458,9
0.338424,9
0.313019,9
0.292323,9
0.407394,10
0.389567,10
0.364098,10
0.338197,10
0.308134,10
0.283556,10
0.393099,11
0.368513,11
0.342104,11
0.31431,11
0.29377,11
0.405759,12
0.38113,12
0.351425,12
0.329536,12
0.301615,12
0.279183,12
0.389923,13
0.372349,13
0.347741,13
0.323139,13
0.303497,13
0.27957,13
0.4007,14
0.378037,14
0.355804,14
0.335852,14
0.315321,14
0.296299,14
0.419663,15
0.404049,15
0.390218,15
0.371406,15
0.357985,15
0.346844,15
0.33013,15
0.308696,15
0.293354,15
0.420131,16
0.405916,16
0.391125,16
0.374464,16
0.356588,16
0.349653,16
0.331925,16
0.324683,16
0.307744,16
0.296104,16
0.427271,17
0.414625,17
0.405603,17
0.396264,17
0.381418,17
0.371743,17
0.355769,17
0.345567,17
0.329621,17
0.318937,17
0.304106,17
0.288289,17
0.411356,18
0.394274,18
0.377279,18
0.359862,18
0.341566,18
0.325454,18
0.310455,18
0.29944,18
0.420546,19
0.40875,19
0.391081,19
0.378702,19
0.360497,19
0.343398,19
0.333295,19
0.317667,19
0.30293,19
0.293507,19
0.414253,20
0.398302,20
0.387206,20
0.370404,20
0.347803,20
0.332624,20
0.317376,20
0.296106,20
0.419586,21
0.400333,21
0.382061,21
0.363284,21
0.338844,21
0.319051,21
0.294469,21
0.408612,22
0.381718,22
0.354765,22
0.329214,22
0.304222,22
0.282944,22
0.391893,23
0.364145,23
0.338516,23
0.311388,23
0.290582,23
0.400173,24
0.373367,24
0.350907,24
0.317033,24
0.293058,24
0.39932,25
0.37409,25
0.348265,25
0.319006,25
0.293809,25
0.412032,26
0.389371,26
0.368516,26
0.356585,26
0.332272,26
0.307445,26
0.282703,26
0.408349,27
0.388963,27
0.364416,27
0.344131,27
0.325518,27
0.30421,27
0.287147,27
0.403217,28
0.381234,28
0.362126,28
0.342644,28
0.318774,28
0.300033,28
0.282356,28
0.399556,29
0.3808,29
