xte,waypoint_idx
0.174491,4
0.163704,5
0.156703,5
0.150094,5
0.144998,5
0.13341,6
0.124668,6
0.116752,6
0.111198,6
0.109674,6
0.103852,7
0.103014,7
0.0981394,7
0.0991208,7
0.0965811,7
0.0933443,8
0.0935584,8
0.082766,8
0.0799433,8
0.0788018,8
0.0794062,9
0.0735449,9
0.0760276,9
0.0779914,9
0.0855716,9
0.0929925,10
0.0937589,10
0.0959225,10
0.103492,10
0.105986,10
0.110908,10
0.114118,11
0.127473,11
0.13415,11
0.148316,11
0.157988,11
0.170794,11
0.178688,11
0.1955,12
0.204947,12
0.220349,12
0.228402,12
0.238665,12
0.244916,12
0.259117,12
0.267357,12
0.278984,12
0.283223,12
0.287904,12
0.288146,12
0.291643,13
0.302464,13
0.306788,13
0.313599,13
0.315318,13
0.322124,13
0.323021,13
0.325002,13
0.325325,13
0.330445,13
0.329759,13
0.332092,13
0.331236,14
0.332381,14
0.330714,14
0.336182,14
0.336417,14
0.337407,14
0.335922,14
0.338158,14
0.336451,14
0.337012,14
0.333368,14
0.332021,14
0.32646,14
0.317011,15
0.305605,15
0.301485,15
0.295125,15
0.286475,15
0.279014,15
0.27676,15
0.270417,15
0.261565,15
0.251608,16
0.246625,16
0.24549,16
0.237791,16
0.231475,16
0.227128,16
0.230642,16
0.229531,16
0.22842,17
0.221887,17
0.216387,17
0.209804,17
0.206259,17
0.20071,17
0.196946,18
0.194081,18
0.193411,18
0.191489,18
0.191409,18
0.18924,18
0.185638,18
0.179372,18
0.182466,19
0.183848,19
0.187618,19
0.192363,19
0.199138,19
0.202542,19
0.208068,19
0.209424,19
0.21652,20
0.218668,20
0.229968,20
0.237545,20
0.247903,20
0.251914,20
0.261572,20
0.263574,20
0.266743,20
0.267933,20
0.271091,20
0.270252,20
0.273403,21
0.272413,21
0.270918,21
0.268866,21
0.271272,21
0.273083,21
0.278065,22
0.27828,22
0.278158,22
0.276071,22
0.278009,22
0.27701,22
0.280068,23
0.277193,23
0.278449,23
0.278384,23
0.276237,23
0.271838,23
0.265567,24
0.259085,24
0.255132,24
0.252228,24
0.246119,24
0.240827,25
0.236586,25
0.232163,25
0.229174,25
0.220716,25
0.221533,25
0.218523,25
0.214403,26
0.208848,26
0.208637,26
0.205186,26
0.200671,26
0.194115,26
0.190665,26
0.187508,27
0.179959,27
0.168557,27
0.162442,27
0.156454,27
0.156395,28
0.152177,28
0.138252,28
0.136074,28
0.128314,28
0.128314,28
0.120559,28
0.112436,29
0.110335,29
0.108806,29
0.101925,29
0.104382,29
0.0988695,29
0.0918335,30
0.0866919,30
0.0740498,30
0.0690168,30
0.0564297,30
0.0516661,30
0.0427096,30
0.0311357,31
0.0298254,31
0.0196169,31
0.0146857,31
0.0174721,31
0.0224233,32
0.0268037,32
0.0339295,32
0.0410022,32
0.0481735,32
0.0526011,33
0.0601937,33
0.06102,33
0.0633583,33
0.0687103,33
0.0695223,33
0.0734446,34
0.0765453,34
0.0808592,34
0.0802628,34
0.0857816,34
0.0822138,35
0.0854121,35
0.0881294,35
0.0858953,35
0.0896235,35
0.0946536,36
0.0958121,36
0.08934,36
0.0954819,36
0.09911,36
0.102191,37
0.101523,37
0.0967268,37
0.100408,37
0.102872,37
0.0992686,38
0.0949938,38
0.0922078,38
0.0910474,38
0.0885092,38
0.0943986,38
0.0903577,38
0.0931338,39
0.0893567,39
0.0935403,39
0.0939528,39
0.0988208,39
0.101681,39
0.106597,39
0.114403,39
0.120128,39
0.123294,40
0.126293,40
0.128626,40
0.133291,40
0.138791,40
0.148156,40
0.151276,40
0.153528,40
0.164203,40
0.164675,41
0.169582,41
0.181061,41
0.189768,41
0.194118,41
0.208703,41
0.214133,41
0.215249,42
0.216422,42
0.213536,42
0.217803,42
0.214027,42
0.20703,43
0.205646,43
0.203615,43
0.20566,43
0.202552,43
0.203293,44
0.201752,44
0.193759,44
0.201042,44
0.201415,44
0.201847,45
0.199222,45
0.199741,45
0.19957,45
0.206321,45
0.216714,46
0.22161,46
0.230595,46
0.231697,46
0.230026,46
0.227861,46
0.226177,47
0.224012,47
0.219017,47
0.215037,47
0.218156,47
0.21299,48
0.218014,48
0.212514,48
0.214025,48
0.206436,48
0.210501,49
0.168364,5
0.167315,5
0.176164,5
0.178731,5
0.183067,6
0.183626,6
0.186225,6
0.186937,6
0.187269,6
0.188281,6
0.187604,7
0.18662,7
0.183003,7
0.183155,7
0.181815,7
0.180012,7
0.176757,8
0.17739,8
0.177016,8
0.178069,8
0.174728,8
0.177118,8
0.173568,8
0.173052,8
0.169125,9
0.159436,9
0.150928,9
0.146028,9
0.14075,9
0.13787,9
0.135094,9
0.13171,10
0.12934,10
0.127461,10
0.123174,10
0.120032,10
0.117076,10
0.112559,11
0.108794,11
0.104677,11
0.103728,11
0.0996186,11
0.0929267,12
0.0924743,12
0.091506,12
0.091435,12
0.090678,12
0.0920636,13
0.092286,13
0.0893501,13
0.086928,13
0.0872663,14
0.0832709,14
0.0820847,14
0.0836347,14
0.0840017,14
0.0823386,15
0.0806924,15
0.0844901,15
0.0869637,15
0.0900431,16
0.0959481,16
0.101116,16
0.105245,16
0.102576,16
0.111537,16
0.10999,16
0.11916,17
0.118214,17
0.118924,17
0.130814,17
0.134002,17
0.137148,17
0.151509,17
0.154995,17
0.158695,18
0.150181,18
0.155129,18
0.162051,18
0.1582,18
0.164256,18
0.160087,18
0.154124,19
0.158527,19
0.152965,19
0.15184,19
0.158032,19
0.154238,19
0.147269,19
0.143096,20
0.13614,20
0.129907,20
0.127055,20
0.114933,20
0.113674,20
0.108417,20
0.10615,20
0.0998736,21
0.0886707,21
0.0830858,21
0.0692172,21
0.0678911,21
0.0561814,21
0.0477189,22
0.0458293,22
0.0333337,22
0.0289027,22
0.0151577,22
0.00841636,22
0.00120217,22
0.00432489,23
0.0141666,23
0.0239285,23
0.0343414,23
0.0441132,23
0.0600637,23
0.073472,24
0.0809928,24
0.0824301,24
0.0896507,24
0.0990652,24
0.101444,24
0.109111,24
0.114741,25
0.124187,25
0.131426,25
0.136438,25
0.143445,25
0.150005,25
0.144991,26
0.148664,26
0.147269,26
0.148036,26
0.151118,26
0.158818,26
0.162104,26
0.169983,27
0.17198,27
0.179978,27
0.182915,27
0.186493,27
0.185544,27
0.19296,28
0.19316,28
0.198706,28
0.203786,28
0.21092,28
0.218327,28
0.224695,28
0.232398,28
0.241472,28
0.250994,29
0.260984,29
0.265552,29
0.276851,29
0.28141,29
0.285984,29
0.28731,29
0.292285,29
0.293063,29
0.306461,29
0.314698,29
0.327592,29
0.333645,30
0.33655,30
0.341327,30
0.344698,30
0.349528,30
0.358517,30
0.362769,30
0.366107,30
0.3633,30
0.361398,30
0.355763,30
0.356746,31
0.353422,31
0.356275,31
0.352963,31
0.352512,31
0.350624,31
0.349683,31
0.345459,31
0.342067,31
0.338646,32
0.335951,32
0.33346,32
0.33271,32
0.330464,32
0.328908,32
0.324425,32
0.31733,32
0.307833,33
0.294374,33
0.282617,33
0.275,33
0.267629,33
0.259697,34
0.250798,34
0.239192,34
0.229909,34
0.216712,34
0.20861,34
0.198347,35
0.186138,35
0.174902,35
0.163112,35
0.15074,35
0.138384,35
0.128065,36
0.123541,36
0.12,36
0.11276,36
0.104866,36
0.0919926,37
0.0829456,37
0.0711334,37
0.0703266,37
0.0559871,37
0.046113,37
0.0405738,38
0.0325303,38
0.0280205,38
0.0176106,38
0.0208251,38
0.0176065,38
0.0179317,38
0.0275885,39
0.0315525,39
0.0369259,39
0.0426022,39
0.0476874,39
0.0510049,39
0.0600808,40
0.0672214,40
0.0800578,40
0.0860023,40
0.0960463,40
0.102142,40
0.116167,40
0.12518,40
0.141183,41
0.152193,41
0.1662,41
0.1762,41
0.193204,41
0.204226,41
0.2172,41
0.223115,41
0.234549,41
0.2404,41
0.257943,42
0.265798,42
0.277324,42
0.281862,42
0.293323,42
0.299003,42
0.307493,42
0.310169,42
0.315447,43
0.314991,43
0.327165,43
0.335607,43
0.347898,43
0.355286,43
0.363291,43
0.36454,43
0.366476,44
0.362691,44
0.361882,44
0.361097,44
0.370011,44
0.373045,44
0.379592,44
0.379649,45
0.385849,45
0.38477,45
0.392617,45
0.393536,45
0.396145,45
0.394356,46
0.395956,46
0.394759,46
0.393428,46
0.389849,46
0.387936,47
0.390278,47
0.387202,47
0.383944,47
0.377008,47
0.368174,48
0.358227,48
0.352211,48
0.344239,48
0.34116,48
0.336529,49
0.249926,4
0.24614,4
0.247421,5
0.250456,5
0.249331,5
0.252191,5
0.253161,5
0.258284,5
0.259732,6
0.262251,6
0.261481,6
0.266893,6
0.26609,6
0.268989,6
0.27189,6
0.269486,6
0.270013,7
0.273467,7
0.272133,7
0.273769,7
0.270473,7
0.271205,7
0.267242,7
0.26952,8
0.266856,8
0.272817,8
0.276786,8
0.280755,8
0.278352,8
0.280336,8
0.278098,8
0.280001,8
0.277,9
0.279001,9
0.278047,9
0.283024,9
0.285009,9
0.287074,9
0.287044,9
0.292149,9
0.294316,9
0.301623,10
0.301929,10
0.298716,10
0.295611,10
0.290321,10
0.285537,10
0.286223,10
0.283955,10
0.280722,10
0.275346,11
0.269367,11
0.260354,11
0.254151,11
0.248139,11
0.244923,11
0.240861,12
0.233856,12
0.227198,12
0.219653,12
0.212938,12
0.201373,12
0.190008,13
0.181176,13
0.173968,13
0.163009,13
0.15689,14
0.148984,14
0.144719,14
0.144572,14
0.145156,14
0.140777,15
0.138589,15
0.134651,15
0.133568,15
0.133621,15
0.131594,16
0.131185,16
0.131918,16
0.131746,16
0.130702,17
0.130468,17
0.130176,17
0.128603,17
0.125025,18
0.133263,18
0.131185,18
0.128705,18
0.123053,18
0.118659,19
0.102086,19
0.0970883,19
0.0894656,19
0.0794053,19
0.0700759,20
0.0672561,20
0.0591999,20
0.0529148,20
0.0513322,20
0.0405165,21
0.0328462,21
0.0240311,21
0.0176585,21
0.0187631,21
0.0178492,22
0.0199126,22
0.0195939,22
0.0248113,22
0.025824,22
0.0336338,22
0.0374911,22
0.0414402,23
0.0450705,23
0.054108,23
0.0502507,23
0.0589746,23
0.0637764,23
0.0745229,23
0.0789889,24
0.0898476,24
0.095053,24
0.106646,24
0.115145,24
0.12921,24
0.131327,24
0.13897,25
0.141311,25
0.142944,25
0.14133,25
0.140411,25
