dist_err,waypoint_idx
0.376982,1
0.410984,2
0.384788,2
0.453567,3
0.438129,3
0.41401,3
0.400736,3
0.367401,3
0.457356,4
0.440637,4
0.423711,4
0.39956,4
0.497839,5
0.47293,5
0.447448,5
0.429803,5
0.404682,5
0.387348,5
0.474318,6
0.4511,6
0.43469,6
0.411505,6
0.388719,6
0.475633,7
0.45227,7
0.430851,7
0.407076,7
0.383358,7
0.476924,8
0.445313,8
0.422845,8
0.409121,8
0.38662,8
0.496636,9
0.475087,9
0.460484,9
0.439491,9
0.425608,9
0.411989,9
0.392925,9
0.503125,10
0.484355,10
0.471841,10
0.45319,10
0.441259,10
0.41718,10
0.399115,10
0.51083,11
0.493065,11
0.47516,11
0.464679,11
0.4472,11
0.431205,11
0.418858,11
0.404296,11
0.392656,11
0.494824,12
0.486179,12
0.472523,12
0.46429,12
0.452413,12
0.430241,12
0.415466,12
0.40187,12
0.387419,12
0.497477,13
0.474728,13
0.467686,13
0.45263,13
0.441346,13
0.427914,13
0.409526,13
0.405317,13
0.391486,13
0.495889,14
0.482024,14
0.469241,14
0.448339,14
0.43616,14
0.42143,14
0.400571,14
0.381339,14
0.482468,15
0.459839,15
0.449105,15
0.428357,15
0.418473,15
0.405124,15
0.390635,15
0.488281,16
0.480422,16
0.459231,16
0.451129,16
0.436614,16
0.414558,16
0.399691,16
0.503101,17
0.48404,17
0.463733,17
0.450363,17
0.431792,17
0.419552,17
0.402746,17
0.384999,17
0.486474,18
0.468033,18
0.451706,18
0.435947,18
0.420292,18
0.397591,18
0.506717,19
0.483716,19
0.465331,19
0.442693,19
0.411442,19
0.393816,19
0.491962,20
0.475369,20
0.45747,20
0.437245,20
0.410849,20
0.401802,20
0.379304,20
0.495756,21
0.48062,21
0.457923,21
0.441164,21
0.42505,21
0.409831,21
0.394916,21
0.506114,22
0.493689,22
0.479277,22
0.466829,22
0.453526,22
0.430763,22
0.41812,22
0.403861,22
0.380827,22
0.493007,23
0.480918,23
0.457955,23
0.444832,23
0.432363,23
0.420352,23
0.397209,23
0.500354,24
0.488059,24
0.46573,24
0.443275,24
0.431877,24
0.409661,24
0.398384,24
0.502598,25
0.480247,25
0.469448,25
0.447976,25
0.427275,25
0.406557,25
0.396798,25
0.501445,26
0.491082,26
0.470038,26
0.459211,26
0.43865,26
0.418212,26
0.407524,26
0.388737,26
0.495535,27
0.477673,27
0.468027,27
0.450546,27
0.433208,27
0.419695,27
0.390546,27
0.499212,28
0.489158,28
0.473288,28
0.454404,28
0.435616,28
0.412807,28
0.399844,28
0.510846,29
0.497473,29
0.476337,29
0.462843,29
0.445695,29
0.429053,29
0.420373,29
0.406873,29
0.391599,29
0.502813,30
0.486848,30
0.473371,30
0.4585,30
0.445311,30
0.431607,30
0.418997,30
0.418254,30
0.405464,30
0.398799,30
0.517271,31
0.510347,31
0.497498,31
0.484876,31
0.472422,31
0.473092,31
0.460911,31
0.455494,31
0.450249,31
0.438364,31
0.426629,31
0.421867,31
0.41046,31
0.403536,31
0.396633,31
0.503175,32
0.496504,32
0.478016,32
0.471529,32
0.453123,32
0.441355,32
0.43467,32
0.416658,32
0.403628,32
0.39253,32
0.50155,33
0.488519,33
0.477515,33
0.459845,33
0.440987,33
0.416567,33
0.399532,33
0.501285,34
0.471609,34
0.447912,34
0.424216,34
0.411565,34
0.388492,34
0.486531,35
0.471204,35
0.450431,35
0.434087,35
0.40968,35
0.387769,35
0.485993,36
0.468602,36
0.449567,36
