Path centered at: 0.00275979, 0.00275979
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 3.09941m
Ending at 3.90957m
Depth = 0.810163m (40%)
Layer 0 radius: 0.15666
Layer 1 radius: 0.360318
Layer 2 radius: 0.459287
Layer 3 radius: 0.485133
Layer 4 radius: 0.518077
Layer 5 radius: 0.545298
Layer 6 radius: 0.573027
Layer 7 radius: 0.602285
Layer 8 radius: 0.618451
0 [-2.51314, -3.73316, 3.09941]
1 [-2.51443, -3.71312, 3.09941]
2 [-2.51827, -3.69342, 3.09941]
3 [-2.52459, -3.67437, 3.09941]
4 [-2.5333, -3.65628, 3.09941]
5 [-2.54425, -3.63946, 3.09941]
6 [-2.55727, -3.62417, 3.09941]
7 [-2.57213, -3.61068, 3.09941]
8 [-2.58859, -3.59919, 3.09941]
9 [-2.60639, -3.58991, 3.09941]
10 [-2.62523, -3.58297, 3.09941]
11 [-2.6448, -3.57851, 3.09941]
12 [-2.66478, -3.57658, 3.09941]
13 [-2.68485, -3.57722, 3.09941]
14 [-2.70466, -3.58043, 3.09941]
15 [-2.72391, -3.58614, 3.09941]
16 [-2.74226, -3.59426, 3.09941]
17 [-2.75943, -3.60467, 3.09941]
18 [-2.77513, -3.61719, 3.09941]
19 [-2.78909, -3.63161, 3.09941]
20 [-2.8011, -3.64769, 3.09941]
21 [-2.81095, -3.66519, 3.09941]
22 [-2.81848, -3.68379, 3.09941]
23 [-2.82357, -3.70321, 3.09941]
24 [-2.82614, -3.72312, 3.09941]
25 [-2.82614, -3.74319, 3.09941]
26 [-2.82357, -3.7631, 3.09941]
27 [-2.81848, -3.78252, 3.09941]
28 [-2.81095, -3.80113, 3.09941]
29 [-2.8011, -3.81862, 3.09941]
30 [-2.78909, -3.83471, 3.09941]
31 [-2.77513, -3.84913, 3.09941]
32 [-2.75943, -3.86165, 3.09941]
33 [-2.74226, -3.87205, 3.09941]
34 [-2.72391, -3.88018, 3.09941]
35 [-2.70466, -3.88589, 3.09941]
36 [-2.68485, -3.88909, 3.09941]
37 [-2.66478, -3.88974, 3.09941]
38 [-2.6448, -3.88781, 3.09941]
39 [-2.62523, -3.88334, 3.09941]
40 [-2.60639, -3.87641, 3.09941]
41 [-2.58859, -3.86712, 3.09941]
42 [-2.57213, -3.85564, 3.09941]
43 [-2.55727, -3.84214, 3.09941]
44 [-2.54425, -3.82686, 3.09941]
45 [-2.5333, -3.81003, 3.09941]
46 [-2.52459, -3.79195, 3.09941]
47 [-2.51827, -3.77289, 3.09941]
48 [-2.51443, -3.75319, 3.09941]
49 [-2.51314, -3.73316, 3.09941]
0 [-2.30949, -3.73316, 3.19941]
1 [-2.31244, -3.68708, 3.19941]
2 [-2.32127, -3.64176, 3.19941]
3 [-2.33582, -3.59794, 3.19941]
4 [-2.35585, -3.55634, 3.19941]
5 [-2.38104, -3.51765, 3.19941]
6 [-2.41097, -3.48249, 3.19941]
7 [-2.44515, -3.45145, 3.19941]
8 [-2.48302, -3.42503, 3.19941]
9 [-2.52395, -3.40368, 3.19941]
10 [-2.56728, -3.38773, 3.19941]
11 [-2.6123, -3.37746, 3.19941]
12 [-2.65825, -3.37302, 3.19941]
13 [-2.7044, -3.3745, 3.19941]
14 [-2.74998, -3.38187, 3.19941]
15 [-2.79424, -3.39501, 3.19941]
16 [-2.83646, -3.4137, 3.19941]
17 [-2.87595, -3.43763, 3.19941]
18 [-2.91205, -3.46642, 3.19941]
19 [-2.94417, -3.49959, 3.19941]
20 [-2.97178, -3.53659, 3.19941]
21 [-2.99444, -3.57682, 3.19941]
22 [-3.01176, -3.61962, 3.19941]
23 [-3.02348, -3.66428, 3.19941]
24 [-3.02938, -3.71007, 3.19941]
25 [-3.02938, -3.75624, 3.19941]
26 [-3.02348, -3.80204, 3.19941]
27 [-3.01176, -3.8467, 3.19941]
28 [-2.99444, -3.88949, 3.19941]
29 [-2.97178, -3.92972, 3.19941]
30 [-2.94417, -3.96673, 3.19941]
31 [-2.91205, -3.99989, 3.19941]
32 [-2.87595, -4.02868, 3.19941]
33 [-2.83646, -4.05261, 3.19941]
34 [-2.79424, -4.0713, 3.19941]
35 [-2.74998, -4.08444, 3.19941]
36 [-2.7044, -4.09181, 3.19941]
37 [-2.65825, -4.09329, 3.19941]
38 [-2.6123, -4.08886, 3.19941]
39 [-2.56728, -4.07858, 3.19941]
40 [-2.52395, -4.06264, 3.19941]
41 [-2.48302, -4.04128, 3.19941]
42 [-2.44515, -4.01486, 3.19941]
43 [-2.41097, -3.98382, 3.19941]
44 [-2.38104, -3.94867, 3.19941]
45 [-2.35585, -3.90997, 3.19941]
46 [-2.33582, -3.86837, 3.19941]
47 [-2.32127, -3.82455, 3.19941]
48 [-2.31244, -3.77923, 3.19941]
49 [-2.30949, -3.73316, 3.19941]
0 [-2.21052, -3.73316, 3.29941]
1 [-2.21429, -3.67443, 3.29941]
2 [-2.22554, -3.61666, 3.29941]
3 [-2.24408, -3.5608, 3.29941]
4 [-2.26962, -3.50778, 3.29941]
5 [-2.30172, -3.45845, 3.29941]
6 [-2.33987, -3.41364, 3.29941]
7 [-2.38344, -3.37407, 3.29941]
8 [-2.43171, -3.3404, 3.29941]
9 [-2.48389, -3.31318, 3.29941]
10 [-2.53912, -3.29285, 3.29941]
11 [-2.5965, -3.27976, 3.29941]
12 [-2.65508, -3.27411, 3.29941]
13 [-2.71391, -3.27599, 3.29941]
14 [-2.772, -3.28539, 3.29941]
15 [-2.82842, -3.30213, 3.29941]
16 [-2.88224, -3.32595, 3.29941]
17 [-2.93257, -3.35646, 3.29941]
18 [-2.97858, -3.39316, 3.29941]
19 [-3.01953, -3.43543, 3.29941]
20 [-3.05473, -3.4826, 3.29941]
21 [-3.08361, -3.53388, 3.29941]
22 [-3.10569, -3.58843, 3.29941]
23 [-3.12062, -3.64536, 3.29941]
24 [-3.12815, -3.70373, 3.29941]
25 [-3.12815, -3.76258, 3.29941]
26 [-3.12062, -3.82095, 3.29941]
27 [-3.10569, -3.87788, 3.29941]
28 [-3.08361, -3.93243, 3.29941]
29 [-3.05473, -3.98371, 3.29941]
30 [-3.01953, -4.03088, 3.29941]
31 [-2.97858, -4.07316, 3.29941]
32 [-2.93257, -4.10985, 3.29941]
33 [-2.88224, -4.14036, 3.29941]
34 [-2.82842, -4.16418, 3.29941]
35 [-2.772, -4.18093, 3.29941]
36 [-2.71391, -4.19032, 3.29941]
37 [-2.65508, -4.19221, 3.29941]
38 [-2.5965, -4.18656, 3.29941]
39 [-2.53912, -4.17346, 3.29941]
40 [-2.48389, -4.15313, 3.29941]
41 [-2.43171, -4.12591, 3.29941]
42 [-2.38344, -4.09224, 3.29941]
43 [-2.33987, -4.05268, 3.29941]
44 [-2.30172, -4.00786, 3.29941]
45 [-2.26962, -3.95854, 3.29941]
46 [-2.24408, -3.90551, 3.29941]
47 [-2.22554, -3.84966, 3.29941]
48 [-2.21429, -3.79189, 3.29941]
49 [-2.21052, -3.73316, 3.29941]
50 [-2.23191, -3.84559, 3.29941]
51 [-2.27992, -3.9475, 3.29941]
52 [-2.35071, -4.0328, 3.29941]
53 [-2.43911, -4.09668, 3.29941]
54 [-2.53898, -4.13579, 3.29941]
55 [-2.64367, -4.14851, 3.29941]
56 [-2.74644, -4.1349, 3.29941]
57 [-2.84088, -4.09672, 3.29941]
58 [-2.92134, -4.03721, 3.29941]
59 [-2.98324, -3.96088, 3.29941]
60 [-3.02334, -3.87313, 3.29941]
61 [-3.03992, -3.77991, 3.29941]
62 [-3.03279, -3.6873, 3.29941]
63 [-3.0033, -3.60112, 3.29941]
64 [-2.95417, -3.52655, 3.29941]
65 [-2.88928, -3.46786, 3.29941]
66 [-2.81335, -3.42811, 3.29941]
67 [-2.73163, -3.40906, 3.29941]
68 [-2.64954, -3.41104, 3.29941]
69 [-2.57229, -3.43303, 3.29941]
70 [-2.50456, -3.47278, 3.29941]
71 [-2.45024, -3.52697, 3.29941]
72 [-2.41216, -3.59151, 3.29941]
73 [-2.39199, -3.66183, 3.29941]
74 [-2.39016, -3.73316, 3.29941]
75 [-2.40591, -3.80092, 3.29941]
76 [-2.43734, -3.86095, 3.29941]
77 [-2.48167, -3.90983, 3.29941]
78 [-2.53536, -3.945, 3.29941]
79 [-2.59449, -3.96494, 3.29941]
80 [-2.65495, -3.96922, 3.29941]
81 [-2.71278, -3.95844, 3.29941]
82 [-2.76439, -3.93417, 3.29941]
83 [-2.80683, -3.8988, 3.29941]
84 [-2.83791, -3.85529, 3.29941]
85 [-2.85632, -3.807, 3.29941]
86 [-2.86169, -3.7574, 3.29941]
87 [-2.85456, -3.70982, 3.29941]
88 [-2.83627, -3.66725, 3.29941]
89 [-2.80884, -3.63214, 3.29941]
90 [-2.77477, -3.60628, 3.29941]
91 [-2.73686, -3.59066, 3.29941]
92 [-2.69797, -3.58552, 3.29941]
93 [-2.66082, -3.59033, 3.29941]
94 [-2.6278, -3.60388, 3.29941]
95 [-2.60082, -3.62446, 3.29941]
96 [-2.58119, -3.64995, 3.29941]
97 [-2.56958, -3.67806, 3.29941]
98 [-2.56598, -3.7065, 3.29941]
99 [-2.5698, -3.73316, 3.29941]
0 [-2.18467, -3.73316, 3.39941]
1 [-2.18865, -3.67112, 3.39941]
2 [-2.20054, -3.6101, 3.39941]
3 [-2.22013, -3.5511, 3.39941]
4 [-2.2471, -3.49509, 3.39941]
5 [-2.28101, -3.44299, 3.39941]
6 [-2.32131, -3.39566, 3.39941]
7 [-2.36733, -3.35386, 3.39941]
