Path centered at: WORLD FRAME [0.00265585, 0.00265585], DRONE FRAME [-2.66991,-3.7555]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.99081m
Ending at 3.70167m
Depth = 0.710862m (40%)
Layer 0 radius: 0.114066
Layer 1 radius: 0.309724
Layer 2 radius: 0.410275
Layer 3 radius: 0.440522
Layer 4 radius: 0.471923
Layer 5 radius: 0.497989
Layer 6 radius: 0.531498
Layer 7 radius: 0.559053
0 [-2.46991, -3.7555, 2.99081]
1 [-2.47155, -3.78107, 2.99081]
2 [-2.47645, -3.80623, 2.99081]
3 [-2.48452, -3.83055, 2.99081]
4 [-2.49564, -3.85364, 2.99081]
5 [-2.50962, -3.87512, 2.99081]
6 [-2.52624, -3.89464, 2.99081]
7 [-2.54521, -3.91187, 2.99081]
8 [-2.56623, -3.92653, 2.99081]
9 [-2.58895, -3.93838, 2.99081]
10 [-2.613, -3.94723, 2.99081]
11 [-2.63799, -3.95294, 2.99081]
12 [-2.6635, -3.9554, 2.99081]
13 [-2.68911, -3.95457, 2.99081]
14 [-2.71441, -3.95048, 2.99081]
15 [-2.73898, -3.94319, 2.99081]
16 [-2.76241, -3.93282, 2.99081]
17 [-2.78433, -3.91953, 2.99081]
18 [-2.80437, -3.90355, 2.99081]
19 [-2.8222, -3.88514, 2.99081]
20 [-2.83752, -3.86461, 2.99081]
21 [-2.8501, -3.84228, 2.99081]
22 [-2.85972, -3.81852, 2.99081]
23 [-2.86622, -3.79373, 2.99081]
24 [-2.8695, -3.76831, 2.99081]
25 [-2.8695, -3.74268, 2.99081]
26 [-2.86622, -3.71727, 2.99081]
27 [-2.85972, -3.69248, 2.99081]
28 [-2.8501, -3.66872, 2.99081]
29 [-2.83752, -3.64639, 2.99081]
30 [-2.8222, -3.62585, 2.99081]
31 [-2.80437, -3.60744, 2.99081]
32 [-2.78433, -3.59146, 2.99081]
33 [-2.76241, -3.57818, 2.99081]
34 [-2.73898, -3.56781, 2.99081]
35 [-2.71441, -3.56051, 2.99081]
36 [-2.68911, -3.55642, 2.99081]
37 [-2.6635, -3.5556, 2.99081]
38 [-2.63799, -3.55806, 2.99081]
39 [-2.613, -3.56377, 2.99081]
40 [-2.58895, -3.57262, 2.99081]
41 [-2.56623, -3.58447, 2.99081]
42 [-2.54521, -3.59913, 2.99081]
43 [-2.52624, -3.61636, 2.99081]
44 [-2.50962, -3.63588, 2.99081]
45 [-2.49564, -3.65736, 2.99081]
46 [-2.48452, -3.68045, 2.99081]
47 [-2.47645, -3.70477, 2.99081]
48 [-2.47155, -3.72992, 2.99081]
49 [-2.46991, -3.7555, 2.99081]
0 [-2.36018, -3.7555, 3.09081]
1 [-2.36273, -3.79511, 3.09081]
2 [-2.37031, -3.83406, 3.09081]
3 [-2.38282, -3.87173, 3.09081]
4 [-2.40004, -3.90749, 3.09081]
5 [-2.42169, -3.94075, 3.09081]
6 [-2.44742, -3.97097, 3.09081]
7 [-2.4768, -3.99765, 3.09081]
8 [-2.50935, -4.02036, 3.09081]
9 [-2.54454, -4.03871, 3.09081]
10 [-2.58178, -4.05242, 3.09081]
11 [-2.62048, -4.06125, 3.09081]
12 [-2.65998, -4.06506, 3.09081]
13 [-2.69965, -4.06379, 3.09081]
14 [-2.73883, -4.05746, 3.09081]
15 [-2.77687, -4.04616, 3.09081]
16 [-2.81317, -4.0301, 3.09081]
17 [-2.84711, -4.00953, 3.09081]
18 [-2.87813, -3.98478, 3.09081]
19 [-2.90575, -3.95627, 3.09081]
20 [-2.92948, -3.92446, 3.09081]
21 [-2.94896, -3.88988, 3.09081]
22 [-2.96385, -3.8531, 3.09081]
23 [-2.97392, -3.81471, 3.09081]
24 [-2.97899, -3.77534, 3.09081]
25 [-2.97899, -3.73565, 3.09081]
26 [-2.97392, -3.69629, 3.09081]
27 [-2.96385, -3.6579, 3.09081]
28 [-2.94896, -3.62111, 3.09081]
29 [-2.92948, -3.58653, 3.09081]
30 [-2.90575, -3.55473, 3.09081]
31 [-2.87813, -3.52622, 3.09081]
32 [-2.84711, -3.50147, 3.09081]
33 [-2.81317, -3.4809, 3.09081]
34 [-2.77687, -3.46483, 3.09081]
35 [-2.73883, -3.45354, 3.09081]
36 [-2.69965, -3.44721, 3.09081]
37 [-2.65998, -3.44593, 3.09081]
38 [-2.62048, -3.44975, 3.09081]
39 [-2.58178, -3.45858, 3.09081]
40 [-2.54454, -3.47228, 3.09081]
41 [-2.50935, -3.49064, 3.09081]
42 [-2.4768, -3.51335, 3.09081]
43 [-2.44742, -3.54003, 3.09081]
44 [-2.42169, -3.57025, 3.09081]
45 [-2.40004, -3.60351, 3.09081]
46 [-2.38282, -3.63927, 3.09081]
47 [-2.37031, -3.67694, 3.09081]
48 [-2.36273, -3.71589, 3.09081]
49 [-2.36018, -3.7555, 3.09081]
50 [-2.36018, -3.7555, 3.09081]
51 [-2.3648, -3.79404, 3.09081]
52 [-2.37417, -3.83143, 3.09081]
53 [-2.38805, -3.86709, 3.09081]
54 [-2.40619, -3.90048, 3.09081]
55 [-2.42821, -3.9311, 3.09081]
56 [-2.45373, -3.95851, 3.09081]
57 [-2.48227, -3.98231, 3.09081]
58 [-2.51336, -4.00218, 3.09081]
59 [-2.54644, -4.01787, 3.09081]
60 [-2.58098, -4.02919, 3.09081]
61 [-2.61639, -4.03603, 3.09081]
62 [-2.65211, -4.03833, 3.09081]
63 [-2.68756, -4.03614, 3.09081]
64 [-2.72219, -4.02956, 3.09081]
65 [-2.75545, -4.01876, 3.09081]
66 [-2.78683, -4.00398, 3.09081]
67 [-2.81588, -3.98551, 3.09081]
68 [-2.84215, -3.96371, 3.09081]
69 [-2.86529, -3.93898, 3.09081]
70 [-2.88497, -3.91175, 3.09081]
71 [-2.90094, -3.88251, 3.09081]
72 [-2.91299, -3.85174, 3.09081]
73 [-2.92101, -3.81997, 3.09081]
74 [-2.92494, -3.78772, 3.09081]
75 [-2.92477, -3.7555, 3.09081]
76 [-2.92058, -3.72383, 3.09081]
77 [-2.91251, -3.69321, 3.09081]
78 [-2.90075, -3.6641, 3.09081]
79 [-2.88555, -3.63695, 3.09081]
80 [-2.86722, -3.61214, 3.09081]
81 [-2.8461, -3.59005, 3.09081]
82 [-2.82257, -3.57096, 3.09081]
83 [-2.79706, -3.55513, 3.09081]
84 [-2.77001, -3.54276, 3.09081]
85 [-2.74188, -3.53398, 3.09081]
86 [-2.71314, -3.52886, 3.09081]
87 [-2.68426, -3.52742, 3.09081]
88 [-2.6557, -3.52961, 3.09081]
89 [-2.62791, -3.53533, 3.09081]
90 [-2.60132, -3.54442, 3.09081]
91 [-2.57634, -3.55666, 3.09081]
92 [-2.55333, -3.57181, 3.09081]
93 [-2.53263, -3.58956, 3.09081]
94 [-2.51452, -3.60958, 3.09081]
95 [-2.49923, -3.63149, 3.09081]
96 [-2.48695, -3.65492, 3.09081]
97 [-2.47783, -3.67945, 3.09081]
98 [-2.47194, -3.70467, 3.09081]
99 [-2.46931, -3.73016, 3.09081]
0 [-2.25963, -3.7555, 3.19081]
1 [-2.263, -3.80796, 3.19081]
2 [-2.27305, -3.85957, 3.19081]
3 [-2.28962, -3.90946, 3.19081]
4 [-2.31243, -3.95683, 3.19081]
5 [-2.34111, -4.00089, 3.19081]
6 [-2.37519, -4.04092, 3.19081]
7 [-2.4141, -4.07627, 3.19081]
8 [-2.45722, -4.10634, 3.19081]
9 [-2.50383, -4.13066, 3.19081]
10 [-2.55317, -4.14882, 3.19081]
11 [-2.60443, -4.16052, 3.19081]
12 [-2.65676, -4.16556, 3.19081]
13 [-2.7093, -4.16388, 3.19081]
14 [-2.7612, -4.15549, 3.19081]
15 [-2.8116, -4.14053, 3.19081]
16 [-2.85968, -4.11925, 3.19081]
17 [-2.90463, -4.092, 3.19081]
18 [-2.94574, -4.05922, 3.19081]
19 [-2.98231, -4.02145, 3.19081]
20 [-3.01375, -3.97932, 3.19081]
21 [-3.03955, -3.93351, 3.19081]
22 [-3.05928, -3.88478, 3.19081]
23 [-3.07262, -3.83393, 3.19081]
24 [-3.07934, -3.78179, 3.19081]
25 [-3.07934, -3.72921, 3.19081]
26 [-3.07262, -3.67707, 3.19081]
27 [-3.05928, -3.62622, 3.19081]
28 [-3.03955, -3.57749, 3.19081]
29 [-3.01375, -3.53168, 3.19081]
30 [-2.98231, -3.48955, 3.19081]
31 [-2.94574, -3.45178, 3.19081]
32 [-2.90463, -3.419, 3.19081]
33 [-2.85968, -3.39175, 3.19081]
34 [-2.8116, -3.37047, 3.19081]
35 [-2.7612, -3.35551, 3.19081]
36 [-2.7093, -3.34712, 3.19081]
37 [-2.65676, -3.34543, 3.19081]
38 [-2.60443, -3.35048, 3.19081]
39 [-2.55317, -3.36218, 3.19081]
40 [-2.50383, -3.38034, 3.19081]
41 [-2.45722, -3.40465, 3.19081]
42 [-2.4141, -3.43473, 3.19081]
43 [-2.37519, -3.47008, 3.19081]
44 [-2.34111, -3.51011, 3.19081]
45 [-2.31243, -3.55417, 3.19081]
46 [-2.28962, -3.60154, 3.19081]
47 [-2.27305, -3.65143, 3.19081]
48 [-2.263, -3.70303, 3.19081]
49 [-2.25963, -3.7555, 3.19081]
50 [-2.25963, -3.7555, 3.19081]
51 [-2.27659, -3.85648, 3.19081]
52 [-2.31775, -3.9491, 3.19081]
53 [-2.38003, -4.02772, 3.19081]
54 [-2.45908, -4.0877, 3.19081]
55 [-2.54962, -4.1257, 3.19081]
56 [-2.64573, -4.13978, 3.19081]
