xte,waypoint_idx
0.0489316,2
0.0430816,3
0.0395425,3
0.0325345,3
0.0301149,4
0.0330761,4
0.0409983,4
0.0486475,5
0.0569208,5
0.061648,5
0.0665265,5
0.0744173,6
0.0867739,6
0.091915,6
0.102693,7
0.101016,7
0.0929715,7
0.0926912,8
0.0799511,8
0.0804152,8
0.0756658,9
0.0682666,9
0.055398,9
0.0471778,10
0.0392246,10
0.0333312,10
0.0332248,11
0.0296023,11
0.024026,11
0.0250441,12
0.0250244,12
0.0270329,12
0.0279089,13
0.0290067,13
0.0297915,13
0.0321592,14
0.034045,14
0.037118,14
0.0401922,14
0.0452921,15
0.0460036,15
0.0512905,15
0.0540023,16
0.0600286,16
0.0620254,16
0.0650221,16
0.0640605,17
0.0605171,17
0.0565172,17
0.0577485,18
0.0600133,18
0.0649916,18
0.0671928,19
0.0706056,19
0.0708086,19
0.0779468,20
0.0817733,20
0.0881191,20
0.0930299,20
0.101944,21
0.1014,21
0.102723,21
0.100987,22
0.0995107,22
0.0960997,22
0.107013,22
0.10406,23
0.0997998,23
0.0873852,23
0.0833986,24
0.0736978,24
0.0741066,24
0.0775806,25
0.0822801,25
0.0811686,25
0.0856802,25
0.0842871,26
0.0806557,26
0.0753481,26
0.0710949,26
0.0693214,27
0.0689599,27
0.0668832,27
0.068746,27
0.0680987,28
0.0703252,28
0.0685745,28
0.0707789,29
0.0735477,29
0.0723877,29
0.0730067,29
0.0703148,30
0.071149,30
0.0702938,30
0.0747014,30
0.0742887,31
0.0758605,31
0.0726364,31
0.0744746,32
0.0711534,32
0.072,32
0.0740048,32
0.0800169,33
0.0790461,33
0.080222,33
0.0805304,33
0.0800052,34
0.075152,34
0.0740127,34
0.0722419,34
0.0710004,35
0.0652669,35
0.0630048,35
0.0636247,35
0.0638868,36
0.0599919,36
0.0575121,36
0.0576958,37
0.0581363,37
0.0580939,37
0.0577976,38
0.0620119,38
0.0615019,38
0.0600951,38
0.0575281,39
0.0522782,39
0.0511351,39
0.0451664,40
0.044933,40
0.0403497,40
0.0425789,40
0.0357528,41
0.0461603,41
0.0377487,41
0.0376374,42
0.029231,42
0.0369814,42
0.0411791,42
0.0362612,43
0.0406554,43
0.0405599,43
0.0373504,43
0.0324157,44
0.0291728,44
0.0224079,44
0.0222152,44
0.0229123,45
0.0285288,45
0.0402643,45
0.0455795,45
0.0573131,45
0.0626907,46
0.0703119,46
0.072008,46
0.0810157,46
0.0910247,46
0.0920637,47
0.0920014,47
0.0840008,47
0.0840614,47
0.0811027,48
0.0794079,48
0.0734242,48
0.0778142,48
0.0787815,49
0.074016,2
0.0778121,3
0.0755583,3
0.0790215,3
0.0828798,3
0.0872765,4
0.085788,4
0.0865236,4
0.0874394,4
0.0880105,4
0.0849058,5
0.0822522,5
0.0770017,5
0.0770454,6
0.0710243,6
0.068183,6
0.0662524,7
0.0696407,7
0.0703431,7
0.0711203,7
0.0682354,8
0.0615652,8
0.0476146,8
0.0447958,9
0.0408762,9
0.0386801,9
0.0445221,10
0.0517847,10
0.0436101,10
0.0354979,10
0.0318947,11
0.0304957,11
0.021312,11
0.025674,12
0.0110169,12
0.00971294,12
0.00874443,13
0.00972114,13
0.0167104,13
0.0240166,14
0.0259059,14
0.028818,14
0.0334922,15
0.0299158,15
0.0346185,16
0.0457835,16
0.0460484,16
0.0386407,16
0.0450239,17
0.0442771,17
0.0497618,18
0.0491386,18
0.0540275,18
0.0478032,19
0.0456289,19
0.0506253,19
0.045401,20
0.0434361,20
0.0346272,20
0.0289656,21
0.0275729,21
0.0249331,21
0.0260378,22
0.0216313,22
0.0181428,23
0.0189617,23
0.0176627,23
0.0215148,24
0.0257841,24
0.0201483,24
0.0152887,25
0.0150875,25
0.0101252,25
0.015292,26
0.0190222,26
0.0228439,26
0.0262068,27
0.0275601,27
0.0299836,27
0.0369762,28
0.0386854,28
0.0431339,29
0.0571285,29
0.0629875,29
0.065094,29
0.0750871,30
0.0710431,30
0.0668418,30
0.0644287,31
0.0605934,31
0.0565261,31
0.0415537,32
0.0375823,32
0.0263816,32
0.0245328,33
0.0183246,33
0.0233216,34
0.0174376,34
0.0182375,34
0.0199686,35
0.0226724,35
0.0177742,35
0.0124533,36
0.00936926,36
0.0144838,36
0.0136984,36
0.0126805,37
0.0178856,37
0.0226723,37
0.0165979,38
0.026394,38
0.025204,38
0.0244901,39
0.037495,39
0.0424787,39
0.0465293,39
0.0423976,40
0.050053,40
0.048018,40
0.0460451,41
0.0524561,41
0.0569525,41
0.0495941,42
0.054382,42
0.0519415,42
0.048442,42
0.0518093,43
0.0540968,43
0.0484507,43
0.0392703,44
0.0445763,44
0.042036,44
0.0334789,45
0.0261956,45
0.021036,45
0.02229,46
0.0147071,46
0.012074,46
0.017513,46
0.0212772,47
0.0224204,47
0.0253731,47
0.0252344,48
0.0220715,48
0.0172803,48
0.0149173,49
0.02546,3
0.0283067,3
0.0242178,3
0.0282933,3
0.0284054,4
0.0260031,4
0.0212056,4
0.0220174,5
0.0231603,5
0.0292367,5
0.0333191,5
0.035167,6
0.0360623,6
0.0383266,6
0.0394256,7
0.0410953,7
0.038543,7
0.0384929,8
0.0352658,8
0.0359019,8
0.0341364,9
0.033128,9
0.0309089,9
0.0311458,9
0.032032,10
0.0362579,10
0.0474573,10
0.054733,11
0.0553625,11
0.0529286,11
0.05293,12
0.0511791,12
0.0491158,12
0.0518684,12
0.0526321,13
0.0501851,13
0.0451025,13
0.0439113,14
0.0410483,14
0.0411247,14
0.0392764,15
0.0356522,15
0.0307922,15
0.0322474,15
0.0289274,16
0.0357612,16
0.0373051,16
0.0485435,16
0.0490932,17
0.0529475,17
0.0517698,17
0.0525959,17
0.0520004,17
0.0500339,18
0.0443852,18
0.0370013,18
0.0317726,18
0.0254437,19
0.0196201,19
0.0170084,19
0.0171146,19
0.0150552,20
0.0121122,20
0.0100975,20
