Path centered at: WORLD FRAME [0.00265436, 0.00265436], DRONE FRAME [-2.67746,-3.76662]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.98803m
Ending at 3.69549m
Depth = 0.707463m (40%)
Layer 0 radius: 0.0768485
Layer 1 radius: 0.276594
Layer 2 radius: 0.375711
Layer 3 radius: 0.405161
Layer 4 radius: 0.435353
Layer 5 radius: 0.466939
Layer 6 radius: 0.492861
Layer 7 radius: 0.526275
0 [-2.47746, -3.76662, 2.98803]
1 [-2.4791, -3.79219, 2.98803]
2 [-2.484, -3.81735, 2.98803]
3 [-2.49207, -3.84167, 2.98803]
4 [-2.50319, -3.86476, 2.98803]
5 [-2.51718, -3.88624, 2.98803]
6 [-2.53379, -3.90576, 2.98803]
7 [-2.55276, -3.92299, 2.98803]
8 [-2.57378, -3.93765, 2.98803]
9 [-2.5965, -3.9495, 2.98803]
10 [-2.62055, -3.95835, 2.98803]
11 [-2.64554, -3.96406, 2.98803]
12 [-2.67105, -3.96652, 2.98803]
13 [-2.69666, -3.96569, 2.98803]
14 [-2.72196, -3.9616, 2.98803]
15 [-2.74653, -3.95431, 2.98803]
16 [-2.76997, -3.94394, 2.98803]
17 [-2.79188, -3.93065, 2.98803]
18 [-2.81192, -3.91467, 2.98803]
19 [-2.82975, -3.89626, 2.98803]
20 [-2.84508, -3.87573, 2.98803]
21 [-2.85765, -3.8534, 2.98803]
22 [-2.86727, -3.82964, 2.98803]
23 [-2.87377, -3.80485, 2.98803]
24 [-2.87705, -3.77943, 2.98803]
25 [-2.87705, -3.75381, 2.98803]
26 [-2.87377, -3.72839, 2.98803]
27 [-2.86727, -3.7036, 2.98803]
28 [-2.85765, -3.67984, 2.98803]
29 [-2.84508, -3.65751, 2.98803]
30 [-2.82975, -3.63697, 2.98803]
31 [-2.81192, -3.61856, 2.98803]
32 [-2.79188, -3.60258, 2.98803]
33 [-2.76997, -3.5893, 2.98803]
34 [-2.74653, -3.57893, 2.98803]
35 [-2.72196, -3.57163, 2.98803]
36 [-2.69666, -3.56754, 2.98803]
37 [-2.67105, -3.56672, 2.98803]
38 [-2.64554, -3.56918, 2.98803]
39 [-2.62055, -3.57489, 2.98803]
40 [-2.5965, -3.58374, 2.98803]
41 [-2.57378, -3.59559, 2.98803]
42 [-2.55276, -3.61025, 2.98803]
43 [-2.53379, -3.62748, 2.98803]
44 [-2.51718, -3.647, 2.98803]
45 [-2.50319, -3.66848, 2.98803]
46 [-2.49207, -3.69157, 2.98803]
47 [-2.484, -3.71589, 2.98803]
48 [-2.4791, -3.74104, 2.98803]
49 [-2.47746, -3.76662, 2.98803]
0 [-2.40086, -3.76662, 3.08803]
1 [-2.40313, -3.80199, 3.08803]
2 [-2.40991, -3.83678, 3.08803]
3 [-2.42108, -3.87042, 3.08803]
4 [-2.43646, -3.90235, 3.08803]
5 [-2.45579, -3.93205, 3.08803]
6 [-2.47877, -3.95904, 3.08803]
7 [-2.505, -3.98287, 3.08803]
8 [-2.53407, -4.00315, 3.08803]
9 [-2.5655, -4.01954, 3.08803]
10 [-2.59876, -4.03178, 3.08803]
11 [-2.63331, -4.03967, 3.08803]
12 [-2.66859, -4.04307, 3.08803]
13 [-2.70402, -4.04194, 3.08803]
14 [-2.73901, -4.03628, 3.08803]
15 [-2.77298, -4.02619, 3.08803]
16 [-2.80539, -4.01185, 3.08803]
17 [-2.8357, -3.99347, 3.08803]
18 [-2.86341, -3.97138, 3.08803]
19 [-2.88807, -3.94592, 3.08803]
20 [-2.90927, -3.91751, 3.08803]
21 [-2.92666, -3.88663, 3.08803]
22 [-2.93996, -3.85378, 3.08803]
23 [-2.94895, -3.81949, 3.08803]
24 [-2.95348, -3.78434, 3.08803]
25 [-2.95348, -3.7489, 3.08803]
26 [-2.94895, -3.71375, 3.08803]
27 [-2.93996, -3.67946, 3.08803]
28 [-2.92666, -3.64661, 3.08803]
29 [-2.90927, -3.61573, 3.08803]
30 [-2.88807, -3.58732, 3.08803]
31 [-2.86341, -3.56186, 3.08803]
32 [-2.8357, -3.53976, 3.08803]
33 [-2.80539, -3.52139, 3.08803]
34 [-2.77298, -3.50704, 3.08803]
35 [-2.73901, -3.49696, 3.08803]
36 [-2.70402, -3.4913, 3.08803]
37 [-2.66859, -3.49017, 3.08803]
38 [-2.63331, -3.49357, 3.08803]
39 [-2.59876, -3.50146, 3.08803]
40 [-2.5655, -3.5137, 3.08803]
41 [-2.53407, -3.53009, 3.08803]
42 [-2.505, -3.55037, 3.08803]
43 [-2.47877, -3.5742, 3.08803]
44 [-2.45579, -3.60119, 3.08803]
45 [-2.43646, -3.63089, 3.08803]
46 [-2.42108, -3.66282, 3.08803]
47 [-2.40991, -3.69646, 3.08803]
48 [-2.40313, -3.73125, 3.08803]
49 [-2.40086, -3.76662, 3.08803]
0 [-2.30175, -3.76662, 3.18803]
1 [-2.30483, -3.81466, 3.18803]
2 [-2.31403, -3.86192, 3.18803]
3 [-2.32921, -3.90761, 3.18803]
4 [-2.35009, -3.95099, 3.18803]
5 [-2.37636, -3.99134, 3.18803]
6 [-2.40757, -4.02799, 3.18803]
7 [-2.44321, -4.06036, 3.18803]
8 [-2.48269, -4.08791, 3.18803]
9 [-2.52538, -4.11017, 3.18803]
10 [-2.57056, -4.1268, 3.18803]
11 [-2.61749, -4.13751, 3.18803]
12 [-2.66542, -4.14214, 3.18803]
13 [-2.71354, -4.14059, 3.18803]
14 [-2.76106, -4.13291, 3.18803]
15 [-2.80722, -4.11921, 3.18803]
16 [-2.85124, -4.09972, 3.18803]
17 [-2.89241, -4.07477, 3.18803]
18 [-2.93005, -4.04475, 3.18803]
19 [-2.96354, -4.01017, 3.18803]
20 [-2.99234, -3.97158, 3.18803]
21 [-3.01596, -3.92963, 3.18803]
22 [-3.03403, -3.88501, 3.18803]
23 [-3.04624, -3.83844, 3.18803]
24 [-3.0524, -3.79069, 3.18803]
25 [-3.0524, -3.74255, 3.18803]
26 [-3.04624, -3.6948, 3.18803]
27 [-3.03403, -3.64823, 3.18803]
28 [-3.01596, -3.6036, 3.18803]
29 [-2.99234, -3.56166, 3.18803]
30 [-2.96354, -3.52307, 3.18803]
31 [-2.93005, -3.48849, 3.18803]
32 [-2.89241, -3.45847, 3.18803]
33 [-2.85124, -3.43351, 3.18803]
34 [-2.80722, -3.41403, 3.18803]
35 [-2.76106, -3.40033, 3.18803]
36 [-2.71353, -3.39264, 3.18803]
37 [-2.66542, -3.3911, 3.18803]
38 [-2.61749, -3.39572, 3.18803]
39 [-2.57056, -3.40644, 3.18803]
40 [-2.52538, -3.42306, 3.18803]
41 [-2.48269, -3.44533, 3.18803]
42 [-2.44321, -3.47288, 3.18803]
43 [-2.40757, -3.50524, 3.18803]
44 [-2.37636, -3.5419, 3.18803]
45 [-2.35009, -3.58225, 3.18803]
46 [-2.32921, -3.62563, 3.18803]
47 [-2.31403, -3.67132, 3.18803]
48 [-2.30483, -3.71857, 3.18803]
49 [-2.30175, -3.76662, 3.18803]
0 [-2.2723, -3.76662, 3.28803]
1 [-2.27562, -3.81843, 3.28803]
2 [-2.28555, -3.86939, 3.28803]
3 [-2.30191, -3.91866, 3.28803]
4 [-2.32443, -3.96544, 3.28803]
5 [-2.35276, -4.00895, 3.28803]
6 [-2.38641, -4.04848, 3.28803]
7 [-2.42484, -4.08339, 3.28803]
8 [-2.46743, -4.11309, 3.28803]
9 [-2.51346, -4.1371, 3.28803]
10 [-2.56218, -4.15503, 3.28803]
11 [-2.61279, -4.16659, 3.28803]
12 [-2.66447, -4.17157, 3.28803]
13 [-2.71636, -4.16991, 3.28803]
14 [-2.76761, -4.16162, 3.28803]
15 [-2.81739, -4.14685, 3.28803]
16 [-2.86486, -4.12583, 3.28803]
17 [-2.90926, -4.09892, 3.28803]
18 [-2.94985, -4.06655, 3.28803]
19 [-2.98597, -4.02926, 3.28803]
20 [-3.01702, -3.98765, 3.28803]
21 [-3.0425, -3.94241, 3.28803]
22 [-3.06198, -3.89429, 3.28803]
23 [-3.07515, -3.84407, 3.28803]
24 [-3.08179, -3.79258, 3.28803]
25 [-3.08179, -3.74066, 3.28803]
26 [-3.07515, -3.68917, 3.28803]
27 [-3.06198, -3.63895, 3.28803]
28 [-3.0425, -3.59083, 3.28803]
29 [-3.01702, -3.54559, 3.28803]
30 [-2.98597, -3.50398, 3.28803]
31 [-2.94985, -3.46669, 3.28803]
32 [-2.90926, -3.43432, 3.28803]
33 [-2.86486, -3.4074, 3.28803]
34 [-2.81739, -3.38639, 3.28803]
35 [-2.76761, -3.37162, 3.28803]
36 [-2.71636, -3.36333, 3.28803]
37 [-2.66447, -3.36167, 3.28803]
38 [-2.61279, -3.36665, 3.28803]
39 [-2.56218, -3.3782, 3.28803]
40 [-2.51346, -3.39613, 3.28803]
41 [-2.46743, -3.42015, 3.28803]
42 [-2.42484, -3.44985, 3.28803]
43 [-2.38641, -3.48476, 3.28803]
44 [-2.35276, -3.52429, 3.28803]
45 [-2.32443, -3.5678, 3.28803]
46 [-2.30191, -3.61458, 3.28803]
47 [-2.28555, -3.66385, 3.28803]
48 [-2.27562, -3.71481, 3.28803]
49 [-2.2723, -3.76662, 3.28803]
0 [-2.2421, -3.76662, 3.38803]
1 [-2.24568, -3.82229, 3.38803]
2 [-2.25634, -3.87705, 3.38803]
3 [-2.27392, -3.92999, 3.38803]
4 [-2.29813, -3.98025, 3.38803]
5 [-2.32856, -4.02701, 3.38803]
6 [-2.36472, -4.06949, 3.38803]
