x,y,z
-2.74051,-3.9027,-2.74051
-2.76316,-3.88046,-2.76316
-2.77826,-3.8471,-2.77826
-2.80091,-3.81375,-2.80091
-2.8311,-3.79151,-2.8311
-2.8613,-3.75815,-2.8613
-2.89905,-3.73592,-2.89905
-2.92925,-3.70256,-2.92925
-2.95945,-3.6692,-2.95945
-2.967,-3.64696,-2.967
-2.97455,-3.61361,-2.97455
-2.97455,-3.59137,-2.97455
-2.97455,-3.58025,-2.97455
-2.967,-3.56913,-2.967
-2.95945,-3.56913,-2.95945
-2.94435,-3.56913,-2.94435
-2.9368,-3.56913,-2.9368
-2.92925,-3.58025,-2.92925
-2.91415,-3.59137,-2.91415
-2.9066,-3.59137,-2.9066
-2.89905,-3.60249,-2.89905
-2.88395,-3.61361,-2.88395
-2.86885,-3.61361,-2.86885
-2.85375,-3.62473,-2.85375
-2.83865,-3.62473,-2.83865
-2.82355,-3.62473,-2.82355
-2.80845,-3.62473,-2.80845
-2.78581,-3.62473,-2.78581
-2.76316,-3.62473,-2.76316
-2.74051,-3.62473,-2.74051
-2.71786,-3.62473,-2.71786
-2.68766,-3.61361,-2.68766
-2.65746,-3.60249,-2.65746
-2.62726,-3.59137,-2.62726
-2.58952,-3.59137,-2.58952
-2.55932,-3.59137,-2.55932
-2.52912,-3.59137,-2.52912
-2.49892,-3.60249,-2.49892
-2.48382,-3.61361,-2.48382
-2.47627,-3.63585,-2.47627
-2.46872,-3.64697,-2.46872
-2.46117,-3.65808,-2.46117
-2.46872,-3.6692,-2.46872
-2.46872,-3.68032,-2.46872
-2.46872,-3.69144,-2.46872
-2.46872,-3.70256,-2.46872
-2.46872,-3.70256,-2.46872
-2.45362,-3.71368,-2.45362
-2.44607,-3.71368,-2.44607
-2.43097,-3.71368,-2.43097
-2.41587,-3.7248,-2.41587
-2.39323,-3.74703,-2.39323
-2.37813,-3.75815,-2.37813
-2.36303,-3.78039,-2.36303
-2.35548,-3.78039,-2.35548
-2.35548,-3.78039,-2.35548
-2.35548,-3.75815,-2.35548
-2.35548,-3.73592,-2.35548
-2.35548,-3.70256,-2.35548
-2.35548,-3.6692,-2.35548
-2.35548,-3.64697,-2.35548
-2.35548,-3.62473,-2.35548
-2.36303,-3.60249,-2.36303
-2.37813,-3.59137,-2.37813
-2.38568,-3.59137,-2.38568
-2.40078,-3.59137,-2.40078
-2.42342,-3.59137,-2.42342
-2.43852,-3.59137,-2.43852
-2.46117,-3.60249,-2.46117
-2.49137,-3.62473,-2.49137
-2.50647,-3.63585,-2.50647
-2.52912,-3.65808,-2.52912
-2.54422,-3.68032,-2.54422
-2.55932,-3.70256,-2.55932
-2.56687,-3.7248,-2.56687
-2.56687,-3.74703,-2.56687
-2.55932,-3.78039,-2.55932
-2.55177,-3.80263,-2.55177
-2.53667,-3.82487,-2.53667
-2.52157,-3.8471,-2.52157
-2.49892,-3.85822,-2.49892
-2.46872,-3.88046,-2.46872
-2.43852,-3.88046,-2.43852
-2.40833,-3.89158,-2.40833
-2.37058,-3.89158,-2.37058
-2.34038,-3.89158,-2.34038
-2.31018,-3.88046,-2.31018
-2.28753,-3.86934,-2.28753
-2.26488,-3.85822,-2.26488
-2.24223,-3.83598,-2.24223
-2.21959,-3.81375,-2.21959
-2.19694,-3.80263,-2.19694
-2.18184,-3.79151,-2.18184
-2.17429,-3.78039,-2.17429
-2.17429,-3.78039,-2.17429
-2.18184,-3.78039,-2.18184
-2.19694,-3.76927,-2.19694
-2.20449,-3.76927,-2.20449
-2.21959,-3.75815,-2.21959
-2.24223,-3.76927,-2.24223
-2.26488,-3.76927,-2.26488
-2.27998,-3.78039,-2.27998
-2.30263,-3.78039,-2.30263
-2.32528,-3.80263,-2.32528
-2.34793,-3.81375,-2.34793
-2.35548,-3.83598,-2.35548
-2.37058,-3.85822,-2.37058
-2.37813,-3.88046,-2.37813
-2.37813,-3.91382,-2.37813
-2.39323,-3.94717,-2.39323
-2.40078,-3.98053,-2.40078
-2.40833,-4.01389,-2.40833
-2.42342,-4.04724,-2.42342
-2.43852,-4.0806,-2.43852
