xte,waypoint_idx
0.0708091,2
0.0449943,2
0.0206365,2
0.0192554,3
0.0410145,3
0.079858,3
0.115982,4
0.142869,4
0.161364,4
0.16974,4
0.16546,4
0.143775,4
0.134964,4
0.106546,4
0.0861618,4
0.0559477,4
0.0245741,4
0.0348234,4
0.0686259,4
0.092048,4
0.106823,4
0.113835,4
0.105896,4
0.0894459,4
0.0639796,4
0.0190509,4
0.0215659,4
0.0696983,4
0.11503,4
0.143898,4
0.164292,4
0.162176,4
0.150811,4
0.135697,4
0.121341,4
0.0867799,4
0.0663427,4
0.0349087,4
0.0384221,4
0.0595496,4
0.0796877,4
0.0975535,4
0.115208,4
0.116281,4
0.0952349,4
0.0722772,4
0.0320204,4
0.0171136,4
0.04801,4
0.0884028,4
0.113976,4
0.137458,4
0.137519,4
0.138177,4
0.145666,4
0.120935,4
0.107096,4
0.082539,4
0.0481456,4
0.0143054,4
0.0408701,4
0.0627597,4
0.0948828,4
0.113627,4
0.107924,4
0.084597,4
0.0379293,4
0.00941817,4
0.0433071,4
0.0776145,4
0.0934565,4
0.125368,4
0.133984,4
0.146646,4
0.143909,4
0.130454,4
0.106601,4
0.0830322,4
0.0498931,4
0.0204845,4
0.0323516,4
0.0639537,4
0.0949205,4
0.114895,4
0.10564,4
0.0956905,4
0.0645166,4
0.0345797,4
0.0116651,4
0.0419928,4
0.0704303,4
0.0976015,4
0.108157,4
0.119115,4
0.112411,4
0.110334,4
0.0854065,4
0.065775,4
0.0390432,4
0.0338453,4
0.0416108,4
0.0747686,4
0.0951793,4
0.113818,4
0.120043,4
0.124531,4
0.103724,4
0.0828799,4
0.0552679,4
0.0311981,4
0.0310142,4
0.0662351,4
0.0881285,5
0.0970035,5
0.112629,5
0.122326,5
0.130526,5
0.129349,5
0.124488,5
0.102611,5
0.0767847,5
0.0544424,5
0.0417298,5
0.045689,5
0.0595273,5
0.0830952,5
0.0954645,5
0.0891707,5
0.0947944,5
0.0693839,6
0.0460721,6
0.0220597,6
0.0364192,6
0.0580018,6
0.0778413,6
0.0895224,6
0.100987,6
0.117978,6
0.1127,6
0.116557,6
0.102108,6
0.0869744,6
0.0593967,6
0.0285397,7
0.018843,8
0.0444354,8
0.0902893,8
0.124128,8
0.130356,8
0.126173,8
0.105867,8
0.0828205,8
0.0506605,8
0.0292109,9
0.0289411,10
0.0516162,10
0.0731533,10
0.085576,10
0.092322,10
0.0821978,10
0.0753,10
0.0622991,10
0.0510949,10
0.036222,11
0.0218855,11
0.0370729,12
0.0587703,12
0.0698518,13
0.0741056,13
0.0710703,14
0.0624485,14
0.0480691,15
0.0251803,15
0.0252094,16
0.0446239,16
0.0575595,17
0.0800416,17
0.0808555,17
0.0604437,18
0.0454474,18
0.015497,19
0.0372925,20
0.0826193,20
0.11989,20
0.15142,20
0.171622,20
0.170416,20
0.164531,20
0.147981,20
0.127901,20
0.0950023,20
0.0600472,20
0.0136304,21
0.0258211,22
0.0631418,22
0.0957273,22
0.106397,22
0.112637,22
0.11734,22
0.115862,22
0.0944128,22
0.0711475,22
0.0251798,23
0.0169055,24
0.0648276,24
0.105727,24
0.13298,24
0.15395,24
0.162503,24
0.161259,24
0.13772,24
0.118375,24
0.087032,24
0.0555652,25
0.0177811,25
0.0283928,26
0.0737962,26
0.097145,26
0.125929,26
0.12754,26
0.121731,26
0.100966,26
0.0591718,26
0.0246378,27
0.0207401,28
0.0577117,28
0.0949377,28
0.1182,28
0.11779,28
0.104288,28
0.0992331,28
0.0830609,28
0.0529485,28
0.0213162,29
0.0253931,29
0.0553198,30
0.074231,30
0.0718226,30
0.0708765,31
0.0517097,31
0.0411944,32
0.0331226,32
0.060801,33
0.084633,33
0.109953,33
0.114486,33
0.119141,33
0.111976,33
0.0918235,33
0.0628574,33
0.0338879,33
0.0364176,33
0.0558669,34
0.0664438,35
0.0809088,35
0.0683923,35
0.0582227,35
0.0516697,35
0.0487021,35
0.0492185,35
0.0506042,35
0.0470095,35
0.0458851,36
0.0400667,36
0.0452165,37
0.0526597,37
0.045256,38
0.0429981,38
0.043321,39
0.0440451,39
0.0494148,40
0.0494068,40
0.057401,41
0.0625872,41
0.0594534,41
0.0516161,42
0.052218,42
0.0519271,43
0.0528394,43
0.0460005,44
0.0414933,44
0.0282905,45
0.00491535,45
0.0198933,46
0.0420124,46
0.0730279,47
0.109155,47
0.138784,47
0.166972,47
0.181223,47
0.185097,47
0.176415,47
0.168341,47
0.139398,47
0.115018,47
0.0895266,47
0.0615453,47
0.0560587,47
0.0562456,47
0.0688016,47
0.0794181,48
0.077346,48
0.0594198,48
0.0477742,48
0.0433483,48
0.0366464,48
0.0392064,48
0.0458156,48
0.0603899,48
0.0701037,49
0.0791423,1
0.0765227,2
0.0838607,2
0.0893925,2
0.0884005,2
0.0908199,3
0.0798267,3
0.0748756,4
0.054476,4
0.0506539,4
0.0333071,5
0.0214107,5
0.0296348,6
0.0352837,6
0.0437757,7
0.0431852,7
0.0593967,8
0.0692582,8
0.0746678,8
0.0744841,9
0.0682902,9
0.0448034,10
0.0258249,11
0.0110007,11
0.027419,12
0.0561554,12
0.0822249,13
0.0849717,13
0.0850577,13
0.077135,14
0.0572749,15
0.0352255,16
0.0203931,16
0.0291575,16
0.0475958,17
0.0538919,17
0.0539063,17
0.0445511,18
0.0262235,18
0.00553789,19
0.0396905,19
0.073791,20
0.109491,20
0.129773,20
0.127708,20
0.126205,20
0.121214,20
0.0968146,20
0.0675287,20
0.0278321,20
0.0237297,20
0.0601318,20
0.0877513,21
0.107354,21
0.0957394,21
0.0735964,21
0.0514973,21
0.0292943,21
0.00836306,21
0.00376928,21
0.0321346,21
0.0412279,22
0.0504724,22
0.070374,22
0.0688391,22
0.0639896,23
0.0546256,23
0.0429711,23
0.0320895,24
0.023808,24
0.0170874,25
0.00852608,25
0.0129497,25
0.0124705,26
0.0152067,26
0.0312729,27
0.0651231,27
0.099572,27
0.108441,27
0.130211,27
0.1239,27
0.116012,27
0.0932198,27
0.0669711,27
0.0426584,27
0.0122844,27
0.0216124,27
0.0330533,27
0.0460981,27
0.0496208,28
0.0403314,28
0.027054,28
0.038149,28
0.0528302,28
0.0505622,28
0.0537555,28
0.0547191,28
0.0386535,29
0.0402916,29
0.0390968,30
0.0283758,30
0.0305479,31
0.0283108,31
0.0216637,32
0.021239,32
0.0339765,33
0.0349967,33
0.0406089,34
0.0361934,35
0.024492,35
0.016006,36
0.0135205,37
0.0113965,37
0.0238965,38
0.0289245,38
0.0375649,39
0.0400977,40
0.0345871,40
0.0326739,41
0.0200541,41
