x,y,z
-3.17839,-3.69144,-3.17839
-3.17084,-3.65808,-3.17084
-3.16329,-3.61361,-3.16329
-3.15574,-3.59137,-3.15574
-3.14064,-3.5469,-3.14064
-3.11799,-3.52466,-3.11799
-3.10289,-3.4913,-3.10289
-3.08024,-3.45795,-3.08024
-3.05759,-3.43571,-3.05759
-3.03494,-3.40235,-3.03494
-3.01229,-3.38011,-3.01229
-2.98964,-3.35788,-2.98964
-2.95945,-3.33564,-2.95945
-2.9368,-3.3134,-2.9368
-2.9066,-3.30228,-2.9066
-2.88395,-3.28004,-2.88395
-2.8462,-3.26893,-2.8462
-2.80845,-3.24669,-2.80845
-2.77826,-3.23557,-2.77826
-2.74051,-3.22445,-2.74051
-2.70276,-3.21333,-2.70276
-2.66501,-3.21333,-2.66501
-2.62726,-3.20221,-2.62726
-2.58952,-3.20221,-2.58952
-2.55177,-3.21333,-2.55177
-2.52157,-3.22445,-2.52157
-2.49137,-3.23557,-2.49137
-2.46872,-3.25781,-2.46872
-2.43852,-3.28004,-2.43852
-2.41587,-3.30228,-2.41587
-2.39323,-3.32452,-2.39323
-2.37058,-3.35788,-2.37058
-2.34793,-3.38011,-2.34793
-2.32528,-3.41347,-2.32528
-2.30263,-3.43571,-2.30263
-2.27998,-3.46906,-2.27998
-2.26488,-3.4913,-2.26488
-2.24223,-3.52466,-2.24223
-2.23468,-3.55801,-2.23468
-2.21958,-3.59137,-2.21958
-2.21204,-3.61361,-2.21204
-2.20449,-3.64697,-2.20449
-2.19694,-3.68032,-2.19694
-2.18939,-3.71368,-2.18939
-2.18939,-3.73592,-2.18939
-2.18939,-3.76927,-2.18939
-2.19694,-3.79151,-2.19694
-2.19694,-3.81375,-2.19694
-2.20449,-3.82487,-2.20449
-2.20449,-3.81375,-2.20449
-2.21204,-3.81375,-2.21204
-2.21959,-3.83598,-2.21959
-2.21959,-3.8471,-2.21959
-2.21204,-3.86934,-2.21204
-2.21204,-3.89158,-2.21204
-2.20449,-3.92493,-2.20449
-2.20449,-3.94717,-2.20449
-2.20449,-3.96941,-2.20449
-2.21204,-4.00277,-2.21204
-2.21959,-4.025,-2.21959
-2.22713,-4.05836,-2.22713
-2.24223,-4.0806,-2.24223
-2.26488,-4.10284,-2.26488
-2.28753,-4.12507,-2.28753
-2.31018,-4.13619,-2.31018
-2.34038,-4.14731,-2.34038
-2.37058,-4.15843,-2.37058
-2.39323,-4.16955,-2.39323
-2.42342,-4.18067,-2.42342
-2.45362,-4.19179,-2.45362
-2.48382,-4.19179,-2.48382
-2.51402,-4.2029,-2.51402
-2.54422,-4.21402,-2.54422
-2.57442,-4.22514,-2.57442
-2.60462,-4.23626,-2.60462
-2.63481,-4.24738,-2.63481
-2.67256,-4.2585,-2.67256
-2.70276,-4.2585,-2.70276
-2.72541,-4.26962,-2.72541
-2.75561,-4.26962,-2.75561
-2.79336,-4.2585,-2.79336
-2.82355,-4.24738,-2.82355
-2.85375,-4.23626,-2.85375
-2.88395,-4.22514,-2.88395
-2.91415,-4.21402,-2.91415
-2.94435,-4.19179,-2.94435
-2.967,-4.18067,-2.967
-2.99719,-4.15843,-2.99719
-3.01984,-4.13619,-3.01984
-3.04249,-4.12507,-3.04249
-3.06514,-4.09172,-3.06514
-3.08779,-4.06948,-3.08779
-3.10289,-4.03612,-3.10289
-3.12554,-4.01388,-3.12554
-3.13309,-3.96941,-3.13309
-3.14819,-3.94717,-3.14819
-3.15574,-3.91382,-3.15574
-3.16329,-3.88046,-3.16329
-3.17084,-3.8471,-3.17084
-3.18593,-3.81375,-3.18593
-3.19348,-3.78039,-3.19348
-3.20103,-3.73591,-3.20103
-3.20858,-3.70256,-3.20858
-3.21613,-3.6692,-3.21613
-3.21613,-3.62473,-3.21613
-3.21613,-3.59137,-3.21613
-3.21613,-3.55801,-3.21613
-3.20858,-3.51354,-3.20858
-3.20103,-3.48018,-3.20103
-3.18593,-3.44683,-3.18593
-3.17084,-3.41347,-3.17084
-3.14819,-3.39123,-3.14819
-3.13309,-3.35788,-3.13309
-3.11044,-3.33564,-3.11044
-3.08779,-3.3134,-3.08779
-3.05759,-3.30228,-3.05759
-3.03494,-3.29116,-3.03494
-3.00474,-3.28004,-3.00474
-2.967,-3.26893,-2.967
-2.9368,-3.25781,-2.9368
-2.9066,-3.24669,-2.9066
-2.86885,-3.24669,-2.86885
-2.83865,-3.23557,-2.83865
-2.80845,-3.23557,-2.80845
-2.78581,-3.22445,-2.78581
-2.75561,-3.22445,-2.75561
-2.73296,-3.21333,-2.73296
-2.70276,-3.20221,-2.70276
-2.67256,-3.20221,-2.67256
-2.64991,-3.20221,-2.64991
-2.61971,-3.20221,-2.61971
-2.59707,-3.20221,-2.59707
-2.56687,-3.21333,-2.56687
-2.53667,-3.21333,-2.53667
-2.50647,-3.22445,-2.50647
-2.48382,-3.23557,-2.48382
-2.45362,-3.25781,-2.45362
-2.41587,-3.28004,-2.41587
-2.38568,-3.30228,-2.38568
-2.35548,-3.32452,-2.35548
-2.32528,-3.35788,-2.32528
-2.30263,-3.38011,-2.30263
-2.27998,-3.41347,-2.27998
-2.25733,-3.44683,-2.25733
-2.23468,-3.4913,-2.23468
-2.20449,-3.53578,-2.20449
-2.18184,-3.56913,-2.18184
-2.15919,-3.60249,-2.15919
-2.14409,-3.64697,-2.14409
-2.12144,-3.69144,-2.12144
-2.10634,-3.73592,-2.10634
-2.09879,-3.76927,-2.09879
-2.09879,-3.81375,-2.09879
-2.09879,-3.85822,-2.09879
-2.10634,-3.9027,-2.10634
-2.11389,-3.93605,-2.11389
-2.12144,-3.96941,-2.12144
-2.13654,-4.00277,-2.13654
-2.15919,-4.03612,-2.15919
-2.18184,-4.05836,-2.18184
-2.20449,-4.0806,-2.20449
-2.22713,-4.10284,-2.22713
-2.25733,-4.13619,-2.25733
-2.27998,-4.14731,-2.27998
-2.31018,-4.16955,-2.31018
-2.33283,-4.18067,-2.33283
-2.36303,-4.2029,-2.36303
-2.39323,-4.2029,-2.39323
-2.42342,-4.21402,-2.42342
-2.45362,-4.21402,-2.45362
-2.48382,-4.22514,-2.48382
-2.51402,-4.22514,-2.51402
-2.54422,-4.22514,-2.54422
-2.58197,-4.22514,-2.58197
-2.61216,-4.22514,-2.61216
-2.64236,-4.22514,-2.64236
-2.68011,-4.22514,-2.68011
-2.71031,-4.21402,-2.71031
-2.74051,-4.21402,-2.74051
-2.77826,-4.21402,-2.77826
-2.80845,-4.19179,-2.80845
-2.83865,-4.18067,-2.83865
-2.86885,-4.16955,-2.86885
-2.89905,-4.15843,-2.89905
-2.9368,-4.14731,-2.9368
-2.967,-4.13619,-2.967
-2.99719,-4.11395,-2.99719
-3.01984,-4.09172,-3.01984
-3.05004,-4.06948,-3.05004
-3.06514,-4.03612,-3.06514
-3.08024,-4.01388,-3.08024
-3.09534,-3.98053,-3.09534
-3.10289,-3.93605,-3.10289
-3.11799,-3.89158,-3.11799
-3.11799,-3.85822,-3.11799
-3.12554,-3.81375,-3.12554
-3.13309,-3.78039,-3.13309
-3.13309,-3.73591,-3.13309
-3.13309,-3.70256,-3.13309
-3.13309,-3.65808,-3.13309
-3.13309,-3.62473,-3.13309
-3.11799,-3.58025,-3.11799
-3.11044,-3.5469,-3.11044
-3.09534,-3.51354,-3.09534
-3.07269,-3.4913,-3.07269
-3.04249,-3.44683,-3.04249
-3.01229,-3.42459,-3.01229
-2.9821,-3.40235,-2.9821
-2.9519,-3.38011,-2.9519
-2.91415,-3.35788,-2.91415
-2.88395,-3.34676,-2.88395
-2.8311,-3.32452,-2.8311
-2.79336,-3.3134,-2.79336
-2.74806,-3.30228,-2.74806
-2.70276,-3.29116,-2.70276
-2.65746,-3.28004,-2.65746
-2.61971,-3.28004,-2.61971
-2.57442,-3.28004,-2.57442
-2.53667,-3.28004,-2.53667
-2.49137,-3.30228,-2.49137
-2.46117,-3.3134,-2.46117
-2.42342,-3.33564,-2.42342
-2.39323,-3.35788,-2.39323
-2.36303,-3.38011,-2.36303
-2.34038,-3.40235,-2.34038
-2.31773,-3.43571,-2.31773
-2.31018,-3.46906,-2.31018
-2.28753,-3.50242,-2.28753
-2.27998,-3.53578,-2.27998
-2.27243,-3.56913,-2.27243
-2.27243,-3.60249,-2.27243
-2.27243,-3.63585,-2.27243
-2.27998,-3.6692,-2.27998
-2.27998,-3.69144,-2.27998
-2.28753,-3.7248,-2.28753
-2.28753,-3.74703,-2.28753
-2.29508,-3.78039,-2.29508
-2.30263,-3.80263,-2.30263
-2.31018,-3.83598,-2.31018
-2.31773,-3.85822,-2.31773
-2.33283,-3.88046,-2.33283
-2.34793,-3.9027,-2.34793
-2.37058,-3.92493,-2.37058
-2.39323,-3.94717,-2.39323
-2.41587,-3.96941,-2.41587
-2.43852,-3.99165,-2.43852
-2.46117,-4.01389,-2.46117
-2.49137,-4.03612,-2.49137
-2.51402,-4.04724,-2.51402
-2.54422,-4.05836,-2.54422
-2.57442,-4.06948,-2.57442
-2.61216,-4.0806,-2.61216
-2.64236,-4.0806,-2.64236
-2.68011,-4.0806,-2.68011
-2.71786,-4.0806,-2.71786
-2.75561,-4.0806,-2.75561
-2.79336,-4.06948,-2.79336
-2.82355,-4.06948,-2.82355
-2.8613,-4.04724,-2.8613
-2.8915,-4.025,-2.8915
-2.9217,-4.00277,-2.9217
-2.94435,-3.96941,-2.94435
-2.95945,-3.94717,-2.95945
-2.9821,-3.91382,-2.9821
-2.98965,-3.88046,-2.98965
-3.00474,-3.8471,-3.00474
-3.01229,-3.80263,-3.01229
-3.02739,-3.76927,-3.02739
-3.02739,-3.73591,-3.02739
-3.02739,-3.69144,-3.02739
-3.02739,-3.64696,-3.02739
-3.01984,-3.61361,-3.01984
-3.00474,-3.59137,-3.00474
-2.9821,-3.56913,-2.9821
-2.967,-3.5469,-2.967
-2.9368,-3.52466,-2.9368
-2.9066,-3.50242,-2.9066
-2.88395,-3.4913,-2.88395
-2.83865,-3.46906,-2.83865
-2.8009,-3.45795,-2.8009
-2.77071,-3.44683,-2.77071
-2.73296,-3.44683,-2.73296
-2.70276,-3.44683,-2.70276
-2.67256,-3.44683,-2.67256
-2.63481,-3.45795,-2.63481
-2.60461,-3.46906,-2.60461
-2.56687,-3.4913,-2.56687
-2.52912,-3.50242,-2.52912
-2.49892,-3.52466,-2.49892
-2.46872,-3.55801,-2.46872
-2.44607,-3.59137,-2.44607
-2.43097,-3.61361,-2.43097
-2.41587,-3.64696,-2.41587
-2.40078,-3.69144,-2.40078
-2.39323,-3.7248,-2.39323
-2.38568,-3.75815,-2.38568
-2.37813,-3.78039,-2.37813
-2.37058,-3.79151,-2.37058
-2.37813,-3.79151,-2.37813
-2.37813,-3.78039,-2.37813
-2.38568,-3.76927,-2.38568
-2.39323,-3.75815,-2.39323
-2.40078,-3.73592,-2.40078
-2.41587,-3.71368,-2.41587
-2.42342,-3.69144,-2.42342
-2.42342,-3.6692,-2.42342
-2.42342,-3.65808,-2.42342
-2.42342,-3.64696,-2.42342
-2.41587,-3.64696,-2.41587
-2.40833,-3.65808,-2.40833
-2.40078,-3.6692,-2.40078
-2.39323,-3.69144,-2.39323
-2.38568,-3.71368,-2.38568
-2.37813,-3.73592,-2.37813
-2.37813,-3.75815,-2.37813
-2.38568,-3.76927,-2.38568
-2.38568,-3.76927,-2.38568
-2.39323,-3.75815,-2.39323
-2.40078,-3.73592,-2.40078
-2.40833,-3.70256,-2.40833
-2.41587,-3.68032,-2.41587
-2.41587,-3.65808,-2.41587
-2.41587,-3.63585,-2.41587
-2.40833,-3.62473,-2.40833
-2.40078,-3.62473,-2.40078
-2.39323,-3.62473,-2.39323
-2.40078,-3.63585,-2.40078
-2.40078,-3.65808,-2.40078
-2.40833,-3.68032,-2.40833
-2.40833,-3.70256,-2.40833
-2.40833,-3.7248,-2.40833
-2.40078,-3.74703,-2.40078
-2.40078,-3.75815,-2.40078
-2.38568,-3.74703,-2.38568
-2.37813,-3.73592,-2.37813
-2.37058,-3.71368,-2.37058
-2.36303,-3.70256,-2.36303
-2.36303,-3.68032,-2.36303
-2.36303,-3.65808,-2.36303
-2.37058,-3.63585,-2.37058
-2.38568,-3.62473,-2.38568
-2.38568,-3.62473,-2.38568
-2.39323,-3.62473,-2.39323
-2.40078,-3.63585,-2.40078
-2.40078,-3.64696,-2.40078
-2.41587,-3.6692,-2.41587
-2.40833,-3.69144,-2.40833
-2.40078,-3.71368,-2.40078
-2.39323,-3.73592,-2.39323
-2.37058,-3.74703,-2.37058
-2.35548,-3.75815,-2.35548
-2.34793,-3.74703,-2.34793
-2.34038,-3.73592,-2.34038
-2.34038,-3.71368,-2.34038
-2.34793,-3.69144,-2.34793
-2.36303,-3.6692,-2.36303
-2.37058,-3.65808,-2.37058
-2.39323,-3.64696,-2.39323
-2.40833,-3.64696,-2.40833
-2.42342,-3.65808,-2.42342
-2.43852,-3.68032,-2.43852
-2.43852,-3.70256,-2.43852
-2.43852,-3.7248,-2.43852
-2.43097,-3.73592,-2.43097
-2.41587,-3.74703,-2.41587
-2.39323,-3.75815,-2.39323
-2.37058,-3.74703,-2.37058
-2.34793,-3.73592,-2.34793
-2.34038,-3.71368,-2.34038
-2.34038,-3.70256,-2.34038
-2.35548,-3.68032,-2.35548
-2.37058,-3.6692,-2.37058
-2.39323,-3.65808,-2.39323
-2.41587,-3.65808,-2.41587
-2.43852,-3.6692,-2.43852
-2.46117,-3.69144,-2.46117
-2.46872,-3.7248,-2.46872
-2.46872,-3.74703,-2.46872
-2.45362,-3.76927,-2.45362
-2.43097,-3.79151,-2.43097
-2.41587,-3.79151,-2.41587
-2.40078,-3.79151,-2.40078
-2.38568,-3.78039,-2.38568
-2.37058,-3.75815,-2.37058
-2.36303,-3.73592,-2.36303
-2.36303,-3.71368,-2.36303
-2.37058,-3.68032,-2.37058
-2.37813,-3.65808,-2.37813
-2.40078,-3.63585,-2.40078
-2.41587,-3.63585,-2.41587
-2.43852,-3.64696,-2.43852
-2.45362,-3.65808,-2.45362
-2.46117,-3.68032,-2.46117
-2.46872,-3.70256,-2.46872
-2.46117,-3.7248,-2.46117
-2.45362,-3.74703,-2.45362
-2.43852,-3.74703,-2.43852
-2.41587,-3.75815,-2.41587
-2.39323,-3.74703,-2.39323
-2.37058,-3.73592,-2.37058
-2.35548,-3.71368,-2.35548
-2.34793,-3.68032,-2.34793
-2.34038,-3.65808,-2.34038
-2.34793,-3.63585,-2.34793
-2.36303,-3.62473,-2.36303
-2.37813,-3.61361,-2.37813
-2.40078,-3.62473,-2.40078
-2.40833,-3.63585,-2.40833
-2.42342,-3.65808,-2.42342
-2.43852,-3.68032,-2.43852
-2.44607,-3.69144,-2.44607
-2.44607,-3.71368,-2.44607
-2.44607,-3.7248,-2.44607
-2.43097,-3.73592,-2.43097
-2.41587,-3.73592,-2.41587
-2.40078,-3.73592,-2.40078
-2.38568,-3.7248,-2.38568
-2.37058,-3.70256,-2.37058
-2.36303,-3.68032,-2.36303
-2.36303,-3.64696,-2.36303
-2.37058,-3.62473,-2.37058
-2.39323,-3.60249,-2.39323
-2.40833,-3.60249,-2.40833
-2.43097,-3.60249,-2.43097
-2.45362,-3.61361,-2.45362
-2.46872,-3.62473,-2.46872
-2.48382,-3.64696,-2.48382
-2.49892,-3.65808,-2.49892
-2.49892,-3.68032,-2.49892
-2.49892,-3.69144,-2.49892
-2.49137,-3.71368,-2.49137
-2.47627,-3.71368,-2.47627
-2.45362,-3.7248,-2.45362
-2.43097,-3.71368,-2.43097
-2.40833,-3.71368,-2.40833
-2.38568,-3.69144,-2.38568
-2.36303,-3.6692,-2.36303
-2.34793,-3.65808,-2.34793
-2.34793,-3.63585,-2.34793
-2.35548,-3.62473,-2.35548
-2.37058,-3.62473,-2.37058
-2.38568,-3.62473,-2.38568
-2.40078,-3.62473,-2.40078
-2.41587,-3.63585,-2.41587
-2.43097,-3.64696,-2.43097
-2.44607,-3.6692,-2.44607
-2.46117,-3.69144,-2.46117
-2.46872,-3.71368,-2.46872
-2.46872,-3.7248,-2.46872
-2.46117,-3.73592,-2.46117
-2.43852,-3.73592,-2.43852
-2.42342,-3.7248,-2.42342
-2.40833,-3.70256,-2.40833
