Path centered at: 0.00275922, 0.00275922
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 3.08999m
Ending at 3.93089m
Depth = 0.840902m (40%)
Layer 0 radius: 0.183609
Layer 1 radius: 0.381882
Layer 2 radius: 0.481321
Layer 3 radius: 0.507386
Layer 4 radius: 0.541341
Layer 5 radius: 0.562869
Layer 6 radius: 0.5846
Layer 7 radius: 0.601286
Layer 8 radius: 0.614278
0 [-2.50884, -3.7554, 3.08999]
1 [-2.51035, -3.73192, 3.08999]
2 [-2.51485, -3.70882, 3.08999]
3 [-2.52226, -3.68649, 3.08999]
4 [-2.53247, -3.6653, 3.08999]
5 [-2.54531, -3.64558, 3.08999]
6 [-2.56056, -3.62766, 3.08999]
7 [-2.57797, -3.61184, 3.08999]
8 [-2.59727, -3.59838, 3.08999]
9 [-2.61813, -3.5875, 3.08999]
10 [-2.64021, -3.57938, 3.08999]
11 [-2.66315, -3.57414, 3.08999]
12 [-2.68657, -3.57188, 3.08999]
13 [-2.71008, -3.57264, 3.08999]
14 [-2.73331, -3.57639, 3.08999]
15 [-2.75586, -3.58308, 3.08999]
16 [-2.77738, -3.59261, 3.08999]
17 [-2.7975, -3.6048, 3.08999]
18 [-2.81589, -3.61947, 3.08999]
19 [-2.83226, -3.63637, 3.08999]
20 [-2.84633, -3.65523, 3.08999]
21 [-2.85788, -3.67573, 3.08999]
22 [-2.86671, -3.69754, 3.08999]
23 [-2.87268, -3.7203, 3.08999]
24 [-2.87568, -3.74363, 3.08999]
25 [-2.87568, -3.76716, 3.08999]
26 [-2.87268, -3.79049, 3.08999]
27 [-2.86671, -3.81325, 3.08999]
28 [-2.85788, -3.83506, 3.08999]
29 [-2.84633, -3.85556, 3.08999]
30 [-2.83226, -3.87442, 3.08999]
31 [-2.81589, -3.89132, 3.08999]
32 [-2.7975, -3.90599, 3.08999]
33 [-2.77738, -3.91818, 3.08999]
34 [-2.75586, -3.92771, 3.08999]
35 [-2.73331, -3.9344, 3.08999]
36 [-2.71008, -3.93816, 3.08999]
37 [-2.68657, -3.93891, 3.08999]
38 [-2.66315, -3.93665, 3.08999]
39 [-2.64021, -3.93142, 3.08999]
40 [-2.61813, -3.92329, 3.08999]
41 [-2.59727, -3.91241, 3.08999]
42 [-2.57797, -3.89895, 3.08999]
43 [-2.56056, -3.88313, 3.08999]
44 [-2.54531, -3.86521, 3.08999]
45 [-2.53247, -3.8455, 3.08999]
46 [-2.52226, -3.8243, 3.08999]
47 [-2.51485, -3.80197, 3.08999]
48 [-2.51035, -3.77887, 3.08999]
49 [-2.50884, -3.7554, 3.08999]
0 [-2.31057, -3.7554, 3.18999]
1 [-2.31371, -3.70656, 3.18999]
2 [-2.32306, -3.65853, 3.18999]
3 [-2.33848, -3.61209, 3.18999]
4 [-2.35971, -3.568, 3.18999]
5 [-2.38641, -3.52699, 3.18999]
6 [-2.41813, -3.48973, 3.18999]
7 [-2.45435, -3.45683, 3.18999]
8 [-2.49449, -3.42883, 3.18999]
9 [-2.53787, -3.4062, 3.18999]
10 [-2.5838, -3.3893, 3.18999]
11 [-2.6315, -3.37841, 3.18999]
12 [-2.68021, -3.37371, 3.18999]
13 [-2.72912, -3.37528, 3.18999]
14 [-2.77743, -3.38309, 3.18999]
15 [-2.82434, -3.39701, 3.18999]
16 [-2.86909, -3.41682, 3.18999]
17 [-2.91093, -3.44219, 3.18999]
18 [-2.94919, -3.4727, 3.18999]
19 [-2.98323, -3.50785, 3.18999]
20 [-3.0125, -3.54707, 3.18999]
21 [-3.03652, -3.5897, 3.18999]
22 [-3.05488, -3.63506, 3.18999]
23 [-3.06729, -3.6824, 3.18999]
24 [-3.07355, -3.73093, 3.18999]
25 [-3.07355, -3.77986, 3.18999]
26 [-3.06729, -3.8284, 3.18999]
27 [-3.05488, -3.87573, 3.18999]
28 [-3.03652, -3.92109, 3.18999]
29 [-3.0125, -3.96373, 3.18999]
30 [-2.98323, -4.00294, 3.18999]
31 [-2.94919, -4.03809, 3.18999]
32 [-2.91093, -4.0686, 3.18999]
33 [-2.86909, -4.09397, 3.18999]
34 [-2.82434, -4.11378, 3.18999]
35 [-2.77743, -4.1277, 3.18999]
36 [-2.72912, -4.13551, 3.18999]
37 [-2.68021, -4.13708, 3.18999]
38 [-2.6315, -4.13238, 3.18999]
39 [-2.5838, -4.12149, 3.18999]
40 [-2.53787, -4.10459, 3.18999]
41 [-2.49449, -4.08196, 3.18999]
42 [-2.45435, -4.05396, 3.18999]
43 [-2.41813, -4.02106, 3.18999]
44 [-2.38641, -3.9838, 3.18999]
45 [-2.35971, -3.94279, 3.18999]
46 [-2.33848, -3.8987, 3.18999]
47 [-2.32306, -3.85226, 3.18999]
48 [-2.31371, -3.80423, 3.18999]
49 [-2.31057, -3.7554, 3.18999]
0 [-2.21113, -3.7554, 3.28999]
1 [-2.21508, -3.69385, 3.28999]
2 [-2.22687, -3.63331, 3.28999]
3 [-2.24631, -3.57477, 3.28999]
4 [-2.27307, -3.5192, 3.28999]
5 [-2.30672, -3.46751, 3.28999]
6 [-2.3467, -3.42055, 3.28999]
7 [-2.39235, -3.37908, 3.28999]
8 [-2.44294, -3.3438, 3.28999]
9 [-2.49762, -3.31527, 3.28999]
10 [-2.5555, -3.29397, 3.28999]
11 [-2.61563, -3.28024, 3.28999]
12 [-2.67703, -3.27432, 3.28999]
13 [-2.73867, -3.2763, 3.28999]
14 [-2.79956, -3.28614, 3.28999]
15 [-2.85868, -3.30369, 3.28999]
16 [-2.91508, -3.32866, 3.28999]
17 [-2.96782, -3.36063, 3.28999]
18 [-3.01604, -3.39908, 3.28999]
19 [-3.05895, -3.44339, 3.28999]
20 [-3.09584, -3.49282, 3.28999]
21 [-3.12611, -3.54656, 3.28999]
22 [-3.14925, -3.60373, 3.28999]
23 [-3.1649, -3.66339, 3.28999]
24 [-3.17278, -3.72456, 3.28999]
25 [-3.17278, -3.78623, 3.28999]
26 [-3.1649, -3.8474, 3.28999]
27 [-3.14925, -3.90706, 3.28999]
28 [-3.12611, -3.96423, 3.28999]
29 [-3.09584, -4.01797, 3.28999]
30 [-3.05895, -4.0674, 3.28999]
31 [-3.01604, -4.11171, 3.28999]
32 [-2.96782, -4.15016, 3.28999]
33 [-2.91508, -4.18213, 3.28999]
34 [-2.85868, -4.2071, 3.28999]
35 [-2.79956, -4.22465, 3.28999]
36 [-2.73867, -4.23449, 3.28999]
37 [-2.67703, -4.23647, 3.28999]
38 [-2.61563, -4.23055, 3.28999]
39 [-2.5555, -4.21682, 3.28999]
40 [-2.49762, -4.19552, 3.28999]
41 [-2.44294, -4.16699, 3.28999]
42 [-2.39235, -4.13171, 3.28999]
43 [-2.3467, -4.09024, 3.28999]
44 [-2.30672, -4.04328, 3.28999]
45 [-2.27307, -3.99159, 3.28999]
46 [-2.24631, -3.93602, 3.28999]
47 [-2.22687, -3.87748, 3.28999]
48 [-2.21508, -3.81695, 3.28999]
49 [-2.21113, -3.7554, 3.28999]
50 [-2.23364, -3.8732, 3.28999]
51 [-2.28403, -3.97993, 3.28999]
52 [-2.35826, -4.06922, 3.28999]
53 [-2.45089, -4.13603, 3.28999]
54 [-2.5555, -4.17689, 3.28999]
55 [-2.6651, -4.1901, 3.28999]
56 [-2.77264, -4.17575, 3.28999]
57 [-2.87141, -4.1357, 3.28999]
58 [-2.95551, -4.07337, 3.28999]
59 [-3.02015, -3.99348, 3.28999]
60 [-3.06197, -3.9017, 3.28999]
61 [-3.07918, -3.80425, 3.28999]
62 [-3.07162, -3.7075, 3.28999]
63 [-3.0407, -3.61751, 3.28999]
64 [-2.9893, -3.53972, 3.28999]
65 [-2.92148, -3.47855, 3.28999]
66 [-2.84219, -3.43719, 3.28999]
67 [-2.75692, -3.41744, 3.28999]
68 [-2.67133, -3.41964, 3.28999]
69 [-2.59085, -3.4427, 3.28999]
70 [-2.52036, -3.48423, 3.28999]
71 [-2.46389, -3.54076, 3.28999]
72 [-2.42438, -3.60802, 3.28999]
73 [-2.40354, -3.68121, 3.28999]
74 [-2.40179, -3.7554, 3.28999]
75 [-2.41831, -3.82578, 3.28999]
76 [-2.45111, -3.88807, 3.28999]
77 [-2.49725, -3.9387, 3.28999]
78 [-2.55305, -3.97505, 3.28999]
79 [-2.61442, -3.99556, 3.28999]
80 [-2.67707, -3.99981, 3.28999]
81 [-2.73691, -3.98847, 3.28999]
82 [-2.79023, -3.96319, 3.28999]
83 [-2.83398, -3.92647, 3.28999]
84 [-2.8659, -3.88141, 3.28999]
85 [-2.8847, -3.83151, 3.28999]
86 [-2.89003, -3.78035, 3.28999]
87 [-2.88246, -3.73139, 3.28999]
88 [-2.86343, -3.6877, 3.28999]
89 [-2.83505, -3.65179, 3.28999]
90 [-2.79995, -3.62546, 3.28999]
91 [-2.76101, -3.60971, 3.28999]
92 [-2.72119, -3.60473, 3.28999]
93 [-2.6833, -3.60992, 3.28999]
94 [-2.64977, -3.62402, 3.28999]
95 [-2.62252, -3.64521, 3.28999]
96 [-2.60288, -3.67128, 3.28999]
97 [-2.59146, -3.69987, 3.28999]
98 [-2.58821, -3.72863, 3.28999]
99 [-2.59245, -3.7554, 3.28999]
0 [-2.18507, -3.7554, 3.38999]
1 [-2.18923, -3.69051, 3.38999]
2 [-2.20166, -3.62669, 3.38999]
3 [-2.22215, -3.56499, 3.38999]
4 [-2.25036, -3.50641, 3.38999]
5 [-2.28583, -3.45192, 3.38999]
6 [-2.32797, -3.40242, 3.38999]
