Path centered at: WORLD FRAME [0.00254552, 0.00254552], DRONE FRAME [-2.72286,-3.73337]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.83964m
Ending at 3.6314m
Depth = 0.791758m (40%)
Layer 0 radius: 0.158693
Layer 1 radius: 0.362436
Layer 2 radius: 0.46073
Layer 3 radius: 0.486783
Layer 4 radius: 0.507405
Layer 5 radius: 0.52838
Layer 6 radius: 0.551642
Layer 7 radius: 0.561437
0 [-2.52286, -3.73337, 2.83964]
1 [-2.52451, -3.75895, 2.83964]
2 [-2.52941, -3.7841, 2.83964]
3 [-2.53748, -3.80842, 2.83964]
4 [-2.5486, -3.83152, 2.83964]
5 [-2.56258, -3.85299, 2.83964]
6 [-2.57919, -3.87251, 2.83964]
7 [-2.59817, -3.88974, 2.83964]
8 [-2.61919, -3.9044, 2.83964]
9 [-2.64191, -3.91625, 2.83964]
10 [-2.66596, -3.92511, 2.83964]
11 [-2.69094, -3.93081, 2.83964]
12 [-2.71645, -3.93327, 2.83964]
13 [-2.74207, -3.93245, 2.83964]
14 [-2.76737, -3.92836, 2.83964]
15 [-2.79194, -3.92107, 2.83964]
16 [-2.81537, -3.91069, 2.83964]
17 [-2.83729, -3.89741, 2.83964]
18 [-2.85732, -3.88143, 2.83964]
19 [-2.87515, -3.86302, 2.83964]
20 [-2.89048, -3.84248, 2.83964]
21 [-2.90306, -3.82015, 2.83964]
22 [-2.91268, -3.79639, 2.83964]
23 [-2.91918, -3.7716, 2.83964]
24 [-2.92245, -3.74619, 2.83964]
25 [-2.92245, -3.72056, 2.83964]
26 [-2.91918, -3.69514, 2.83964]
27 [-2.91268, -3.67035, 2.83964]
28 [-2.90306, -3.64659, 2.83964]
29 [-2.89048, -3.62426, 2.83964]
30 [-2.87515, -3.60373, 2.83964]
31 [-2.85732, -3.58532, 2.83964]
32 [-2.83729, -3.56934, 2.83964]
33 [-2.81537, -3.55605, 2.83964]
34 [-2.79194, -3.54568, 2.83964]
35 [-2.76737, -3.53839, 2.83964]
36 [-2.74207, -3.5343, 2.83964]
37 [-2.71645, -3.53347, 2.83964]
38 [-2.69094, -3.53594, 2.83964]
39 [-2.66596, -3.54164, 2.83964]
40 [-2.64191, -3.55049, 2.83964]
41 [-2.61919, -3.56234, 2.83964]
42 [-2.59817, -3.57701, 2.83964]
43 [-2.57919, -3.59423, 2.83964]
44 [-2.56258, -3.61375, 2.83964]
45 [-2.5486, -3.63523, 2.83964]
46 [-2.53748, -3.65832, 2.83964]
47 [-2.52941, -3.68264, 2.83964]
48 [-2.52451, -3.7078, 2.83964]
49 [-2.52286, -3.73337, 2.83964]
0 [-2.36043, -3.73337, 2.93964]
1 [-2.3634, -3.77972, 2.93964]
2 [-2.37228, -3.8253, 2.93964]
3 [-2.38692, -3.86938, 2.93964]
4 [-2.40707, -3.91123, 2.93964]
5 [-2.4324, -3.95015, 2.93964]
6 [-2.46251, -3.98551, 2.93964]
7 [-2.49689, -4.01674, 2.93964]
8 [-2.53498, -4.04331, 2.93964]
9 [-2.57616, -4.06479, 2.93964]
10 [-2.61974, -4.08083, 2.93964]
11 [-2.66502, -4.09116, 2.93964]
12 [-2.71125, -4.09562, 2.93964]
13 [-2.75767, -4.09413, 2.93964]
14 [-2.80351, -4.08672, 2.93964]
15 [-2.84804, -4.07351, 2.93964]
16 [-2.89051, -4.05471, 2.93964]
17 [-2.93022, -4.03063, 2.93964]
18 [-2.96653, -4.00167, 2.93964]
19 [-2.99884, -3.96831, 2.93964]
20 [-3.02662, -3.93109, 2.93964]
21 [-3.04941, -3.89063, 2.93964]
22 [-3.06684, -3.84758, 2.93964]
23 [-3.07862, -3.80265, 2.93964]
24 [-3.08456, -3.75659, 2.93964]
25 [-3.08456, -3.71015, 2.93964]
26 [-3.07862, -3.66409, 2.93964]
27 [-3.06684, -3.61916, 2.93964]
28 [-3.04941, -3.57612, 2.93964]
29 [-3.02662, -3.53565, 2.93964]
30 [-2.99884, -3.49843, 2.93964]
31 [-2.96653, -3.46507, 2.93964]
32 [-2.93022, -3.43611, 2.93964]
33 [-2.89051, -3.41204, 2.93964]
34 [-2.84804, -3.39324, 2.93964]
35 [-2.80351, -3.38002, 2.93964]
36 [-2.75767, -3.37261, 2.93964]
37 [-2.71125, -3.37112, 2.93964]
38 [-2.66502, -3.37558, 2.93964]
39 [-2.61974, -3.38592, 2.93964]
40 [-2.57616, -3.40196, 2.93964]
41 [-2.53498, -3.42344, 2.93964]
42 [-2.49689, -3.45001, 2.93964]
43 [-2.46251, -3.48123, 2.93964]
44 [-2.4324, -3.51659, 2.93964]
45 [-2.40707, -3.55552, 2.93964]
46 [-2.38692, -3.59736, 2.93964]
47 [-2.37228, -3.64144, 2.93964]
48 [-2.3634, -3.68702, 2.93964]
49 [-2.36043, -3.73337, 2.93964]
0 [-2.26213, -3.73337, 3.03964]
1 [-2.26592, -3.79229, 3.03964]
2 [-2.2772, -3.85024, 3.03964]
3 [-2.29581, -3.90627, 3.03964]
4 [-2.32142, -3.95946, 3.03964]
5 [-2.35363, -4.00894, 3.03964]
6 [-2.3919, -4.05389, 3.03964]
7 [-2.4356, -4.09358, 3.03964]
8 [-2.48403, -4.12736, 3.03964]
9 [-2.53637, -4.15467, 3.03964]
10 [-2.59177, -4.17506, 3.03964]
11 [-2.64933, -4.1882, 3.03964]
12 [-2.7081, -4.19386, 3.03964]
13 [-2.76711, -4.19197, 3.03964]
14 [-2.82539, -4.18255, 3.03964]
15 [-2.88198, -4.16575, 3.03964]
16 [-2.93597, -4.14185, 3.03964]
17 [-2.98646, -4.11125, 3.03964]
18 [-3.03261, -4.07444, 3.03964]
19 [-3.07369, -4.03203, 3.03964]
20 [-3.109, -3.98472, 3.03964]
21 [-3.13797, -3.93327, 3.03964]
22 [-3.16012, -3.87855, 3.03964]
23 [-3.1751, -3.82144, 3.03964]
24 [-3.18265, -3.76289, 3.03964]
25 [-3.18265, -3.70385, 3.03964]
26 [-3.1751, -3.6453, 3.03964]
27 [-3.16012, -3.58819, 3.03964]
28 [-3.13797, -3.53347, 3.03964]
29 [-3.109, -3.48203, 3.03964]
30 [-3.07369, -3.43471, 3.03964]
31 [-3.03261, -3.3923, 3.03964]
32 [-2.98646, -3.35549, 3.03964]
33 [-2.93597, -3.32489, 3.03964]
34 [-2.88198, -3.30099, 3.03964]
35 [-2.82539, -3.28419, 3.03964]
36 [-2.76711, -3.27477, 3.03964]
37 [-2.7081, -3.27288, 3.03964]
38 [-2.64933, -3.27855, 3.03964]
39 [-2.59177, -3.29168, 3.03964]
40 [-2.53637, -3.31207, 3.03964]
41 [-2.48403, -3.33938, 3.03964]
42 [-2.4356, -3.37316, 3.03964]
43 [-2.3919, -3.41285, 3.03964]
44 [-2.35363, -3.4578, 3.03964]
45 [-2.32142, -3.50728, 3.03964]
46 [-2.29581, -3.56047, 3.03964]
47 [-2.2772, -3.61651, 3.03964]
48 [-2.26592, -3.67445, 3.03964]
49 [-2.26213, -3.73337, 3.03964]
0 [-2.23608, -3.73337, 3.13964]
1 [-2.24008, -3.79562, 3.13964]
2 [-2.252, -3.85685, 3.13964]
3 [-2.27166, -3.91604, 3.13964]
4 [-2.29872, -3.97224, 3.13964]
5 [-2.33275, -4.02452, 3.13964]
6 [-2.37318, -4.07202, 3.13964]
7 [-2.41936, -4.11395, 3.13964]
8 [-2.47052, -4.14964, 3.13964]
9 [-2.52582, -4.17849, 3.13964]
10 [-2.58436, -4.20003, 3.13964]
11 [-2.64517, -4.21391, 3.13964]
12 [-2.70726, -4.2199, 3.13964]
13 [-2.76961, -4.2179, 3.13964]
14 [-2.83118, -4.20795, 3.13964]
15 [-2.89098, -4.1902, 3.13964]
16 [-2.94802, -4.16495, 3.13964]
17 [-3.00136, -4.13262, 3.13964]
18 [-3.05013, -4.09373, 3.13964]
19 [-3.09352, -4.04892, 3.13964]
20 [-3.13083, -3.99893, 3.13964]
21 [-3.16144, -3.94458, 3.13964]
22 [-3.18485, -3.88676, 3.13964]
23 [-3.20067, -3.82642, 3.13964]
24 [-3.20865, -3.76456, 3.13964]
25 [-3.20865, -3.70218, 3.13964]
26 [-3.20067, -3.64032, 3.13964]
27 [-3.18485, -3.57998, 3.13964]
28 [-3.16144, -3.52216, 3.13964]
29 [-3.13083, -3.46781, 3.13964]
30 [-3.09352, -3.41783, 3.13964]
31 [-3.05013, -3.37302, 3.13964]
32 [-3.00136, -3.33413, 3.13964]
33 [-2.94802, -3.30179, 3.13964]
34 [-2.89098, -3.27654, 3.13964]
35 [-2.83118, -3.25879, 3.13964]
36 [-2.76961, -3.24884, 3.13964]
37 [-2.70726, -3.24684, 3.13964]
38 [-2.64517, -3.25283, 3.13964]
39 [-2.58436, -3.26671, 3.13964]
40 [-2.52582, -3.28825, 3.13964]
41 [-2.47052, -3.3171, 3.13964]
42 [-2.41936, -3.35279, 3.13964]
43 [-2.37318, -3.39473, 3.13964]
44 [-2.33275, -3.44222, 3.13964]
45 [-2.29872, -3.4945, 3.13964]
46 [-2.27166, -3.5507, 3.13964]
47 [-2.252, -3.6099, 3.13964]
48 [-2.24008, -3.67112, 3.13964]
49 [-2.23608, -3.73337, 3.13964]
0 [-2.21546, -3.73337, 3.23964]
1 [-2.21963, -3.79826, 3.23964]
2 [-2.23205, -3.86208, 3.23964]
3 [-2.25254, -3.92378, 3.23964]
4 [-2.28075, -3.98236, 3.23964]
5 [-2.31622, -4.03686, 3.23964]
6 [-2.35837, -4.08636, 3.23964]
