dist_err,waypoint_idx
0.220509,1
0.215444,1
0.206183,1
0.189416,1
0.260076,2
0.250398,2
0.23204,2
0.210457,2
0.195696,2
0.257416,3
0.235963,3
0.209417,3
0.19213,3
0.262016,4
0.233287,4
0.208297,4
0.185463,4
0.256123,5
0.238009,5
0.212605,5
0.194642,5
0.267386,6
0.249557,6
0.224584,6
0.191787,6
0.271755,7
0.243705,7
0.227252,7
0.198438,7
0.283555,8
0.256874,8
0.231473,8
0.212244,8
0.185802,8
0.263741,9
0.239881,9
0.219552,9
0.199309,9
0.284314,10
0.261685,10
0.235847,10
0.212407,10
0.194649,10
0.27005,11
0.255599,11
0.228603,11
0.203129,11
0.177915,11
0.262939,12
0.234946,12
0.208982,12
0.184959,12
0.261639,13
0.239831,13
0.212912,13
0.189519,13
0.274606,14
0.245318,14
0.211512,14
0.179336,14
0.263553,15
0.237815,15
0.20107,15
0.166767,15
0.254911,16
0.232465,16
0.198646,16
0.287038,17
0.257963,17
0.225882,17
0.190124,17
0.269117,18
0.240956,18
0.201717,18
0.161714,18
0.237464,19
0.209613,19
0.178312,19
0.266505,20
0.235176,20
0.208662,20
0.169451,20
0.252538,21
0.223414,21
0.196269,21
0.284772,22
0.250521,22
0.214252,22
0.184775,22
0.265395,23
0.231577,23
0.184561,23
0.269469,24
0.237833,24
0.205906,24
0.163134,24
0.241879,25
0.210214,25
0.180367,25
0.272879,26
0.24314,26
0.215815,26
0.178534,26
0.267954,27
0.236443,27
0.208514,27
0.177673,27
0.268773,28
0.238084,28
0.212201,28
0.184497,28
0.286742,29
0.268632,29
0.243339,29
0.216109,29
0.187594,29
0.282924,30
0.252624,30
0.227375,30
0.191401,30
0.2826,31
0.252719,31
0.227253,31
0.197294,31
0.2954,32
0.258572,32
0.227434,32
0.191745,32
0.278115,33
0.241174,33
0.217402,33
0.195224,33
0.286476,34
0.270285,34
0.237394,34
0.207934,34
0.171112,34
0.25405,35
0.22469,35
0.192764,35
0.278265,36
0.251023,36
0.218217,36
0.186993,36
0.267151,37
0.232999,37
0.206593,37
0.176282,37
0.25481,38
0.228247,38
0.195958,38
0.283331,39
0.251371,39
0.227428,39
0.204594,39
0.174454,39
0.256988,40
0.233687,40
0.206666,40
0.177221,40
0.261483,41
0.237149,41
0.213754,41
0.192953,41
0.282625,42
0.26273,42
0.238989,42
0.219411,42
0.202859,42
0.188786,42
0.260493,43
0.241252,43
0.226794,43
0.210544,43
0.197881,43
0.274948,44
0.264111,44
0.244476,44
0.227101,44
0.211753,44
0.198159,44
0.25915,45
0.249337,45
0.231917,45
0.219748,45
0.207786,45
0.202701,45
0.194002,45
0.253515,46
0.242793,46
0.238744,46
0.226829,46
0.21958,46
0.205678,46
0.202833,46
0.194537,46
0.240847,47
0.230614,47
0.223805,47
0.211085,47
0.204879,47
0.196703,47
0.258756,48
0.244539,48
0.227689,48
0.208685,48
0.1959,48
0.24614,49
0.239779,1
0.221141,1
0.209071,1
0.196183,1
0.257641,2
0.243009,2
0.227311,2
0.207344,2
0.195235,2
0.261136,3
0.245433,3
0.228374,3
0.206317,3
0.200095,3
0.191405,3
0.259841,4
0.242687,4
0.227149,4
0.209086,4
0.194873,4
0.26494,5
0.250693,5
0.232628,5
0.20753,5
0.185916,5
0.264234,6
0.246777,6
0.224555,6
0.199703,6
0.28779,7
0.271838,7
0.241512,7
0.213372,7
0.184067,7
0.265956,8
0.243482,8
0.216781,8
0.186845,8
0.276186,9
0.248353,9
0.22491,9
0.19247,9
0.283952,10
0.256956,10
0.231632,10
0.192654,10
0.27919,11
0.250348,11
0.220307,11
0.185496,11
0.274559,12
0.24449,12
0.214457,12
0.177183,12
0.258803,13
0.227911,13
0.199399,13
0.28378,14
0.255387,14
0.218774,14
0.183752,14
0.2662,15
0.238024,15
0.201809,15
0.174228,15
0.256589,16
0.235668,16
0.201777,16
0.162835,16
0.243314,17
0.2121,17
0.180575,17
0.268581,18
0.231119,18
0.201328,18
0.170038,18
0.26463,19
0.239703,19
0.208275,19
0.170932,19
0.265479,20
0.242923,20
0.206799,20
0.167302,20
0.259041,21
0.228805,21
0.203457,21
0.164161,21
0.264729,22
0.225564,22
0.190583,22
0.280335,23
0.244788,23
0.210505,23
0.165542,23
0.256307,24
0.223355,24
0.190966,24
0.272331,25
0.241898,25
0.212065,25
0.172781,25
0.264371,26
0.236331,26
0.218284,26
0.19083,26
0.276092,27
0.256673,27
0.227741,27
0.199998,27
0.29724,28
0.271943,28
0.246019,28
0.221244,28
0.192701,28
0.275621,29
0.245479,29
0.220724,29
0.200471,29
0.178852,29
0.251878,30
0.230276,30
0.214948,30
0.203353,30
0.191545,30
0.248959,31
0.230873,31
0.219805,31
0.202432,31
0.192166,31
0.246987,32
0.228027,32
0.209447,32
