xte,waypoint_idx
0.0970647,1
0.168924,1
0.203545,2
0.218242,2
0.229794,3
0.232056,3
0.232149,4
0.211875,4
0.186513,5
0.143274,5
0.121821,6
0.0859483,6
0.066562,7
0.0351142,8
0.0125083,8
0.0067856,9
0.0100165,10
0.0186309,10
0.0509974,11
0.0911587,12
0.127697,12
0.160701,13
0.173885,13
0.173178,14
0.17133,14
0.141352,15
0.117626,15
0.0761192,16
0.040124,16
0.0306198,17
0.0547356,17
0.0783852,18
0.0845672,18
0.0653696,19
0.0374083,19
0.0152089,20
0.0526842,20
0.0992407,21
0.142383,21
0.167609,22
0.176905,22
0.161208,23
0.144269,23
0.106627,24
0.0672957,24
0.0182134,24
0.0263005,25
0.0737852,25
0.105129,26
0.117836,27
0.0996384,28
0.0606016,28
0.0168969,29
0.0442113,29
0.104158,30
0.139772,30
0.172297,31
0.174156,31
0.167881,32
0.138069,32
0.102513,33
0.0563977,33
0.0173926,34
0.0530979,34
0.0899451,35
0.108288,36
0.0958459,37
0.0638541,37
0.0233739,38
0.0272732,39
0.0990886,39
0.138503,40
0.179524,40
0.19333,41
0.191925,41
0.166082,42
0.13215,43
0.0880941,43
0.0451577,44
0.0148741,44
0.0442058,45
0.0733691,46
0.084147,46
0.0717252,47
0.163667,1
0.22178,1
0.24674,2
0.24982,2
0.225331,3
0.201497,3
0.159903,4
0.11566,4
0.0690199,5
0.0400134,5
0.0229233,6
0.0465665,6
0.0607341,7
0.0509192,8
0.0335446,9
0.0309925,9
0.0796585,10
0.148658,11
0.197975,11
0.218784,12
0.218717,12
0.205784,13
0.172399,13
0.137174,14
0.0886445,14
0.0384649,15
0.0139878,16
0.0528238,16
0.0791704,17
0.0751984,18
0.0580744,18
0.0190154,19
0.0361241,20
0.0913677,20
0.148739,21
0.183778,21
0.201278,22
0.196182,22
0.176521,23
0.145825,23
0.106197,24
0.0636937,24
0.0215063,25
0.0483551,25
0.0790685,26
0.0918574,27
0.0871205,28
0.0629949,28
0.0157716,29
0.0531936,30
0.117198,30
0.165208,31
0.199744,31
0.222615,32
0.218752,32
0.192186,33
0.161571,33
0.112716,34
0.0706783,34
0.0362876,35
0.046536,35
0.0682241,36
0.0737201,36
0.0866745,37
0.0614516,38
0.0216154,39
0.0350738,39
0.0824087,40
0.12469,40
0.1602,41
0.168641,41
0.155909,42
0.130235,42
0.0946534,43
0.0631091,44
0.0168008,44
0.0239891,45
0.0543034,45
0.0711833,46
0.0490996,47
0.18598,1
0.232936,1
0.250467,2
0.250804,2
0.225729,3
0.192349,3
0.147566,4
0.102519,4
0.0463231,5
0.00980769,5
0.054424,6
0.081638,6
0.0925447,7
0.0729156,8
0.0367981,9
0.0266147,9
0.0826886,10
0.133231,10
0.178677,11
0.215986,11
0.213666,12
0.216151,12
0.187679,13
0.153514,13
0.107258,14
0.0601239,14
0.0094203,15
0.0378102,15
0.0611023,16
0.0672171,17
0.0637686,17
0.0405789,18
0.0256876,19
0.0583006,19
0.11141,20
0.158263,20
0.18366,21
0.181993,22
0.152255,22
0.11756,22
0.0868803,23
0.0525864,23
0.0458808,24
0.0633631,25
0.0933018,25
0.106759,26
0.0885242,27
0.050061,28
0.0137491,29
0.0805523,29
0.139054,30
0.190431,30
0.217609,31
0.228775,31
0.226857,32
0.199015,32
0.170921,33
0.124319,33
0.0782257,34
0.0440265,35
0.0395458,35
0.0630452,36
0.0719625,37
0.0655071,38
0.0420569,38
0.0150353,39
0.0606645,40
0.11913,41
0.172075,41
0.213581,42
0.225671,42
0.227584,43
0.212352,43
0.181689,44
0.145722,44
0.0997669,45
0.0546384,45
0.0143551,46
0.0325448,46
0.0567473,47
