Path centered at: 0.00268926, 0.00268926
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.01507m
Ending at 3.80775m
Depth = 0.792677m (40%)
Layer 0 radius: 0.152414
Layer 1 radius: 0.350841
Layer 2 radius: 0.447332
Layer 3 radius: 0.479069
Layer 4 radius: 0.51168
Layer 5 radius: 0.538687
Layer 6 radius: 0.56671
Layer 7 radius: 0.588451
0 [-2.54011, -3.75547, 3.01507]
1 [-2.54136, -3.73598, 3.01507]
2 [-2.54509, -3.7168, 3.01507]
3 [-2.55125, -3.69827, 3.01507]
4 [-2.55972, -3.68067, 3.01507]
5 [-2.57038, -3.6643, 3.01507]
6 [-2.58304, -3.64943, 3.01507]
7 [-2.59749, -3.6363, 3.01507]
8 [-2.61351, -3.62513, 3.01507]
9 [-2.63083, -3.6161, 3.01507]
10 [-2.64916, -3.60935, 3.01507]
11 [-2.6682, -3.605, 3.01507]
12 [-2.68764, -3.60313, 3.01507]
13 [-2.70716, -3.60376, 3.01507]
14 [-2.72644, -3.60687, 3.01507]
15 [-2.74516, -3.61243, 3.01507]
16 [-2.76302, -3.62034, 3.01507]
17 [-2.77972, -3.63046, 3.01507]
18 [-2.79499, -3.64264, 3.01507]
19 [-2.80858, -3.65667, 3.01507]
20 [-2.82026, -3.67232, 3.01507]
21 [-2.82984, -3.68934, 3.01507]
22 [-2.83717, -3.70744, 3.01507]
23 [-2.84213, -3.72633, 3.01507]
24 [-2.84462, -3.7457, 3.01507]
25 [-2.84462, -3.76523, 3.01507]
26 [-2.84213, -3.7846, 3.01507]
27 [-2.83717, -3.80349, 3.01507]
28 [-2.82984, -3.8216, 3.01507]
29 [-2.82026, -3.83861, 3.01507]
30 [-2.80858, -3.85426, 3.01507]
31 [-2.79499, -3.86829, 3.01507]
32 [-2.77972, -3.88047, 3.01507]
33 [-2.76302, -3.8906, 3.01507]
34 [-2.74516, -3.8985, 3.01507]
35 [-2.72644, -3.90406, 3.01507]
36 [-2.70716, -3.90718, 3.01507]
37 [-2.68764, -3.9078, 3.01507]
38 [-2.6682, -3.90593, 3.01507]
39 [-2.64916, -3.90158, 3.01507]
40 [-2.63083, -3.89484, 3.01507]
41 [-2.61351, -3.8858, 3.01507]
42 [-2.59749, -3.87463, 3.01507]
43 [-2.58304, -3.8615, 3.01507]
44 [-2.57038, -3.84663, 3.01507]
45 [-2.55972, -3.83026, 3.01507]
46 [-2.55125, -3.81266, 3.01507]
47 [-2.54509, -3.79413, 3.01507]
48 [-2.54136, -3.77496, 3.01507]
49 [-2.54011, -3.75547, 3.01507]
0 [-2.34168, -3.75547, 3.11507]
1 [-2.34456, -3.7106, 3.11507]
2 [-2.35316, -3.66647, 3.11507]
3 [-2.36732, -3.62381, 3.11507]
4 [-2.38683, -3.5833, 3.11507]
5 [-2.41135, -3.54562, 3.11507]
6 [-2.4405, -3.51139, 3.11507]
7 [-2.47378, -3.48117, 3.11507]
8 [-2.51065, -3.45545, 3.11507]
9 [-2.55051, -3.43465, 3.11507]
10 [-2.5927, -3.41913, 3.11507]
11 [-2.63653, -3.40912, 3.11507]
12 [-2.68128, -3.40481, 3.11507]
13 [-2.72621, -3.40625, 3.11507]
14 [-2.77059, -3.41342, 3.11507]
15 [-2.81369, -3.42621, 3.11507]
16 [-2.8548, -3.44441, 3.11507]
17 [-2.89324, -3.46772, 3.11507]
18 [-2.92839, -3.49575, 3.11507]
19 [-2.95967, -3.52804, 3.11507]
20 [-2.98656, -3.56407, 3.11507]
21 [-3.00862, -3.60324, 3.11507]
22 [-3.02549, -3.64491, 3.11507]
23 [-3.03689, -3.6884, 3.11507]
24 [-3.04264, -3.73299, 3.11507]
25 [-3.04264, -3.77794, 3.11507]
26 [-3.03689, -3.82253, 3.11507]
27 [-3.02549, -3.86602, 3.11507]
28 [-3.00862, -3.90769, 3.11507]
29 [-2.98656, -3.94686, 3.11507]
30 [-2.95967, -3.98289, 3.11507]
31 [-2.92839, -4.01518, 3.11507]
32 [-2.89324, -4.04322, 3.11507]
33 [-2.8548, -4.06652, 3.11507]
34 [-2.81369, -4.08472, 3.11507]
35 [-2.77059, -4.09751, 3.11507]
36 [-2.72621, -4.10468, 3.11507]
37 [-2.68128, -4.10613, 3.11507]
38 [-2.63653, -4.10181, 3.11507]
39 [-2.5927, -4.0918, 3.11507]
40 [-2.55051, -4.07628, 3.11507]
41 [-2.51065, -4.05548, 3.11507]
42 [-2.47378, -4.02976, 3.11507]
43 [-2.4405, -3.99954, 3.11507]
44 [-2.41135, -3.96531, 3.11507]
45 [-2.38683, -3.92763, 3.11507]
46 [-2.36732, -3.88712, 3.11507]
47 [-2.35316, -3.84446, 3.11507]
48 [-2.34456, -3.80033, 3.11507]
49 [-2.34168, -3.75547, 3.11507]
0 [-2.24519, -3.75547, 3.21508]
1 [-2.24886, -3.69826, 3.21508]
2 [-2.25982, -3.642, 3.21508]
3 [-2.27788, -3.5876, 3.21508]
4 [-2.30275, -3.53595, 3.21508]
5 [-2.33402, -3.48791, 3.21508]
6 [-2.37118, -3.44426, 3.21508]
7 [-2.41362, -3.40573, 3.21508]
8 [-2.46063, -3.37293, 3.21508]
9 [-2.51145, -3.34642, 3.21508]
10 [-2.56524, -3.32662, 3.21508]
11 [-2.62113, -3.31387, 3.21508]
12 [-2.67818, -3.30836, 3.21508]
13 [-2.73548, -3.3102, 3.21508]
14 [-2.79206, -3.31935, 3.21508]
15 [-2.84702, -3.33566, 3.21508]
16 [-2.89943, -3.35886, 3.21508]
17 [-2.94845, -3.38858, 3.21508]
18 [-2.99326, -3.42432, 3.21508]
19 [-3.03314, -3.46549, 3.21508]
20 [-3.06743, -3.51143, 3.21508]
21 [-3.09555, -3.56138, 3.21508]
22 [-3.11707, -3.61451, 3.21508]
23 [-3.1316, -3.66995, 3.21508]
24 [-3.13894, -3.7268, 3.21508]
25 [-3.13894, -3.78413, 3.21508]
26 [-3.1316, -3.84098, 3.21508]
27 [-3.11707, -3.89642, 3.21508]
28 [-3.09555, -3.94956, 3.21508]
29 [-3.06743, -3.9995, 3.21508]
30 [-3.03314, -4.04544, 3.21508]
31 [-2.99326, -4.08662, 3.21508]
32 [-2.94845, -4.12235, 3.21508]
33 [-2.89943, -4.15207, 3.21508]
34 [-2.84702, -4.17527, 3.21508]
35 [-2.79206, -4.19158, 3.21508]
36 [-2.73548, -4.20073, 3.21508]
37 [-2.67818, -4.20257, 3.21508]
38 [-2.62113, -4.19706, 3.21508]
39 [-2.56524, -4.18431, 3.21508]
40 [-2.51145, -4.16451, 3.21508]
41 [-2.46063, -4.138, 3.21508]
42 [-2.41362, -4.1052, 3.21508]
43 [-2.37118, -4.06667, 3.21508]
44 [-2.33402, -4.02302, 3.21508]
45 [-2.30275, -3.97498, 3.21508]
46 [-2.27788, -3.92333, 3.21508]
47 [-2.25982, -3.86893, 3.21508]
48 [-2.24886, -3.81267, 3.21508]
49 [-2.24519, -3.75547, 3.21508]
50 [-2.26597, -3.86498, 3.21508]
51 [-2.3127, -3.96428, 3.21508]
52 [-2.38162, -4.04742, 3.21508]
53 [-2.46772, -4.1097, 3.21508]
54 [-2.56502, -4.14787, 3.21508]
55 [-2.66705, -4.16032, 3.21508]
56 [-2.76723, -4.14711, 3.21508]
57 [-2.85933, -4.10994, 3.21508]
58 [-2.93781, -4.05197, 3.21508]
59 [-2.99822, -3.97757, 3.21508]
60 [-3.03739, -3.89201, 3.21508]
61 [-3.05362, -3.80108, 3.21508]
62 [-3.04673, -3.71072, 3.21508]
63 [-3.01802, -3.62659, 3.21508]
64 [-2.97012, -3.55378, 3.21508]
65 [-2.90682, -3.49643, 3.21508]
66 [-2.83271, -3.45756, 3.21508]
67 [-2.75291, -3.43888, 3.21508]
68 [-2.67272, -3.44074, 3.21508]
69 [-2.59722, -3.46216, 3.21508]
70 [-2.531, -3.50094, 3.21508]
71 [-2.47784, -3.55386, 3.21508]
72 [-2.44053, -3.61693, 3.21508]
73 [-2.42073, -3.68568, 3.21508]
74 [-2.41886, -3.75547, 3.21508]
75 [-2.43418, -3.8218, 3.21508]
76 [-2.46488, -3.88061, 3.21508]
77 [-2.50822, -3.92854, 3.21508]
78 [-2.56077, -3.96307, 3.21508]
79 [-2.61869, -3.9827, 3.21508]
80 [-2.67796, -3.98699, 3.21508]
81 [-2.73469, -3.97652, 3.21508]
82 [-2.78538, -3.9528, 3.21508]
83 [-2.82711, -3.91816, 3.21508]
84 [-2.85772, -3.87549, 3.21508]
85 [-2.87592, -3.82808, 3.21508]
86 [-2.88133, -3.77932, 3.21508]
87 [-2.87444, -3.73248, 3.21508]
88 [-2.85655, -3.69052, 3.21508]
89 [-2.82962, -3.65586, 3.21508]
90 [-2.79612, -3.63024, 3.21508]
91 [-2.75876, -3.6147, 3.21508]
92 [-2.72037, -3.60947, 3.21508]
93 [-2.68363, -3.61407, 3.21508]
94 [-2.65089, -3.62733, 3.21508]
95 [-2.62405, -3.64757, 3.21508]
96 [-2.60443, -3.67274, 3.21508]
97 [-2.59272, -3.7006, 3.21508]
98 [-2.58894, -3.72887, 3.21508]
99 [-2.59252, -3.75547, 3.21508]
0 [-2.21345, -3.75547, 3.31507]
1 [-2.21739, -3.6942, 3.31507]
2 [-2.22912, -3.63395, 3.31507]
3 [-2.24847, -3.57569, 3.31507]
4 [-2.2751, -3.52038, 3.31507]
5 [-2.30859, -3.46893, 3.31507]
6 [-2.34838, -3.42219, 3.31507]
7 [-2.39383, -3.38091, 3.31507]
