xte,waypoint_idx
0.276455,2
0.272213,2
0.266494,2
0.262207,3
0.257403,3
0.254212,3
0.2541,4
0.253293,4
0.251981,4
0.249473,4
0.247021,5
0.247011,5
0.247057,5
0.248896,6
0.246859,6
0.2444,6
0.243071,7
0.242567,7
0.240477,7
0.241324,7
0.241568,8
0.239863,8
0.238311,8
0.239088,9
0.239267,9
0.242387,9
0.240614,9
0.245211,10
0.24947,10
0.24753,10
0.246968,10
0.245083,11
0.245291,11
0.244313,11
0.241946,11
0.23956,12
0.24128,12
0.241445,12
0.244906,12
0.247138,13
0.256843,13
0.261612,13
0.265424,13
0.267307,13
0.266323,14
0.271353,14
0.270418,14
0.273455,14
0.274084,14
0.277243,15
0.278032,15
0.281006,15
0.280015,15
0.280006,15
0.277082,15
0.284011,16
0.286141,16
0.291012,16
0.289013,16
0.289006,16
0.28621,16
0.29217,17
0.293059,17
0.295029,17
0.301057,17
0.299022,17
0.304046,17
0.30308,17
0.308121,17
0.305001,17
0.308016,17
0.305099,17
0.309252,17
0.306483,17
0.306483,17
0.303108,17
0.301556,17
0.297605,17
0.30222,18
0.304199,18
0.31084,18
0.310954,18
0.314691,18
0.313043,18
0.316592,18
0.319676,18
0.317832,18
0.318002,18
0.318197,18
0.321435,18
0.317553,18
0.316999,18
0.312834,18
0.31576,18
0.312834,18
0.313809,18
0.308266,18
0.311205,18
0.317088,18
0.317088,18
0.318069,18
0.313124,18
0.314107,18
0.312566,18
0.314531,18
0.311584,18
0.314138,18
0.311183,18
0.313144,18
0.313144,18
0.314217,18
0.31225,18
0.314217,18
0.31225,18
0.31225,18
0.308318,18
0.307817,18
0.304144,18
0.305134,18
0.301175,18
0.304144,18
0.302165,18
0.303154,18
0.303154,18
0.299197,18
0.297218,19
0.293262,19
0.293089,19
0.290474,19
0.29123,19
0.290182,19
0.284942,19
0.281699,20
0.277476,20
0.272847,20
0.271594,20
0.269963,20
0.265058,20
0.262618,21
0.255935,21
0.248505,21
0.245198,21
0.238101,21
0.237296,22
0.238534,22
0.238083,22
0.237433,22
0.235704,23
0.234393,23
0.233093,23
0.23052,23
0.229755,23
0.225637,24
0.223506,24
0.215425,24
0.211862,24
0.202795,25
0.198226,25
0.193449,25
0.191005,25
0.193095,26
0.192027,26
0.193003,26
0.186005,26
0.184005,27
0.179005,27
0.181003,27
0.180009,27
0.182101,28
0.179103,28
0.18217,28
0.177261,28
0.176203,29
0.174294,29
0.17675,29
0.175038,29
0.177191,30
0.172001,30
0.170438,30
0.163097,31
0.159425,31
0.162988,31
