Path centered at: 0.00256413, 0.00256413
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.87662m
Ending at 3.59382m
Depth = 0.7172m (40%)
Layer 0 radius: 0.0331688
Layer 1 radius: 0.234971
Layer 2 radius: 0.330062
Layer 3 radius: 0.363347
Layer 4 radius: 0.39221
Layer 5 radius: 0.421911
Layer 6 radius: 0.452717
Layer 7 radius: 0.485103
0 [-2.5851, -3.8223, 2.87662]
1 [-2.58592, -3.80952, 2.87662]
2 [-2.58837, -3.79694, 2.87662]
3 [-2.59241, -3.78478, 2.87662]
4 [-2.59797, -3.77323, 2.87662]
5 [-2.60496, -3.76249, 2.87662]
6 [-2.61326, -3.75274, 2.87662]
7 [-2.62275, -3.74412, 2.87662]
8 [-2.63326, -3.73679, 2.87662]
9 [-2.64462, -3.73086, 2.87662]
10 [-2.65665, -3.72644, 2.87662]
11 [-2.66914, -3.72359, 2.87662]
12 [-2.68189, -3.72235, 2.87662]
13 [-2.6947, -3.72277, 2.87662]
14 [-2.70735, -3.72481, 2.87662]
15 [-2.71963, -3.72846, 2.87662]
16 [-2.73135, -3.73364, 2.87662]
17 [-2.74231, -3.74029, 2.87662]
18 [-2.75233, -3.74828, 2.87662]
19 [-2.76124, -3.75748, 2.87662]
20 [-2.76891, -3.76775, 2.87662]
21 [-2.77519, -3.77891, 2.87662]
22 [-2.78, -3.79079, 2.87662]
23 [-2.78325, -3.80319, 2.87662]
24 [-2.78489, -3.8159, 2.87662]
25 [-2.78489, -3.82871, 2.87662]
26 [-2.78325, -3.84142, 2.87662]
27 [-2.78, -3.85381, 2.87662]
28 [-2.77519, -3.86569, 2.87662]
29 [-2.76891, -3.87686, 2.87662]
30 [-2.76124, -3.88713, 2.87662]
31 [-2.75233, -3.89633, 2.87662]
32 [-2.74231, -3.90432, 2.87662]
33 [-2.73135, -3.91096, 2.87662]
34 [-2.71963, -3.91615, 2.87662]
35 [-2.70735, -3.9198, 2.87662]
36 [-2.6947, -3.92184, 2.87662]
37 [-2.68189, -3.92225, 2.87662]
38 [-2.66914, -3.92102, 2.87662]
39 [-2.65665, -3.91817, 2.87662]
40 [-2.64462, -3.91374, 2.87662]
41 [-2.63326, -3.90782, 2.87662]
42 [-2.62275, -3.90049, 2.87662]
43 [-2.61326, -3.89187, 2.87662]
44 [-2.60496, -3.88211, 2.87662]
45 [-2.59797, -3.87138, 2.87662]
46 [-2.59241, -3.85983, 2.87662]
47 [-2.58837, -3.84767, 2.87662]
48 [-2.58592, -3.83509, 2.87662]
49 [-2.5851, -3.8223, 2.87662]
0 [-2.45013, -3.8223, 2.97662]
1 [-2.45206, -3.79226, 2.97662]
2 [-2.45781, -3.7627, 2.97662]
3 [-2.4673, -3.73413, 2.97662]
4 [-2.48036, -3.707, 2.97662]
5 [-2.49679, -3.68176, 2.97662]
6 [-2.51631, -3.65884, 2.97662]
7 [-2.5386, -3.6386, 2.97662]
8 [-2.56329, -3.62137, 2.97662]
9 [-2.58999, -3.60744, 2.97662]
10 [-2.61824, -3.59704, 2.97662]
11 [-2.6476, -3.59034, 2.97662]
12 [-2.67757, -3.58745, 2.97662]
13 [-2.70766, -3.58842, 2.97662]
14 [-2.73738, -3.59322, 2.97662]
15 [-2.76625, -3.60179, 2.97662]
16 [-2.79378, -3.61398, 2.97662]
17 [-2.81953, -3.62959, 2.97662]
18 [-2.84307, -3.64836, 2.97662]
19 [-2.86402, -3.66999, 2.97662]
20 [-2.88202, -3.69412, 2.97662]
21 [-2.8968, -3.72035, 2.97662]
22 [-2.9081, -3.74826, 2.97662]
23 [-2.91574, -3.77739, 2.97662]
24 [-2.91959, -3.80725, 2.97662]
25 [-2.91959, -3.83736, 2.97662]
26 [-2.91574, -3.86722, 2.97662]
27 [-2.9081, -3.89634, 2.97662]
28 [-2.8968, -3.92425, 2.97662]
29 [-2.88202, -3.95049, 2.97662]
30 [-2.86402, -3.97462, 2.97662]
31 [-2.84307, -3.99625, 2.97662]
32 [-2.81953, -4.01502, 2.97662]
33 [-2.79378, -4.03063, 2.97662]
34 [-2.76625, -4.04282, 2.97662]
35 [-2.73738, -4.05138, 2.97662]
36 [-2.70766, -4.05619, 2.97662]
37 [-2.67757, -4.05715, 2.97662]
38 [-2.6476, -4.05426, 2.97662]
39 [-2.61824, -4.04756, 2.97662]
40 [-2.58999, -4.03716, 2.97662]
41 [-2.56329, -4.02324, 2.97662]
42 [-2.5386, -4.00601, 2.97662]
43 [-2.51631, -3.98577, 2.97662]
44 [-2.49679, -3.96284, 2.97662]
45 [-2.48036, -3.93761, 2.97662]
46 [-2.4673, -3.91048, 2.97662]
47 [-2.45781, -3.8819, 2.97662]
48 [-2.45206, -3.85235, 2.97662]
49 [-2.45013, -3.8223, 2.97662]
0 [-2.35504, -3.8223, 3.07662]
1 [-2.35775, -3.7801, 3.07662]
2 [-2.36583, -3.73858, 3.07662]
3 [-2.37916, -3.69844, 3.07662]
4 [-2.39751, -3.66034, 3.07662]
5 [-2.42058, -3.62489, 3.07662]
6 [-2.448, -3.59269, 3.07662]
7 [-2.47931, -3.56425, 3.07662]
8 [-2.514, -3.54005, 3.07662]
9 [-2.55149, -3.52049, 3.07662]
10 [-2.59119, -3.50588, 3.07662]
11 [-2.63242, -3.49647, 3.07662]
12 [-2.67452, -3.49241, 3.07662]
13 [-2.71679, -3.49377, 3.07662]
14 [-2.75854, -3.50052, 3.07662]
15 [-2.79909, -3.51255, 3.07662]
16 [-2.83776, -3.52967, 3.07662]
17 [-2.87393, -3.5516, 3.07662]
18 [-2.907, -3.57797, 3.07662]
19 [-2.93642, -3.60835, 3.07662]
20 [-2.96172, -3.64224, 3.07662]
21 [-2.98247, -3.6791, 3.07662]
22 [-2.99834, -3.7183, 3.07662]
23 [-3.00907, -3.75921, 3.07662]
24 [-3.01448, -3.80116, 3.07662]
25 [-3.01448, -3.84345, 3.07662]
26 [-3.00907, -3.8854, 3.07662]
27 [-2.99834, -3.92631, 3.07662]
28 [-2.98247, -3.96551, 3.07662]
29 [-2.96172, -4.00236, 3.07662]
30 [-2.93642, -4.03626, 3.07662]
31 [-2.907, -4.06664, 3.07662]
32 [-2.87393, -4.09301, 3.07662]
33 [-2.83776, -4.11494, 3.07662]
34 [-2.79909, -4.13206, 3.07662]
35 [-2.75854, -4.14409, 3.07662]
36 [-2.71679, -4.15084, 3.07662]
37 [-2.67452, -4.1522, 3.07662]
38 [-2.63242, -4.14813, 3.07662]
39 [-2.59119, -4.13872, 3.07662]
40 [-2.55149, -4.12412, 3.07662]
41 [-2.514, -4.10455, 3.07662]
42 [-2.47931, -4.08036, 3.07662]
43 [-2.448, -4.05192, 3.07662]
44 [-2.42058, -4.01972, 3.07662]
45 [-2.39751, -3.98427, 3.07662]
46 [-2.37916, -3.94616, 3.07662]
47 [-2.36583, -3.90602, 3.07662]
48 [-2.35775, -3.86451, 3.07662]
49 [-2.35504, -3.8223, 3.07662]
0 [-2.32175, -3.8223, 3.17662]
1 [-2.32473, -3.77584, 3.17662]
2 [-2.33363, -3.73014, 3.17662]
3 [-2.34831, -3.68595, 3.17662]
4 [-2.36851, -3.644, 3.17662]
5 [-2.39391, -3.60498, 3.17662]
6 [-2.42409, -3.56953, 3.17662]
7 [-2.45855, -3.53823, 3.17662]
8 [-2.49674, -3.51159, 3.17662]
9 [-2.53802, -3.49005, 3.17662]
10 [-2.58172, -3.47397, 3.17662]
11 [-2.62711, -3.46361, 3.17662]
12 [-2.67345, -3.45914, 3.17662]
13 [-2.71999, -3.46064, 3.17662]
14 [-2.76595, -3.46807, 3.17662]
15 [-2.81059, -3.48131, 3.17662]
16 [-2.85316, -3.50016, 3.17662]
17 [-2.89297, -3.5243, 3.17662]
18 [-2.92938, -3.55333, 3.17662]
19 [-2.96177, -3.58677, 3.17662]
20 [-2.98961, -3.62408, 3.17662]
21 [-3.01246, -3.66465, 3.17662]
22 [-3.02993, -3.70781, 3.17662]
23 [-3.04174, -3.75285, 3.17662]
24 [-3.0477, -3.79902, 3.17662]
25 [-3.0477, -3.84558, 3.17662]
26 [-3.04174, -3.89176, 3.17662]
27 [-3.02993, -3.9368, 3.17662]
28 [-3.01246, -3.97995, 3.17662]
29 [-2.98961, -4.02052, 3.17662]
30 [-2.96177, -4.05784, 3.17662]
31 [-2.92938, -4.09128, 3.17662]
32 [-2.89297, -4.12031, 3.17662]
33 [-2.85316, -4.14445, 3.17662]
34 [-2.81059, -4.16329, 3.17662]
35 [-2.76595, -4.17654, 3.17662]
36 [-2.71999, -4.18397, 3.17662]
37 [-2.67345, -4.18546, 3.17662]
38 [-2.62711, -4.18099, 3.17662]
39 [-2.58172, -4.17063, 3.17662]
40 [-2.53802, -4.15455, 3.17662]
41 [-2.49674, -4.13302, 3.17662]
42 [-2.45855, -4.10638, 3.17662]
43 [-2.42409, -4.07508, 3.17662]
44 [-2.39391, -4.03962, 3.17662]
45 [-2.36851, -4.0006, 3.17662]
46 [-2.34831, -3.95866, 3.17662]
47 [-2.33363, -3.91447, 3.17662]
48 [-2.32473, -3.86877, 3.17662]
49 [-2.32175, -3.8223, 3.17662]
0 [-2.29289, -3.8223, 3.27662]
1 [-2.29611, -3.77215, 3.27662]
2 [-2.30572, -3.72282, 3.27662]
3 [-2.32155, -3.67512, 3.27662]
4 [-2.34336, -3.62984, 3.27662]
5 [-2.37078, -3.58772, 3.27662]
6 [-2.40335, -3.54945, 3.27662]
7 [-2.44056, -3.51566, 3.27662]
