Path centered at: 0.0025104, 0.0025104
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.81677m
Ending at 3.50259m
Depth = 0.685828m (40%)
Layer 0 radius: 0.177417
Layer 1 radius: 0.380322
Layer 2 radius: 0.472772
Layer 3 radius: 0.493627
Layer 4 radius: 0.508873
Layer 5 radius: 0.524134
Layer 6 radius: 0.528918
0 [-2.50773, -3.72229, 2.81677]
1 [-2.50919, -3.6996, 2.81677]
2 [-2.51354, -3.67729, 2.81677]
3 [-2.5207, -3.65571, 2.81677]
4 [-2.53057, -3.63523, 2.81677]
5 [-2.54297, -3.61617, 2.81677]
6 [-2.5577, -3.59886, 2.81677]
7 [-2.57453, -3.58358, 2.81677]
8 [-2.59318, -3.57057, 2.81677]
9 [-2.61334, -3.56006, 2.81677]
10 [-2.63467, -3.5522, 2.81677]
11 [-2.65684, -3.54715, 2.81677]
12 [-2.67947, -3.54496, 2.81677]
13 [-2.70219, -3.54569, 2.81677]
14 [-2.72463, -3.54932, 2.81677]
15 [-2.74643, -3.55579, 2.81677]
16 [-2.76721, -3.56499, 2.81677]
17 [-2.78665, -3.57678, 2.81677]
18 [-2.80443, -3.59095, 2.81677]
19 [-2.82024, -3.60728, 2.81677]
20 [-2.83384, -3.6255, 2.81677]
21 [-2.845, -3.64531, 2.81677]
22 [-2.85353, -3.66638, 2.81677]
23 [-2.8593, -3.68837, 2.81677]
24 [-2.8622, -3.71092, 2.81677]
25 [-2.8622, -3.73365, 2.81677]
26 [-2.8593, -3.7562, 2.81677]
27 [-2.85353, -3.77819, 2.81677]
28 [-2.845, -3.79927, 2.81677]
29 [-2.83384, -3.81907, 2.81677]
30 [-2.82024, -3.83729, 2.81677]
31 [-2.80443, -3.85363, 2.81677]
32 [-2.78665, -3.8678, 2.81677]
33 [-2.76721, -3.87959, 2.81677]
34 [-2.74643, -3.88879, 2.81677]
35 [-2.72463, -3.89526, 2.81677]
36 [-2.70219, -3.89888, 2.81677]
37 [-2.67947, -3.89961, 2.81677]
38 [-2.65684, -3.89743, 2.81677]
39 [-2.63467, -3.89237, 2.81677]
40 [-2.61334, -3.88452, 2.81677]
41 [-2.59318, -3.874, 2.81677]
42 [-2.57453, -3.861, 2.81677]
43 [-2.5577, -3.84571, 2.81677]
44 [-2.54297, -3.8284, 2.81677]
45 [-2.53057, -3.80935, 2.81677]
46 [-2.5207, -3.78887, 2.81677]
47 [-2.51354, -3.76729, 2.81677]
48 [-2.50919, -3.74498, 2.81677]
49 [-2.50773, -3.72229, 2.81677]
0 [-2.30483, -3.72229, 2.91677]
1 [-2.30795, -3.67365, 2.91677]
2 [-2.31727, -3.62582, 2.91677]
3 [-2.33263, -3.57957, 2.91677]
4 [-2.35377, -3.53566, 2.91677]
5 [-2.38036, -3.49481, 2.91677]
6 [-2.41195, -3.4577, 2.91677]
7 [-2.44802, -3.42494, 2.91677]
8 [-2.488, -3.39706, 2.91677]
9 [-2.5312, -3.37452, 2.91677]
10 [-2.57694, -3.35769, 2.91677]
11 [-2.62445, -3.34684, 2.91677]
12 [-2.67296, -3.34216, 2.91677]
13 [-2.72167, -3.34372, 2.91677]
14 [-2.76978, -3.3515, 2.91677]
15 [-2.8165, -3.36537, 2.91677]
16 [-2.86106, -3.3851, 2.91677]
17 [-2.90274, -3.41036, 2.91677]
18 [-2.94084, -3.44074, 2.91677]
19 [-2.97475, -3.47575, 2.91677]
20 [-3.00389, -3.51481, 2.91677]
21 [-3.02781, -3.55727, 2.91677]
22 [-3.0461, -3.60245, 2.91677]
23 [-3.05846, -3.64959, 2.91677]
24 [-3.06469, -3.69792, 2.91677]
25 [-3.06469, -3.74666, 2.91677]
26 [-3.05846, -3.79499, 2.91677]
27 [-3.0461, -3.84213, 2.91677]
28 [-3.02781, -3.8873, 2.91677]
29 [-3.00389, -3.92977, 2.91677]
30 [-2.97475, -3.96882, 2.91677]
31 [-2.94084, -4.00383, 2.91677]
32 [-2.90274, -4.03422, 2.91677]
33 [-2.86106, -4.05948, 2.91677]
34 [-2.8165, -4.07921, 2.91677]
35 [-2.76978, -4.09307, 2.91677]
36 [-2.72167, -4.10085, 2.91677]
37 [-2.67296, -4.10241, 2.91677]
38 [-2.62445, -4.09773, 2.91677]
39 [-2.57694, -4.08689, 2.91677]
40 [-2.5312, -4.07006, 2.91677]
41 [-2.488, -4.04752, 2.91677]
42 [-2.44802, -4.01964, 2.91677]
43 [-2.41195, -3.98687, 2.91677]
44 [-2.38036, -3.94976, 2.91677]
45 [-2.35377, -3.90892, 2.91677]
46 [-2.33262, -3.86501, 2.91677]
47 [-2.31727, -3.81876, 2.91677]
48 [-2.30795, -3.77092, 2.91677]
49 [-2.30483, -3.72229, 2.91677]
0 [-2.21238, -3.72229, 3.01677]
1 [-2.21626, -3.66183, 3.01677]
2 [-2.22784, -3.60237, 3.01677]
3 [-2.24693, -3.54487, 3.01677]
4 [-2.27322, -3.49029, 3.01677]
5 [-2.30627, -3.43952, 3.01677]
6 [-2.34554, -3.39339, 3.01677]
7 [-2.39038, -3.35266, 3.01677]
8 [-2.44007, -3.318, 3.01677]
9 [-2.49378, -3.28998, 3.01677]
10 [-2.55064, -3.26906, 3.01677]
11 [-2.6097, -3.25558, 3.01677]
12 [-2.67, -3.24976, 3.01677]
13 [-2.73055, -3.2517, 3.01677]
14 [-2.79035, -3.26137, 3.01677]
15 [-2.84843, -3.27861, 3.01677]
16 [-2.90383, -3.30313, 3.01677]
17 [-2.95563, -3.33453, 3.01677]
18 [-3.003, -3.37231, 3.01677]
19 [-3.04514, -3.41582, 3.01677]
20 [-3.08138, -3.46437, 3.01677]
21 [-3.1111, -3.51716, 3.01677]
22 [-3.13384, -3.57331, 3.01677]
23 [-3.1492, -3.63191, 3.01677]
24 [-3.15695, -3.692, 3.01677]
25 [-3.15695, -3.75258, 3.01677]
26 [-3.1492, -3.81266, 3.01677]
27 [-3.13384, -3.87126, 3.01677]
28 [-3.1111, -3.92742, 3.01677]
29 [-3.08138, -3.9802, 3.01677]
30 [-3.04514, -4.02875, 3.01677]
31 [-3.003, -4.07227, 3.01677]
32 [-2.95563, -4.11004, 3.01677]
33 [-2.90383, -4.14145, 3.01677]
34 [-2.84843, -4.16597, 3.01677]
35 [-2.79035, -4.18321, 3.01677]
36 [-2.73055, -4.19287, 3.01677]
37 [-2.67, -4.19482, 3.01677]
38 [-2.6097, -4.189, 3.01677]
39 [-2.55063, -4.17552, 3.01677]
40 [-2.49378, -4.1546, 3.01677]
41 [-2.44007, -4.12657, 3.01677]
42 [-2.39038, -4.09192, 3.01677]
43 [-2.34554, -4.05119, 3.01677]
44 [-2.30627, -4.00506, 3.01677]
45 [-2.27322, -3.95429, 3.01677]
46 [-2.24693, -3.8997, 3.01677]
47 [-2.22784, -3.84221, 3.01677]
48 [-2.21626, -3.78274, 3.01677]
49 [-2.21238, -3.72229, 3.01677]
50 [-2.23445, -3.83801, 3.01677]
51 [-2.28393, -3.94286, 3.01677]
52 [-2.35682, -4.03061, 3.01677]
53 [-2.44781, -4.09628, 3.01677]
54 [-2.55058, -4.13647, 3.01677]
55 [-2.65828, -4.14948, 3.01677]
56 [-2.76396, -4.13542, 3.01677]
57 [-2.86105, -4.0961, 3.01677]
58 [-2.94374, -4.03486, 3.01677]
59 [-3.00732, -3.95635, 3.01677]
60 [-3.04847, -3.86614, 3.01677]
61 [-3.06544, -3.77033, 3.01677]
62 [-3.05804, -3.67518, 3.01677]
63 [-3.02768, -3.58667, 3.01677]
64 [-2.97716, -3.51013, 3.01677]
65 [-2.91047, -3.44992, 3.01677]
66 [-2.83248, -3.40919, 3.01677]
67 [-2.74859, -3.38971, 3.01677]
68 [-2.66436, -3.39182, 3.01677]
69 [-2.58513, -3.41447, 3.01677]
70 [-2.51572, -3.45531, 3.01677]
71 [-2.46008, -3.51093, 3.01677]
72 [-2.42112, -3.57714, 3.01677]
73 [-2.40054, -3.64921, 3.01677]
74 [-2.39877, -3.72229, 3.01677]
75 [-2.41498, -3.79166, 3.01677]
76 [-2.44726, -3.85307, 3.01677]
77 [-2.49269, -3.90302, 3.01677]
78 [-2.54768, -3.93891, 3.01677]
79 [-2.60817, -3.9592, 3.01677]
80 [-2.66998, -3.96346, 3.01677]
81 [-2.72904, -3.95234, 3.01677]
82 [-2.78169, -3.92745, 3.01677]
83 [-2.82493, -3.89125, 3.01677]
84 [-2.85653, -3.8468, 3.01677]
85 [-2.87518, -3.79752, 3.01677]
86 [-2.88052, -3.74697, 3.01677]
87 [-2.87312, -3.69854, 3.01677]
88 [-2.85438, -3.65529, 3.01677]
89 [-2.82637, -3.61969, 3.01677]
90 [-2.79166, -3.59354, 3.01677]
91 [-2.75312, -3.57784, 3.01677]
92 [-2.71367, -3.5728, 3.01677]
93 [-2.67606, -3.57784, 3.01677]
94 [-2.64273, -3.59173, 3.01677]
95 [-2.61559, -3.61268, 3.01677]
96 [-2.59595, -3.63852, 3.01677]
97 [-2.58445, -3.66693, 3.01677]
98 [-2.58107, -3.69556, 3.01677]
99 [-2.58515, -3.72229, 3.01677]
0 [-2.19152, -3.72229, 3.11677]
1 [-2.19558, -3.65916, 3.11677]
2 [-2.20767, -3.59708, 3.11677]
3 [-2.2276, -3.53705, 3.11677]
4 [-2.25504, -3.48006, 3.11677]
5 [-2.28955, -3.42704, 3.11677]
6 [-2.33055, -3.37888, 3.11677]
7 [-2.37738, -3.33635, 3.11677]
8 [-2.42926, -3.30017, 3.11677]
