x,y,z
-2.50647,-3.74703,2.192
-2.51402,-3.76927,2.19
-2.52912,-3.79151,2.186
-2.54422,-3.81375,2.179
-2.55932,-3.8471,2.171
-2.56687,-3.86934,2.163
-2.58197,-3.9027,2.157
-2.59707,-3.93605,2.153
-2.61216,-3.95829,2.153
-2.63481,-3.98053,2.153
-2.65746,-3.99165,2.155
-2.68766,-4.00277,2.155
-2.71786,-4.00277,2.154
-2.74806,-3.99165,2.152
-2.78581,-3.98053,2.154
-2.80845,-3.96941,2.154
-2.83865,-3.94717,2.154
-2.85375,-3.92493,2.153
-2.8764,-3.9027,2.154
-2.8915,-3.88046,2.156
-2.9066,-3.8471,2.156
-2.91415,-3.82487,2.155
-2.91415,-3.79151,2.154
-2.9217,-3.75815,2.155
-2.91415,-3.7248,2.154
-2.91415,-3.68032,2.152
-2.91415,-3.65808,2.151
-2.89905,-3.62473,2.151
-2.8915,-3.59137,2.151
-2.86885,-3.56913,2.152
-2.85375,-3.55801,2.154
-2.8311,-3.5469,2.155
-2.80845,-3.53578,2.152
-2.79336,-3.53578,2.147
-2.77071,-3.53578,2.145
-2.74806,-3.53578,2.142
-2.72541,-3.5469,2.137
-2.70276,-3.5469,2.131
-2.67256,-3.55801,2.124
-2.64991,-3.55801,2.119
-2.62726,-3.56913,2.114
-2.59707,-3.58025,2.11
-2.57442,-3.59137,2.108
-2.54422,-3.60249,2.108
-2.52157,-3.62473,2.111
-2.49892,-3.64697,2.114
-2.48382,-3.6692,2.115
-2.46872,-3.70256,2.112
-2.45362,-3.7248,2.102
-2.44607,-3.75815,2.088
-2.43097,-3.78039,2.06
-2.42342,-3.80263,2.02
-2.40078,-3.82487,1.982
-2.38568,-3.82487,1.951
-2.37058,-3.82487,1.934
-2.34793,-3.82487,1.911
-2.33283,-3.8471,1.887
-2.31773,-3.85822,1.863
-2.30263,-3.88046,1.847
-2.29508,-3.91382,1.833
-2.28753,-3.93605,1.829
-2.29508,-3.95829,1.83
-2.30263,-3.98053,1.833
-2.31773,-4.00277,1.837
-2.33283,-4.025,1.839
-2.35548,-4.04724,1.838
-2.37058,-4.05836,1.838
-2.39323,-4.0806,1.836
-2.40833,-4.09172,1.835
-2.43097,-4.10284,1.833
-2.45362,-4.10284,1.835
-2.48382,-4.11395,1.835
-2.50647,-4.11395,1.837
-2.53667,-4.12507,1.838
-2.56687,-4.13619,1.841
-2.60462,-4.13619,1.843
-2.63481,-4.13619,1.849
-2.66501,-4.14731,1.852
-2.70276,-4.14731,1.852
-2.73296,-4.14731,1.854
-2.77071,-4.14731,1.851
-2.80091,-4.14731,1.846
-2.8311,-4.14731,1.844
-2.8613,-4.14731,1.839
-2.8915,-4.13619,1.838
-2.9217,-4.12507,1.839
-2.94435,-4.11395,1.841
-2.967,-4.09172,1.845
-2.98965,-4.0806,1.849
-3.01229,-4.05836,1.852
-3.02739,-4.03612,1.853
-3.05004,-4.01388,1.852
-3.05759,-3.99165,1.854
-3.06514,-3.95829,1.857
-3.07269,-3.92493,1.86
-3.08024,-3.9027,1.865
-3.08024,-3.86934,1.868
-3.08779,-3.83598,1.868
-3.08779,-3.80263,1.867
-3.08779,-3.76927,1.866
-3.08779,-3.74703,1.867
-3.08779,-3.70256,1.872
-3.08024,-3.6692,1.874
-3.08024,-3.63585,1.872
-3.06514,-3.59137,1.869
-3.05759,-3.55801,1.868
-3.05004,-3.52466,1.868
-3.03494,-3.4913,1.868
-3.01984,-3.46906,1.867
-3.00474,-3.44683,1.868
-2.9821,-3.42459,1.872
-2.9519,-3.40235,1.879
-2.9217,-3.38011,1.882
-2.8915,-3.36899,1.882
-2.8613,-3.34676,1.882
-2.83865,-3.33564,1.883
-2.8009,-3.32452,1.882
-2.77071,-3.3134,1.881
-2.74051,-3.30228,1.88
-2.70276,-3.30228,1.884
-2.67256,-3.30228,1.891
-2.63481,-3.30228,1.897
-2.60461,-3.3134,1.902
-2.58197,-3.3134,1.904
-2.54422,-3.33564,1.903
-2.52157,-3.34676,1.901
-2.49137,-3.35788,1.896
-2.46117,-3.369,1.895
-2.43097,-3.38011,1.899
-2.40078,-3.40235,1.902
-2.37058,-3.41347,1.906
-2.34038,-3.43571,1.911
-2.31773,-3.46906,1.916
-2.29508,-3.4913,1.921
-2.27243,-3.51354,1.928
-2.25733,-3.5469,1.931
-2.24978,-3.56913,1.935
-2.23468,-3.60249,1.939
-2.22713,-3.63585,1.948
-2.21959,-3.6692,1.952
-2.21959,-3.70256,1.955
-2.21204,-3.73592,1.955
-2.21204,-3.76927,1.953
-2.21204,-3.80263,1.947
-2.21204,-3.83598,1.942
-2.21959,-3.86934,1.937
-2.21204,-3.9027,1.935
-2.21959,-3.93605,1.934
-2.22713,-3.95829,1.932
-2.24223,-3.98053,1.929
-2.25733,-4.00277,1.926
-2.27243,-4.025,1.929
-2.28753,-4.04724,1.931
-2.31018,-4.05836,1.93
-2.32528,-4.0806,1.928
-2.34793,-4.09172,1.925
-2.37058,-4.10284,1.925
-2.40078,-4.10284,1.919
-2.43097,-4.11395,1.909
-2.45362,-4.11395,1.901
-2.48382,-4.12507,1.896
-2.51402,-4.12507,1.894
-2.53667,-4.13619,1.892
-2.55932,-4.13619,1.889
-2.58952,-4.14731,1.886
-2.61971,-4.15843,1.885
-2.64236,-4.15843,1.885
-2.67256,-4.16955,1.884
-2.71031,-4.16955,1.883
-2.74051,-4.16955,1.881
-2.77826,-4.15843,1.875
-2.80845,-4.15843,1.866
-2.83865,-4.14731,1.858
-2.86885,-4.13619,1.852
-2.9066,-4.11395,1.85
-2.92925,-4.09172,1.846
-2.95945,-4.0806,1.847
-2.97455,-4.04724,1.848
-2.99719,-4.025,1.852
-3.01229,-3.99165,1.854
-3.03494,-3.96941,1.854
-3.05004,-3.94717,1.847
-3.06514,-3.92493,1.841
-3.08779,-3.89158,1.83
-3.09534,-3.86934,1.825
-3.11044,-3.8471,1.82
-3.11799,-3.82487,1.82
-3.11799,-3.79151,1.825
-3.12554,-3.76927,1.826
-3.12554,-3.74703,1.828
-3.12554,-3.7248,1.832
-3.12554,-3.70256,1.831
-3.12554,-3.68032,1.83
-3.12554,-3.65808,1.83
-3.11799,-3.64696,1.831
-3.10289,-3.62473,1.835
-3.09534,-3.60249,1.837
-3.08024,-3.59137,1.842
-3.06514,-3.58025,1.85
-3.05004,-3.56913,1.854
-3.03494,-3.5469,1.856
-3.01984,-3.53578,1.857
-3.00474,-3.52466,1.855
-2.98964,-3.51354,1.854
-2.967,-3.50242,1.852
-2.9519,-3.4913,1.854
-2.92925,-3.48018,1.859
-2.9066,-3.46906,1.863
-2.8915,-3.45795,1.864
-2.86885,-3.44683,1.866
-2.83865,-3.42459,1.868
-2.816,-3.41347,1.871
-2.78581,-3.41347,1.873
-2.75561,-3.40235,1.873
-2.73296,-3.40235,1.869
-2.71031,-3.39123,1.867
-2.68766,-3.39123,1.864
-2.66501,-3.40235,1.863
-2.64236,-3.40235,1.861
-2.61971,-3.41347,1.861
-2.60461,-3.41347,1.862
-2.58197,-3.42459,1.863
-2.56687,-3.43571,1.862
-2.55177,-3.44683,1.86
-2.53667,-3.46906,1.859
-2.52157,-3.48018,1.861
-2.50647,-3.4913,1.865
-2.49137,-3.50242,1.867
-2.48382,-3.51354,1.869
-2.47627,-3.53578,1.869
-2.46117,-3.55801,1.867
-2.45362,-3.56913,1.864
-2.43852,-3.59137,1.861
-2.42342,-3.61361,1.859
-2.41587,-3.63585,1.858
-2.40078,-3.65808,1.854
-2.39323,-3.68032,1.849
-2.37813,-3.71368,1.846
-2.37058,-3.73592,1.844
-2.37058,-3.75815,1.843
-2.37813,-3.78039,1.84
-2.37813,-3.80263,1.839
-2.38568,-3.82487,1.841
-2.39323,-3.8471,1.845
-2.40078,-3.88046,1.845
-2.40833,-3.9027,1.841
-2.42342,-3.92493,1.829
-2.43852,-3.94717,1.816
-2.46117,-3.96941,1.808
-2.48382,-3.98053,1.806
-2.50647,-4.00277,1.809
-2.52912,-4.01389,1.816
-2.55177,-4.025,1.823
-2.57442,-4.03612,1.827
-2.59707,-4.04724,1.831
-2.62726,-4.04724,1.833
-2.65746,-4.04724,1.833
-2.68766,-4.05836,1.833
-2.71786,-4.05836,1.836
-2.74806,-4.04724,1.837
-2.77071,-4.04724,1.837
-2.80091,-4.03612,1.833
-2.82355,-4.025,1.834
-2.8462,-4.01389,1.838
-2.86885,-3.99165,1.84
-2.88395,-3.96941,1.842
-2.8915,-3.94717,1.842
-2.9066,-3.92493,1.841
-2.91415,-3.9027,1.842
-2.9217,-3.86934,1.842
-2.92925,-3.8471,1.843
-2.92925,-3.81375,1.842
-2.92925,-3.79151,1.842
-2.92925,-3.75815,1.844
-2.92925,-3.73592,1.841
-2.9217,-3.70256,1.836
-2.91415,-3.68032,1.833
-2.89905,-3.65808,1.831
-2.8915,-3.62473,1.829
-2.8764,-3.60249,1.828
-2.85375,-3.58025,1.833
-2.82355,-3.55801,1.835
-2.8009,-3.5469,1.836
-2.76316,-3.52466,1.837
-2.73296,-3.51354,1.836
-2.69521,-3.51354,1.838
-2.65746,-3.51354,1.845
-2.62726,-3.51354,1.851
-2.58952,-3.52466,1.853
-2.55932,-3.53578,1.855
-2.53667,-3.55801,1.858
-2.52157,-3.58025,1.861
-2.49892,-3.60249,1.863
-2.48382,-3.62473,1.861
-2.46872,-3.64696,1.851
-2.46117,-3.68032,1.832
-2.44607,-3.71368,1.813
-2.43852,-3.73592,1.795
-2.42342,-3.76927,1.778
-2.40833,-3.79151,1.762
-2.38568,-3.81375,1.755
-2.37058,-3.81375,1.759
-2.34793,-3.81375,1.769
-2.32528,-3.81375,1.779
-2.31018,-3.80263,1.778
-2.29508,-3.79151,1.755
-2.27243,-3.80263,1.724
-2.25733,-3.81375,1.697
-2.24223,-3.83598,1.671
-2.22713,-3.85822,1.651
-2.21958,-3.88046,1.635
-2.21204,-3.9027,1.622
-2.21204,-3.93605,1.616
-2.20449,-3.95829,1.614
-2.21204,-3.99165,1.614
-2.21959,-4.01389,1.615
-2.23468,-4.04724,1.617
-2.24223,-4.06948,1.622
-2.25733,-4.10284,1.627
-2.27243,-4.12507,1.634
-2.28753,-4.14731,1.638
-2.30263,-4.15843,1.642
-2.32528,-4.18067,1.648
-2.34793,-4.19179,1.655
-2.37058,-4.2029,1.662
-2.40078,-4.2029,1.668
-2.43097,-4.2029,1.671
-2.46117,-4.2029,1.671
-2.48382,-4.21402,1.671
-2.51402,-4.2029,1.676
-2.54422,-4.21402,1.68
-2.56687,-4.21402,1.683
-2.59707,-4.21402,1.678
-2.62726,-4.21402,1.671
-2.65746,-4.21402,1.664
-2.68766,-4.21402,1.662
-2.71786,-4.21402,1.66
-2.75561,-4.21402,1.661
-2.80091,-4.22514,1.661
-2.83865,-4.22514,1.662
-2.86885,-4.22514,1.661
-2.9066,-4.21402,1.659
-2.9368,-4.21402,1.66
-2.97455,-4.2029,1.666
-3.00474,-4.19179,1.67
-3.02739,-4.18067,1.67
-3.05004,-4.15843,1.669
-3.07269,-4.13619,1.665
-3.09534,-4.12507,1.662
-3.11044,-4.10284,1.657
-3.12554,-4.0806,1.657
-3.14064,-4.04724,1.66
-3.14819,-4.025,1.665
-3.15574,-3.99165,1.673
-3.16329,-3.96941,1.677
-3.16329,-3.93605,1.68
-3.16329,-3.9027,1.679
-3.17084,-3.86934,1.678
-3.17084,-3.83598,1.674
-3.17839,-3.80263,1.666
-3.17839,-3.78039,1.659
-3.18593,-3.74703,1.655
-3.18593,-3.71368,1.652
-3.19348,-3.68032,1.652
-3.19348,-3.65808,1.653
-3.19348,-3.62473,1.651
-3.18593,-3.60249,1.648
-3.17084,-3.56913,1.644
-3.16329,-3.55801,1.642
-3.14819,-3.52466,1.642
-3.14064,-3.50242,1.645
-3.12554,-3.48018,1.646
-3.11044,-3.45794,1.646
-3.09534,-3.43571,1.646
-3.07269,-3.41347,1.643
-3.05004,-3.40235,1.642
-3.02739,-3.39123,1.64
-2.99719,-3.38011,1.636
-2.967,-3.36899,1.636
-2.94435,-3.36899,1.638
-2.91415,-3.35788,1.641
-2.8915,-3.35788,1.642
-2.8613,-3.34676,1.64
-2.83865,-3.33564,1.635
-2.80845,-3.3134,1.631
-2.77826,-3.30228,1.628
-2.74806,-3.29116,1.626
-2.71031,-3.26893,1.625
-2.68011,-3.25781,1.628
-2.64236,-3.24669,1.635
-2.60461,-3.23557,1.642
-2.56687,-3.23557,1.649
-2.52912,-3.24669,1.65
-2.49137,-3.24669,1.648
-2.46117,-3.25781,1.644
-2.42342,-3.26893,1.641
-2.40078,-3.28004,1.641
-2.37058,-3.30228,1.641
-2.34793,-3.3134,1.642
-2.32528,-3.33564,1.644
-2.30263,-3.35788,1.643
-2.28753,-3.36899,1.643
-2.27243,-3.39123,1.643
-2.24978,-3.41347,1.647
-2.23468,-3.43571,1.653
-2.21958,-3.45795,1.658
-2.21204,-3.48018,1.663
-2.20449,-3.50242,1.665
-2.19694,-3.52466,1.664
-2.19694,-3.55801,1.663
-2.18939,-3.58025,1.66
-2.18939,-3.61361,1.657
-2.18939,-3.63585,1.654
-2.18939,-3.6692,1.651
-2.18939,-3.70256,1.649
-2.18939,-3.7248,1.645
-2.18939,-3.75815,1.643
-2.18939,-3.79151,1.642
-2.18939,-3.82487,1.643
-2.19694,-3.85822,1.644
-2.19694,-3.89158,1.643
-2.20449,-3.91382,1.642
-2.20449,-3.94717,1.641
-2.21959,-3.96941,1.639
-2.22713,-4.00277,1.637
-2.24223,-4.025,1.633
-2.26488,-4.04724,1.626
-2.28753,-4.05836,1.624
-2.31018,-4.0806,1.625
-2.32528,-4.09172,1.623
-2.34793,-4.10284,1.619
-2.37058,-4.12507,1.62
-2.40078,-4.13619,1.623
-2.42342,-4.14731,1.628
-2.45362,-4.15843,1.632
-2.48382,-4.16955,1.636
-2.52157,-4.18067,1.638
-2.55177,-4.19179,1.636
-2.58952,-4.2029,1.635
-2.61971,-4.2029,1.634
-2.65746,-4.21402,1.633
-2.68766,-4.21402,1.632
-2.72541,-4.21402,1.631
-2.75561,-4.2029,1.63
-2.78581,-4.2029,1.63
-2.816,-4.19179,1.629
-2.85375,-4.19179,1.626
-2.88395,-4.18067,1.624
-2.91415,-4.16955,1.623
-2.9368,-4.14731,1.623
-2.95945,-4.12507,1.624
-2.9821,-4.10284,1.625
-2.99719,-4.0806,1.622
-3.00474,-4.05836,1.617
-3.02739,-4.025,1.615
-3.04249,-4.00277,1.614
-3.05759,-3.98053,1.616
-3.07269,-3.94717,1.618
-3.08779,-3.91382,1.621
-3.09534,-3.88046,1.622
-3.10289,-3.8471,1.623
-3.10289,-3.81375,1.623
-3.10289,-3.76927,1.624
-3.10289,-3.73591,1.624
-3.09534,-3.70256,1.626
-3.08779,-3.6692,1.631
-3.08024,-3.63585,1.635
-3.07269,-3.60249,1.637
-3.05759,-3.56913,1.641
-3.04249,-3.53578,1.646
-3.02739,-3.50242,1.647
-3.00474,-3.48018,1.645
-2.98964,-3.45795,1.642
-2.967,-3.43571,1.639
-2.9368,-3.42459,1.636
-2.9066,-3.40235,1.639
-2.8764,-3.39123,1.648
-2.83865,-3.38011,1.653
-2.80845,-3.36899,1.657
-2.77826,-3.35788,1.662
-2.74806,-3.35788,1.661
-2.71786,-3.35788,1.663
-2.69521,-3.35788,1.664
-2.66501,-3.36899,1.662
-2.63481,-3.38011,1.661
-2.61216,-3.39123,1.662
-2.58197,-3.40235,1.665
-2.55177,-3.41347,1.668
-2.52912,-3.43571,1.671
-2.49892,-3.44683,1.672
-2.46872,-3.46906,1.671
-2.44607,-3.48018,1.671
-2.41587,-3.50242,1.671
-2.39323,-3.51354,1.677
-2.37058,-3.5469,1.681
-2.35548,-3.56913,1.684
-2.34038,-3.59137,1.683
-2.33283,-3.61361,1.682
-2.32528,-3.63585,1.682
-2.31773,-3.6692,1.685
-2.31773,-3.70256,1.685
-2.31773,-3.7248,1.688
-2.31773,-3.75815,1.688
-2.31773,-3.78039,1.689
-2.31773,-3.81375,1.692
-2.32528,-3.83598,1.703
-2.33283,-3.85822,1.709
-2.34038,-3.88046,1.708
-2.34793,-3.9027,1.712
-2.36303,-3.92493,1.712
-2.37813,-3.94717,1.709
-2.40078,-3.96941,1.706
-2.42342,-3.98053,1.701
-2.44607,-4.00277,1.694
-2.46872,-4.01389,1.689
-2.49137,-4.025,1.69
-2.52157,-4.03612,1.69
-2.54422,-4.04724,1.69
-2.57442,-4.05836,1.695
-2.60462,-4.05836,1.702
-2.63481,-4.06948,1.704
-2.66501,-4.0806,1.702
-2.70276,-4.0806,1.7
-2.74051,-4.0806,1.697
-2.77826,-4.06948,1.69
-2.80845,-4.06948,1.686
-2.8462,-4.05836,1.683
-2.8764,-4.04724,1.682
-2.89905,-4.03612,1.68
-2.92925,-4.01388,1.682
-2.94435,-3.99165,1.684
-2.967,-3.96941,1.687
-2.97455,-3.94717,1.688
-2.98965,-3.92493,1.69
-2.99719,-3.89158,1.69
-2.99719,-3.86934,1.692
-2.99719,-3.8471,1.695
-2.99719,-3.82487,1.699
-2.99719,-3.80263,1.697
-2.98965,-3.76927,1.693
-2.98965,-3.74703,1.692
-2.9821,-3.71368,1.691
-2.97455,-3.69144,1.691
-2.967,-3.65808,1.695
-2.9519,-3.63585,1.697
-2.9368,-3.61361,1.701
-2.9217,-3.59137,1.701
-2.89905,-3.56913,1.702
-2.88395,-3.55801,1.7
-2.8613,-3.5469,1.698
-2.8311,-3.53578,1.695
-2.80845,-3.52466,1.696
-2.77826,-3.51354,1.695
-2.74806,-3.50242,1.695
-2.71786,-3.50242,1.695
-2.68766,-3.50242,1.697
-2.66501,-3.50242,1.695
-2.63481,-3.51354,1.693
-2.60461,-3.52466,1.691
-2.58197,-3.52466,1.688
-2.55177,-3.53578,1.685
-2.53667,-3.5469,1.683
-2.51402,-3.56913,1.695
