dist_err,waypoint_idx
0.492643,1
0.487514,1
0.5053,1
0.517414,1
0.53587,1
0.537257,1
0.560316,1
0.563467,1
0.58624,1
0.595774,1
0.611986,1
0.618358,1
0.635719,1
0.639337,1
0.664565,1
0.698204,1
0.701108,1
0.723778,1
0.722471,1
0.729588,1
0.723047,1
0.722578,1
0.713773,1
0.714365,1
0.702436,1
0.700369,1
0.684223,1
0.682143,1
0.673403,1
0.670185,1
0.647555,1
0.644917,1
0.631821,1
0.61817,1
0.625178,1
0.615956,1
0.604636,1
0.59463,1
0.572291,1
0.575804,1
0.557155,1
0.54328,1
0.528353,1
0.509588,1
0.489057,1
0.467083,1
0.449477,1
0.429801,1
0.414849,1
0.401944,1
0.383177,1
0.441603,2
0.454464,2
0.463607,2
0.468605,2
0.487144,2
0.493376,2
0.515489,2
0.52311,2
0.536316,2
0.543418,2
0.550004,2
0.572605,2
0.578571,2
0.584319,2
0.585308,2
0.589548,2
0.590789,2
0.591398,2
0.586251,2
0.582009,2
0.594458,2
0.59824,2
0.60907,2
0.604828,2
0.609385,2
0.592234,2
0.594051,2
0.584103,2
0.5836,2
0.571386,2
0.571899,2
0.557292,2
0.558378,2
0.541205,2
0.542068,2
0.521143,2
0.524853,2
0.514562,2
0.514239,2
0.501637,2
0.494089,2
0.486062,2
0.478729,2
0.461387,2
0.457274,2
0.442868,2
0.433061,2
0.422226,2
0.419793,2
0.406935,2
0.407772,2
0.397672,2
0.406254,3
0.412466,3
0.430575,3
0.434991,3
0.444668,3
0.447835,3
0.458066,3
0.46945,3
0.465963,3
0.471122,3
0.462879,3
0.469508,3
0.464481,3
0.465905,3
0.462267,3
0.454313,3
0.449412,3
0.436129,3
0.429415,3
0.433006,3
0.424239,3
0.427836,3
0.425981,3
0.420788,3
0.411382,3
0.418679,3
0.408531,3
0.412494,3
0.413378,3
0.42066,3
0.423901,3
0.426841,3
0.431253,3
0.440669,3
0.464068,3
0.479104,3
0.493493,3
0.50003,3
0.50647,3
0.500779,3
0.499736,3
0.504465,3
0.494925,3
0.491325,3
0.476468,3
0.470348,3
0.472985,3
0.464026,3
0.465554,3
0.451932,3
0.447182,3
0.443673,3
0.431966,3
0.427682,3
0.418722,3
0.416957,3
0.410127,3
0.412732,3
0.407681,3
0.418125,3
0.414271,3
0.433854,3
0.425109,3
0.449738,3
0.447079,3
0.463227,3
0.465083,3
0.480071,3
0.475895,3
0.479249,3
0.478105,3
0.481579,3
0.4773,3
0.477317,3
0.475553,3
0.468117,3
0.458191,3
0.440408,3
0.42877,3
0.411454,3
0.403106,3
0.401923,3
0.386482,3
0.286957,4
0.230043,5
0.247332,6
0.315855,7
0.413556,8
0.393256,8
0.508751,9
0.485792,9
0.48713,9
0.469237,9
0.474335,9
0.46274,9
0.464285,9
0.455602,9
0.44879,9
0.441827,9
0.436087,9
0.441076,9
0.426,9
0.423699,9
0.411294,9
0.399404,9
0.49081,10
0.483274,10
0.478472,10
0.458191,10
0.437278,10
0.407557,10
0.37911,10
0.481466,11
0.452184,11
0.416192,11
0.376182,11
0.475006,12
0.438967,12
0.397743,12
0.492839,13
0.4481,13
0.406361,13
0.352645,13
0.428206,14
0.378341,14
0.445018,15
0.391073,15
0.457458,16
0.389989,16
0.465057,17
0.394491,17
0.465293,18
0.398971,18
0.473117,19
0.40374,19
0.346069,19
0.415494,20
0.356841,20
0.427915,21
0.372654,21
0.445368,22
0.397592,22
0.473185,23
0.427171,23
0.375146,23
0.471034,24
0.424623,24
0.388776,24
0.486361,25
0.452849,25
0.412458,25
0.38338,25
0.476735,26
0.444524,26
0.407797,26
0.379813,26
0.4737,27
0.436084,27
0.412383,27
0.376402,27
0.472441,28
0.450495,28
0.420156,28
0.39011,28
0.483331,29
0.449855,29
0.424663,29
0.400823,29
0.364979,29
0.475966,30
0.437703,30
0.404024,30
0.372616,30
0.479027,31
0.441824,31
0.403847,31
0.364909,31
0.465751,32
0.424026,32
0.387645,32
0.478262,33
0.430794,33
0.388985,33
0.479047,34
0.440579,34
0.399752,34
0.492129,35
0.444979,35
0.396409,35
0.487836,36
0.440878,36
0.397066,36
0.490196,37
0.44774,37
0.401117,37
0.361603,37
0.457084,38
0.419709,38
0.381871,38
0.482685,39
0.448775,39
0.416645,39
0.388406,39
0.507879,40
0.479591,40
0.457645,40
0.430036,40
0.408231,40
0.382199,40
0.500074,41
0.472588,41
0.449237,41
0.423923,41
0.402539,41
0.376657,41
0.498229,42
0.480879,42
0.452971,42
0.42912,42
0.402867,42
0.377515,42
0.489788,43
0.466803,43
0.436582,43
0.417209,43
0.399878,43
0.51396,44
0.490416,44
0.459822,44
0.436395,44
0.401431,44
0.374472,44
0.476624,45
0.44122,45
0.406934,45
0.374486,45
0.475272,46
0.439443,46
0.403697,46
0.369271,46
0.46139,47
0.428853,47
0.388148,47
0.479804,48
0.438299,48
0.399297,48
0.493514,49
0.215538,1
0.0997764,2
0.200429,3
0.361373,4
0.522003,5
0.52505,5
0.518125,5
0.510321,5
0.501496,5
0.489614,5
0.475563,5
0.470127,5
0.454812,5
0.446364,5
0.430147,5
0.415468,5
0.398024,5
0.473989,6
0.448443,6
0.417782,6
0.389433,6
0.44068,7
0.392382,7
0.446959,8
0.403788,8
0.34634,8
0.42266,9
0.365879,9
0.446652,10
0.385174,10
0.470438,11
0.421648,11
0.376349,11
0.466676,12
0.43135,12
0.384524,12
0.48674,13
0.45366,13
0.419917,13
0.397203,13
0.498929,14
0.47611,14
0.465674,14
0.439507,14
0.428617,14
0.409485,14
0.404561,14
0.379172,14
0.470093,15
0.456117,15
0.429986,15
0.404332,15
0.400562,15
0.376486,15
0.473326,16
0.457708,16
0.435425,16
0.410781,16
0.386689,16
0.47846,17
0.444156,17
0.423462,17
0.395352,17
0.49642,18
0.458703,18
0.429042,18
0.394485,18
0.491309,19
0.453203,19
0.410119,19
0.367105,19
0.463928,20
0.421339,20
0.37849,20
0.473533,21
0.424374,21
0.387597,21
0.484985,22
0.434505,22
0.384958,22
0.478014,23
0.43639,23
0.381483,23
0.466925,24
0.422326,24
0.371469,24
0.455502,25
0.410124,25
0.365511,25
0.457276,26
0.412391,26
0.36272,26
0.454549,27
0.412158,27
0.370581,27
0.468598,28
0.425974,28
0.37806,28
0.475318,29
0.434281,29
0.387936,29
0.486332,30
0.4437,30
0.397299,30
0.493927,31
0.448412,31
0.409363,31
0.369338,31
0.467451,32
0.417608,32
0.378468,32
0.477589,33
0.431285,33
0.386366,33
0.476764,34
0.4253,34
0.38945,34
0.474655,35
0.435552,35
0.395943,35
0.490198,36
0.455102,36
0.407232,36
0.372937,36
0.463237,37
0.422228,37
0.380891,37
0.477049,38
0.436758,38
0.399615,38
0.491999,39
0.456576,39
0.414488,39
0.367838,39
0.46672,40
0.416389,40
0.378429,40
0.46569,41
0.421039,41
0.377404,41
0.465948,42
0.416599,42
0.371631,42
0.463823,43
0.419715,43
0.375057,43
0.472449,44
0.441182,44
0.399596,44
0.496925,45
0.458494,45
0.416586,45
0.372168,45
0.471238,46
0.430557,46
0.391847,46
0.491946,47
0.45454,47
0.4238,47
0.385807,47
0.486063,48
0.449612,48
0.40359,48
0.36582,48
0.457383,49
0.19101,1
0.118318,2
0.243719,3
0.402617,4
0.409537,4
0.420267,4
0.425463,4
0.429339,4
0.424256,4
0.420453,4
0.41932,4
0.405828,4
0.409103,4
0.393086,4
0.516055,5
