Path centered at: WORLD FRAME [0.00262126, 0.00262126], DRONE FRAME [-2.68504,-3.7333]
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.94493m
Ending at 3.66952m
Depth = 0.724597m (40%)
Layer 0 radius: 0.159326
Layer 1 radius: 0.35916
Layer 2 radius: 0.460166
Layer 3 radius: 0.486112
Layer 4 radius: 0.518804
Layer 5 radius: 0.546344
Layer 6 radius: 0.561699
Layer 7 radius: 0.577565
0 [-2.48504, -3.7333, 2.94493]
1 [-2.48668, -3.75887, 2.94493]
2 [-2.49158, -3.78403, 2.94493]
3 [-2.49966, -3.80835, 2.94493]
4 [-2.51078, -3.83144, 2.94493]
5 [-2.52476, -3.85292, 2.94493]
6 [-2.54137, -3.87243, 2.94493]
7 [-2.56034, -3.88966, 2.94493]
8 [-2.58136, -3.90432, 2.94493]
9 [-2.60408, -3.91618, 2.94493]
10 [-2.62814, -3.92503, 2.94493]
11 [-2.65312, -3.93073, 2.94493]
12 [-2.67863, -3.93319, 2.94493]
13 [-2.70425, -3.93237, 2.94493]
14 [-2.72954, -3.92828, 2.94493]
15 [-2.75411, -3.92099, 2.94493]
16 [-2.77755, -3.91062, 2.94493]
17 [-2.79946, -3.89733, 2.94493]
18 [-2.8195, -3.88135, 2.94493]
19 [-2.83733, -3.86294, 2.94493]
20 [-2.85266, -3.8424, 2.94493]
21 [-2.86523, -3.82007, 2.94493]
22 [-2.87485, -3.79632, 2.94493]
23 [-2.88135, -3.77153, 2.94493]
24 [-2.88463, -3.74611, 2.94493]
25 [-2.88463, -3.72048, 2.94493]
26 [-2.88135, -3.69506, 2.94493]
27 [-2.87485, -3.67027, 2.94493]
28 [-2.86523, -3.64652, 2.94493]
29 [-2.85266, -3.62419, 2.94493]
30 [-2.83733, -3.60365, 2.94493]
31 [-2.8195, -3.58524, 2.94493]
32 [-2.79946, -3.56926, 2.94493]
33 [-2.77755, -3.55598, 2.94493]
34 [-2.75411, -3.5456, 2.94493]
35 [-2.72954, -3.53831, 2.94493]
36 [-2.70425, -3.53422, 2.94493]
37 [-2.67863, -3.5334, 2.94493]
38 [-2.65312, -3.53586, 2.94493]
39 [-2.62814, -3.54156, 2.94493]
40 [-2.60408, -3.55041, 2.94493]
41 [-2.58136, -3.56227, 2.94493]
42 [-2.56034, -3.57693, 2.94493]
43 [-2.54137, -3.59416, 2.94493]
44 [-2.52476, -3.61367, 2.94493]
45 [-2.51078, -3.63515, 2.94493]
46 [-2.49966, -3.65824, 2.94493]
47 [-2.49158, -3.68256, 2.94493]
48 [-2.48668, -3.70772, 2.94493]
49 [-2.48504, -3.7333, 2.94493]
0 [-2.32588, -3.7333, 3.04493]
1 [-2.32883, -3.77922, 3.04493]
2 [-2.33763, -3.8244, 3.04493]
3 [-2.35213, -3.86808, 3.04493]
4 [-2.3721, -3.90954, 3.04493]
5 [-2.3972, -3.94811, 3.04493]
6 [-2.42704, -3.98316, 3.04493]
7 [-2.46111, -4.0141, 3.04493]
8 [-2.49885, -4.04043, 3.04493]
9 [-2.53966, -4.06172, 3.04493]
10 [-2.58285, -4.07761, 3.04493]
11 [-2.62772, -4.08785, 3.04493]
12 [-2.67353, -4.09227, 3.04493]
13 [-2.71953, -4.0908, 3.04493]
14 [-2.76496, -4.08345, 3.04493]
15 [-2.80908, -4.07036, 3.04493]
16 [-2.85117, -4.05173, 3.04493]
17 [-2.89052, -4.02787, 3.04493]
18 [-2.9265, -3.99917, 3.04493]
19 [-2.95852, -3.96611, 3.04493]
20 [-2.98605, -3.92923, 3.04493]
21 [-3.00863, -3.88913, 3.04493]
22 [-3.0259, -3.84647, 3.04493]
23 [-3.03758, -3.80195, 3.04493]
24 [-3.04346, -3.75631, 3.04493]
25 [-3.04346, -3.71028, 3.04493]
26 [-3.03758, -3.66464, 3.04493]
27 [-3.0259, -3.62012, 3.04493]
28 [-3.00863, -3.57746, 3.04493]
29 [-2.98605, -3.53736, 3.04493]
30 [-2.95852, -3.50048, 3.04493]
31 [-2.9265, -3.46742, 3.04493]
32 [-2.89052, -3.43872, 3.04493]
33 [-2.85117, -3.41486, 3.04493]
34 [-2.80908, -3.39624, 3.04493]
35 [-2.76496, -3.38314, 3.04493]
36 [-2.71953, -3.3758, 3.04493]
37 [-2.67353, -3.37432, 3.04493]
38 [-2.62772, -3.37874, 3.04493]
39 [-2.58285, -3.38898, 3.04493]
40 [-2.53966, -3.40488, 3.04493]
41 [-2.49885, -3.42616, 3.04493]
42 [-2.46111, -3.45249, 3.04493]
43 [-2.42704, -3.48343, 3.04493]
44 [-2.3972, -3.51848, 3.04493]
45 [-2.3721, -3.55705, 3.04493]
46 [-2.35213, -3.59852, 3.04493]
47 [-2.33763, -3.64219, 3.04493]
48 [-2.32883, -3.68737, 3.04493]
49 [-2.32588, -3.7333, 3.04493]
0 [-2.22488, -3.7333, 3.14493]
1 [-2.22865, -3.79214, 3.14493]
2 [-2.23992, -3.85002, 3.14493]
3 [-2.25851, -3.90598, 3.14493]
4 [-2.28409, -3.95911, 3.14493]
5 [-2.31626, -4.00853, 3.14493]
6 [-2.35448, -4.05343, 3.14493]
7 [-2.39813, -4.09307, 3.14493]
8 [-2.44649, -4.1268, 3.14493]
9 [-2.49877, -4.15408, 3.14493]
10 [-2.55411, -4.17444, 3.14493]
11 [-2.6116, -4.18756, 3.14493]
12 [-2.67029, -4.19322, 3.14493]
13 [-2.72923, -4.19134, 3.14493]
14 [-2.78744, -4.18192, 3.14493]
15 [-2.84397, -4.16515, 3.14493]
16 [-2.89788, -4.14128, 3.14493]
17 [-2.94831, -4.11071, 3.14493]
18 [-2.99441, -4.07395, 3.14493]
19 [-3.03543, -4.03159, 3.14493]
20 [-3.0707, -3.98433, 3.14493]
21 [-3.09964, -3.93295, 3.14493]
22 [-3.12176, -3.8783, 3.14493]
23 [-3.13672, -3.82126, 3.14493]
24 [-3.14426, -3.76278, 3.14493]
25 [-3.14426, -3.70381, 3.14493]
26 [-3.13672, -3.64533, 3.14493]
27 [-3.12176, -3.58829, 3.14493]
28 [-3.09964, -3.53364, 3.14493]
29 [-3.0707, -3.48226, 3.14493]
30 [-3.03543, -3.435, 3.14493]
31 [-2.99441, -3.39265, 3.14493]
32 [-2.94831, -3.35588, 3.14493]
33 [-2.89788, -3.32531, 3.14493]
34 [-2.84397, -3.30145, 3.14493]
35 [-2.78744, -3.28467, 3.14493]
36 [-2.72923, -3.27526, 3.14493]
37 [-2.67029, -3.27337, 3.14493]
38 [-2.6116, -3.27903, 3.14493]
39 [-2.55411, -3.29215, 3.14493]
40 [-2.49877, -3.31251, 3.14493]
41 [-2.44649, -3.33979, 3.14493]
42 [-2.39813, -3.37352, 3.14493]
43 [-2.35448, -3.41317, 3.14493]
44 [-2.31626, -3.45807, 3.14493]
45 [-2.28409, -3.50748, 3.14493]
46 [-2.25851, -3.56061, 3.14493]
47 [-2.23992, -3.61657, 3.14493]
48 [-2.22865, -3.67445, 3.14493]
49 [-2.22488, -3.7333, 3.14493]
0 [-2.19893, -3.7333, 3.24493]
1 [-2.20292, -3.79546, 3.24493]
2 [-2.21483, -3.8566, 3.24493]
3 [-2.23446, -3.91572, 3.24493]
4 [-2.26148, -3.97184, 3.24493]
5 [-2.29546, -4.02404, 3.24493]
6 [-2.33584, -4.07148, 3.24493]
7 [-2.38195, -4.11335, 3.24493]
8 [-2.43304, -4.14899, 3.24493]
9 [-2.48827, -4.1778, 3.24493]
10 [-2.54673, -4.19932, 3.24493]
11 [-2.60746, -4.21318, 3.24493]
12 [-2.66946, -4.21916, 3.24493]
13 [-2.73172, -4.21716, 3.24493]
14 [-2.79321, -4.20722, 3.24493]
15 [-2.85293, -4.1895, 3.24493]
16 [-2.90989, -4.16428, 3.24493]
17 [-2.96315, -4.13199, 3.24493]
18 [-3.01185, -4.09315, 3.24493]
19 [-3.05519, -4.04841, 3.24493]
20 [-3.09245, -3.99849, 3.24493]
21 [-3.12301, -3.94421, 3.24493]
22 [-3.14639, -3.88647, 3.24493]
23 [-3.16219, -3.82622, 3.24493]
24 [-3.17015, -3.76444, 3.24493]
25 [-3.17015, -3.70215, 3.24493]
26 [-3.16219, -3.64037, 3.24493]
27 [-3.14639, -3.58012, 3.24493]
28 [-3.12301, -3.52238, 3.24493]
29 [-3.09245, -3.4681, 3.24493]
30 [-3.05519, -3.41818, 3.24493]
31 [-3.01185, -3.37344, 3.24493]
32 [-2.96315, -3.3346, 3.24493]
33 [-2.90989, -3.30231, 3.24493]
34 [-2.85293, -3.2771, 3.24493]
35 [-2.79321, -3.25937, 3.24493]
36 [-2.73172, -3.24943, 3.24493]
37 [-2.66946, -3.24743, 3.24493]
38 [-2.60746, -3.25342, 3.24493]
39 [-2.54673, -3.26728, 3.24493]
40 [-2.48827, -3.28879, 3.24493]
41 [-2.43304, -3.3176, 3.24493]
42 [-2.38195, -3.35324, 3.24493]
43 [-2.33584, -3.39512, 3.24493]
44 [-2.29546, -3.44255, 3.24493]
45 [-2.26148, -3.49475, 3.24493]
46 [-2.23446, -3.55087, 3.24493]
47 [-2.21483, -3.60999, 3.24493]
48 [-2.20292, -3.67113, 3.24493]
49 [-2.19893, -3.7333, 3.24493]
0 [-2.16624, -3.7333, 3.34493]
1 [-2.1705, -3.79964, 3.34493]
2 [-2.1832, -3.86489, 3.34493]
3 [-2.20415, -3.92799, 3.34493]
4 [-2.233, -3.98788, 3.34493]
5 [-2.26926, -4.0436, 3.34493]
6 [-2.31236, -4.09422, 3.34493]
