Path centered at: WORLD FRAME [0.0024891, 0.0024891], DRONE FRAME [-2.70027,-3.72231]
-----PARAMETERS-----
n_spiral (max) = 4
layer_height = 0.1
--------------------
Starting at 2.7766m
Ending at 3.54676m
Depth = 0.770161m (40%)
Layer 0 radius: 0.174899
Layer 1 radius: 0.375111
Layer 2 radius: 0.461889
Layer 3 radius: 0.48717
Layer 4 radius: 0.502365
Layer 5 radius: 0.520062
Layer 6 radius: 0.533222
Layer 7 radius: 0.542981
0 [-2.50027, -3.72231, 2.7766]
1 [-2.50191, -3.74788, 2.7766]
2 [-2.50681, -3.77304, 2.7766]
3 [-2.51489, -3.79736, 2.7766]
4 [-2.52601, -3.82045, 2.7766]
5 [-2.53999, -3.84193, 2.7766]
6 [-2.5566, -3.86145, 2.7766]
7 [-2.57557, -3.87868, 2.7766]
8 [-2.59659, -3.89334, 2.7766]
9 [-2.61932, -3.90519, 2.7766]
10 [-2.64337, -3.91404, 2.7766]
11 [-2.66835, -3.91975, 2.7766]
12 [-2.69386, -3.92221, 2.7766]
13 [-2.71948, -3.92138, 2.7766]
14 [-2.74478, -3.91729, 2.7766]
15 [-2.76935, -3.91, 2.7766]
16 [-2.79278, -3.89963, 2.7766]
17 [-2.8147, -3.88634, 2.7766]
18 [-2.83473, -3.87036, 2.7766]
19 [-2.85256, -3.85195, 2.7766]
20 [-2.86789, -3.83142, 2.7766]
21 [-2.88047, -3.80909, 2.7766]
22 [-2.89008, -3.78533, 2.7766]
23 [-2.89658, -3.76054, 2.7766]
24 [-2.89986, -3.73512, 2.7766]
25 [-2.89986, -3.7095, 2.7766]
26 [-2.89658, -3.68408, 2.7766]
27 [-2.89008, -3.65929, 2.7766]
28 [-2.88047, -3.63553, 2.7766]
29 [-2.86789, -3.6132, 2.7766]
30 [-2.85256, -3.59266, 2.7766]
31 [-2.83473, -3.57425, 2.7766]
32 [-2.8147, -3.55827, 2.7766]
33 [-2.79278, -3.54499, 2.7766]
34 [-2.76935, -3.53462, 2.7766]
35 [-2.74478, -3.52732, 2.7766]
36 [-2.71948, -3.52323, 2.7766]
37 [-2.69386, -3.52241, 2.7766]
38 [-2.66835, -3.52487, 2.7766]
39 [-2.64337, -3.53058, 2.7766]
40 [-2.61932, -3.53943, 2.7766]
41 [-2.59659, -3.55128, 2.7766]
42 [-2.57557, -3.56594, 2.7766]
43 [-2.5566, -3.58317, 2.7766]
44 [-2.53999, -3.60269, 2.7766]
45 [-2.52601, -3.62417, 2.7766]
46 [-2.51489, -3.64726, 2.7766]
47 [-2.50681, -3.67158, 2.7766]
48 [-2.50191, -3.69673, 2.7766]
49 [-2.50027, -3.72231, 2.7766]
0 [-2.32516, -3.72231, 2.8766]
1 [-2.32824, -3.77028, 2.8766]
2 [-2.33743, -3.81746, 2.8766]
3 [-2.35258, -3.86308, 2.8766]
4 [-2.37343, -3.90638, 2.8766]
5 [-2.39965, -3.94667, 2.8766]
6 [-2.43081, -3.98327, 2.8766]
7 [-2.46639, -4.01558, 2.8766]
8 [-2.50582, -4.04308, 2.8766]
9 [-2.54843, -4.06531, 2.8766]
10 [-2.59354, -4.08192, 2.8766]
11 [-2.6404, -4.09261, 2.8766]
12 [-2.68825, -4.09723, 2.8766]
13 [-2.73629, -4.09569, 2.8766]
14 [-2.78374, -4.08802, 2.8766]
15 [-2.82982, -4.07434, 2.8766]
16 [-2.87378, -4.05488, 2.8766]
17 [-2.91488, -4.02996, 2.8766]
18 [-2.95246, -4, 2.8766]
19 [-2.9859, -3.96547, 2.8766]
20 [-3.01465, -3.92694, 2.8766]
21 [-3.03823, -3.88506, 2.8766]
22 [-3.05627, -3.84051, 2.8766]
23 [-3.06847, -3.79401, 2.8766]
24 [-3.07461, -3.74634, 2.8766]
25 [-3.07461, -3.69828, 2.8766]
26 [-3.06847, -3.6506, 2.8766]
27 [-3.05627, -3.60411, 2.8766]
28 [-3.03823, -3.55955, 2.8766]
29 [-3.01465, -3.51767, 2.8766]
30 [-2.9859, -3.47915, 2.8766]
31 [-2.95246, -3.44462, 2.8766]
32 [-2.91488, -3.41465, 2.8766]
33 [-2.87378, -3.38974, 2.8766]
34 [-2.82982, -3.37028, 2.8766]
35 [-2.78374, -3.3566, 2.8766]
36 [-2.73629, -3.34893, 2.8766]
37 [-2.68825, -3.34739, 2.8766]
38 [-2.6404, -3.35201, 2.8766]
39 [-2.59354, -3.3627, 2.8766]
40 [-2.54843, -3.3793, 2.8766]
41 [-2.50582, -3.40154, 2.8766]
42 [-2.46639, -3.42904, 2.8766]
43 [-2.43081, -3.46135, 2.8766]
44 [-2.39965, -3.49795, 2.8766]
45 [-2.37343, -3.53824, 2.8766]
46 [-2.35258, -3.58154, 2.8766]
47 [-2.33743, -3.62716, 2.8766]
48 [-2.32824, -3.67434, 2.8766]
49 [-2.32516, -3.72231, 2.8766]
0 [-2.23838, -3.72231, 2.9766]
1 [-2.24218, -3.78137, 2.9766]
2 [-2.25349, -3.83947, 2.9766]
3 [-2.27214, -3.89564, 2.9766]
4 [-2.29782, -3.94897, 2.9766]
5 [-2.33011, -3.99857, 2.9766]
6 [-2.36847, -4.04364, 2.9766]
7 [-2.41229, -4.08343, 2.9766]
8 [-2.46083, -4.11729, 2.9766]
9 [-2.51331, -4.14467, 2.9766]
10 [-2.56885, -4.16511, 2.9766]
11 [-2.62655, -4.17828, 2.9766]
12 [-2.68547, -4.18396, 2.9766]
13 [-2.74462, -4.18206, 2.9766]
14 [-2.80305, -4.17262, 2.9766]
15 [-2.85979, -4.15578, 2.9766]
16 [-2.91391, -4.13182, 2.9766]
17 [-2.96453, -4.10114, 2.9766]
18 [-3.0108, -4.06424, 2.9766]
19 [-3.05198, -4.02172, 2.9766]
20 [-3.08738, -3.97429, 2.9766]
21 [-3.11642, -3.92272, 2.9766]
22 [-3.13863, -3.86785, 2.9766]
23 [-3.15364, -3.8106, 2.9766]
24 [-3.16121, -3.7519, 2.9766]
25 [-3.16121, -3.69272, 2.9766]
26 [-3.15364, -3.63401, 2.9766]
27 [-3.13863, -3.57676, 2.9766]
28 [-3.11642, -3.5219, 2.9766]
29 [-3.08738, -3.47033, 2.9766]
30 [-3.05198, -3.4229, 2.9766]
31 [-3.0108, -3.38038, 2.9766]
32 [-2.96453, -3.34348, 2.9766]
33 [-2.91391, -3.3128, 2.9766]
34 [-2.85979, -3.28884, 2.9766]
35 [-2.80305, -3.272, 2.9766]
36 [-2.74462, -3.26255, 2.9766]
37 [-2.68547, -3.26066, 2.9766]
38 [-2.62655, -3.26634, 2.9766]
39 [-2.56885, -3.27951, 2.9766]
40 [-2.51331, -3.29995, 2.9766]
41 [-2.46083, -3.32733, 2.9766]
42 [-2.41229, -3.36119, 2.9766]
43 [-2.36847, -3.40098, 2.9766]
44 [-2.33011, -3.44605, 2.9766]
45 [-2.29782, -3.49565, 2.9766]
46 [-2.27214, -3.54898, 2.9766]
47 [-2.25349, -3.60515, 2.9766]
48 [-2.24218, -3.66324, 2.9766]
49 [-2.23838, -3.72231, 2.9766]
0 [-2.2131, -3.72231, 3.0766]
1 [-2.2171, -3.78461, 3.0766]
2 [-2.22903, -3.84588, 3.0766]
3 [-2.24871, -3.90513, 3.0766]
4 [-2.27579, -3.96137, 3.0766]
5 [-2.30985, -4.01369, 3.0766]
6 [-2.35031, -4.06122, 3.0766]
7 [-2.39653, -4.10319, 3.0766]
8 [-2.44773, -4.13891, 3.0766]
9 [-2.50307, -4.16778, 3.0766]
10 [-2.56166, -4.18934, 3.0766]
11 [-2.62252, -4.20323, 3.0766]
12 [-2.68466, -4.20923, 3.0766]
13 [-2.74705, -4.20723, 3.0766]
14 [-2.80868, -4.19726, 3.0766]
15 [-2.86852, -4.1795, 3.0766]
16 [-2.92561, -4.15423, 3.0766]
17 [-2.97899, -4.12187, 3.0766]
18 [-3.0278, -4.08295, 3.0766]
19 [-3.07123, -4.03811, 3.0766]
20 [-3.10856, -3.98808, 3.0766]
21 [-3.1392, -3.93368, 3.0766]
22 [-3.16262, -3.87582, 3.0766]
23 [-3.17846, -3.81544, 3.0766]
24 [-3.18644, -3.75352, 3.0766]
25 [-3.18644, -3.6911, 3.0766]
26 [-3.17846, -3.62918, 3.0766]
27 [-3.16262, -3.5688, 3.0766]
28 [-3.1392, -3.51093, 3.0766]
29 [-3.10856, -3.45654, 3.0766]
30 [-3.07123, -3.40651, 3.0766]
31 [-3.0278, -3.36167, 3.0766]
32 [-2.97899, -3.32275, 3.0766]
33 [-2.92561, -3.29038, 3.0766]
34 [-2.86852, -3.26512, 3.0766]
35 [-2.80868, -3.24735, 3.0766]
36 [-2.74705, -3.23739, 3.0766]
37 [-2.68466, -3.23539, 3.0766]
38 [-2.62252, -3.24138, 3.0766]
39 [-2.56166, -3.25527, 3.0766]
40 [-2.50307, -3.27683, 3.0766]
41 [-2.44773, -3.30571, 3.0766]
42 [-2.39653, -3.34142, 3.0766]
43 [-2.35031, -3.38339, 3.0766]
44 [-2.30985, -3.43093, 3.0766]
45 [-2.27579, -3.48325, 3.0766]
46 [-2.24871, -3.53949, 3.0766]
47 [-2.22903, -3.59874, 3.0766]
48 [-2.2171, -3.66001, 3.0766]
49 [-2.2131, -3.72231, 3.0766]
0 [-2.19791, -3.72231, 3.1766]
1 [-2.20203, -3.78655, 3.1766]
2 [-2.21434, -3.84974, 3.1766]
3 [-2.23462, -3.91083, 3.1766]
4 [-2.26255, -3.96883, 3.1766]
5 [-2.29767, -4.02278, 3.1766]
6 [-2.3394, -4.0718, 3.1766]
