x,y,z
-2.75561,-3.59137,-2.75561
-2.75561,-3.59137,-2.75561
-2.75561,-3.59137,-2.75561
-2.74806,-3.58025,-2.74806
-2.74051,-3.58025,-2.74051
-2.73296,-3.58025,-2.73296
-2.73296,-3.56913,-2.73296
-2.72541,-3.55802,-2.72541
-2.71786,-3.55802,-2.71786
-2.71031,-3.5469,-2.71031
-2.70276,-3.53578,-2.70276
-2.69521,-3.53578,-2.69521
-2.68766,-3.53578,-2.68766
-2.68011,-3.51354,-2.68011
-2.67256,-3.51354,-2.67256
-2.65746,-3.50242,-2.65746
-2.64991,-3.50242,-2.64991
-2.64236,-3.50242,-2.64236
-2.63481,-3.4913,-2.63481
-2.61972,-3.4913,-2.61972
-2.61217,-3.48018,-2.61217
-2.60462,-3.48018,-2.60462
-2.59707,-3.46907,-2.59707
-2.58952,-3.45795,-2.58952
-2.58952,-3.45795,-2.58952
-2.57442,-3.44683,-2.57442
-2.56687,-3.44683,-2.56687
-2.55932,-3.43571,-2.55932
-2.55177,-3.43571,-2.55177
-2.54422,-3.42459,-2.54422
-2.54422,-3.42459,-2.54422
-2.52912,-3.42459,-2.52912
-2.52912,-3.41347,-2.52912
-2.52157,-3.40235,-2.52157
-2.52157,-3.40235,-2.52157
-2.51402,-3.39123,-2.51402
-2.50647,-3.39123,-2.50647
-2.50647,-3.38011,-2.50647
-2.49892,-3.38011,-2.49892
-2.49892,-3.369,-2.49892
-2.49137,-3.369,-2.49137
-2.48382,-3.35788,-2.48382
-2.48382,-3.35788,-2.48382
-2.47627,-3.33564,-2.47627
-2.46872,-3.32452,-2.46872
-2.46117,-3.3134,-2.46117
-2.46117,-3.3134,-2.46117
-2.45362,-3.30228,-2.45362
-2.45362,-3.29116,-2.45362
-2.43852,-3.29116,-2.43852
-2.43097,-3.29116,-2.43097
-2.42342,-3.28005,-2.42342
-2.42342,-3.28005,-2.42342
-2.40833,-3.28005,-2.40833
-2.40833,-3.28005,-2.40833
-2.40078,-3.26893,-2.40078
-2.39323,-3.26893,-2.39323
-2.38568,-3.25781,-2.38568
-2.38568,-3.25781,-2.38568
-2.37813,-3.25781,-2.37813
-2.37813,-3.25781,-2.37813
-2.37058,-3.25781,-2.37058
-2.37058,-3.25781,-2.37058
-2.37058,-3.25781,-2.37058
-2.37058,-3.25781,-2.37058
-2.36303,-3.25781,-2.36303
-2.36303,-3.26893,-2.36303
-2.35548,-3.26893,-2.35548
-2.35548,-3.26893,-2.35548
-2.35548,-3.26893,-2.35548
-2.34793,-3.26893,-2.34793
-2.34793,-3.26893,-2.34793
-2.34038,-3.26893,-2.34038
-2.34038,-3.26893,-2.34038
-2.34038,-3.28005,-2.34038
-2.33283,-3.28005,-2.33283
-2.33283,-3.29116,-2.33283
-2.33283,-3.30228,-2.33283
-2.34038,-3.3134,-2.34038
-2.33283,-3.33564,-2.33283
-2.34038,-3.34676,-2.34038
-2.33283,-3.369,-2.33283
-2.34038,-3.38011,-2.34038
-2.34038,-3.39123,-2.34038
-2.34038,-3.41347,-2.34038
-2.34038,-3.42459,-2.34038
-2.34793,-3.43571,-2.34793
-2.34793,-3.45795,-2.34793
-2.34793,-3.46906,-2.34793
-2.35548,-3.4913,-2.35548
-2.36303,-3.51354,-2.36303
-2.36303,-3.53578,-2.36303
-2.37058,-3.55801,-2.37058
-2.37813,-3.58025,-2.37813
-2.39323,-3.59137,-2.39323
-2.40833,-3.61361,-2.40833
-2.42342,-3.61361,-2.42342
-2.43852,-3.62473,-2.43852
-2.45362,-3.63585,-2.45362
-2.47627,-3.63585,-2.47627
-2.49137,-3.63585,-2.49137
-2.51402,-3.63585,-2.51402
-2.53667,-3.63585,-2.53667
-2.55177,-3.63585,-2.55177
-2.56687,-3.62473,-2.56687
-2.58197,-3.62473,-2.58197
-2.58952,-3.61361,-2.58952
-2.59707,-3.60249,-2.59707
-2.60462,-3.59137,-2.60462
-2.61216,-3.58025,-2.61216
-2.61971,-3.56913,-2.61971
-2.62726,-3.55801,-2.62726
-2.62726,-3.55801,-2.62726
-2.63481,-3.5469,-2.63481
-2.64236,-3.53578,-2.64236
-2.64236,-3.52466,-2.64236
-2.64991,-3.51354,-2.64991
-2.64991,-3.51354,-2.64991
-2.65746,-3.50242,-2.65746
-2.66501,-3.4913,-2.66501
-2.67256,-3.48018,-2.67256
-2.68766,-3.48018,-2.68766
-2.70276,-3.48018,-2.70276
-2.71786,-3.48018,-2.71786
-2.73296,-3.48018,-2.73296
-2.74051,-3.48018,-2.74051
-2.75561,-3.48018,-2.75561
-2.77071,-3.48018,-2.77071
-2.78581,-3.4913,-2.78581
-2.79336,-3.4913,-2.79336
-2.80845,-3.50242,-2.80845
-2.816,-3.51354,-2.816
-2.8311,-3.52466,-2.8311
-2.83865,-3.53578,-2.83865
-2.8462,-3.5469,-2.8462
-2.8613,-3.56913,-2.8613
-2.86885,-3.58025,-2.86885
-2.88395,-3.59137,-2.88395
-2.8915,-3.61361,-2.8915
-2.9066,-3.63585,-2.9066
-2.91415,-3.65808,-2.91415
-2.9217,-3.6692,-2.9217
-2.92925,-3.69144,-2.92925
-2.92925,-3.71368,-2.92925
-2.92925,-3.7248,-2.92925
-2.92925,-3.74703,-2.92925
-2.9217,-3.75815,-2.9217
-2.91415,-3.75815,-2.91415
-2.9066,-3.76927,-2.9066
-2.9066,-3.76927,-2.9066
-2.89905,-3.78039,-2.89905
-2.89905,-3.79151,-2.89905
-2.8915,-3.79151,-2.8915
-2.8915,-3.80263,-2.8915
-2.88395,-3.80263,-2.88395
-2.88395,-3.80263,-2.88395
-2.86885,-3.81375,-2.86885
-2.86885,-3.81375,-2.86885
-2.8613,-3.81375,-2.8613
-2.8613,-3.82487,-2.8613
-2.85375,-3.83598,-2.85375
-2.8462,-3.8471,-2.8462
-2.83865,-3.85822,-2.83865
-2.8311,-3.86934,-2.8311
-2.82355,-3.86934,-2.82355
-2.80845,-3.88046,-2.80845
-2.78581,-3.88046,-2.78581
-2.77071,-3.88046,-2.77071
-2.75561,-3.88046,-2.75561
-2.74051,-3.89158,-2.74051
-2.73296,-3.89158,-2.73296
-2.71786,-3.89158,-2.71786
-2.70276,-3.88046,-2.70276
-2.68766,-3.88046,-2.68766
-2.67256,-3.88046,-2.67256
-2.65746,-3.88046,-2.65746
-2.64991,-3.86934,-2.64991
-2.63481,-3.86934,-2.63481
-2.61971,-3.85822,-2.61971
-2.60462,-3.8471,-2.60462
-2.59707,-3.8471,-2.59707
-2.58197,-3.83598,-2.58197
-2.57442,-3.82487,-2.57442
-2.55932,-3.82487,-2.55932
-2.55177,-3.81375,-2.55177
-2.53667,-3.81375,-2.53667
-2.52912,-3.79151,-2.52912
-2.52157,-3.78039,-2.52157
-2.52157,-3.75815,-2.52157
-2.52157,-3.74703,-2.52157
-2.51402,-3.73592,-2.51402
-2.50647,-3.7248,-2.50647
-2.50647,-3.71368,-2.50647
-2.49137,-3.71368,-2.49137
-2.49137,-3.70256,-2.49137
-2.47627,-3.70256,-2.47627
-2.46872,-3.69144,-2.46872
-2.46117,-3.69144,-2.46117
-2.44607,-3.69144,-2.44607
-2.43097,-3.69144,-2.43097
-2.42342,-3.68032,-2.42342
-2.40833,-3.68032,-2.40833
-2.40078,-3.68032,-2.40078
-2.39323,-3.68032,-2.39323
-2.39323,-3.6692,-2.39323
-2.37813,-3.6692,-2.37813
-2.37058,-3.65808,-2.37058
-2.36303,-3.64696,-2.36303
-2.35548,-3.62473,-2.35548
-2.35548,-3.61361,-2.35548
-2.34793,-3.60249,-2.34793
-2.34793,-3.58025,-2.34793
-2.34038,-3.56913,-2.34038
-2.34038,-3.55801,-2.34038
-2.34038,-3.53578,-2.34038
-2.33283,-3.52466,-2.33283
-2.33283,-3.50242,-2.33283
-2.33283,-3.4913,-2.33283
-2.32528,-3.46906,-2.32528
-2.32528,-3.45795,-2.32528
-2.32528,-3.44683,-2.32528
-2.32528,-3.43571,-2.32528
-2.33283,-3.42459,-2.33283
-2.33283,-3.40235,-2.33283
-2.33283,-3.39123,-2.33283
-2.34038,-3.39123,-2.34038
-2.34038,-3.38011,-2.34038
-2.34038,-3.36899,-2.34038
-2.34793,-3.35788,-2.34793
-2.34793,-3.34676,-2.34793
-2.35548,-3.34676,-2.35548
-2.35548,-3.33564,-2.35548
-2.36303,-3.32452,-2.36303
-2.36303,-3.3134,-2.36303
-2.37058,-3.30228,-2.37058
-2.37058,-3.29116,-2.37058
-2.37813,-3.28004,-2.37813
-2.39323,-3.26893,-2.39323
-2.40078,-3.25781,-2.40078
-2.40832,-3.24669,-2.40832
-2.41587,-3.23557,-2.41587
-2.42342,-3.23557,-2.42342
-2.43097,-3.22445,-2.43097
-2.43852,-3.22445,-2.43852
-2.43852,-3.21333,-2.43852
-2.44607,-3.21333,-2.44607
-2.44607,-3.20221,-2.44607
-2.45362,-3.20221,-2.45362
-2.46117,-3.19109,-2.46117
-2.46117,-3.19109,-2.46117
-2.46872,-3.19109,-2.46872
-2.46872,-3.19109,-2.46872
-2.47627,-3.19109,-2.47627
-2.47627,-3.19109,-2.47627
-2.48382,-3.17998,-2.48382
-2.48382,-3.19109,-2.48382
-2.49137,-3.19109,-2.49137
-2.49892,-3.19109,-2.49892
-2.50647,-3.19109,-2.50647
-2.51402,-3.19109,-2.51402
-2.51402,-3.20221,-2.51402
-2.52157,-3.20221,-2.52157
-2.52157,-3.21333,-2.52157
-2.53667,-3.21333,-2.53667
-2.54422,-3.22445,-2.54422
-2.55932,-3.22445,-2.55932
-2.56687,-3.22445,-2.56687
-2.56687,-3.23557,-2.56687
-2.57442,-3.24669,-2.57442
-2.58197,-3.24669,-2.58197
-2.58197,-3.25781,-2.58197
-2.59707,-3.25781,-2.59707
-2.60461,-3.26893,-2.60461
-2.61971,-3.26893,-2.61971
-2.62726,-3.26893,-2.62726
-2.64236,-3.28004,-2.64236
-2.65746,-3.28004,-2.65746
-2.67256,-3.29116,-2.67256
-2.68011,-3.29116,-2.68011
-2.69521,-3.29116,-2.69521
-2.71031,-3.30228,-2.71031
-2.72541,-3.30228,-2.72541
-2.73296,-3.30228,-2.73296
-2.74051,-3.3134,-2.74051
-2.74806,-3.32452,-2.74806
-2.75561,-3.32452,-2.75561
-2.76316,-3.32452,-2.76316
-2.77071,-3.33564,-2.77071
-2.77826,-3.33564,-2.77826
-2.78581,-3.33564,-2.78581
-2.79335,-3.33564,-2.79335
-2.8009,-3.33564,-2.8009
-2.8009,-3.33564,-2.8009
-2.816,-3.33564,-2.816
-2.8311,-3.33564,-2.8311
-2.83865,-3.33564,-2.83865
-2.8462,-3.33564,-2.8462
-2.85375,-3.32452,-2.85375
-2.8613,-3.32452,-2.8613
-2.86885,-3.32452,-2.86885
-2.86885,-3.32452,-2.86885
-2.86885,-3.32452,-2.86885
-2.86885,-3.32452,-2.86885
-2.86885,-3.32452,-2.86885
-2.86885,-3.32452,-2.86885
-2.86885,-3.33564,-2.86885
-2.86885,-3.33564,-2.86885
-2.86885,-3.33564,-2.86885
-2.8613,-3.33564,-2.8613
-2.8613,-3.33564,-2.8613
-2.8613,-3.33564,-2.8613
-2.85375,-3.33564,-2.85375
-2.85375,-3.33564,-2.85375
-2.8462,-3.33564,-2.8462
-2.83865,-3.33564,-2.83865
-2.83865,-3.33564,-2.83865
-2.83865,-3.33564,-2.83865
-2.83865,-3.33564,-2.83865
-2.8311,-3.33564,-2.8311
-2.816,-3.33564,-2.816
-2.816,-3.33564,-2.816
-2.8009,-3.32452,-2.8009
-2.8009,-3.3134,-2.8009
-2.78581,-3.3134,-2.78581
-2.78581,-3.30228,-2.78581
-2.77826,-3.29116,-2.77826
-2.77071,-3.29116,-2.77071
-2.77071,-3.28004,-2.77071
-2.76316,-3.28004,-2.76316
-2.76316,-3.28004,-2.76316
-2.76316,-3.28004,-2.76316
-2.76316,-3.28004,-2.76316
-2.77071,-3.28004,-2.77071
-2.77071,-3.26893,-2.77071
-2.77826,-3.26893,-2.77826
-2.77826,-3.26893,-2.77826
-2.79336,-3.26893,-2.79336
-2.79336,-3.25781,-2.79336
-2.8009,-3.25781,-2.8009
-2.80845,-3.25781,-2.80845
-2.82355,-3.25781,-2.82355
-2.8311,-3.24669,-2.8311
-2.8462,-3.24669,-2.8462
-2.8613,-3.24669,-2.8613
-2.8764,-3.24669,-2.8764
-2.88395,-3.24669,-2.88395
-2.89905,-3.25781,-2.89905
-2.9066,-3.25781,-2.9066
-2.9217,-3.25781,-2.9217
-2.92925,-3.26893,-2.92925
-2.94435,-3.28004,-2.94435
-2.9519,-3.29116,-2.9519
-2.967,-3.30228,-2.967
-2.97455,-3.3134,-2.97455
-2.98964,-3.32452,-2.98964
-2.99719,-3.33564,-2.99719
-3.01229,-3.34676,-3.01229
-3.01984,-3.35788,-3.01984
-3.03494,-3.36899,-3.03494
-3.04249,-3.39123,-3.04249
-3.05004,-3.40235,-3.05004
-3.05759,-3.42459,-3.05759
-3.05759,-3.43571,-3.05759
-3.06514,-3.45795,-3.06514
-3.07269,-3.48018,-3.07269
-3.08779,-3.50242,-3.08779
-3.10289,-3.52466,-3.10289
-3.11044,-3.5469,-3.11044
-3.12554,-3.56913,-3.12554
-3.14819,-3.59137,-3.14819
-3.16329,-3.60249,-3.16329
-3.17839,-3.63585,-3.17839
-3.18593,-3.64696,-3.18593
-3.20103,-3.6692,-3.20103
-3.20103,-3.69144,-3.20103
-3.20858,-3.71368,-3.20858
-3.20858,-3.73591,-3.20858
-3.22368,-3.76927,-3.22368
-3.22368,-3.79151,-3.22368
-3.23123,-3.81375,-3.23123
-3.23123,-3.83598,-3.23123
-3.23123,-3.8471,-3.23123
-3.22368,-3.86934,-3.22368
-3.22368,-3.88046,-3.22368
-3.22368,-3.9027,-3.22368
-3.22368,-3.91382,-3.22368
-3.21613,-3.93605,-3.21613
-3.21613,-3.94717,-3.21613
-3.20858,-3.95829,-3.20858
-3.20103,-3.96941,-3.20103
-3.18594,-3.98053,-3.18594
-3.17839,-3.99165,-3.17839
-3.16329,-3.99165,-3.16329
-3.14819,-4.00277,-3.14819
-3.13309,-4.01388,-3.13309
-3.12554,-4.01388,-3.12554
-3.11044,-4.025,-3.11044
-3.09534,-4.025,-3.09534
-3.08024,-4.03612,-3.08024
-3.05759,-4.03612,-3.05759
-3.03494,-4.04724,-3.03494
-3.01984,-4.05836,-3.01984
-2.99719,-4.06948,-2.99719
-2.9821,-4.0806,-2.9821
-2.967,-4.09172,-2.967
-2.9519,-4.09172,-2.9519
-2.92925,-4.10284,-2.92925
-2.91415,-4.10284,-2.91415
-2.8915,-4.11395,-2.8915
-2.8764,-4.13619,-2.8764
-2.8613,-4.13619,-2.8613
-2.83865,-4.14731,-2.83865
-2.82355,-4.15843,-2.82355
-2.80845,-4.16955,-2.80845
-2.78581,-4.16955,-2.78581
-2.77071,-4.18067,-2.77071
-2.74806,-4.18067,-2.74806
-2.72541,-4.18067,-2.72541
-2.71031,-4.19179,-2.71031
-2.68766,-4.19179,-2.68766
-2.66501,-4.19179,-2.66501
-2.64236,-4.19179,-2.64236
-2.61971,-4.19179,-2.61971
-2.59707,-4.18067,-2.59707
-2.58197,-4.18067,-2.58197
-2.55932,-4.16955,-2.55932
-2.54422,-4.15843,-2.54422
-2.52157,-4.15843,-2.52157
-2.49892,-4.15843,-2.49892
-2.47627,-4.14731,-2.47627
-2.46117,-4.15843,-2.46117
-2.43852,-4.14731,-2.43852
-2.41588,-4.14731,-2.41588
-2.40078,-4.13619,-2.40078
-2.37813,-4.13619,-2.37813
-2.36303,-4.12507,-2.36303
-2.34793,-4.11395,-2.34793
-2.33283,-4.10284,-2.33283
-2.32528,-4.09172,-2.32528
-2.31018,-4.0806,-2.31018
-2.31018,-4.0806,-2.31018
-2.30263,-4.06948,-2.30263
-2.29508,-4.05836,-2.29508
-2.28753,-4.03612,-2.28753
-2.28753,-4.025,-2.28753
-2.27998,-4.00277,-2.27998
-2.27243,-3.99165,-2.27243
-2.26488,-3.96941,-2.26488
-2.25733,-3.94717,-2.25733
-2.25733,-3.92493,-2.25733
-2.25733,-3.91382,-2.25733
-2.25733,-3.89158,-2.25733
-2.24978,-3.86934,-2.24978
-2.24223,-3.8471,-2.24223
-2.23468,-3.83598,-2.23468
-2.22713,-3.81375,-2.22713
-2.21959,-3.79151,-2.21959
-2.21204,-3.78039,-2.21204
-2.21204,-3.74703,-2.21204
-2.20449,-3.73592,-2.20449
-2.19694,-3.71368,-2.19694
-2.19694,-3.69144,-2.19694
-2.18939,-3.68032,-2.18939
-2.18939,-3.6692,-2.18939
-2.18939,-3.65808,-2.18939
-2.18184,-3.64697,-2.18184
-2.18939,-3.64697,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.63585,-2.18939
-2.18939,-3.64696,-2.18939
-2.18939,-3.64696,-2.18939
-2.18939,-3.65808,-2.18939
-2.18939,-3.65808,-2.18939
-2.18184,-3.6692,-2.18184
-2.18184,-3.6692,-2.18184
-2.17429,-3.68032,-2.17429
-2.16674,-3.68032,-2.16674
-2.16674,-3.68032,-2.16674
-2.15919,-3.68032,-2.15919
-2.15164,-3.69144,-2.15164
-2.15164,-3.69144,-2.15164
-2.15164,-3.69144,-2.15164
-2.15164,-3.68032,-2.15164
-2.15164,-3.6692,-2.15164
-2.15919,-3.65808,-2.15919
-2.15919,-3.64696,-2.15919
-2.15919,-3.63585,-2.15919
-2.16674,-3.61361,-2.16674
-2.16674,-3.60249,-2.16674
-2.17429,-3.59137,-2.17429
-2.18184,-3.58025,-2.18184
-2.18939,-3.56913,-2.18939
-2.20449,-3.55801,-2.20449
-2.21204,-3.53578,-2.21204
-2.21958,-3.52466,-2.21958
-2.22713,-3.51354,-2.22713
-2.22713,-3.4913,-2.22713
-2.23468,-3.48018,-2.23468
-2.23468,-3.46906,-2.23468
-2.24223,-3.44683,-2.24223
-2.24223,-3.42459,-2.24223
-2.24223,-3.41347,-2.24223
-2.24223,-3.40235,-2.24223
-2.24223,-3.39123,-2.24223
-2.23468,-3.38011,-2.23468
-2.23468,-3.369,-2.23468
-2.24223,-3.35788,-2.24223
-2.24223,-3.34676,-2.24223
-2.24223,-3.33564,-2.24223
-2.24223,-3.32452,-2.24223
-2.24978,-3.30228,-2.24978
-2.24223,-3.29116,-2.24223
-2.24978,-3.28004,-2.24978
-2.25733,-3.26893,-2.25733
-2.26488,-3.26893,-2.26488
-2.27243,-3.25781,-2.27243
-2.28753,-3.24669,-2.28753
-2.28753,-3.23557,-2.28753
-2.29508,-3.22445,-2.29508
-2.30263,-3.21333,-2.30263
-2.31773,-3.20221,-2.31773
-2.32528,-3.19109,-2.32528
-2.34038,-3.17998,-2.34038
-2.35548,-3.16886,-2.35548
-2.37058,-3.15774,-2.37058
-2.38568,-3.14662,-2.38568
-2.40078,-3.1355,-2.40078
-2.41587,-3.12438,-2.41587
-2.43097,-3.12438,-2.43097
-2.44607,-3.11326,-2.44607
-2.46872,-3.10214,-2.46872
-2.48382,-3.09102,-2.48382
-2.49892,-3.09102,-2.49892
-2.51402,-3.07991,-2.51402
-2.52912,-3.07991,-2.52912
-2.54422,-3.07991,-2.54422
-2.56687,-3.07991,-2.56687
-2.57442,-3.06879,-2.57442
-2.58952,-3.07991,-2.58952
-2.61216,-3.06879,-2.61216
-2.62726,-3.07991,-2.62726
-2.64236,-3.07991,-2.64236
-2.65746,-3.07991,-2.65746
-2.68011,-3.07991,-2.68011
-2.69521,-3.07991,-2.69521
-2.71031,-3.07991,-2.71031
-2.72541,-3.09102,-2.72541
-2.74051,-3.09102,-2.74051
-2.75561,-3.09102,-2.75561
-2.77071,-3.10214,-2.77071
-2.78581,-3.11326,-2.78581
-2.80845,-3.12438,-2.80845
-2.82355,-3.12438,-2.82355
-2.83865,-3.1355,-2.83865
-2.85375,-3.14662,-2.85375
-2.86885,-3.15774,-2.86885
-2.8915,-3.15774,-2.8915
-2.91415,-3.16886,-2.91415
-2.92925,-3.16886,-2.92925
-2.9519,-3.17998,-2.9519
-2.967,-3.19109,-2.967
-2.9821,-3.20221,-2.9821
-2.99719,-3.21333,-2.99719
-3.01229,-3.22445,-3.01229
-3.01984,-3.24669,-3.01984
-3.03494,-3.25781,-3.03494
-3.05004,-3.26893,-3.05004
-3.06514,-3.29116,-3.06514
-3.08024,-3.30228,-3.08024
-3.09534,-3.3134,-3.09534
-3.11044,-3.32452,-3.11044
-3.12554,-3.34676,-3.12554
-3.14064,-3.35788,-3.14064
-3.15574,-3.36899,-3.15574
-3.17084,-3.38011,-3.17084
-3.17839,-3.39123,-3.17839
-3.19348,-3.41347,-3.19348
-3.20103,-3.42459,-3.20103
-3.20858,-3.44683,-3.20858
-3.21613,-3.45794,-3.21613
-3.22368,-3.48018,-3.22368
-3.23123,-3.50242,-3.23123
-3.23878,-3.52466,-3.23878
-3.24633,-3.5469,-3.24633
-3.25388,-3.58025,-3.25388
-3.25388,-3.60249,-3.25388
-3.26143,-3.62473,-3.26143
-3.26898,-3.64696,-3.26898
-3.27653,-3.6692,-3.27653
-3.27653,-3.69144,-3.27653
-3.28408,-3.71368,-3.28408
-3.28408,-3.73591,-3.28408
-3.29163,-3.75815,-3.29163
-3.29918,-3.79151,-3.29918
-3.30673,-3.81375,-3.30673
-3.30673,-3.82487,-3.30673
-3.29918,-3.83598,-3.29918
-3.29918,-3.85822,-3.29918
-3.29163,-3.88046,-3.29163
-3.29163,-3.9027,-3.29163
-3.28408,-3.91382,-3.28408
-3.28408,-3.92493,-3.28408
-3.28408,-3.93605,-3.28408
-3.27653,-3.95829,-3.27653
-3.27653,-3.96941,-3.27653
-3.26898,-3.98053,-3.26898
-3.25388,-3.99165,-3.25388
-3.24633,-4.00277,-3.24633
-3.23123,-4.00277,-3.23123
-3.22368,-4.01388,-3.22368
-3.20858,-4.01388,-3.20858
-3.19348,-4.01388,-3.19348
-3.17839,-4.01388,-3.17839
-3.17084,-4.025,-3.17084
-3.16329,-4.025,-3.16329
-3.14819,-4.03612,-3.14819
-3.14064,-4.03612,-3.14064
-3.12554,-4.03612,-3.12554
-3.11799,-4.04724,-3.11799
-3.10289,-4.04724,-3.10289
-3.08779,-4.05836,-3.08779
-3.08024,-4.06948,-3.08024
-3.07269,-4.0806,-3.07269
-3.06514,-4.09172,-3.06514
-3.05759,-4.09172,-3.05759
-3.05004,-4.10284,-3.05004
-3.04249,-4.11395,-3.04249
-3.03494,-4.12507,-3.03494
-3.02739,-4.13619,-3.02739
-3.02739,-4.14731,-3.02739
-3.01984,-4.14731,-3.01984
-3.01984,-4.15843,-3.01984
-3.01229,-4.15843,-3.01229
-3.01229,-4.16955,-3.01229
-3.00474,-4.16955,-3.00474
-3.00474,-4.18067,-3.00474
-2.99719,-4.18067,-2.99719
-2.98965,-4.18067,-2.98965
-2.9821,-4.18067,-2.9821
-2.9821,-4.18067,-2.9821
-2.97455,-4.18067,-2.97455
-2.967,-4.18067,-2.967
-2.95945,-4.18067,-2.95945
-2.9519,-4.19179,-2.9519
-2.9519,-4.19179,-2.9519
-2.94435,-4.19179,-2.94435
-2.92925,-4.19179,-2.92925
-2.92925,-4.19179,-2.92925
-2.9217,-4.19179,-2.9217
-2.91415,-4.19179,-2.91415
-2.9066,-4.19179,-2.9066
-2.89905,-4.19179,-2.89905
-2.8915,-4.19179,-2.8915
-2.88395,-4.19179,-2.88395
-2.8764,-4.19179,-2.8764
-2.86885,-4.18067,-2.86885
-2.8613,-4.18067,-2.8613
-2.8462,-4.18067,-2.8462
-2.83865,-4.18067,-2.83865
-2.8311,-4.18067,-2.8311
-2.816,-4.18067,-2.816
-2.80845,-4.18067,-2.80845
-2.8009,-4.18067,-2.8009
-2.78581,-4.18067,-2.78581
-2.77826,-4.18067,-2.77826
-2.76316,-4.18067,-2.76316
-2.74806,-4.18067,-2.74806
-2.74051,-4.18067,-2.74051
-2.73296,-4.18067,-2.73296
-2.71786,-4.18067,-2.71786
-2.70276,-4.19179,-2.70276
-2.69521,-4.19179,-2.69521
-2.68766,-4.19179,-2.68766
-2.67256,-4.19179,-2.67256
-2.66501,-4.19179,-2.66501
-2.64991,-4.19179,-2.64991
-2.64236,-4.19179,-2.64236
-2.63481,-4.2029,-2.63481
-2.62726,-4.2029,-2.62726
-2.61216,-4.2029,-2.61216
-2.59707,-4.21402,-2.59707
-2.58952,-4.21402,-2.58952
-2.57442,-4.22514,-2.57442
-2.55932,-4.22514,-2.55932
-2.53667,-4.22514,-2.53667
-2.52157,-4.22514,-2.52157
-2.51402,-4.22514,-2.51402
-2.49892,-4.22514,-2.49892
-2.49137,-4.21402,-2.49137
-2.47627,-4.21402,-2.47627
-2.46872,-4.2029,-2.46872
-2.45362,-4.2029,-2.45362
-2.43852,-4.19179,-2.43852
-2.42342,-4.18067,-2.42342
-2.40833,-4.16955,-2.40833
-2.40078,-4.15843,-2.40078
-2.39323,-4.14731,-2.39323
-2.37813,-4.14731,-2.37813
-2.36303,-4.13619,-2.36303
-2.35548,-4.12507,-2.35548
-2.34038,-4.11395,-2.34038
-2.32528,-4.10284,-2.32528
-2.31018,-4.0806,-2.31018
-2.30263,-4.06948,-2.30263
-2.28753,-4.04724,-2.28753
-2.26488,-4.025,-2.26488
