dist_err,waypoint_idx
0.494095,1
0.573234,2
0.579404,2
0.571782,2
0.551445,2
0.530507,2
0.512227,2
0.482693,2
0.561944,3
0.526164,3
0.503486,3
0.471874,3
0.513654,4
0.485896,4
0.508545,5
0.455886,5
0.468503,6
0.456617,7
0.46181,8
0.463477,9
0.47257,10
0.481614,11
0.504132,12
0.386943,12
0.424734,13
0.457922,14
0.503894,15
0.414335,15
0.458349,16
0.507536,17
0.423282,17
0.47409,18
0.52746,19
0.4465,19
0.49989,20
0.567077,21
0.48471,21
0.542359,22
0.461674,22
0.521684,23
0.429879,23
0.483812,24
0.541657,25
0.447231,25
0.483279,26
0.531779,27
0.428602,27
0.470454,28
0.499609,29
0.534984,30
0.428034,30
0.464872,31
0.498204,32
0.53478,33
0.425715,33
0.462005,34
0.493235,35
0.523905,36
0.415289,36
0.457739,37
0.494942,38
0.53049,39
0.432429,39
0.470679,40
0.517282,41
0.418565,41
0.459702,42
0.496248,43
0.534705,44
0.437039,44
0.467061,45
0.501958,46
0.389023,46
0.42413,47
0.460532,48
0.490229,49
0.21013,1
0.125337,2
0.300925,3
0.49619,4
0.64868,5
0.63047,5
0.592519,5
0.544315,5
0.494592,5
0.562956,6
0.503201,6
0.439454,6
0.512251,7
0.450497,7
0.522158,8
0.456492,8
0.511987,9
0.432021,9
0.47718,10
0.524466,11
0.425646,11
0.463471,12
0.487453,13
0.522852,14
0.412818,14
0.444547,15
0.476107,16
0.515143,17
0.418728,17
0.455686,18
0.50329,19
0.412085,19
0.459056,20
0.505785,21
0.420002,21
0.477178,22
0.53686,23
0.45304,23
0.507538,24
0.430373,24
0.489044,25
0.537005,26
0.453996,26
0.507527,27
0.422765,27
0.470442,28
0.519269,29
0.431085,29
0.475909,30
0.518394,31
0.421571,31
0.459834,32
0.497029,33
0.541178,34
0.438391,34
0.470603,35
0.513938,36
0.405702,36
0.439424,37
0.483805,38
0.517236,39
0.414773,39
0.456805,40
0.488315,41
0.531307,42
0.429814,42
0.462136,43
0.502551,44
0.403009,44
0.44337,45
0.477595,46
0.519605,47
0.419321,47
0.463736,48
0.496609,49
0.190322,1
0.0677304,2
0.301103,3
0.521743,4
0.540379,4
0.518809,4
0.491965,4
0.582971,5
0.523637,5
0.480257,5
0.556083,6
0.493967,6
0.552816,7
0.488157,7
0.527533,8
0.456857,8
0.488459,9
0.523512,10
0.441233,10
0.467891,11
0.498292,12
0.532155,13
0.424146,13
0.455318,14
0.480781,15
0.517151,16
0.410908,16
0.451536,17
0.494335,18
0.541817,19
0.445215,19
0.495649,20
0.551924,21
0.464638,21
0.511554,22
0.430711,22
0.481656,23
0.540685,24
0.46379,24
0.526608,25
0.437913,25
0.499821,26
0.549972,27
0.4675,27
0.515604,28
0.43454,28
0.489414,29
0.537411,30
0.446415,30
0.491986,31
0.54365,32
0.450108,32
0.501607,33
0.411165,33
0.466436,34
0.515584,35
0.423611,35
0.472799,36
0.523135,37
0.427657,37
0.475985,38
0.5169,39
0.41876,39
0.462016,40
0.500219,41
0.396395,41
0.436631,42
0.483101,43
0.520603,44
0.427017,44
0.468321,45
0.510227,46
0.410367,46
0.444202,47
0.483956,48
0.51818,49
