Path centered at: WORLD FRAME [0.00259693, 0.00259693], DRONE FRAME [-2.61712,-3.71108]
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.93344m
Ending at 3.55908m
Depth = 0.625635m (40%)
Layer 0 radius: 0.221165
Layer 1 radius: 0.422396
Layer 2 radius: 0.484912
Layer 3 radius: 0.470303
Layer 4 radius: 0.451345
Layer 5 radius: 0.46557
Layer 6 radius: 0.498054
0 [-2.39595, -3.71108, 2.93344]
1 [-2.39777, -3.73936, 2.93344]
2 [-2.40319, -3.76718, 2.93344]
3 [-2.41212, -3.79408, 2.93344]
4 [-2.42441, -3.81961, 2.93344]
5 [-2.43987, -3.84336, 2.93344]
6 [-2.45825, -3.86494, 2.93344]
7 [-2.47922, -3.884, 2.93344]
8 [-2.50247, -3.90021, 2.93344]
9 [-2.52759, -3.91332, 2.93344]
10 [-2.55419, -3.92311, 2.93344]
11 [-2.58182, -3.92941, 2.93344]
12 [-2.61003, -3.93213, 2.93344]
13 [-2.63836, -3.93123, 2.93344]
14 [-2.66633, -3.9267, 2.93344]
15 [-2.6935, -3.91864, 2.93344]
16 [-2.71942, -3.90717, 2.93344]
17 [-2.74365, -3.89248, 2.93344]
18 [-2.76581, -3.87481, 2.93344]
19 [-2.78552, -3.85445, 2.93344]
20 [-2.80247, -3.83174, 2.93344]
21 [-2.81638, -3.80704, 2.93344]
22 [-2.82702, -3.78077, 2.93344]
23 [-2.8342, -3.75336, 2.93344]
24 [-2.83783, -3.72525, 2.93344]
25 [-2.83783, -3.69691, 2.93344]
26 [-2.8342, -3.6688, 2.93344]
27 [-2.82702, -3.64139, 2.93344]
28 [-2.81638, -3.61512, 2.93344]
29 [-2.80247, -3.59043, 2.93344]
30 [-2.78552, -3.56772, 2.93344]
31 [-2.76581, -3.54736, 2.93344]
32 [-2.74365, -3.52969, 2.93344]
33 [-2.71942, -3.515, 2.93344]
34 [-2.6935, -3.50353, 2.93344]
35 [-2.66633, -3.49546, 2.93344]
36 [-2.63836, -3.49094, 2.93344]
37 [-2.61003, -3.49003, 2.93344]
38 [-2.58182, -3.49275, 2.93344]
39 [-2.55419, -3.49906, 2.93344]
40 [-2.52759, -3.50885, 2.93344]
41 [-2.50247, -3.52196, 2.93344]
42 [-2.47922, -3.53817, 2.93344]
43 [-2.45825, -3.55722, 2.93344]
44 [-2.43987, -3.5788, 2.93344]
45 [-2.42441, -3.60255, 2.93344]
46 [-2.41212, -3.62809, 2.93344]
47 [-2.40319, -3.65498, 2.93344]
48 [-2.39777, -3.6828, 2.93344]
49 [-2.39595, -3.71108, 2.93344]
0 [-2.19472, -3.71108, 3.03344]
1 [-2.19819, -3.7651, 3.03344]
2 [-2.20854, -3.81823, 3.03344]
3 [-2.22559, -3.86959, 3.03344]
4 [-2.24908, -3.91836, 3.03344]
5 [-2.2786, -3.96372, 3.03344]
6 [-2.31369, -4.00494, 3.03344]
7 [-2.35376, -4.04133, 3.03344]
8 [-2.39815, -4.07229, 3.03344]
9 [-2.44614, -4.09733, 3.03344]
10 [-2.49694, -4.11602, 3.03344]
11 [-2.5497, -4.12806, 3.03344]
12 [-2.60358, -4.13326, 3.03344]
13 [-2.65768, -4.13153, 3.03344]
14 [-2.71111, -4.12289, 3.03344]
15 [-2.763, -4.10749, 3.03344]
16 [-2.81249, -4.08558, 3.03344]
17 [-2.85878, -4.05752, 3.03344]
18 [-2.9011, -4.02377, 3.03344]
19 [-2.93875, -3.98489, 3.03344]
20 [-2.97112, -3.94151, 3.03344]
21 [-2.99768, -3.89435, 3.03344]
22 [-3.018, -3.84418, 3.03344]
23 [-3.03173, -3.79183, 3.03344]
24 [-3.03865, -3.73815, 3.03344]
25 [-3.03865, -3.68402, 3.03344]
26 [-3.03173, -3.63034, 3.03344]
27 [-3.018, -3.57798, 3.03344]
28 [-2.99768, -3.52781, 3.03344]
29 [-2.97112, -3.48065, 3.03344]
30 [-2.93875, -3.43727, 3.03344]
31 [-2.9011, -3.39839, 3.03344]
32 [-2.85878, -3.36464, 3.03344]
33 [-2.81249, -3.33659, 3.03344]
34 [-2.763, -3.31468, 3.03344]
35 [-2.71111, -3.29928, 3.03344]
36 [-2.65768, -3.29064, 3.03344]
37 [-2.60358, -3.2889, 3.03344]
38 [-2.5497, -3.2941, 3.03344]
39 [-2.49694, -3.30614, 3.03344]
40 [-2.44614, -3.32484, 3.03344]
41 [-2.39815, -3.34987, 3.03344]
42 [-2.35376, -3.38084, 3.03344]
43 [-2.31369, -3.41723, 3.03344]
44 [-2.2786, -3.45844, 3.03344]
45 [-2.24908, -3.50381, 3.03344]
46 [-2.22559, -3.55257, 3.03344]
47 [-2.20854, -3.60394, 3.03344]
48 [-2.19819, -3.65707, 3.03344]
49 [-2.19472, -3.71108, 3.03344]
50 [-2.19472, -3.71108, 3.03344]
51 [-2.2123, -3.81502, 3.03344]
52 [-2.25477, -3.91029, 3.03344]
53 [-2.31893, -3.9911, 3.03344]
54 [-2.40032, -4.0527, 3.03344]
55 [-2.49346, -4.09165, 3.03344]
56 [-2.59227, -4.10601, 3.03344]
57 [-2.69043, -4.09541, 3.03344]
58 [-2.78182, -4.06108, 3.03344]
59 [-2.86085, -4.0057, 3.03344]
60 [-2.92286, -3.93322, 3.03344]
61 [-2.96436, -3.84857, 3.03344]
62 [-2.98323, -3.75733, 3.03344]
63 [-2.97882, -3.66539, 3.03344]
64 [-2.95195, -3.57851, 3.03344]
65 [-2.90487, -3.50202, 3.03344]
66 [-2.841, -3.44046, 3.03344]
67 [-2.76477, -3.39731, 3.03344]
68 [-2.68127, -3.37481, 3.03344]
69 [-2.5959, -3.37386, 3.03344]
70 [-2.51408, -3.39396, 3.03344]
71 [-2.44084, -3.43331, 3.03344]
72 [-2.38054, -3.48892, 3.03344]
73 [-2.33662, -3.55688, 3.03344]
74 [-2.31139, -3.63258, 3.03344]
75 [-2.30592, -3.71108, 3.03344]
76 [-2.32001, -3.78737, 3.03344]
77 [-2.35221, -3.85672, 3.03344]
78 [-2.39999, -3.91498, 3.03344]
79 [-2.4599, -3.95881, 3.03344]
80 [-2.52783, -3.9859, 3.03344]
81 [-2.59925, -3.99503, 3.03344]
82 [-2.6696, -3.98618, 3.03344]
83 [-2.73447, -3.96047, 3.03344]
84 [-2.78997, -3.92002, 3.03344]
85 [-2.8329, -3.86786, 3.03344]
86 [-2.86097, -3.80763, 3.03344]
87 [-2.87291, -3.7434, 3.03344]
88 [-2.8685, -3.67933, 3.03344]
89 [-2.84857, -3.61945, 3.03344]
90 [-2.81491, -3.56738, 3.03344]
91 [-2.77012, -3.52614, 3.03344]
92 [-2.71743, -3.49792, 3.03344]
93 [-2.66043, -3.48404, 3.03344]
94 [-2.60288, -3.48484, 3.03344]
95 [-2.54844, -3.49972, 3.03344]
96 [-2.50042, -3.52719, 3.03344]
97 [-2.4616, -3.56504, 3.03344]
98 [-2.43406, -3.61045, 3.03344]
99 [-2.41909, -3.66024, 3.03344]
0 [-2.13221, -3.71108, 3.13344]
1 [-2.13619, -3.77309, 3.13344]
2 [-2.14807, -3.83408, 3.13344]
3 [-2.16765, -3.89305, 3.13344]
4 [-2.19461, -3.94904, 3.13344]
5 [-2.2285, -4.00111, 3.13344]
6 [-2.26878, -4.04843, 3.13344]
7 [-2.31478, -4.0902, 3.13344]
8 [-2.36574, -4.12575, 3.13344]
9 [-2.42083, -4.15449, 3.13344]
10 [-2.47915, -4.17595, 3.13344]
11 [-2.53973, -4.18978, 3.13344]
12 [-2.60158, -4.19574, 3.13344]
13 [-2.66368, -4.19375, 3.13344]
14 [-2.72502, -4.18384, 3.13344]
15 [-2.78459, -4.16616, 3.13344]
16 [-2.84141, -4.14101, 3.13344]
17 [-2.89454, -4.10879, 3.13344]
18 [-2.94313, -4.07005, 3.13344]
19 [-2.98635, -4.02542, 3.13344]
20 [-3.02352, -3.97562, 3.13344]
21 [-3.05401, -3.92148, 3.13344]
22 [-3.07733, -3.86388, 3.13344]
23 [-3.09309, -3.80378, 3.13344]
24 [-3.10103, -3.74215, 3.13344]
25 [-3.10103, -3.68001, 3.13344]
26 [-3.09309, -3.61839, 3.13344]
27 [-3.07733, -3.55828, 3.13344]
28 [-3.05401, -3.50069, 3.13344]
29 [-3.02352, -3.44655, 3.13344]
30 [-2.98635, -3.39675, 3.13344]
31 [-2.94313, -3.35211, 3.13344]
32 [-2.89454, -3.31337, 3.13344]
33 [-2.84141, -3.28116, 3.13344]
34 [-2.78459, -3.25601, 3.13344]
35 [-2.72502, -3.23833, 3.13344]
36 [-2.66368, -3.22841, 3.13344]
37 [-2.60158, -3.22642, 3.13344]
38 [-2.53973, -3.23239, 3.13344]
39 [-2.47915, -3.24621, 3.13344]
40 [-2.42083, -3.26767, 3.13344]
41 [-2.36574, -3.29641, 3.13344]
42 [-2.31478, -3.33196, 3.13344]
43 [-2.26878, -3.37374, 3.13344]
44 [-2.2285, -3.42105, 3.13344]
45 [-2.19461, -3.47313, 3.13344]
46 [-2.16765, -3.52911, 3.13344]
47 [-2.14807, -3.58808, 3.13344]
48 [-2.13619, -3.64907, 3.13344]
49 [-2.13221, -3.71108, 3.13344]
50 [-2.13221, -3.71108, 3.13344]
51 [-2.15296, -3.83026, 3.13344]
52 [-2.20217, -3.9392, 3.13344]
53 [-2.27609, -4.03133, 3.13344]
54 [-2.3695, -4.10126, 3.13344]
55 [-2.47608, -4.14516, 3.13344]
56 [-2.58882, -4.16092, 3.13344]
57 [-2.70051, -4.14822, 3.13344]
