xte,waypoint_idx
0.121538,1
0.183836,1
0.213669,1
0.224887,2
0.238491,2
0.224744,3
0.199713,3
0.164401,4
0.126795,4
0.0864446,5
0.0426748,5
0.0231422,6
0.0406908,6
0.0516721,7
0.0503406,8
0.0447285,9
0.0419724,9
0.0636992,10
0.100455,11
0.150427,11
0.173227,12
0.174316,12
0.162884,13
0.143749,14
0.110907,14
0.0832671,15
0.0501758,15
0.0234437,16
0.0148527,16
0.0378412,17
0.04254,18
0.0295971,19
0.00171272,20
0.0510332,20
0.0910447,21
0.131189,22
0.161494,22
0.186033,23
0.187366,24
0.172246,24
0.149831,25
0.125056,25
0.0869525,26
0.0477032,27
0.0152404,27
0.0190605,28
0.0339255,29
0.0313125,30
0.0082196,31
0.040161,32
0.0869139,32
0.13318,33
0.180496,34
0.19911,34
0.206793,35
0.194614,36
0.180836,36
0.158254,37
0.13394,37
0.117549,38
0.0812187,38
0.0573781,39
0.023606,40
0.0072254,40
0.0198359,41
0.0151705,42
0.00211921,43
0.0329387,44
0.072816,44
0.116259,45
0.143498,46
0.161424,46
0.16294,47
0.152934,47
0.137188,48
0.0290877,1
0.0181784,1
0.0402149,2
0.0539377,3
0.0388561,4
0.0122031,4
0.0455038,5
0.0992616,6
0.162583,7
0.200264,7
0.234909,8
0.238753,8
0.225462,9
0.2077,9
0.18722,10
0.15897,11
0.129242,11
0.0926016,12
0.0719256,12
0.041386,13
0.0322983,14
0.0214216,14
0.0269547,15
0.0299942,16
0.0630267,17
0.0809584,17
0.119782,18
0.147718,19
0.162659,19
0.163144,20
0.164853,21
0.142348,21
0.117728,22
0.0868481,22
0.0642316,23
0.0313123,23
0.0152921,24
0.0201593,25
0.0343606,25
0.0438606,26
0.0603526,27
0.0609943,27
0.0574557,28
0.095284,29
0.133707,29
0.150428,30
0.132757,30
0.117303,31
0.106965,32
0.110832,32
0.10075,33
0.0665975,33
0.0334511,34
0.0708307,35
0.105979,36
0.0950063,37
0.0501552,37
0.0235344,38
0.111785,39
0.162982,40
0.176333,40
0.172604,41
0.169964,41
0.168144,42
0.164882,43
0.137625,43
0.115871,44
0.0876436,45
0.067159,45
0.0666876,46
0.0615968,47
0.0854129,1
0.118561,2
0.11491,2
0.108344,3
0.126977,4
0.146839,5
0.151396,5
0.156892,6
0.136381,7
0.115527,7
0.110537,8
0.0944363,9
0.0914443,9
0.0746346,10
0.0620849,11
0.0613901,12
0.0617545,12
0.0477143,13
0.0585973,14
0.0753391,15
0.102621,16
0.116496,16
0.132445,17
0.144821,18
0.152057,18
0.159998,19
0.143188,20
0.119185,20
0.0943471,21
0.0748265,22
0.049619,22
0.030104,23
0.00646879,24
0.018993,25
0.0362341,25
0.0571238,26
0.0868105,27
0.131387,28
0.149322,29
0.158137,29
0.159884,30
0.14711,30
0.135369,31
0.116991,32
0.0800588,32
0.0390294,33
0.0138138,34
0.0391209,34
0.0528193,35
0.0406671,36
0.00100533,37
0.052643,38
0.101511,39
0.15176,39
0.180831,40
0.195387,40
0.20021,41
0.187392,42
0.16012,42
0.130386,43
0.088227,43
0.0488435,44
0.0327908,45
0.0288785,46
0.0422619,46
0.0434828,47
