Path centered at: WORLD FRAME [0.00271952, 0.00271952], DRONE FRAME [-2.67739,-3.78879]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.06651m
Ending at 3.78786m
Depth = 0.721352m (40%)
Layer 0 radius: 0.0679898
Layer 1 radius: 0.266758
Layer 2 radius: 0.367736
Layer 3 radius: 0.396779
Layer 4 radius: 0.427134
Layer 5 radius: 0.458288
Layer 6 radius: 0.483906
Layer 7 radius: 0.517413
0 [-2.47739, -3.78879, 3.06651]
1 [-2.47903, -3.81437, 3.06651]
2 [-2.48393, -3.83952, 3.06651]
3 [-2.49201, -3.86385, 3.06651]
4 [-2.50313, -3.88694, 3.06651]
5 [-2.51711, -3.90841, 3.06651]
6 [-2.53372, -3.92793, 3.06651]
7 [-2.5527, -3.94516, 3.06651]
8 [-2.57371, -3.95982, 3.06651]
9 [-2.59644, -3.97167, 3.06651]
10 [-2.62049, -3.98053, 3.06651]
11 [-2.64547, -3.98623, 3.06651]
12 [-2.67098, -3.98869, 3.06651]
13 [-2.6966, -3.98787, 3.06651]
14 [-2.7219, -3.98378, 3.06651]
15 [-2.74647, -3.97649, 3.06651]
16 [-2.7699, -3.96611, 3.06651]
17 [-2.79182, -3.95283, 3.06651]
18 [-2.81185, -3.93685, 3.06651]
19 [-2.82968, -3.91844, 3.06651]
20 [-2.84501, -3.8979, 3.06651]
21 [-2.85759, -3.87557, 3.06651]
22 [-2.8672, -3.85181, 3.06651]
23 [-2.8737, -3.82702, 3.06651]
24 [-2.87698, -3.80161, 3.06651]
25 [-2.87698, -3.77598, 3.06651]
26 [-2.8737, -3.75056, 3.06651]
27 [-2.8672, -3.72577, 3.06651]
28 [-2.85759, -3.70201, 3.06651]
29 [-2.84501, -3.67968, 3.06651]
30 [-2.82968, -3.65915, 3.06651]
31 [-2.81185, -3.64074, 3.06651]
32 [-2.79182, -3.62476, 3.06651]
33 [-2.7699, -3.61147, 3.06651]
34 [-2.74647, -3.6011, 3.06651]
35 [-2.7219, -3.59381, 3.06651]
36 [-2.6966, -3.58972, 3.06651]
37 [-2.67098, -3.58889, 3.06651]
38 [-2.64547, -3.59136, 3.06651]
39 [-2.62049, -3.59706, 3.06651]
40 [-2.59644, -3.60591, 3.06651]
41 [-2.57371, -3.61776, 3.06651]
42 [-2.5527, -3.63243, 3.06651]
43 [-2.53372, -3.64966, 3.06651]
44 [-2.51711, -3.66917, 3.06651]
45 [-2.50313, -3.69065, 3.06651]
46 [-2.49201, -3.71374, 3.06651]
47 [-2.48393, -3.73806, 3.06651]
48 [-2.47903, -3.76322, 3.06651]
49 [-2.47739, -3.78879, 3.06651]
0 [-2.41064, -3.78879, 3.16651]
1 [-2.41283, -3.8229, 3.16651]
2 [-2.41936, -3.85646, 3.16651]
3 [-2.43013, -3.8889, 3.16651]
4 [-2.44496, -3.91969, 3.16651]
5 [-2.46361, -3.94834, 3.16651]
6 [-2.48577, -3.97437, 3.16651]
7 [-2.51107, -3.99735, 3.16651]
8 [-2.53911, -4.01691, 3.16651]
9 [-2.56941, -4.03272, 3.16651]
10 [-2.60149, -4.04452, 3.16651]
11 [-2.63482, -4.05213, 3.16651]
12 [-2.66884, -4.05541, 3.16651]
13 [-2.70301, -4.05432, 3.16651]
14 [-2.73675, -4.04886, 3.16651]
15 [-2.76952, -4.03914, 3.16651]
16 [-2.80078, -4.0253, 3.16651]
17 [-2.83001, -4.00758, 3.16651]
18 [-2.85673, -3.98627, 3.16651]
19 [-2.88051, -3.96171, 3.16651]
20 [-2.90096, -3.93432, 3.16651]
21 [-2.91773, -3.90453, 3.16651]
22 [-2.93056, -3.87285, 3.16651]
23 [-2.93923, -3.83978, 3.16651]
24 [-2.9436, -3.80588, 3.16651]
25 [-2.9436, -3.7717, 3.16651]
26 [-2.93923, -3.7378, 3.16651]
27 [-2.93056, -3.70473, 3.16651]
28 [-2.91773, -3.67305, 3.16651]
29 [-2.90096, -3.64327, 3.16651]
30 [-2.88051, -3.61587, 3.16651]
31 [-2.85673, -3.59132, 3.16651]
32 [-2.83001, -3.57, 3.16651]
33 [-2.80078, -3.55228, 3.16651]
34 [-2.76952, -3.53845, 3.16651]
35 [-2.73675, -3.52872, 3.16651]
36 [-2.70301, -3.52327, 3.16651]
37 [-2.66884, -3.52217, 3.16651]
38 [-2.63482, -3.52545, 3.16651]
39 [-2.60149, -3.53306, 3.16651]
40 [-2.56941, -3.54486, 3.16651]
41 [-2.53911, -3.56068, 3.16651]
42 [-2.51107, -3.58023, 3.16651]
43 [-2.48577, -3.60321, 3.16651]
44 [-2.46361, -3.62924, 3.16651]
45 [-2.44496, -3.65789, 3.16651]
46 [-2.43013, -3.68869, 3.16651]
47 [-2.41936, -3.72113, 3.16651]
48 [-2.41283, -3.75468, 3.16651]
49 [-2.41064, -3.78879, 3.16651]
0 [-2.30966, -3.78879, 3.26651]
1 [-2.31268, -3.83582, 3.26651]
2 [-2.32168, -3.88207, 3.26651]
3 [-2.33653, -3.92679, 3.26651]
4 [-2.35698, -3.96925, 3.26651]
5 [-2.38268, -4.00874, 3.26651]
6 [-2.41323, -4.04462, 3.26651]
7 [-2.44811, -4.0763, 3.26651]
8 [-2.48676, -4.10326, 3.26651]
9 [-2.52854, -4.12505, 3.26651]
10 [-2.57276, -4.14133, 3.26651]
11 [-2.6187, -4.15181, 3.26651]
12 [-2.66561, -4.15634, 3.26651]
13 [-2.7127, -4.15483, 3.26651]
14 [-2.75922, -4.14731, 3.26651]
15 [-2.8044, -4.1339, 3.26651]
16 [-2.84749, -4.11483, 3.26651]
17 [-2.88778, -4.0904, 3.26651]
18 [-2.92462, -4.06102, 3.26651]
19 [-2.9574, -4.02717, 3.26651]
20 [-2.98559, -3.9894, 3.26651]
21 [-3.00871, -3.94835, 3.26651]
22 [-3.0264, -3.90467, 3.26651]
23 [-3.03835, -3.85909, 3.26651]
24 [-3.04437, -3.81235, 3.26651]
25 [-3.04437, -3.76523, 3.26651]
26 [-3.03835, -3.7185, 3.26651]
27 [-3.0264, -3.67291, 3.26651]
28 [-3.00871, -3.62924, 3.26651]
29 [-2.98559, -3.58818, 3.26651]
30 [-2.9574, -3.55041, 3.26651]
31 [-2.92462, -3.51656, 3.26651]
32 [-2.88778, -3.48718, 3.26651]
33 [-2.84749, -3.46276, 3.26651]
34 [-2.8044, -3.44368, 3.26651]
35 [-2.75922, -3.43028, 3.26651]
36 [-2.7127, -3.42275, 3.26651]
37 [-2.66561, -3.42124, 3.26651]
38 [-2.6187, -3.42577, 3.26651]
39 [-2.57276, -3.43625, 3.26651]
40 [-2.52854, -3.45253, 3.26651]
41 [-2.48676, -3.47432, 3.26651]
42 [-2.44811, -3.50128, 3.26651]
43 [-2.41323, -3.53296, 3.26651]
44 [-2.38268, -3.56884, 3.26651]
45 [-2.35698, -3.60834, 3.26651]
46 [-2.33653, -3.65079, 3.26651]
47 [-2.32168, -3.69551, 3.26651]
48 [-2.31268, -3.74177, 3.26651]
49 [-2.30966, -3.78879, 3.26651]
0 [-2.28061, -3.78879, 3.36651]
1 [-2.28387, -3.83953, 3.36651]
2 [-2.29359, -3.88944, 3.36651]
3 [-2.30961, -3.93769, 3.36651]
4 [-2.33167, -3.9835, 3.36651]
5 [-2.35941, -4.02611, 3.36651]
6 [-2.39237, -4.06482, 3.36651]
7 [-2.43001, -4.09901, 3.36651]
8 [-2.47171, -4.12809, 3.36651]
9 [-2.51678, -4.15161, 3.36651]
10 [-2.5645, -4.16917, 3.36651]
11 [-2.61407, -4.18049, 3.36651]
12 [-2.66468, -4.18537, 3.36651]
13 [-2.71549, -4.18374, 3.36651]
14 [-2.76568, -4.17562, 3.36651]
15 [-2.81443, -4.16116, 3.36651]
16 [-2.86092, -4.14058, 3.36651]
17 [-2.9044, -4.11422, 3.36651]
18 [-2.94415, -4.08252, 3.36651]
19 [-2.97952, -4.046, 3.36651]
20 [-3.00993, -4.00525, 3.36651]
21 [-3.03488, -3.96095, 3.36651]
22 [-3.05396, -3.91382, 3.36651]
23 [-3.06686, -3.86464, 3.36651]
24 [-3.07336, -3.81421, 3.36651]
25 [-3.07336, -3.76337, 3.36651]
26 [-3.06686, -3.71294, 3.36651]
27 [-3.05396, -3.66376, 3.36651]
28 [-3.03488, -3.61664, 3.36651]
29 [-3.00993, -3.57233, 3.36651]
30 [-2.97952, -3.53159, 3.36651]
31 [-2.94415, -3.49506, 3.36651]
32 [-2.9044, -3.46336, 3.36651]
33 [-2.86092, -3.43701, 3.36651]
34 [-2.81443, -3.41643, 3.36651]
35 [-2.76568, -3.40196, 3.36651]
36 [-2.71549, -3.39385, 3.36651]
37 [-2.66468, -3.39222, 3.36651]
38 [-2.61407, -3.3971, 3.36651]
39 [-2.5645, -3.40841, 3.36651]
40 [-2.51678, -3.42597, 3.36651]
41 [-2.47171, -3.44949, 3.36651]
42 [-2.43001, -3.47858, 3.36651]
43 [-2.39237, -3.51276, 3.36651]
44 [-2.35941, -3.55147, 3.36651]
45 [-2.33167, -3.59408, 3.36651]
46 [-2.30961, -3.63989, 3.36651]
47 [-2.29359, -3.68815, 3.36651]
48 [-2.28387, -3.73805, 3.36651]
49 [-2.28061, -3.78879, 3.36651]
0 [-2.25026, -3.78879, 3.46651]
1 [-2.25377, -3.84341, 3.46651]
2 [-2.26423, -3.89714, 3.46651]
3 [-2.28148, -3.94908, 3.46651]
4 [-2.30522, -3.99839, 3.46651]
5 [-2.33508, -4.04427, 3.46651]
6 [-2.37056, -4.08594, 3.46651]
