dist_err,waypoint_idx
0.216426,1
0.196898,1
0.302893,2
0.303816,2
0.284159,2
0.251899,2
0.218675,2
0.17682,2
0.264381,3
0.22348,3
0.185209,3
0.260824,4
0.226891,4
0.183533,4
0.273168,5
0.220147,5
0.183112,5
0.26224,6
0.219049,6
0.169861,6
0.251898,7
0.195928,7
0.286356,8
0.237597,8
0.189194,8
0.254349,9
0.204118,9
0.149616,9
0.223378,10
0.164691,10
0.243799,11
0.189287,11
0.263854,12
0.203921,12
0.154324,12
0.222409,13
0.166358,13
0.24485,14
0.188937,14
0.267484,15
0.215453,15
0.161531,15
0.237075,16
0.186087,16
0.251132,17
0.191121,17
0.264943,18
0.206767,18
0.152345,18
0.223872,19
0.159873,19
0.227074,20
0.169563,20
0.229302,21
0.167081,21
0.242506,22
0.185348,22
0.242697,23
0.188259,23
0.248168,24
0.185804,24
0.259878,25
0.200629,25
0.140976,25
0.205156,26
0.154942,26
0.214786,27
0.16836,27
0.236792,28
0.186737,28
0.249052,29
0.19471,29
0.254903,30
0.196447,30
0.259465,31
0.197046,31
0.268752,32
0.202359,32
0.140604,32
0.208264,33
0.152063,33
0.211523,34
0.14628,34
0.216316,35
0.155261,35
0.221269,36
0.17056,36
0.238485,37
0.181411,37
0.252365,38
0.195003,38
0.254484,39
0.198777,39
0.262296,40
0.203253,40
0.139876,40
0.210976,41
0.148591,41
0.214384,42
0.15224,42
0.211199,43
0.155193,43
0.219405,44
0.148951,44
0.207746,45
0.137252,45
0.202457,46
0.136082,46
0.209366,47
0.14762,47
0.21711,48
0.150865,48
0.212467,49
0.21275,1
0.139954,1
0.213218,2
0.144823,2
0.207464,3
0.145923,3
0.20777,4
0.14563,4
0.213491,5
0.155323,5
0.2157,6
0.154105,6
0.218492,7
0.158952,7
0.225404,8
0.161353,8
0.2237,9
0.174881,9
0.235162,10
0.179471,10
0.243799,11
0.189411,11
0.256249,12
0.20378,12
0.145853,12
0.214273,13
0.148983,13
0.22435,14
0.167683,14
0.245342,15
0.187211,15
0.262396,16
0.200765,16
0.14683,16
0.218321,17
0.165086,17
0.229455,18
0.169337,18
0.23603,19
0.182493,19
0.244621,20
0.188621,20
0.257034,21
0.193101,21
0.266399,22
0.206453,22
0.150962,22
0.216764,23
0.164832,23
0.231816,24
0.168602,24
0.236938,25
0.161413,25
0.229519,26
0.164592,26
0.225034,27
0.165043,27
0.230218,28
0.172063,28
0.239328,29
0.194667,29
0.26494,30
0.220056,30
0.167327,30
0.239468,31
0.182817,31
0.24514,32
0.191095,32
0.254868,33
0.188555,33
0.253575,34
0.195043,34
0.264393,35
0.200587,35
0.147118,35
0.212023,36
0.153245,36
0.218043,37
0.15955,37
0.221867,38
0.157695,38
0.216687,39
0.155701,39
0.224351,40
0.162793,40
0.221699,41
0.162229,41
0.22827,42
0.168384,42
0.229245,43
0.175535,43
0.234998,44
0.174171,44
0.241133,45
0.183464,45
0.255237,46
0.202944,46
0.13612,46
0.198686,47
0.266869,48
0.209069,48
0.143152,48
0.213694,49
0.224543,1
0.17682,1
0.249982,2
0.194605,2
0.25788,3
0.208761,3
0.158266,3
0.221063,4
0.17338,4
0.242184,5
0.182554,5
0.249216,6
0.191478,6
0.255863,7
0.186664,7
0.258242,8
0.196,8
0.268061,9
0.205714,9
0.143595,9
0.210381,10
0.15343,10
0.222052,11
0.151799,11
0.218928,12
0.165872,12
0.225605,13
0.165882,13
0.22835,14
0.16246,14
0.226233,15
0.165116,15
0.222284,16
0.161062,16
0.209814,17
0.153257,17
0.20193,18
0.145633,18
0.195355,19
0.255627,20
0.18099,20
0.238651,21
0.176274,21
0.239335,22
0.188051,22
0.252211,23
0.195153,23
0.260967,24
0.208364,24
0.154854,24
0.212743,25
0.160097,25
0.215348,26
0.163336,26
0.216273,27
0.16397,27
0.226448,28
0.165544,28
0.23151,29
0.178764,29
0.242662,30
0.182592,30
0.244014,31
0.187678,31
0.250847,32
0.196273,32
0.26124,33
0.209118,33
0.15662,33
0.224267,34
0.177794,34
0.250511,35
0.199879,35
0.263554,36
0.205986,36
0.156631,36
0.222675,37
0.159996,37
0.224971,38
0.168575,38
0.235827,39
0.175832,39
0.248025,40
0.190593,40
0.261125,41
0.211952,41
0.157673,41
0.230682,42
0.174385,42
0.246394,43
0.188698,43
0.253771,44
0.202221,44
0.146133,44
0.216715,45
0.164453,45
0.229531,46
0.180144,46
0.24806,47
0.198776,47
0.267207,48
0.209654,48
0.153676,48
0.22491,49
