Path centered at: 0.00279218, 0.00279218
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 3.15262m
Ending at 3.89063m
Depth = 0.738009m (40%)
Layer 0 radius: 0.131395
Layer 1 radius: 0.331649
Layer 2 radius: 0.430946
Layer 3 radius: 0.462104
Layer 4 radius: 0.487856
Layer 5 radius: 0.521096
Layer 6 radius: 0.5488
Layer 7 radius: 0.576615
0 [-2.53838, -3.76648, 3.15262]
1 [-2.53945, -3.74968, 3.15262]
2 [-2.54267, -3.73315, 3.15262]
3 [-2.54798, -3.71717, 3.15262]
4 [-2.55528, -3.702, 3.15262]
5 [-2.56447, -3.68789, 3.15262]
6 [-2.57538, -3.67507, 3.15262]
7 [-2.58785, -3.66375, 3.15262]
8 [-2.60166, -3.65412, 3.15262]
9 [-2.61658, -3.64633, 3.15262]
10 [-2.63239, -3.64052, 3.15262]
11 [-2.6488, -3.63677, 3.15262]
12 [-2.66556, -3.63515, 3.15262]
13 [-2.68239, -3.63569, 3.15262]
14 [-2.69901, -3.63838, 3.15262]
15 [-2.71515, -3.64317, 3.15262]
16 [-2.73055, -3.64999, 3.15262]
17 [-2.74494, -3.65871, 3.15262]
18 [-2.75811, -3.66921, 3.15262]
19 [-2.76982, -3.68131, 3.15262]
20 [-2.77989, -3.6948, 3.15262]
21 [-2.78815, -3.70947, 3.15262]
22 [-2.79447, -3.72508, 3.15262]
23 [-2.79874, -3.74136, 3.15262]
24 [-2.8009, -3.75806, 3.15262]
25 [-2.8009, -3.7749, 3.15262]
26 [-2.79874, -3.7916, 3.15262]
27 [-2.79447, -3.80789, 3.15262]
28 [-2.78815, -3.82349, 3.15262]
29 [-2.77989, -3.83816, 3.15262]
30 [-2.76982, -3.85166, 3.15262]
31 [-2.75811, -3.86375, 3.15262]
32 [-2.74494, -3.87425, 3.15262]
33 [-2.73055, -3.88298, 3.15262]
34 [-2.71515, -3.88979, 3.15262]
35 [-2.69901, -3.89458, 3.15262]
36 [-2.68239, -3.89727, 3.15262]
37 [-2.66556, -3.89781, 3.15262]
38 [-2.6488, -3.89619, 3.15262]
39 [-2.63239, -3.89245, 3.15262]
40 [-2.61658, -3.88663, 3.15262]
41 [-2.60166, -3.87884, 3.15262]
42 [-2.58785, -3.86921, 3.15262]
43 [-2.57538, -3.85789, 3.15262]
44 [-2.56447, -3.84507, 3.15262]
45 [-2.55528, -3.83096, 3.15262]
46 [-2.54798, -3.81579, 3.15262]
47 [-2.54267, -3.79981, 3.15262]
48 [-2.53945, -3.78328, 3.15262]
49 [-2.53838, -3.76648, 3.15262]
0 [-2.33812, -3.76648, 3.25262]
1 [-2.34084, -3.72407, 3.25262]
2 [-2.34897, -3.68236, 3.25262]
3 [-2.36236, -3.64202, 3.25262]
4 [-2.3808, -3.60374, 3.25262]
5 [-2.40398, -3.56812, 3.25262]
6 [-2.43153, -3.53576, 3.25262]
7 [-2.46299, -3.50719, 3.25262]
8 [-2.49785, -3.48287, 3.25262]
9 [-2.53552, -3.46322, 3.25262]
10 [-2.57541, -3.44854, 3.25262]
11 [-2.61684, -3.43908, 3.25262]
12 [-2.65914, -3.435, 3.25262]
13 [-2.70162, -3.43636, 3.25262]
14 [-2.74357, -3.44315, 3.25262]
15 [-2.78431, -3.45524, 3.25262]
16 [-2.82317, -3.47244, 3.25262]
17 [-2.85951, -3.49447, 3.25262]
18 [-2.89274, -3.52097, 3.25262]
19 [-2.9223, -3.5515, 3.25262]
20 [-2.94772, -3.58556, 3.25262]
21 [-2.96858, -3.62258, 3.25262]
22 [-2.98452, -3.66198, 3.25262]
23 [-2.9953, -3.70308, 3.25262]
24 [-3.00074, -3.74523, 3.25262]
25 [-3.00074, -3.78773, 3.25262]
26 [-2.9953, -3.82988, 3.25262]
27 [-2.98452, -3.87099, 3.25262]
28 [-2.96858, -3.91038, 3.25262]
29 [-2.94772, -3.94741, 3.25262]
30 [-2.9223, -3.98147, 3.25262]
31 [-2.89274, -4.01199, 3.25262]
32 [-2.85951, -4.03849, 3.25262]
33 [-2.82317, -4.06052, 3.25262]
34 [-2.78431, -4.07772, 3.25262]
35 [-2.74357, -4.08982, 3.25262]
36 [-2.70162, -4.0966, 3.25262]
37 [-2.65914, -4.09796, 3.25262]
38 [-2.61684, -4.09388, 3.25262]
39 [-2.57541, -4.08442, 3.25262]
40 [-2.53552, -4.06975, 3.25262]
41 [-2.49785, -4.05009, 3.25262]
42 [-2.46299, -4.02577, 3.25262]
43 [-2.43153, -3.9972, 3.25262]
44 [-2.40398, -3.96484, 3.25262]
45 [-2.3808, -3.92923, 3.25262]
46 [-2.36236, -3.89094, 3.25262]
47 [-2.34897, -3.85061, 3.25262]
48 [-2.34084, -3.80889, 3.25262]
49 [-2.33812, -3.76648, 3.25262]
0 [-2.23883, -3.76648, 3.35262]
1 [-2.24236, -3.71137, 3.35262]
2 [-2.25292, -3.65717, 3.35262]
3 [-2.27032, -3.60476, 3.35262]
4 [-2.29428, -3.55501, 3.35262]
5 [-2.3244, -3.50873, 3.35262]
6 [-2.3602, -3.46668, 3.35262]
7 [-2.40108, -3.42955, 3.35262]
8 [-2.44637, -3.39796, 3.35262]
9 [-2.49533, -3.37242, 3.35262]
10 [-2.54715, -3.35335, 3.35262]
11 [-2.60099, -3.34106, 3.35262]
12 [-2.65596, -3.33576, 3.35262]
13 [-2.71115, -3.33753, 3.35262]
14 [-2.76567, -3.34634, 3.35262]
15 [-2.8186, -3.36205, 3.35262]
16 [-2.8691, -3.38441, 3.35262]
17 [-2.91632, -3.41303, 3.35262]
18 [-2.9595, -3.44746, 3.35262]
19 [-2.99791, -3.48713, 3.35262]
20 [-3.03094, -3.53139, 3.35262]
21 [-3.05804, -3.5795, 3.35262]
22 [-3.07876, -3.63069, 3.35262]
23 [-3.09277, -3.6841, 3.35262]
24 [-3.09983, -3.73887, 3.35262]
25 [-3.09983, -3.79409, 3.35262]
26 [-3.09277, -3.84886, 3.35262]
27 [-3.07876, -3.90228, 3.35262]
28 [-3.05804, -3.95346, 3.35262]
29 [-3.03094, -4.00158, 3.35262]
30 [-2.99791, -4.04583, 3.35262]
31 [-2.9595, -4.0855, 3.35262]
32 [-2.91632, -4.11993, 3.35262]
33 [-2.8691, -4.14856, 3.35262]
34 [-2.8186, -4.17091, 3.35262]
35 [-2.76567, -4.18662, 3.35262]
36 [-2.71115, -4.19544, 3.35262]
37 [-2.65596, -4.19721, 3.35262]
38 [-2.60099, -4.1919, 3.35262]
39 [-2.54715, -4.17962, 3.35262]
40 [-2.49533, -4.16054, 3.35262]
41 [-2.44637, -4.135, 3.35262]
42 [-2.40108, -4.10341, 3.35262]
43 [-2.3602, -4.06628, 3.35262]
44 [-2.3244, -4.02423, 3.35262]
45 [-2.29428, -3.97795, 3.35262]
46 [-2.27032, -3.9282, 3.35262]
47 [-2.25292, -3.87579, 3.35262]
48 [-2.24236, -3.82159, 3.35262]
49 [-2.23883, -3.76648, 3.35262]
50 [-2.25877, -3.87201, 3.35262]
51 [-2.30373, -3.96771, 3.35262]
52 [-2.3701, -4.04789, 3.35262]
53 [-2.45305, -4.10799, 3.35262]
54 [-2.54683, -4.14486, 3.35262]
55 [-2.64521, -4.15694, 3.35262]
56 [-2.74184, -4.14428, 3.35262]
57 [-2.83071, -4.1085, 3.35262]
58 [-2.90649, -4.05263, 3.35262]
59 [-2.96487, -3.98088, 3.35262]
60 [-3.00276, -3.89832, 3.35262]
61 [-3.01852, -3.81054, 3.35262]
62 [-3.01195, -3.72325, 3.35262]
63 [-2.9843, -3.64195, 3.35262]
64 [-2.93809, -3.57154, 3.35262]
65 [-2.87696, -3.51603, 3.35262]
66 [-2.80535, -3.47836, 3.35262]
67 [-2.7282, -3.4602, 3.35262]
68 [-2.65061, -3.4619, 3.35262]
69 [-2.57751, -3.48253, 3.35262]
70 [-2.51334, -3.51998, 3.35262]
71 [-2.46177, -3.57116, 3.35262]
72 [-2.42553, -3.63221, 3.35262]
73 [-2.40623, -3.69881, 3.35262]
74 [-2.4043, -3.76648, 3.35262]
75 [-2.41905, -3.83086, 3.35262]
76 [-2.44874, -3.888, 3.35262]
77 [-2.49072, -3.93462, 3.35262]
78 [-2.54171, -3.96827, 3.35262]
79 [-2.59796, -3.98749, 3.35262]
80 [-2.6556, -3.9918, 3.35262]
81 [-2.71083, -3.98174, 3.35262]
82 [-2.76026, -3.95878, 3.35262]
83 [-2.80102, -3.92513, 3.35262]
84 [-2.83099, -3.88362, 3.35262]
85 [-2.84891, -3.83741, 3.35262]
86 [-2.85435, -3.7898, 3.35262]
87 [-2.84778, -3.74399, 3.35262]
88 [-2.83044, -3.70287, 3.35262]
89 [-2.80422, -3.6688, 3.35262]
90 [-2.77148, -3.64353, 3.35262]
91 [-2.73489, -3.62809, 3.35262]
92 [-2.69719, -3.62274, 3.35262]
93 [-2.661, -3.62704, 3.35262]
94 [-2.62864, -3.6399, 3.35262]
95 [-2.602, -3.65969, 3.35262]
96 [-2.5824, -3.68443, 3.35262]
97 [-2.57054, -3.71193, 3.35262]
98 [-2.5665, -3.73997, 3.35262]
99 [-2.56977, -3.76648, 3.35262]
0 [-2.20767, -3.76648, 3.45262]
1 [-2.21146, -3.70739, 3.45262]
2 [-2.22278, -3.64927, 3.45262]
3 [-2.24144, -3.59307, 3.45262]
4 [-2.26713, -3.53972, 3.45262]
5 [-2.29943, -3.49009, 3.45262]
6 [-2.33782, -3.445, 3.45262]
7 [-2.38165, -3.40519, 3.45262]
