0.2,0,2.01774
0.198358,-0.0255754,2.01774
0.193459,-0.0507309,2.01774
0.185383,-0.0750535,2.01774
0.174264,-0.0981436,2.01774
0.160283,-0.119622,2.01774
0.14367,-0.139137,2.01774
0.124698,-0.156366,2.01774
0.103678,-0.171029,2.01774
0.0809567,-0.182883,2.01774
0.0569055,-0.191734,2.01774
0.03192,-0.197436,2.01774
0.00641036,-0.199897,2.01774
-0.0192046,-0.199076,2.01774
-0.0445042,-0.194986,2.01774
-0.069073,-0.187694,2.01774
-0.0925076,-0.17732,2.01774
-0.114423,-0.164034,2.01774
-0.13446,-0.148056,2.01774
-0.152289,-0.129646,2.01774
-0.167618,-0.109107,2.01774
-0.180194,-0.0867767,2.01774
-0.189811,-0.0630217,2.01774
-0.196312,-0.0382316,2.01774
-0.199589,-0.012814,2.01774
-0.199589,0.012814,2.01774
-0.196312,0.0382318,2.01774
-0.189811,0.0630217,2.01774
-0.180194,0.0867767,2.01774
-0.167618,0.109107,2.01774
-0.152289,0.129646,2.01774
-0.13446,0.148056,2.01774
-0.114423,0.164034,2.01774
-0.0925076,0.17732,2.01774
-0.069073,0.187694,2.01774
-0.0445042,0.194986,2.01774
-0.0192046,0.199076,2.01774
0.00641036,0.199897,2.01774
0.03192,0.197436,2.01774
0.0569055,0.191734,2.01774
0.0809567,0.182883,2.01774
0.103678,0.171029,2.01774
0.124698,0.156366,2.01774
0.14367,0.139137,2.01774
0.160283,0.119622,2.01774
0.174264,0.0981436,2.01774
0.185383,0.0750532,2.01774
0.193459,0.0507309,2.01774
0.198358,0.0255754,2.01774
0.2,0,2.01774
0.4178,0,1.81774
0.41437,-0.0534272,1.81774
0.404136,-0.105977,1.81774
0.387266,-0.156787,1.81774
0.364037,-0.205022,1.81774
0.334831,-0.249891,1.81774
0.300127,-0.290656,1.81774
0.260494,-0.326649,1.81774
0.216584,-0.357279,1.81774
0.169119,-0.382042,1.81774
0.118876,-0.400532,1.81774
0.0666809,-0.412445,1.81774
0.013391,-0.417586,1.81774
-0.0401185,-0.415869,1.81774
-0.0929694,-0.407325,1.81774
-0.144294,-0.392092,1.81774
-0.193249,-0.370421,1.81774
-0.239031,-0.342668,1.81774
-0.280888,-0.309288,1.81774
-0.318132,-0.27083,1.81774
-0.350153,-0.227925,1.81774
-0.376425,-0.181277,1.81774
-0.396516,-0.131652,1.81774
-0.410096,-0.0798659,1.81774
-0.416942,-0.0267684,1.81774
-0.416942,0.0267687,1.81774
-0.410096,0.0798662,1.81774
-0.396516,0.131652,1.81774
-0.376425,0.181277,1.81774
-0.350153,0.227925,1.81774
-0.318132,0.27083,1.81774
-0.280887,0.309289,1.81774
-0.23903,0.342668,1.81774
-0.193249,0.370421,1.81774
-0.144294,0.392092,1.81774
-0.0929692,0.407325,1.81774
-0.0401182,0.41587,1.81774
0.0133913,0.417586,1.81774
0.0666809,0.412445,1.81774
0.118876,0.400532,1.81774
0.169119,0.382042,1.81774
0.216585,0.357279,1.81774
0.260494,0.326649,1.81774
0.300127,0.290656,1.81774
0.334831,0.249891,1.81774
0.364037,0.205022,1.81774
0.387266,0.156786,1.81774
0.404136,0.105977,1.81774
0.41437,0.053427,1.81774
0.4178,0,1.81774
0.480441,0,1.61774
0.476496,-0.0614374,1.61774
0.464728,-0.121866,1.61774
0.445328,-0.180294,1.61774
0.418617,-0.23576,1.61774
0.385032,-0.287357,1.61774
0.345124,-0.334234,1.61774
0.29955,-0.375623,1.61774
0.249057,-0.410846,1.61774
0.194474,-0.439321,1.61774
0.136698,-0.460583,1.61774
0.0766783,-0.474282,1.61774
0.0153987,-0.480194,1.61774
-0.0461335,-0.478221,1.61774
-0.106908,-0.468395,1.61774
-0.165927,-0.450878,1.61774
-0.222222,-0.425958,1.61774
-0.274868,-0.394044,1.61774
-0.323001,-0.35566,1.61774
-0.36583,-0.311435,1.61774
-0.402652,-0.262097,1.61774
-0.432862,-0.208455,1.61774
-0.455965,-0.151391,1.61774
-0.471581,-0.0918403,1.61774
-0.479454,-0.030782,1.61774
-0.479454,0.030782,1.61774
-0.471581,0.0918405,1.61774
-0.455965,0.151391,1.61774
-0.432862,0.208455,1.61774
-0.402652,0.262097,1.61774
-0.365829,0.311435,1.61774
-0.323001,0.35566,1.61774
-0.274868,0.394044,1.61774
-0.222222,0.425958,1.61774
-0.165927,0.450878,1.61774
-0.106908,0.468395,1.61774
-0.0461333,0.478221,1.61774
0.015399,0.480194,1.61774
0.0766783,0.474282,1.61774
0.136699,0.460583,1.61774
0.194474,0.439321,1.61774
0.249057,0.410845,1.61774
0.29955,0.375623,1.61774
0.345124,0.334234,1.61774
0.385032,0.287357,1.61774
0.418617,0.235761,1.61774
0.445328,0.180293,1.61774
0.464728,0.121866,1.61774
0.476496,0.0614374,1.61774
0.480441,0,1.61774
