xte,waypoint_idx
0.147983,3
0.137286,3
0.127001,3
0.117273,4
0.110164,4
0.103133,4
0.100274,5
0.101646,5
0.103747,5
0.113561,6
0.12101,6
0.118913,7
0.117603,7
0.115883,7
0.109283,8
0.100273,8
0.0910413,9
0.0813683,9
0.0758543,9
0.0636063,10
0.0559404,10
0.052704,11
0.0487088,11
0.044197,11
0.0458309,12
0.0435014,12
0.0444389,12
0.04357,13
0.0425381,13
0.0431652,13
0.0426337,14
0.0440253,14
0.0440076,14
0.0409469,15
0.0376178,15
0.0354113,16
0.0380347,16
0.0400298,16
0.039509,17
0.0390847,17
0.0423582,17
0.0463451,18
0.0490533,18
0.0488453,19
0.0450652,19
0.0430178,19
0.0361088,20
0.0311688,20
0.0293874,21
0.0330108,21
0.0331421,21
0.0330831,22
0.0360505,22
0.0320027,22
0.0251727,23
0.0185533,23
0.0124109,24
0.00759478,24
0.00537108,24
0.005,25
0.00448126,25
0.00815286,26
0.0119703,26
0.0101599,26
0.0110885,27
0.0126034,27
0.0136185,27
0.0138029,28
0.0182763,28
0.0259134,29
0.0298783,29
0.0382474,29
0.0402409,30
0.0421989,30
0.0408668,30
0.0425554,31
0.0504606,31
0.0473603,31
0.0487171,32
0.0505708,32
0.0477329,32
0.0561488,33
0.0579488,33
0.0593193,33
0.054103,34
0.0614134,34
0.0576768,34
0.0583787,35
0.0591676,35
0.0524216,35
0.0555771,36
0.0649485,36
0.064287,36
0.0734678,37
0.0730954,37
0.0722231,37
0.0718815,38
0.0672894,38
0.0669833,39
0.0653365,39
0.0620416,39
0.06104,40
0.0626822,40
0.0568591,40
0.0571155,41
0.0624842,41
0.0664625,41
0.0699811,42
0.0681936,42
0.0634269,42
0.0645029,43
0.0620084,43
0.0603064,44
0.0646759,44
0.0657232,44
0.066448,45
0.065141,45
0.0657069,45
0.0736004,46
0.075298,46
0.0705698,46
0.0683718,47
0.0612399,47
0.0559336,47
0.0494997,48
0.048257,48
0.0411518,49
0.01766,3
0.0164233,3
0.0188581,4
0.0228266,4
0.0230055,4
0.0243155,5
0.0243681,5
0.0281713,5
0.0322766,6
0.0343925,6
0.0396245,6
0.0436482,7
0.0408748,7
0.0457176,7
0.0464253,8
0.0505012,8
0.0526417,9
0.0469143,9
0.0452959,9
0.047002,10
0.0486311,10
0.0473361,10
0.0467106,11
0.042002,11
0.0410735,12
0.0370303,12
0.0381824,12
0.0370686,13
0.0341334,13
0.030492,13
0.0298851,14
0.0336986,14
0.0375275,14
0.0476175,15
0.0500785,15
0.0508379,15
0.0453548,16
0.0452433,16
0.0406035,16
0.0374549,17
0.0346796,17
0.0330076,17
0.0287556,17
0.0308899,18
0.0278667,18
0.0270627,18
0.0311971,19
0.0291589,19
0.0284046,19
0.0233117,20
0.0216443,20
0.0201006,20
0.0220101,21
0.0248051,21
0.0271393,21
0.0268454,22
0.023103,22
0.0268513,22
0.0336789,23
0.034936,23
0.0370389,23
0.0364806,24
0.0393065,24
0.0421389,24
0.0401344,25
0.0366791,25
0.0400505,26
0.0307625,26
0.0359918,26
0.0316121,27
0.0316594,27
0.0310633,28
0.032936,28
0.0271854,28
0.0270587,29
0.0231481,29
0.0165369,29
0.0153882,30
0.013564,30
0.0102406,31
0.00201792,31
0.00532163,31
0.00840611,32
0.0160083,32
0.0174712,32
0.0115178,33
0.0179885,33
0.0193527,33
0.029566,34
0.0329001,34
0.0402131,34
0.0399018,35
0.0390116,35
0.0424467,35
0.0424818,35
0.0372667,36
0.032292,36
0.0404108,36
0.036605,37
0.0408308,37
0.0413973,37
0.0473852,38
0.0512328,38
0.0536308,38
0.0474702,38
0.0469999,39
0.0462261,39
0.0458946,39
0.0445128,40
0.0471081,40
0.0394584,40
0.0398812,40
0.0329998,41
0.0276427,41
0.0209102,41
0.0152563,41
0.0165131,41
0.020924,42
0.0280303,42
0.0354132,42
0.0439984,43
0.0463816,43
0.0422885,43
0.0565047,44
0.0533863,44
0.0546335,44
0.0496681,45
0.0463895,45
0.0517374,45
0.0548155,46
0.0497858,46
0.0550856,46
0.0582222,47
0.0529378,47
0.0557097,47
0.0631145,48
0.062487,48
0.0661679,48
0.0708886,48
0.0662599,49
0.0791358,3
0.0813905,3
0.0824371,4
0.0811807,4
0.0816148,4
0.0854484,5
0.0840312,5
0.0841421,5
0.0862856,6
0.0907955,6
0.0919382,6
0.095365,7
0.0965763,7
0.0961436,7
0.0986025,7
0.0982158,8
0.103301,8
0.103025,8
0.105179,9
0.105014,9
0.106001,9
