xte,waypoint_idx
0.0141058,2
0.0347495,2
0.0478497,2
0.0535793,3
0.0579868,3
0.0526102,3
0.047802,4
0.0383107,4
0.0143055,4
0.0103463,5
0.0337697,5
0.0586915,6
0.0652437,6
0.0702283,6
0.0701153,7
0.0615654,7
0.051159,7
0.031797,8
0.0155353,8
0.0219352,8
0.0461853,9
0.062694,9
0.0569922,9
0.0525071,10
0.0435286,10
0.025469,10
0.00872584,11
0.0273679,11
0.0634011,11
0.0877629,12
0.107714,12
0.104001,12
0.101018,12
0.0845593,12
0.0608404,13
0.036421,13
0.0107473,14
0.04273,14
0.0632605,14
0.0840643,14
0.0923457,14
0.0996164,14
0.095729,14
0.0798537,14
0.0507604,15
0.0228003,16
0.0282965,16
0.0699045,16
0.101535,16
0.123108,16
0.132866,16
0.130989,16
0.120729,16
0.092403,16
0.0593548,16
0.0268488,16
0.0164888,17
0.0376828,18
0.039056,18
0.0490378,18
0.0482484,18
0.0505542,18
0.0510072,18
0.0483381,18
0.0430656,18
0.0366571,18
0.0239369,18
0.0108138,19
0.00925611,19
0.0271877,20
0.0368497,20
0.0527472,20
0.0506661,21
0.0537973,21
0.0474362,21
0.0332651,22
0.0278896,22
0.011926,23
0.0166217,23
0.0257777,23
0.0328606,24
0.0330065,24
0.0211409,24
0.0148072,25
0.0157815,25
0.019589,25
0.0315987,26
0.044308,26
0.0631894,26
0.0693917,26
0.0679021,27
0.067311,27
0.0533885,27
0.0367367,28
0.0158003,28
0.00280153,28
0.0181313,28
0.0375447,29
0.0459051,29
0.0549838,29
0.0519257,29
0.0555797,30
0.0372809,30
0.0162749,30
0.0116641,31
0.0431131,31
0.0575256,31
0.0719453,32
0.0871765,32
0.0814341,32
0.0620419,33
0.0511186,33
0.0186391,33
0.00768419,34
0.0277332,34
0.0490527,34
0.05723,35
0.0614402,35
0.051011,35
0.0304326,36
0.00998328,36
0.023959,37
0.0609068,37
0.0926102,37
0.12425,37
0.136763,37
0.141893,37
0.123441,37
0.102921,37
0.0809769,37
0.0574502,37
0.0322459,37
0.0285132,38
0.0129694,39
0.0138652,39
0.00456588,39
0.014861,39
0.0142125,39
0.0133452,39
0.00201286,39
0.00756484,39
0.0252498,39
0.043286,39
0.044431,39
0.0555307,40
0.0614869,40
0.0537537,40
0.0343289,41
0.0196113,41
0.00577518,42
0.0386231,42
0.0732113,42
0.0983827,43
0.111754,43
0.112398,43
0.108735,43
0.0988495,43
0.070972,43
0.0392342,44
0.0112894,45
0.0439617,45
0.0743607,45
0.100075,45
0.108697,45
0.111633,45
0.105258,45
0.104632,45
0.0854796,45
0.0592506,46
0.0324833,46
0.0243305,47
0.0518328,47
0.0785574,47
0.0963538,47
0.107216,47
0.0968214,47
0.08212,48
0.0518839,48
0.0239904,49
0.158415,1
0.161598,1
0.148799,1
0.121894,1
0.086544,1
0.0479025,1
0.0156976,1
0.0342557,1
0.0672601,1
0.0981909,1
0.141057,1
0.162042,1
0.183204,1
0.201223,1
0.206994,1
0.205908,1
0.19725,1
0.181348,1
0.161789,1
0.149305,1
0.159502,1
0.143932,1
0.121121,1
0.0880816,1
0.0533372,1
0.0175159,1
0.041942,1
0.0864056,1
0.118196,1
0.154381,1
0.172138,1
0.187891,1
0.188925,1
0.18998,1
0.170959,1
0.1537,1
0.149171,1
0.161561,1
0.16047,1
0.14467,1
0.122152,1
0.0937298,1
0.0477272,1
0.0169015,1
0.0244607,1
0.0568409,1
0.0927215,1
0.11497,1
0.138173,1
0.146599,1
0.152907,1
0.148305,1
0.137958,1
0.134877,1
0.155408,1
0.147978,1
0.126758,1
0.105411,1
0.0754229,1
0.0326255,1
0.0073998,1
0.0499149,1
0.0907175,1
0.13304,1
0.156278,1
0.172394,1
0.172151,1
0.169473,1
0.134844,1
0.139375,1
0.123422,1
0.107512,1
0.0789872,1
0.0415019,1
0.0150053,1
0.050245,1
0.0809258,1
0.121814,1
0.14666,1
0.170514,1
0.17168,1
0.180131,1
0.162544,1
0.144915,1
0.143188,1
0.126767,1
0.0959774,1
0.0667996,1
0.0290585,1
0.0242687,1
0.062734,1
0.0954513,1
0.127467,1
0.142083,1
0.150469,1
0.146987,1
0.112055,1
0.106106,1
0.0896526,1
0.0587886,1
0.0249078,1
0.0176192,1
0.0537858,1
0.0964333,1
0.12189,1
0.147252,1
0.153374,1
0.163759,1
0.153973,1
0.127252,1
0.135897,1
0.134348,1
0.120255,1
0.0897487,1
0.0613547,1
0.0260414,1
0.0118926,1
0.0359289,1
0.059294,1
0.084994,1
0.103078,1
0.109925,1
0.104607,1
0.101629,1
0.158718,1
0.170556,1
0.179707,1
0.178483,1
0.157241,1
0.125874,1
0.0942883,1
0.0582723,1
0.0219184,1
0.012029,1
0.0455406,1
0.0785928,1
0.101605,1
0.1174,1
0.118357,1
0.108194,1
0.188756,1
0.20208,1
0.191232,1
0.184817,1
0.165742,1
0.144549,1
0.110657,1
0.0825675,1
0.0434175,1
0.0184785,1
0.0191956,1
0.0452424,1
0.0756408,2
0.0915174,2
0.101641,2
0.100277,2
0.0920864,2
0.0698081,2
0.0487164,2
0.0147242,2
0.0276409,2
0.0854133,2
0.118121,2
0.15621,2
0.171899,2
0.182882,2
0.172372,2
0.154688,2
0.120588,2
0.0905349,2
0.0653681,2
0.0320629,2
0.00844986,2
0.0353069,2
0.0636111,2
0.0820593,3
0.101311,3
0.10757,3
0.108745,3
0.092045,3
0.0685117,3
0.0493956,3
0.0215308,3
0.0309656,3
0.0565125,3
0.0961654,3
0.115039,3
0.133047,3
0.145869,3
0.133454,3
0.119115,3
0.0791993,3
0.0440211,3
0.0181568,3
0.0572948,3
0.0938759,3
0.129097,3
0.152756,3
0.166126,3
0.173144,3
0.177188,3
0.16323,3
0.142942,3
0.111913,3
0.0843713,3
0.0456768,3
0.0227486,3
0.0355871,3
0.0685943,3
0.0911418,3
0.119368,3
0.12295,3
0.13526,3
0.123167,3
0.104732,3
0.0760606,3
0.0360121,3
0.0181243,3
0.0413396,3
0.0654899,3
0.0968358,3
0.113332,3
0.131071,3
0.141793,3
0.142614,3
0.13496,3
0.12108,3
0.0962773,3
0.0683538,3
0.0344098,3
0.00914948,3
0.0446814,3
0.0820477,3
0.108743,3
0.130326,3
0.141479,3
0.140172,3
0.120531,3
0.0939571,3
0.0475471,3
0.0049572,3
0.0413125,3
0.0789609,3
0.110517,3
0.132221,3
0.144337,3
0.143347,3
0.14966,3
0.135478,3
0.114205,3
0.0855678,3
0.0535623,3
0.0230833,3
0.0175037,3
0.0561931,3
0.0930172,3
0.125649,3
0.157918,3
0.161732,3
0.162047,3
0.147913,3
0.12184,3
0.0869578,3
0.0519738,3
0.00342327,3
0.0353955,3
0.0810729,3
0.121932,3
0.139517,3
0.164189,3
0.171371,3
0.164948,3
0.154528,3
0.133905,3
0.109565,3
0.0783825,3
0.0439914,3
0.00716677,3
0.0283878,3
0.0728145,3
0.0982073,3
0.129812,3
0.144546,3
0.155947,3
0.147318,3
0.133516,3
0.107944,3
0.079237,3
0.0420574,3
0.0124788,3
0.0370518,3
0.0651911,3
0.100872,3
0.125813,3
0.13279,3
0.133798,3
0.127484,3
0.107959,3
0.0867136,3
0.0619048,3
0.0363966,3
0.0352817,3
0.0547743,3
0.0862596,3
0.127861,3
0.148834,3
0.159842,3
0.158835,3
0.139583,3
0.111084,3
0.0846363,3
0.0533333,3
0.0292013,3
0.0445066,3
0.0858614,3
0.127525,3
0.16277,3
0.182485,3
0.193146,3
0.19004,3
0.172761,3
0.148367,3
0.111119,3
0.0783706,3
0.0432399,3
0.0307849,3
0.0599228,3
0.0911175,3
0.116815,3
0.131072,3
0.135549,3
0.125461,3
0.108369,3
0.080707,3
0.0441202,3
0.0187717,3
0.0518513,3
0.0956513,3
0.141676,3
0.164122,3
0.182066,3
0.181352,3
0.177599,3
0.16099,3
0.151051,3
0.126046,3
0.0936844,3
0.0540046,3
0.0174555,3
0.0335324,3
0.0763507,3
0.105178,3
0.13024,3
0.136463,3
0.123707,3
0.1024,3
0.0664416,3
0.0353351,3
0.00234337,3
0.0334939,3
0.0711958,3
0.097476,3
0.119889,3
0.142249,3
0.152996,3
0.145335,3
0.138403,3
0.117627,3
0.0826315,3
0.0438343,3
0.00634373,3
0.0610991,3
0.104061,3
0.143668,3
0.165631,3
0.18337,3
0.182504,3
0.170158,3
0.148358,3
0.124317,3
0.0939459,3
0.0634962,3
0.0234356,3
0.0178545,3
0.0373282,3
0.0670591,3
0.0808472,3
0.102678,3
0.113179,3
0.114033,3
0.106959,3
0.0931712,3
0.0753985,3
0.0404523,3
0.0101919,3
0.0497393,3
0.0959623,3
0.139724,3
0.164907,3
0.193708,3
0.197517,3
0.203098,3
0.18187,3
0.167758,3
0.133413,3
0.110091,3
0.0729271,3
0.0357057,3
0.00601808,3
0.0308178,3
0.0665746,3
0.0841573,3
0.101742,4
0.102863,4
0.0997807,4
0.0867874,4
0.0633475,4
0.0408037,4
0.0273525,4
0.0515076,4
0.0870806,4
0.113941,4
0.132846,4
0.136318,4
0.131239,4
0.112953,4
0.0821804,4
0.0499991,4
0.0234325,4
0.0362765,4
0.0617545,4
0.0913323,4
0.118173,4
0.132549,4
0.147268,4
0.141054,4
0.13324,4
0.117071,4
0.0911606,4
0.0688008,4
0.0276822,4
0.0214685,4
0.0498361,4
0.084404,4
0.10733,4
0.121714,4
0.12697,4
0.128557,4
0.103905,4
0.0930343,4
0.0724974,4
0.0513835,4
0.0461354,4
0.0537647,4
0.075748,4
0.096023,4
0.119133,4
0.129983,4
0.132084,4
0.131038,4
0.124869,4
0.0985715,4
0.0777748,4
0.0539,4
0.044757,4
0.0596208,4
0.09015,4
0.104968,4
0.127488,4
0.126073,4
0.122568,4
0.092057,4
0.0722201,4
0.0425719,4
0.0373165,4
0.0636953,4
0.104558,4
0.128958,4
0.167755,4
0.17487,4
0.189028,4
0.174284,4
0.171291,4
0.14794,4
0.115749,4
0.0911606,4
0.0618444,4
0.0391648,4
0.040303,5
0.0591355,5
0.0856807,5
0.103638,5
0.118406,5
0.114246,5
0.102027,5
0.0782209,5
0.0487342,5
0.0151731,5
0.0389401,5
0.0885224,5
0.117189,5
0.158897,5
0.173769,5
0.195372,5
0.197913,5
0.201838,5
0.189816,5
0.184083,5
0.159379,5
0.135744,5
0.105646,5
0.0722159,5
0.0392748,5
0.0194853,5
0.0411618,5
0.0672338,5
0.0863994,5
0.0995823,5
0.106502,5
0.102451,5
0.0806208,5
0.05166,5
0.0180283,5
0.023415,5
0.060788,5
0.0964,5
0.111562,5
0.140357,5
0.149044,5
0.151829,5
0.144301,5
0.13238,5
0.108187,5
0.0775779,5
0.0405293,5
0.00399779,5
0.0411373,5
0.0854392,5
0.111027,5
0.142887,5
0.153327,5
0.149058,5
0.133304,5
0.0976802,5
0.0628986,5
0.0360197,5
0.000869821,5
0.0347101,5
0.0631593,5
0.0989829,5
0.114025,5
0.12889,5
0.140423,5
0.127845,5
0.108748,5
0.077791,5
0.0422898,5
0.0122927,5
0.0315453,5
0.0706189,5
0.10279,5
0.123347,5
0.149137,5
0.150157,5
0.151107,5
0.122567,5
0.102471,5
0.0754619,5
0.0396782,5
0.0209743,5
0.0571833,5
0.0918357,5
0.119388,5
0.141123,5
0.15334,5
0.155352,5
0.151469,5
0.121646,5
0.0899156,5
0.057313,5
0.0367667,5
0.0389933,5
0.0701562,5
0.089545,5
0.118106,5
0.131539,5
0.130332,5
0.121595,5
0.111782,5
0.0818222,5
0.0470137,5
0.00708619,6
0.0334202,7
0.0688654,7
0.107644,7
0.130235,7
0.142488,7
0.139176,7
0.127303,7
0.101629,7
0.0810174,7
0.0407095,8
0.00515042,8
0.0404609,8
0.08082,8
0.107165,8
0.119742,8
0.128455,8
0.110168,8
0.0892723,8
0.0557494,8
0.0222641,8
0.0418042,8
0.0794738,8
0.112758,8
0.130229,8
0.144268,8
0.148376,8
0.13618,8
0.117563,8
0.0989852,8
0.0625485,8
0.021833,8
0.0271871,8
0.0804954,8
0.121894,8
0.152604,8
0.169742,8
0.182099,8
0.195316,8
0.176241,8
0.147291,8
0.105862,8
0.0745996,8
0.0280355,8
0.00978736,8
0.0402438,8
0.0756376,8
0.0931239,8
0.114148,8
0.125228,8
0.131861,8
0.121813,8
0.103231,8
0.071152,8
0.0446745,8
0.0024528,8
0.0353586,8
0.0721366,8
0.107758,8
0.133692,8
0.155359,8
0.151933,8
0.139787,8
0.117137,8
0.0797843,8
0.0484552,8
0.0050879,8
0.0255593,8
0.0644881,8
0.0862746,8
0.119723,8
0.127041,8
0.140818,8
0.131454,8
0.137099,8
0.119303,8
0.0971947,8
0.0696475,8
0.0279152,8
0.0141486,9
0.0590591,9
0.0986564,9
0.124058,9
0.148283,9
0.163114,9
0.15084,9
0.148921,9
0.118144,9
0.08142,9
0.036804,9
0.0243304,9
0.063485,9
0.088935,9
0.116937,9
0.135905,9
0.158771,9
0.161603,9
0.156704,9
0.147077,9
0.135234,9
0.116093,9
0.0839591,9
0.0541053,9
0.0185479,9
0.0321513,9
0.0711134,9
0.0995095,9
0.126973,9
0.131042,9
0.138598,9
0.117658,9
0.0949217,9
0.069355,9
0.0353292,9
0.0293688,9
0.0572026,9
0.0848532,9
0.117444,9
0.139588,9
0.145272,9
0.151733,9
0.146269,9
0.12395,9
0.0983896,9
0.0663212,9
0.0360717,9
0.0338925,9
0.0667114,9
0.0995449,9
0.115874,9
0.131146,9
0.136238,9
0.113068,9
0.10027,9
0.0663353,9
0.0519037,9
0.0556577,9
0.073203,9
0.0974709,9
0.118142,9
0.129735,9
0.137893,9
0.120653,9
0.102023,9
0.078557,9
0.0547529,9
0.0370276,9
0.0576251,9
0.0869244,9
0.112923,9
0.128031,9
0.13322,9
0.12148,9
0.0988778,9
0.0755231,9
0.0410475,9
0.0376546,9
0.0634733,9
0.0908017,9
0.112423,9
0.136113,9
0.148517,9
0.151891,9
0.144946,9
0.135193,9
0.116516,9
0.0907573,9
0.0653185,9
0.0336179,9
0.0404542,9
0.0703023,9
0.0927221,9
0.120514,9
0.124735,9
0.118724,9
0.104171,9
0.0832207,9
0.0425517,9
0.0221062,9
0.0396047,9
0.075228,9
0.0939621,9
0.12356,9
0.134695,9
0.1447,9
0.13084,9
0.124232,9
0.104743,9
0.081809,9
0.0480895,9
0.0210579,9
0.0413931,9
0.0791584,9
0.111309,9
0.137834,9
0.141228,9
0.14875,9
0.125864,9
0.11577,9
0.0868493,9
0.0471339,9
0.0145238,9
0.0221939,9
0.0586455,9
0.0924366,9
0.105456,9
0.118493,9
0.122,9
0.116263,9
0.100685,9
0.0649779,9
0.0259713,9
0.0221934,9
0.0671005,9
0.1115,9
0.149623,9
0.166609,9
0.183897,9
0.179283,9
0.168868,9
0.145303,9
0.131733,9
0.0996536,9
0.0812572,9
0.0514844,9
0.0403373,9
0.039618,9
0.0488148,9
0.0636166,9
0.0639866,10
0.0663335,10
0.0741427,10
0.06293,10
0.0494426,10
0.0509377,10
0.0638315,10
0.0785735,10
0.0974243,10
0.10996,10
0.130706,10
0.124324,10
0.131454,10
0.113145,10
0.0854477,10
0.0687849,10
0.0564745,10
0.056596,10
0.0686189,10
0.0937891,10
0.107164,10
0.112929,10
0.115596,10
0.117127,10
0.0973051,10
0.0733402,10
0.0517551,10
0.0384637,10
0.0548769,10
0.0783082,10
0.111828,10
0.134499,10
0.147021,10
0.143433,10
0.12892,10
0.109438,10
0.0815979,10
0.0500068,10
0.035306,10
0.044287,10
0.0636899,10
0.088171,10
0.10491,10
0.111861,10
0.113284,10
0.113438,10
0.0903524,10
0.0538707,10
0.0223804,10
0.0244221,10
0.0616118,10
0.0937073,10
0.116792,10
0.129449,10
0.143761,10
0.142945,10
0.12802,10
0.100408,10
0.0681115,10
0.0354996,10
0.00209428,10
0.0340308,10
0.0596891,10
0.0757008,10
0.0842266,10
0.081648,10
0.0794762,11
0.0689383,11
0.04823,11
0.030613,11
0.0070586,11
0.0256841,11
0.0460117,11
0.0719442,11
0.0820251,11
0.104644,11
0.100973,11
0.0949655,11
0.07645,11
0.0536126,11
0.0202179,11
0.0142511,11
0.0354418,11
0.0570839,11
0.0829399,11
0.098398,11
0.114378,11
0.111202,11
0.0973273,11
0.0815009,11
0.0532816,11
0.0166338,11
0.0281453,11
0.0635767,11
0.0912071,11
0.121281,11
0.140633,11
0.147013,11
0.138941,11
0.120411,11
0.0876784,11
0.0424093,11
0.00893713,11
0.0244014,11
0.0573862,11
0.0810643,11
0.105821,11
0.110057,11
0.114448,11
0.104108,11
0.0910073,11
0.0654761,11
0.0406917,11
0.00507954,11
0.0380628,11
0.0667091,11
0.107844,11
0.127081,11
0.135701,11
0.133161,11
0.126158,11
0.107083,11
0.0758026,11
0.043603,11
0.00965885,11
0.0239652,11
0.0476346,11
0.0829941,11
0.0975816,11
0.111521,11
0.104882,11
0.102651,11
0.0768724,11
0.0497949,11
0.0108265,11
0.0370675,11
0.0799691,11
0.107825,11
0.136229,11
0.14468,11
0.151675,11
0.134884,11
0.117007,11
0.0979461,11
0.0676109,11
0.0275436,11
0.0205103,11
0.0501322,11
0.0741197,11
0.0997554,11
0.103437,11
0.111487,11
0.0967088,11
0.0711063,11
0.0426827,11
0.0134417,11
0.0373765,11
0.0639218,11
0.103122,11
0.110066,11
0.129387,11
0.124256,11
0.115653,11
0.0961075,11
0.0648508,11
0.031519,11
0.00325551,11
0.0356432,11
0.0713426,11
0.0970446,11
0.112569,11
0.116539,11
0.103659,11
0.0902306,11
0.0728925,11
0.0332004,11
0.00426727,11
0.0359027,11
0.08546,11
0.112477,11
0.142407,11
0.152296,11
0.14644,11
0.128099,11
0.108385,11
0.0681721,11
0.0302212,11
0.0346376,11
0.062715,11
0.0938723,11
0.118303,11
0.131698,11
0.135436,11
0.127827,11
0.114221,11
0.0971987,11
0.0693292,11
0.0289747,11
0.00354537,11
0.0503548,11
0.0868448,11
0.105431,11
0.127041,11
0.13484,11
0.128665,11
0.0974951,11
0.0650239,11
0.0326399,11
0.0148091,11
0.0482327,11
0.083861,11
0.109378,11
0.124329,11
0.129766,11
0.127359,11
0.112274,11
0.0841846,11
0.0542456,11
0.0122283,11
0.023426,11
0.0590101,11
0.0771474,11
0.0957275,11
0.104549,11
0.09137,11
0.0840212,12
0.0523851,12
0.0200308,13
0.0262286,13
0.0569088,13
0.0914279,13
0.103707,13
0.105196,13
0.110616,13
0.104625,13
0.0765475,13
0.043763,13
0.00990901,13
0.0289603,14
0.0554639,15
0.0730074,15
0.0740571,15
0.062469,15
0.0614795,15
0.0457273,15
0.0385061,15
0.0326753,15
0.0195273,15
0.0189242,16
0.0167976,16
0.0143642,16
0.0225733,17
0.0396266,17
0.0468943,17
0.044181,18
0.046336,18
0.030483,19
0.0151624,19
0.00677559,20
0.0267143,20
0.0420208,20
0.0459618,21
0.0587082,21
0.0511693,21
0.0496704,22
0.0308165,22
0.0130139,23
0.0202755,23
0.0383892,23
0.0460812,24
0.0558282,24
0.05817,24
0.0590597,25
0.047131,25
0.0293893,26
0.0162516,26
0.0196241,27
0.0355026,27
0.0441085,27
0.0392173,28
0.031822,28
0.0193138,29
0.0374555,29
0.0602434,30
0.077349,30
0.0869393,30
0.0872596,30
0.0929972,31
0.0835346,31
0.0587328,32
0.029566,32
0.00419242,32
0.0278799,33
0.0458877,33
0.0595104,33
0.0699014,34
0.0683915,34
0.0636183,34
0.0456052,35
0.0152822,35
0.0117371,35
0.0429427,36
0.0676283,36
0.082291,36
0.0970285,36
0.0935072,37
0.0924053,37
0.0696506,37
0.0482571,38
0.0178672,38
0.0138996,39
0.0459914,39
0.0633194,39
0.0741978,39
0.0744425,40
0.0592941,40
0.0406402,40
0.0145176,41
0.0234998,41
0.0612165,42
0.0915468,42
0.117014,42
0.124797,42
0.132075,42
0.114898,42
0.102197,42
0.0660094,42
0.0373303,42
0.0180097,42
0.0220562,42
0.0335804,43
0.0358433,44
0.0257701,44
0.0282167,44
0.0383141,44
0.0533429,44
0.0575591,44
0.0633088,44
0.0622665,44
0.0673837,44
0.0640608,44
0.0611055,44
0.0498981,45
0.0334578,45
0.0109533,45
0.00739387,46
0.0131192,46
0.0276151,46
0.0419951,47
0.0564629,47
0.0593982,47
0.0593207,48
0.0461919,48
0.0330667,48
0.0179399,49
0.0347415,2
0.0400454,2
0.0530223,2
0.0588624,3
0.0620811,3
0.0567253,3
0.054524,4
0.0618637,4
0.0474318,4
0.0389635,5
0.0308618,5
0.0318114,6
0.0369544,6
0.0474819,6
0.0560893,7
0.0572383,7
0.0491036,7
0.0378384,8
0.0184329,8
0.0265732,9
0.0580404,9
0.0824646,9
0.097104,9
0.113916,10
0.107087,10
0.0958173,10
0.0767276,11
0.0593694,11
0.039637,11
0.0310661,12
0.0409031,12
0.0539347,12
0.057824,13
0.0618976,13
0.0514087,13
0.0454358,14
0.0390042,14
0.0422946,14
0.0619795,15
0.0863525,15
0.100686,15
0.107427,15
0.107698,15
0.105154,15
0.084916,15
0.0678718,15
0.0405925,15
0.0261547,15
0.0194869,15
0.0194713,16
0.0120781,17
0.00841558,17
0.0227951,17
0.0372333,17
0.0560983,17
0.0672729,17
0.0718867,17
0.079502,17
0.083179,17
0.0865113,17
0.0868819,17
0.0839675,17
0.0739605,18
0.0639637,18
0.0431268,18
0.031831,19
0.015122,19
0.0147864,20
0.0214903,20
0.0298461,20
0.0289998,21
0.0309966,21
0.0210627,21
0.01674,22
0.0210481,22
0.036942,22
0.0453071,23
0.0523202,23
0.0486745,23
0.0464831,24
0.039133,24
0.0249912,24
0.0200274,25
0.0216369,25
0.0241296,26
0.0431768,26
0.0449418,26
0.0450135,27
0.0383118,27
0.0163851,28
0.0114556,28
0.0394556,29
0.0550357,29
0.0749923,29
0.0755743,29
0.0823673,30
0.0726877,30
0.0513197,31
0.0317575,31
0.0146594,32
0.0183554,32
0.0434976,32
0.0545349,33
0.0629783,33
0.0592206,33
0.0442777,34
0.0265547,34
0.023376,35
0.062656,35
0.0942929,35
0.115606,36
0.130558,36
0.133645,36
0.127657,36
0.115576,36
0.0925433,36
0.0703639,36
0.0423594,36
0.0271131,36
0.044692,37
0.0585296,38
0.064164,38
0.0683714,38
0.059096,38
0.0526132,38
0.0463879,38
0.039532,38
0.0432413,38
0.0322681,38
0.0310034,39
0.0200427,39
0.0243984,39
0.0352599,40
0.0455005,40
0.043407,41
0.0466224,41
0.0519698,42
0.0405925,42
0.0368247,42
0.0253725,43
0.00957455,43
0.00465708,44
0.0148896,44
0.0181147,44
0.0187692,45
0.0204239,45
0.0221018,46
0.02869,46
0.0340804,46
0.0396292,47
0.0573251,47
0.0639579,48
0.064037,48
0.0535593,48
0.0436064,49
