Path centered at: 0.00266983, 0.00266983
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 2.99417m
Ending at 3.78233m
Depth = 0.788161m (40%)
Layer 0 radius: 0.151363
Layer 1 radius: 0.353981
Layer 2 radius: 0.450303
Layer 3 radius: 0.481771
Layer 4 radius: 0.508087
Layer 5 radius: 0.541975
Layer 6 radius: 0.562711
Layer 7 radius: 0.585773
0 [-2.54873, -3.72213, 2.99417]
1 [-2.54997, -3.70277, 2.99417]
2 [-2.55368, -3.68373, 2.99417]
3 [-2.55979, -3.66533, 2.99417]
4 [-2.56821, -3.64785, 2.99417]
5 [-2.57879, -3.6316, 2.99417]
6 [-2.59136, -3.61683, 2.99417]
7 [-2.60572, -3.60379, 2.99417]
8 [-2.62163, -3.59269, 2.99417]
9 [-2.63882, -3.58372, 2.99417]
10 [-2.65702, -3.57702, 2.99417]
11 [-2.67593, -3.57271, 2.99417]
12 [-2.69524, -3.57084, 2.99417]
13 [-2.71463, -3.57147, 2.99417]
14 [-2.73377, -3.57456, 2.99417]
15 [-2.75237, -3.58008, 2.99417]
16 [-2.7701, -3.58793, 2.99417]
17 [-2.78669, -3.59799, 2.99417]
18 [-2.80185, -3.61008, 2.99417]
19 [-2.81535, -3.62401, 2.99417]
20 [-2.82695, -3.63955, 2.99417]
21 [-2.83646, -3.65645, 2.99417]
22 [-2.84374, -3.67443, 2.99417]
23 [-2.84866, -3.69319, 2.99417]
24 [-2.85114, -3.71243, 2.99417]
25 [-2.85114, -3.73183, 2.99417]
26 [-2.84866, -3.75106, 2.99417]
27 [-2.84374, -3.76982, 2.99417]
28 [-2.83646, -3.7878, 2.99417]
29 [-2.82695, -3.8047, 2.99417]
30 [-2.81535, -3.82025, 2.99417]
31 [-2.80185, -3.83418, 2.99417]
32 [-2.78669, -3.84627, 2.99417]
33 [-2.7701, -3.85633, 2.99417]
34 [-2.75237, -3.86418, 2.99417]
35 [-2.73377, -3.8697, 2.99417]
36 [-2.71463, -3.87279, 2.99417]
37 [-2.69524, -3.87341, 2.99417]
38 [-2.67593, -3.87155, 2.99417]
39 [-2.65702, -3.86723, 2.99417]
40 [-2.63882, -3.86054, 2.99417]
41 [-2.62163, -3.85157, 2.99417]
42 [-2.60572, -3.84047, 2.99417]
43 [-2.59136, -3.82743, 2.99417]
44 [-2.57879, -3.81266, 2.99417]
45 [-2.56821, -3.7964, 2.99417]
46 [-2.55979, -3.77893, 2.99417]
47 [-2.55368, -3.76052, 2.99417]
48 [-2.54997, -3.74148, 2.99417]
49 [-2.54873, -3.72213, 2.99417]
0 [-2.34611, -3.72213, 3.09417]
1 [-2.34902, -3.67686, 3.09417]
2 [-2.35769, -3.63234, 3.09417]
3 [-2.37198, -3.58929, 3.09417]
4 [-2.39166, -3.54842, 3.09417]
5 [-2.41641, -3.51041, 3.09417]
6 [-2.44581, -3.47587, 3.09417]
7 [-2.47939, -3.44538, 3.09417]
8 [-2.51659, -3.41942, 3.09417]
9 [-2.55681, -3.39844, 3.09417]
10 [-2.59937, -3.38278, 3.09417]
11 [-2.6436, -3.37269, 3.09417]
12 [-2.68875, -3.36833, 3.09417]
13 [-2.73408, -3.36978, 3.09417]
14 [-2.77886, -3.37702, 3.09417]
15 [-2.82234, -3.38993, 3.09417]
16 [-2.86382, -3.40829, 3.09417]
17 [-2.90261, -3.4318, 3.09417]
18 [-2.93807, -3.46008, 3.09417]
19 [-2.96963, -3.49267, 3.09417]
20 [-2.99676, -3.52902, 3.09417]
21 [-3.01902, -3.56854, 3.09417]
22 [-3.03604, -3.61059, 3.09417]
23 [-3.04754, -3.65446, 3.09417]
24 [-3.05334, -3.69945, 3.09417]
25 [-3.05334, -3.74481, 3.09417]
26 [-3.04754, -3.78979, 3.09417]
27 [-3.03604, -3.83367, 3.09417]
28 [-3.01902, -3.87571, 3.09417]
29 [-2.99676, -3.91524, 3.09417]
30 [-2.96963, -3.95159, 3.09417]
31 [-2.93807, -3.98417, 3.09417]
32 [-2.90261, -4.01245, 3.09417]
33 [-2.86382, -4.03597, 3.09417]
34 [-2.82234, -4.05433, 3.09417]
35 [-2.77886, -4.06723, 3.09417]
36 [-2.73408, -4.07447, 3.09417]
37 [-2.68875, -4.07593, 3.09417]
38 [-2.6436, -4.07157, 3.09417]
39 [-2.59937, -4.06148, 3.09417]
40 [-2.55681, -4.04581, 3.09417]
41 [-2.51659, -4.02483, 3.09417]
42 [-2.47939, -3.99888, 3.09417]
43 [-2.44581, -3.96839, 3.09417]
44 [-2.41641, -3.93385, 3.09417]
45 [-2.39166, -3.89583, 3.09417]
46 [-2.37198, -3.85497, 3.09417]
47 [-2.35769, -3.81192, 3.09417]
48 [-2.34902, -3.76739, 3.09417]
49 [-2.34611, -3.72213, 3.09417]
0 [-2.24979, -3.72213, 3.19417]
1 [-2.25349, -3.66454, 3.19417]
2 [-2.26452, -3.60791, 3.19417]
3 [-2.2827, -3.55314, 3.19417]
4 [-2.30773, -3.50116, 3.19417]
5 [-2.33921, -3.4528, 3.19417]
6 [-2.37662, -3.40886, 3.19417]
7 [-2.41933, -3.37007, 3.19417]
8 [-2.46666, -3.33705, 3.19417]
9 [-2.51782, -3.31037, 3.19417]
10 [-2.57197, -3.29044, 3.19417]
11 [-2.62822, -3.2776, 3.19417]
12 [-2.68566, -3.27206, 3.19417]
13 [-2.74333, -3.27391, 3.19417]
14 [-2.80029, -3.28312, 3.19417]
15 [-2.85561, -3.29953, 3.19417]
16 [-2.90837, -3.32289, 3.19417]
17 [-2.95772, -3.3528, 3.19417]
18 [-3.00283, -3.38878, 3.19417]
19 [-3.04297, -3.43023, 3.19417]
20 [-3.07749, -3.47647, 3.19417]
21 [-3.1058, -3.52675, 3.19417]
22 [-3.12745, -3.58023, 3.19417]
23 [-3.14209, -3.63605, 3.19417]
24 [-3.14947, -3.69328, 3.19417]
25 [-3.14947, -3.75098, 3.19417]
26 [-3.14209, -3.80821, 3.19417]
27 [-3.12745, -3.86402, 3.19417]
28 [-3.1058, -3.91751, 3.19417]
29 [-3.07749, -3.96778, 3.19417]
30 [-3.04297, -4.01403, 3.19417]
31 [-3.00283, -4.05548, 3.19417]
32 [-2.95772, -4.09145, 3.19417]
33 [-2.90837, -4.12137, 3.19417]
34 [-2.85561, -4.14472, 3.19417]
35 [-2.80029, -4.16114, 3.19417]
36 [-2.74333, -4.17035, 3.19417]
37 [-2.68566, -4.1722, 3.19417]
38 [-2.62822, -4.16666, 3.19417]
39 [-2.57197, -4.15382, 3.19417]
40 [-2.51782, -4.13389, 3.19417]
41 [-2.46666, -4.1072, 3.19417]
42 [-2.41933, -4.07419, 3.19417]
43 [-2.37662, -4.0354, 3.19417]
44 [-2.33921, -3.99146, 3.19417]
45 [-2.30773, -3.9431, 3.19417]
46 [-2.2827, -3.89111, 3.19417]
47 [-2.26452, -3.83635, 3.19417]
48 [-2.25349, -3.77971, 3.19417]
49 [-2.24979, -3.72213, 3.19417]
50 [-2.27072, -3.83237, 3.19417]
51 [-2.31777, -3.93231, 3.19417]
52 [-2.38716, -4.01599, 3.19417]
53 [-2.47382, -4.07867, 3.19417]
54 [-2.57177, -4.11708, 3.19417]
55 [-2.67446, -4.12959, 3.19417]
56 [-2.77528, -4.11628, 3.19417]
57 [-2.86796, -4.07886, 3.19417]
58 [-2.94693, -4.02051, 3.19417]
59 [-3.00771, -3.94563, 3.19417]
60 [-3.04712, -3.85953, 3.19417]
61 [-3.06343, -3.76803, 3.19417]
62 [-3.05648, -3.67711, 3.19417]
63 [-3.02758, -3.59247, 3.19417]
64 [-2.97937, -3.51922, 3.19417]
65 [-2.91567, -3.46154, 3.19417]
66 [-2.84111, -3.42245, 3.19417]
67 [-2.76084, -3.40368, 3.19417]
68 [-2.68018, -3.40557, 3.19417]
69 [-2.60424, -3.42713, 3.19417]
70 [-2.53764, -3.46615, 3.19417]
71 [-2.48419, -3.51939, 3.19417]
72 [-2.4467, -3.58282, 3.19417]
73 [-2.4268, -3.65196, 3.19417]
74 [-2.42494, -3.72213, 3.19417]
75 [-2.44037, -3.78881, 3.19417]
76 [-2.47125, -3.84793, 3.19417]
77 [-2.51484, -3.89609, 3.19417]
78 [-2.56767, -3.93078, 3.19417]
79 [-2.62589, -3.9505, 3.19417]
80 [-2.68545, -3.95478, 3.19417]
81 [-2.74246, -3.94423, 3.19417]
82 [-2.79338, -3.92038, 3.19417]
83 [-2.83529, -3.88555, 3.19417]
84 [-2.86601, -3.84268, 3.19417]
85 [-2.88427, -3.79505, 3.19417]
86 [-2.88966, -3.74608, 3.19417]
87 [-2.88271, -3.69906, 3.19417]
88 [-2.86472, -3.65695, 3.19417]
89 [-2.83767, -3.62217, 3.19417]
90 [-2.80403, -3.59649, 3.19417]
91 [-2.76653, -3.58093, 3.19417]
92 [-2.72802, -3.57573, 3.19417]
93 [-2.69117, -3.58037, 3.19417]
94 [-2.65837, -3.59371, 3.19417]
95 [-2.63149, -3.61403, 3.19417]
96 [-2.61187, -3.63929, 3.19417]
97 [-2.60018, -3.6672, 3.19417]
98 [-2.59645, -3.69552, 3.19417]
99 [-2.60009, -3.72213, 3.19417]
0 [-2.21832, -3.72213, 3.29417]
1 [-2.22228, -3.66052, 3.29417]
2 [-2.23408, -3.59993, 3.29417]
3 [-2.25353, -3.54134, 3.29417]
4 [-2.28032, -3.48572, 3.29417]
5 [-2.31399, -3.43398, 3.29417]
6 [-2.35401, -3.38697, 3.29417]
7 [-2.39971, -3.34546, 3.29417]
