Path centered at: 0.0025974, 0.0025974
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.89615m
Ending at 3.73681m
Depth = 0.840664m (40%)
Layer 0 radius: 0.0128441
Layer 1 radius: 0.215253
Layer 2 radius: 0.310207
Layer 3 radius: 0.342817
Layer 4 radius: 0.371083
Layer 5 radius: 0.400211
Layer 6 radius: 0.430784
Layer 7 radius: 0.462172
Layer 8 radius: 0.488134
0 [-2.60771, -3.81115, 2.89615]
1 [-2.60853, -3.79836, 2.89615]
2 [-2.61098, -3.78579, 2.89615]
3 [-2.61502, -3.77362, 2.89615]
4 [-2.62058, -3.76208, 2.89615]
5 [-2.62757, -3.75134, 2.89615]
6 [-2.63588, -3.74158, 2.89615]
7 [-2.64536, -3.73297, 2.89615]
8 [-2.65587, -3.72564, 2.89615]
9 [-2.66724, -3.71971, 2.89615]
10 [-2.67926, -3.71528, 2.89615]
11 [-2.69175, -3.71243, 2.89615]
12 [-2.70451, -3.7112, 2.89615]
13 [-2.71732, -3.71161, 2.89615]
14 [-2.72997, -3.71366, 2.89615]
15 [-2.74225, -3.7173, 2.89615]
16 [-2.75397, -3.72249, 2.89615]
17 [-2.76493, -3.72913, 2.89615]
18 [-2.77494, -3.73712, 2.89615]
19 [-2.78386, -3.74633, 2.89615]
20 [-2.79152, -3.7566, 2.89615]
21 [-2.79781, -3.76776, 2.89615]
22 [-2.80262, -3.77964, 2.89615]
23 [-2.80587, -3.79204, 2.89615]
24 [-2.80751, -3.80474, 2.89615]
25 [-2.80751, -3.81756, 2.89615]
26 [-2.80587, -3.83027, 2.89615]
27 [-2.80262, -3.84266, 2.89615]
28 [-2.79781, -3.85454, 2.89615]
29 [-2.79152, -3.8657, 2.89615]
30 [-2.78386, -3.87597, 2.89615]
31 [-2.77494, -3.88518, 2.89615]
32 [-2.76493, -3.89317, 2.89615]
33 [-2.75397, -3.89981, 2.89615]
34 [-2.74225, -3.905, 2.89615]
35 [-2.72997, -3.90864, 2.89615]
36 [-2.71732, -3.91069, 2.89615]
37 [-2.70451, -3.9111, 2.89615]
38 [-2.69175, -3.90987, 2.89615]
39 [-2.67926, -3.90702, 2.89615]
40 [-2.66724, -3.90259, 2.89615]
41 [-2.65587, -3.89667, 2.89615]
42 [-2.64536, -3.88933, 2.89615]
43 [-2.63588, -3.88072, 2.89615]
44 [-2.62757, -3.87096, 2.89615]
45 [-2.62058, -3.86022, 2.89615]
46 [-2.61502, -3.84868, 2.89615]
47 [-2.61098, -3.83652, 2.89615]
48 [-2.60853, -3.82394, 2.89615]
49 [-2.60771, -3.81115, 2.89615]
0 [-2.49246, -3.81115, 2.99615]
1 [-2.49423, -3.78363, 2.99615]
2 [-2.4995, -3.75655, 2.99615]
3 [-2.50819, -3.73037, 2.99615]
4 [-2.52016, -3.70552, 2.99615]
5 [-2.53521, -3.68241, 2.99615]
6 [-2.55309, -3.6614, 2.99615]
7 [-2.57351, -3.64286, 2.99615]
8 [-2.59613, -3.62708, 2.99615]
9 [-2.62058, -3.61432, 2.99615]
10 [-2.64647, -3.6048, 2.99615]
11 [-2.67336, -3.59866, 2.99615]
12 [-2.70081, -3.59601, 2.99615]
13 [-2.72838, -3.59689, 2.99615]
14 [-2.75561, -3.6013, 2.99615]
15 [-2.78205, -3.60914, 2.99615]
16 [-2.80728, -3.62031, 2.99615]
17 [-2.83086, -3.63461, 2.99615]
18 [-2.85243, -3.6518, 2.99615]
19 [-2.87162, -3.67162, 2.99615]
20 [-2.88811, -3.69372, 2.99615]
21 [-2.90165, -3.71776, 2.99615]
22 [-2.912, -3.74332, 2.99615]
23 [-2.919, -3.77, 2.99615]
24 [-2.92252, -3.79736, 2.99615]
25 [-2.92252, -3.82494, 2.99615]
26 [-2.919, -3.8523, 2.99615]
27 [-2.912, -3.87898, 2.99615]
28 [-2.90165, -3.90455, 2.99615]
29 [-2.88811, -3.92858, 2.99615]
30 [-2.87162, -3.95068, 2.99615]
31 [-2.85243, -3.9705, 2.99615]
32 [-2.83086, -3.9877, 2.99615]
33 [-2.80728, -4.00199, 2.99615]
34 [-2.78205, -4.01316, 2.99615]
35 [-2.75561, -4.02101, 2.99615]
36 [-2.72838, -4.02541, 2.99615]
37 [-2.70081, -4.02629, 2.99615]
38 [-2.67336, -4.02364, 2.99615]
39 [-2.64647, -4.01751, 2.99615]
40 [-2.62058, -4.00798, 2.99615]
41 [-2.59613, -3.99522, 2.99615]
42 [-2.57351, -3.97944, 2.99615]
43 [-2.55309, -3.9609, 2.99615]
44 [-2.53521, -3.9399, 2.99615]
45 [-2.52016, -3.91678, 2.99615]
46 [-2.50819, -3.89193, 2.99615]
47 [-2.4995, -3.86575, 2.99615]
48 [-2.49423, -3.83868, 2.99615]
49 [-2.49246, -3.81115, 2.99615]
0 [-2.39751, -3.81115, 3.09615]
1 [-2.40005, -3.77148, 3.09615]
2 [-2.40765, -3.73247, 3.09615]
3 [-2.42018, -3.69474, 3.09615]
4 [-2.43742, -3.65893, 3.09615]
5 [-2.45911, -3.62561, 3.09615]
6 [-2.48488, -3.59535, 3.09615]
7 [-2.5143, -3.56862, 3.09615]
8 [-2.5469, -3.54588, 3.09615]
9 [-2.58215, -3.52749, 3.09615]
10 [-2.61945, -3.51377, 3.09615]
11 [-2.6582, -3.50492, 3.09615]
12 [-2.69777, -3.5011, 3.09615]
13 [-2.7375, -3.50238, 3.09615]
14 [-2.77674, -3.50872, 3.09615]
15 [-2.81485, -3.52003, 3.09615]
16 [-2.8512, -3.53612, 3.09615]
17 [-2.88519, -3.55673, 3.09615]
18 [-2.91627, -3.58151, 3.09615]
19 [-2.94392, -3.61007, 3.09615]
20 [-2.96769, -3.64192, 3.09615]
21 [-2.9872, -3.67656, 3.09615]
22 [-3.00212, -3.7134, 3.09615]
23 [-3.0122, -3.75185, 3.09615]
24 [-3.01728, -3.79128, 3.09615]
25 [-3.01728, -3.83103, 3.09615]
26 [-3.0122, -3.87045, 3.09615]
27 [-3.00212, -3.9089, 3.09615]
28 [-2.9872, -3.94574, 3.09615]
29 [-2.96769, -3.98038, 3.09615]
30 [-2.94392, -4.01224, 3.09615]
31 [-2.91627, -4.04079, 3.09615]
32 [-2.88519, -4.06557, 3.09615]
33 [-2.8512, -4.08618, 3.09615]
34 [-2.81485, -4.10227, 3.09615]
35 [-2.77674, -4.11358, 3.09615]
36 [-2.7375, -4.11992, 3.09615]
37 [-2.69777, -4.1212, 3.09615]
38 [-2.6582, -4.11738, 3.09615]
39 [-2.61945, -4.10854, 3.09615]
40 [-2.58215, -4.09481, 3.09615]
41 [-2.5469, -4.07642, 3.09615]
42 [-2.5143, -4.05368, 3.09615]
43 [-2.48488, -4.02696, 3.09615]
44 [-2.45911, -3.99669, 3.09615]
45 [-2.43742, -3.96338, 3.09615]
46 [-2.42018, -3.92756, 3.09615]
47 [-2.40765, -3.88984, 3.09615]
48 [-2.40005, -3.85082, 3.09615]
49 [-2.39751, -3.81115, 3.09615]
0 [-2.3649, -3.81115, 3.19615]
1 [-2.36771, -3.76731, 3.19615]
2 [-2.37611, -3.72419, 3.19615]
3 [-2.38995, -3.6825, 3.19615]
4 [-2.40901, -3.64293, 3.19615]
5 [-2.43298, -3.60611, 3.19615]
6 [-2.46145, -3.57266, 3.19615]
7 [-2.49397, -3.54313, 3.19615]
8 [-2.53, -3.51799, 3.19615]
9 [-2.56895, -3.49768, 3.19615]
10 [-2.61017, -3.4825, 3.19615]
11 [-2.653, -3.47273, 3.19615]
12 [-2.69673, -3.46851, 3.19615]
13 [-2.74063, -3.46992, 3.19615]
14 [-2.784, -3.47693, 3.19615]
15 [-2.82611, -3.48943, 3.19615]
16 [-2.86628, -3.50721, 3.19615]
17 [-2.90384, -3.52998, 3.19615]
18 [-2.93819, -3.55737, 3.19615]
19 [-2.96875, -3.58893, 3.19615]
20 [-2.99502, -3.62413, 3.19615]
21 [-3.01658, -3.66241, 3.19615]
22 [-3.03307, -3.70313, 3.19615]
23 [-3.04421, -3.74562, 3.19615]
24 [-3.04983, -3.78919, 3.19615]
25 [-3.04983, -3.83312, 3.19615]
26 [-3.04421, -3.87668, 3.19615]
27 [-3.03307, -3.91918, 3.19615]
28 [-3.01658, -3.95989, 3.19615]
29 [-2.99502, -3.99817, 3.19615]
30 [-2.96875, -4.03337, 3.19615]
31 [-2.93819, -4.06493, 3.19615]
32 [-2.90384, -4.09232, 3.19615]
33 [-2.86628, -4.11509, 3.19615]
34 [-2.82611, -4.13287, 3.19615]
35 [-2.784, -4.14537, 3.19615]
36 [-2.74063, -4.15238, 3.19615]
37 [-2.69673, -4.15379, 3.19615]
38 [-2.653, -4.14957, 3.19615]
39 [-2.61017, -4.1398, 3.19615]
40 [-2.56895, -4.12463, 3.19615]
41 [-2.53, -4.10431, 3.19615]
42 [-2.49397, -4.07918, 3.19615]
43 [-2.46145, -4.04964, 3.19615]
44 [-2.43298, -4.01619, 3.19615]
45 [-2.40901, -3.97938, 3.19615]
46 [-2.38995, -3.9398, 3.19615]
47 [-2.37611, -3.89811, 3.19615]
48 [-2.36771, -3.85499, 3.19615]
49 [-2.3649, -3.81115, 3.19615]
0 [-2.33663, -3.81115, 3.29615]
1 [-2.33968, -3.7637, 3.29615]
2 [-2.34877, -3.71702, 3.29615]
3 [-2.36375, -3.6719, 3.29615]
4 [-2.38438, -3.62905, 3.29615]
5 [-2.41032, -3.5892, 3.29615]
6 [-2.44115, -3.553, 3.29615]
7 [-2.47635, -3.52103, 3.29615]
