xte,waypoint_idx
0.117326,1
0.0846848,2
0.053612,3
0.0306937,3
0.0486413,4
0.0651607,5
0.0680209,5
0.0534738,6
0.061285,7
0.0977845,7
0.113414,8
0.0988332,8
0.0735428,9
0.0341483,10
0.0148367,11
0.0588537,11
0.0865713,12
0.100626,13
0.0938941,13
0.072379,14
0.06768,14
0.0649548,15
0.0596351,16
0.0737486,16
0.0924781,17
0.110201,18
0.125227,19
0.116536,19
0.0964972,20
0.056071,20
0.0163325,21
0.043372,21
0.0777583,22
0.114099,23
0.133536,23
0.135845,24
0.116727,25
0.0654917,25
0.0301725,26
0.0460978,26
0.100564,27
0.148737,28
0.177035,28
0.188688,29
0.175381,30
0.143665,30
0.106839,31
0.062301,31
0.0179823,32
0.0397237,32
0.0924542,33
0.12679,33
0.133666,34
0.126935,35
0.0947305,35
0.0631692,36
0.0100673,36
0.0551783,37
0.101214,37
0.14904,38
0.163178,39
0.153949,39
0.121811,40
0.0837499,40
0.037163,41
0.022506,41
0.0646496,41
0.103368,42
0.121521,43
0.12337,43
0.117341,44
0.0852326,44
0.0543868,45
0.0169259,45
0.038778,46
0.0977753,46
0.133114,47
0.14848,48
0.0822913,1
0.0286046,1
0.0207005,1
0.047284,2
0.0622281,2
0.0458047,3
0.019401,4
0.0342111,5
0.0596422,5
0.0721964,6
0.0569157,7
0.0303957,7
0.0273244,8
0.0457962,9
0.0461953,9
0.0349681,10
0.0331979,11
0.0566559,12
0.0771511,12
0.0884195,13
0.0657862,14
0.0384835,14
0.00970437,15
0.0300301,15
0.0639411,16
0.0797022,17
0.0906613,18
0.0841201,18
0.0724702,19
0.0532626,20
0.0284424,20
0.0325426,21
0.0679487,22
0.0954193,22
0.110267,23
0.104347,24
0.0799611,24
0.0468092,25
0.01618,26
0.0576091,26
0.108581,27
0.144366,28
0.156011,28
0.158367,29
0.132183,30
0.095443,30
0.0508244,31
0.036502,31
0.0581481,32
0.100423,32
0.126532,33
0.12965,34
0.117955,35
0.0738854,35
0.0413291,36
0.0327275,36
0.0849235,37
0.127613,38
0.153201,38
0.158442,39
0.148962,40
0.117072,40
0.0733491,41
0.02111,42
0.0398915,42
0.0990583,43
0.139871,43
0.164941,44
0.165195,45
0.152978,45
0.121404,46
0.0926891,46
0.0534799,47
0.0423946,47
0.078504,1
0.0508165,2
0.0207839,2
0.0363298,3
0.0662133,4
0.0856271,4
0.0602856,5
0.0272853,5
0.0507196,6
0.0845035,6
0.094941,7
0.0759315,7
0.0450492,8
0.0181613,9
0.041898,9
0.0601014,10
0.0615135,10
0.0312767,11
0.0378927,11
0.0790821,12
0.0964709,12
0.0928803,13
0.0580217,14
0.048927,14
0.0624573,15
0.0724162,16
0.0727179,16
0.0519185,17
0.0145898,17
0.027779,18
0.0617837,18
0.0835275,19
0.0898593,19
0.0846092,20
0.0636097,21
0.0283887,21
0.0115659,22
0.0425312,23
0.0662883,23
0.0777439,24
0.0799292,24
0.0842761,25
0.0872473,25
0.0863028,26
0.0689657,26
0.0587235,27
0.0756658,28
0.104774,29
0.129898,29
0.118253,30
0.0912459,30
0.0591935,30
0.0536383,31
0.0786364,31
0.0892465,32
0.109225,32
0.125964,33
0.125399,34
0.114783,34
0.0811728,35
0.030566,35
0.0224637,36
0.0775153,36
0.12083,36
0.148177,37
0.142182,38
0.118027,38
0.089576,39
0.0353035,39
0.022137,40
0.0762212,40
0.127195,41
0.159716,41
0.163707,42
0.142723,42
0.117422,43
0.0811496,43
0.0469288,44
0.0608768,44
0.107069,45
0.147001,45
0.176166,46
0.175164,47
0.151521,47
0.11378,47
0.0695211,48
