dist_err,waypoint_idx
0.319811,1
0.356289,2
0.442244,3
0.41104,3
0.371561,3
0.440459,4
0.382871,4
0.442392,5
0.381844,5
0.442578,6
0.371937,6
0.426926,7
0.354043,7
0.407422,8
0.33243,8
0.389569,9
0.449514,10
0.381471,10
0.444684,11
0.368472,11
0.433875,12
0.366283,12
0.42304,13
0.362092,13
0.42197,14
0.363605,14
0.425918,15
0.360463,15
0.422776,16
0.359992,16
0.428084,17
0.35792,17
0.422168,18
0.347742,18
0.406533,19
0.339394,19
0.400232,20
0.332391,20
0.396307,21
0.460417,22
0.399758,22
0.458854,23
0.393158,23
0.443597,24
0.371619,24
0.414084,25
0.345378,25
0.404128,26
0.339415,26
0.403688,27
0.351523,27
0.417744,28
0.36618,28
0.440407,29
0.378488,29
0.451498,30
0.393119,30
0.4583,31
0.396783,31
0.457472,32
0.386458,32
0.447964,33
0.378446,33
0.436908,34
0.375974,34
0.436334,35
0.37871,35
0.443207,36
0.384957,36
0.449618,37
0.387827,37
0.454554,38
0.395623,38
0.457196,39
0.392888,39
0.454742,40
0.397601,40
0.461837,41
0.395853,41
0.464951,42
0.402006,42
0.340197,42
0.413507,43
0.367607,43
0.435053,44
0.389181,44
0.462846,45
0.400919,45
0.339704,45
0.409744,46
0.353473,46
0.424384,47
0.374924,47
0.449572,48
0.399785,48
0.466909,49
0.432639,1
0.377463,1
0.448522,2
0.3949,2
0.46734,3
0.403378,3
0.352628,3
0.421877,4
0.366594,4
0.43498,5
0.379614,5
0.453176,6
0.394681,6
0.462747,7
0.400855,7
0.344871,7
0.40665,8
0.342664,8
0.405219,9
0.35036,9
0.408892,10
0.357867,10
0.419357,11
0.359058,11
0.430825,12
0.374187,12
0.439366,13
0.378709,13
0.438406,14
0.377879,14
0.441172,15
0.385431,15
0.451133,16
0.384836,16
0.446026,17
0.389176,17
0.44402,18
0.383267,18
0.446942,19
0.384102,19
0.444216,20
0.387126,20
0.450647,21
0.386565,21
0.450336,22
0.384118,22
0.442831,23
0.38063,23
0.443527,24
0.370486,24
0.437509,25
0.369649,25
0.428211,26
0.351276,26
0.41157,27
0.345913,27
0.409226,28
0.354552,28
0.419157,29
0.356832,29
0.432151,30
0.36948,30
0.438696,31
0.382413,31
0.448831,32
0.384995,32
0.441332,33
0.372168,33
0.430416,34
0.362518,34
0.415306,35
0.346912,35
0.415504,36
0.34817,36
0.417168,37
0.353857,37
0.416995,38
0.348384,38
0.415009,39
0.349065,39
0.416434,40
0.350877,40
0.416591,41
0.353739,41
0.421717,42
0.357772,42
0.429038,43
0.375332,43
0.436204,44
0.384236,44
0.452945,45
0.391438,45
0.464284,46
0.401624,46
0.343856,46
0.40759,47
0.355109,47
0.433887,48
0.374681,48
0.456622,49
0.41744,1
0.373025,1
0.444895,2
0.389614,2
0.450029,3
0.39402,3
0.452787,4
0.393149,4
0.448721,5
0.388735,5
0.451092,6
0.388046,6
0.449507,7
0.386407,7
0.439954,8
0.386446,8
0.440921,9
0.372253,9
0.422552,10
0.353758,10
0.412431,11
0.345222,11
0.398882,12
0.456353,13
0.39261,13
0.436498,14
0.368027,14
0.415133,15
0.347781,15
0.399159,16
0.45854,17
0.38491,17
0.437434,18
0.362156,18
0.420048,19
0.355332,19
0.41168,20
0.345187,20
0.406611,21
0.344172,21
0.411769,22
0.343125,22
0.405915,23
0.343265,23
0.410174,24
0.354312,24
0.426034,25
0.363687,25
0.438302,26
0.387321,26
0.451772,27
0.39223,27
0.46752,28
0.405162,28
0.343966,28
0.41046,29
0.35687,29
0.43084,30
0.375025,30
0.441512,31
0.389161,31
0.450087,32
0.392436,32
0.468166,33
0.399833,33
0.465321,34
0.39817,34
0.454905,35
0.390845,35
0.458588,36
0.393295,36
0.465642,37
0.396288,37
0.463968,38
0.405991,38
0.340376,38
0.403767,39
0.338349,39
0.412715,40
0.357003,40
0.425796,41
0.386256,41
0.457714,42
0.414602,42
0.359507,42
0.433285,43
0.385179,43
0.45251,44
0.397568,44
0.470815,45
0.408458,45
0.342231,45
0.412168,46
0.355033,46
0.42592,47
0.373432,47
0.435536,48
0.37595,48
0.452511,49
