Path centered at: 0.00254977, 0.00254977
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.82693m
Ending at 3.66706m
Depth = 0.840127m (40%)
Layer 0 radius: 0.102819
Layer 1 radius: 0.303764
Layer 2 radius: 0.399734
Layer 3 radius: 0.429732
Layer 4 radius: 0.460355
Layer 5 radius: 0.492562
Layer 6 radius: 0.519477
Layer 7 radius: 0.547084
Layer 8 radius: 0.568703
0 [-2.62004, -3.76672, 2.82693]
1 [-2.62089, -3.75358, 2.82693]
2 [-2.6234, -3.74064, 2.82693]
3 [-2.62756, -3.72814, 2.82693]
4 [-2.63327, -3.71627, 2.82693]
5 [-2.64046, -3.70523, 2.82693]
6 [-2.649, -3.69519, 2.82693]
7 [-2.65875, -3.68634, 2.82693]
8 [-2.66956, -3.6788, 2.82693]
9 [-2.68124, -3.6727, 2.82693]
10 [-2.69361, -3.66815, 2.82693]
11 [-2.70645, -3.66522, 2.82693]
12 [-2.71956, -3.66396, 2.82693]
13 [-2.73273, -3.66438, 2.82693]
14 [-2.74574, -3.66648, 2.82693]
15 [-2.75837, -3.67023, 2.82693]
16 [-2.77042, -3.67556, 2.82693]
17 [-2.78168, -3.68239, 2.82693]
18 [-2.79199, -3.69061, 2.82693]
19 [-2.80115, -3.70007, 2.82693]
20 [-2.80903, -3.71063, 2.82693]
21 [-2.8155, -3.72211, 2.82693]
22 [-2.82044, -3.73432, 2.82693]
23 [-2.82378, -3.74707, 2.82693]
24 [-2.82547, -3.76014, 2.82693]
25 [-2.82547, -3.77331, 2.82693]
26 [-2.82378, -3.78638, 2.82693]
27 [-2.82044, -3.79912, 2.82693]
28 [-2.8155, -3.81134, 2.82693]
29 [-2.80903, -3.82281, 2.82693]
30 [-2.80115, -3.83337, 2.82693]
31 [-2.79199, -3.84284, 2.82693]
32 [-2.78168, -3.85105, 2.82693]
33 [-2.77042, -3.85788, 2.82693]
34 [-2.75837, -3.86322, 2.82693]
35 [-2.74574, -3.86696, 2.82693]
36 [-2.73273, -3.86907, 2.82693]
37 [-2.71956, -3.86949, 2.82693]
38 [-2.70645, -3.86822, 2.82693]
39 [-2.69361, -3.86529, 2.82693]
40 [-2.68124, -3.86074, 2.82693]
41 [-2.66956, -3.85465, 2.82693]
42 [-2.65875, -3.84711, 2.82693]
43 [-2.649, -3.83825, 2.82693]
44 [-2.64046, -3.82822, 2.82693]
45 [-2.63327, -3.81718, 2.82693]
46 [-2.62756, -3.80531, 2.82693]
47 [-2.6234, -3.7928, 2.82693]
48 [-2.62089, -3.77987, 2.82693]
49 [-2.62004, -3.76672, 2.82693]
0 [-2.4191, -3.76672, 2.92693]
1 [-2.42159, -3.72788, 2.92693]
2 [-2.42903, -3.68967, 2.92693]
3 [-2.4413, -3.65273, 2.92693]
4 [-2.45819, -3.61766, 2.92693]
5 [-2.47942, -3.58504, 2.92693]
6 [-2.50465, -3.5554, 2.92693]
7 [-2.53347, -3.52923, 2.92693]
8 [-2.56539, -3.50696, 2.92693]
9 [-2.5999, -3.48896, 2.92693]
10 [-2.63643, -3.47552, 2.92693]
11 [-2.67438, -3.46685, 2.92693]
12 [-2.71312, -3.46312, 2.92693]
13 [-2.75203, -3.46436, 2.92693]
14 [-2.79045, -3.47058, 2.92693]
15 [-2.82777, -3.48165, 2.92693]
16 [-2.86336, -3.49741, 2.92693]
17 [-2.89665, -3.51759, 2.92693]
18 [-2.92708, -3.54185, 2.92693]
19 [-2.95416, -3.56982, 2.92693]
20 [-2.97744, -3.60101, 2.92693]
21 [-2.99654, -3.63493, 2.92693]
22 [-3.01115, -3.67101, 2.92693]
23 [-3.02102, -3.70866, 2.92693]
24 [-3.026, -3.74726, 2.92693]
25 [-3.026, -3.78619, 2.92693]
26 [-3.02102, -3.82479, 2.92693]
27 [-3.01115, -3.86244, 2.92693]
28 [-2.99654, -3.89852, 2.92693]
29 [-2.97744, -3.93244, 2.92693]
30 [-2.95416, -3.96363, 2.92693]
31 [-2.92708, -3.99159, 2.92693]
32 [-2.89665, -4.01586, 2.92693]
33 [-2.86336, -4.03604, 2.92693]
34 [-2.82777, -4.0518, 2.92693]
35 [-2.79045, -4.06287, 2.92693]
36 [-2.75203, -4.06908, 2.92693]
37 [-2.71312, -4.07033, 2.92693]
38 [-2.67438, -4.06659, 2.92693]
39 [-2.63643, -4.05793, 2.92693]
40 [-2.5999, -4.04449, 2.92693]
41 [-2.56539, -4.02648, 2.92693]
42 [-2.53347, -4.00422, 2.92693]
43 [-2.50465, -3.97805, 2.92693]
44 [-2.47942, -3.94841, 2.92693]
45 [-2.45819, -3.91579, 2.92693]
46 [-2.4413, -3.88072, 2.92693]
47 [-2.42903, -3.84377, 2.92693]
48 [-2.42159, -3.80557, 2.92693]
49 [-2.4191, -3.76672, 2.92693]
0 [-2.32313, -3.76672, 3.02693]
1 [-2.32641, -3.71561, 3.02693]
2 [-2.3362, -3.66533, 3.02693]
3 [-2.35234, -3.61672, 3.02693]
4 [-2.37456, -3.57057, 3.02693]
5 [-2.40251, -3.52764, 3.02693]
6 [-2.43571, -3.48864, 3.02693]
7 [-2.47363, -3.4542, 3.02693]
8 [-2.51564, -3.42489, 3.02693]
9 [-2.56105, -3.4012, 3.02693]
10 [-2.60912, -3.38351, 3.02693]
11 [-2.65906, -3.37211, 3.02693]
12 [-2.71005, -3.36719, 3.02693]
13 [-2.76124, -3.36884, 3.02693]
14 [-2.81181, -3.37701, 3.02693]
15 [-2.86091, -3.39159, 3.02693]
16 [-2.90775, -3.41232, 3.02693]
17 [-2.95156, -3.43887, 3.02693]
18 [-2.9916, -3.47081, 3.02693]
19 [-3.02724, -3.5076, 3.02693]
20 [-3.05787, -3.54865, 3.02693]
21 [-3.08301, -3.59329, 3.02693]
22 [-3.10223, -3.64076, 3.02693]
23 [-3.11522, -3.69031, 3.02693]
24 [-3.12177, -3.74111, 3.02693]
25 [-3.12177, -3.79233, 3.02693]
26 [-3.11522, -3.84314, 3.02693]
27 [-3.10223, -3.89268, 3.02693]
28 [-3.08301, -3.94016, 3.02693]
29 [-3.05787, -3.98479, 3.02693]
30 [-3.02724, -4.02584, 3.02693]
31 [-2.9916, -4.06264, 3.02693]
32 [-2.95155, -4.09457, 3.02693]
33 [-2.90775, -4.12113, 3.02693]
34 [-2.86091, -4.14186, 3.02693]
35 [-2.81181, -4.15644, 3.02693]
36 [-2.76124, -4.16461, 3.02693]
37 [-2.71005, -4.16625, 3.02693]
38 [-2.65906, -4.16133, 3.02693]
39 [-2.60912, -4.14994, 3.02693]
40 [-2.56105, -4.13225, 3.02693]
41 [-2.51564, -4.10855, 3.02693]
42 [-2.47363, -4.07925, 3.02693]
43 [-2.43571, -4.04481, 3.02693]
44 [-2.40251, -4.00581, 3.02693]
45 [-2.37456, -3.96288, 3.02693]
46 [-2.35234, -3.91673, 3.02693]
47 [-2.3362, -3.86812, 3.02693]
48 [-2.32641, -3.81784, 3.02693]
49 [-2.32313, -3.76672, 3.02693]
0 [-2.29313, -3.76672, 3.12693]
1 [-2.29666, -3.71177, 3.12693]
2 [-2.30718, -3.65772, 3.12693]
3 [-2.32453, -3.60546, 3.12693]
4 [-2.34843, -3.55585, 3.12693]
5 [-2.37847, -3.5097, 3.12693]
6 [-2.41416, -3.46777, 3.12693]
7 [-2.45493, -3.43075, 3.12693]
8 [-2.50009, -3.39924, 3.12693]
9 [-2.54891, -3.37377, 3.12693]
10 [-2.60059, -3.35475, 3.12693]
11 [-2.65428, -3.3425, 3.12693]
12 [-2.70909, -3.33721, 3.12693]
13 [-2.76412, -3.33898, 3.12693]
14 [-2.81848, -3.34777, 3.12693]
15 [-2.87127, -3.36343, 3.12693]
16 [-2.92163, -3.38572, 3.12693]
17 [-2.96872, -3.41427, 3.12693]
18 [-3.01177, -3.4486, 3.12693]
19 [-3.05008, -3.48816, 3.12693]
20 [-3.08301, -3.53229, 3.12693]
21 [-3.11004, -3.58027, 3.12693]
22 [-3.1307, -3.63131, 3.12693]
23 [-3.14467, -3.68458, 3.12693]
24 [-3.15171, -3.73919, 3.12693]
25 [-3.15171, -3.79426, 3.12693]
26 [-3.14467, -3.84887, 3.12693]
27 [-3.1307, -3.90214, 3.12693]
28 [-3.11004, -3.95318, 3.12693]
29 [-3.08301, -4.00116, 3.12693]
30 [-3.05008, -4.04529, 3.12693]
31 [-3.01177, -4.08484, 3.12693]
32 [-2.96872, -4.11918, 3.12693]
33 [-2.92163, -4.14772, 3.12693]
34 [-2.87127, -4.17001, 3.12693]
35 [-2.81848, -4.18568, 3.12693]
36 [-2.76412, -4.19447, 3.12693]
37 [-2.70909, -4.19623, 3.12693]
38 [-2.65428, -4.19095, 3.12693]
39 [-2.60059, -4.17869, 3.12693]
40 [-2.54891, -4.15968, 3.12693]
41 [-2.50009, -4.13421, 3.12693]
42 [-2.45493, -4.1027, 3.12693]
43 [-2.41416, -4.06568, 3.12693]
44 [-2.37847, -4.02375, 3.12693]
45 [-2.34843, -3.9776, 3.12693]
46 [-2.32453, -3.92799, 3.12693]
47 [-2.30718, -3.87573, 3.12693]
48 [-2.29666, -3.82168, 3.12693]
49 [-2.29313, -3.76672, 3.12693]
50 [-2.31302, -3.87195, 3.12693]
51 [-2.35784, -3.96739, 3.12693]
52 [-2.42402, -4.04735, 3.12693]
53 [-2.50673, -4.10729, 3.12693]
54 [-2.60026, -4.14406, 3.12693]
55 [-2.69836, -4.15612, 3.12693]
56 [-2.79473, -4.1435, 3.12693]
57 [-2.88337, -4.10782, 3.12693]
