Path centered at: WORLD FRAME [0.00257878, 0.00257878], DRONE FRAME [-2.72283,-3.74446]
-----PARAMETERS-----
n_spiral (max) = 3
layer_height = 0.1
--------------------
Starting at 2.87565m
Ending at 3.68724m
Depth = 0.811583m (40%)
Layer 0 radius: 0.150489
Layer 1 radius: 0.35098
Layer 2 radius: 0.449856
Layer 3 radius: 0.481193
Layer 4 radius: 0.508075
Layer 5 radius: 0.529257
Layer 6 radius: 0.551272
Layer 7 radius: 0.573631
Layer 8 radius: 0.580586
0 [-2.52283, -3.74446, 2.87565]
1 [-2.52447, -3.77003, 2.87565]
2 [-2.52937, -3.79519, 2.87565]
3 [-2.53745, -3.81951, 2.87565]
4 [-2.54857, -3.8426, 2.87565]
5 [-2.56255, -3.86408, 2.87565]
6 [-2.57916, -3.88359, 2.87565]
7 [-2.59813, -3.90082, 2.87565]
8 [-2.61915, -3.91549, 2.87565]
9 [-2.64187, -3.92734, 2.87565]
10 [-2.66593, -3.93619, 2.87565]
11 [-2.69091, -3.94189, 2.87565]
12 [-2.71642, -3.94435, 2.87565]
13 [-2.74204, -3.94353, 2.87565]
14 [-2.76734, -3.93944, 2.87565]
15 [-2.7919, -3.93215, 2.87565]
16 [-2.81534, -3.92178, 2.87565]
17 [-2.83725, -3.90849, 2.87565]
18 [-2.85729, -3.89251, 2.87565]
19 [-2.87512, -3.8741, 2.87565]
20 [-2.89045, -3.85356, 2.87565]
21 [-2.90303, -3.83123, 2.87565]
22 [-2.91264, -3.80748, 2.87565]
23 [-2.91914, -3.78269, 2.87565]
24 [-2.92242, -3.75727, 2.87565]
25 [-2.92242, -3.73164, 2.87565]
26 [-2.91914, -3.70623, 2.87565]
27 [-2.91264, -3.68144, 2.87565]
28 [-2.90302, -3.65768, 2.87565]
29 [-2.89045, -3.63535, 2.87565]
30 [-2.87512, -3.61481, 2.87565]
31 [-2.85729, -3.5964, 2.87565]
32 [-2.83725, -3.58042, 2.87565]
33 [-2.81534, -3.56714, 2.87565]
34 [-2.7919, -3.55676, 2.87565]
35 [-2.76734, -3.54947, 2.87565]
36 [-2.74204, -3.54538, 2.87565]
37 [-2.71642, -3.54456, 2.87565]
38 [-2.69091, -3.54702, 2.87565]
39 [-2.66593, -3.55272, 2.87565]
40 [-2.64187, -3.56157, 2.87565]
41 [-2.61915, -3.57343, 2.87565]
42 [-2.59813, -3.58809, 2.87565]
43 [-2.57916, -3.60532, 2.87565]
44 [-2.56255, -3.62484, 2.87565]
45 [-2.54857, -3.64631, 2.87565]
46 [-2.53745, -3.6694, 2.87565]
47 [-2.52937, -3.69373, 2.87565]
48 [-2.52447, -3.71888, 2.87565]
49 [-2.52283, -3.74446, 2.87565]
0 [-2.37185, -3.74446, 2.97565]
1 [-2.37473, -3.78934, 2.97565]
2 [-2.38333, -3.83348, 2.97565]
3 [-2.3975, -3.87617, 2.97565]
4 [-2.41702, -3.91669, 2.97565]
5 [-2.44155, -3.95438, 2.97565]
6 [-2.47071, -3.98863, 2.97565]
7 [-2.504, -4.01886, 2.97565]
8 [-2.54089, -4.04459, 2.97565]
9 [-2.58076, -4.0654, 2.97565]
10 [-2.62297, -4.08093, 2.97565]
11 [-2.66681, -4.09094, 2.97565]
12 [-2.71158, -4.09526, 2.97565]
13 [-2.75653, -4.09381, 2.97565]
14 [-2.80093, -4.08664, 2.97565]
15 [-2.84405, -4.07384, 2.97565]
16 [-2.88517, -4.05564, 2.97565]
17 [-2.92363, -4.03232, 2.97565]
18 [-2.9588, -4.00428, 2.97565]
19 [-2.99008, -3.97197, 2.97565]
20 [-3.01698, -3.93593, 2.97565]
21 [-3.03905, -3.89674, 2.97565]
22 [-3.05593, -3.85505, 2.97565]
23 [-3.06734, -3.81155, 2.97565]
24 [-3.07309, -3.76694, 2.97565]
25 [-3.07309, -3.72197, 2.97565]
26 [-3.06734, -3.67736, 2.97565]
27 [-3.05593, -3.63386, 2.97565]
28 [-3.03905, -3.59217, 2.97565]
29 [-3.01698, -3.55299, 2.97565]
30 [-2.99008, -3.51694, 2.97565]
31 [-2.9588, -3.48463, 2.97565]
32 [-2.92363, -3.45659, 2.97565]
33 [-2.88517, -3.43328, 2.97565]
34 [-2.84405, -3.41507, 2.97565]
35 [-2.80093, -3.40228, 2.97565]
36 [-2.75653, -3.3951, 2.97565]
37 [-2.71158, -3.39366, 2.97565]
38 [-2.66681, -3.39798, 2.97565]
39 [-2.62297, -3.40798, 2.97565]
40 [-2.58076, -3.42352, 2.97565]
41 [-2.54089, -3.44432, 2.97565]
42 [-2.504, -3.47005, 2.97565]
43 [-2.47071, -3.50029, 2.97565]
44 [-2.44155, -3.53453, 2.97565]
45 [-2.41702, -3.57223, 2.97565]
46 [-2.3975, -3.61275, 2.97565]
47 [-2.38333, -3.65543, 2.97565]
48 [-2.37473, -3.69957, 2.97565]
49 [-2.37185, -3.74446, 2.97565]
0 [-2.27298, -3.74446, 3.07565]
1 [-2.27667, -3.80198, 3.07565]
2 [-2.28769, -3.85857, 3.07565]
3 [-2.30585, -3.91327, 3.07565]
4 [-2.33086, -3.96521, 3.07565]
5 [-2.36231, -4.01352, 3.07565]
6 [-2.39968, -4.05741, 3.07565]
7 [-2.44235, -4.09617, 3.07565]
8 [-2.48963, -4.12915, 3.07565]
9 [-2.54074, -4.15581, 3.07565]
10 [-2.59483, -4.17572, 3.07565]
11 [-2.65103, -4.18855, 3.07565]
12 [-2.70841, -4.19408, 3.07565]
13 [-2.76603, -4.19223, 3.07565]
14 [-2.82293, -4.18303, 3.07565]
15 [-2.8782, -4.16663, 3.07565]
16 [-2.93091, -4.1433, 3.07565]
17 [-2.9802, -4.11342, 3.07565]
18 [-3.02527, -4.07748, 3.07565]
19 [-3.06537, -4.03607, 3.07565]
20 [-3.09985, -3.98987, 3.07565]
21 [-3.12814, -3.93964, 3.07565]
22 [-3.14977, -3.88621, 3.07565]
23 [-3.16439, -3.83045, 3.07565]
24 [-3.17176, -3.77328, 3.07565]
25 [-3.17176, -3.71563, 3.07565]
26 [-3.16439, -3.65846, 3.07565]
27 [-3.14977, -3.6027, 3.07565]
28 [-3.12814, -3.54927, 3.07565]
29 [-3.09985, -3.49904, 3.07565]
30 [-3.06537, -3.45285, 3.07565]
31 [-3.02527, -3.41144, 3.07565]
32 [-2.9802, -3.3755, 3.07565]
33 [-2.93091, -3.34562, 3.07565]
34 [-2.8782, -3.32228, 3.07565]
35 [-2.82293, -3.30588, 3.07565]
36 [-2.76603, -3.29668, 3.07565]
37 [-2.70841, -3.29483, 3.07565]
38 [-2.65103, -3.30037, 3.07565]
39 [-2.59483, -3.31319, 3.07565]
40 [-2.54074, -3.3331, 3.07565]
41 [-2.48963, -3.35977, 3.07565]
42 [-2.44235, -3.39275, 3.07565]
43 [-2.39968, -3.4315, 3.07565]
44 [-2.36231, -3.47539, 3.07565]
45 [-2.33086, -3.5237, 3.07565]
46 [-2.30585, -3.57564, 3.07565]
47 [-2.28769, -3.63035, 3.07565]
48 [-2.27667, -3.68693, 3.07565]
49 [-2.27298, -3.74446, 3.07565]
0 [-2.24164, -3.74446, 3.17565]
1 [-2.24559, -3.80599, 3.17565]
2 [-2.25738, -3.86651, 3.17565]
3 [-2.27681, -3.92503, 3.17565]
4 [-2.30356, -3.98059, 3.17565]
5 [-2.3372, -4.03226, 3.17565]
6 [-2.37717, -4.07921, 3.17565]
7 [-2.42281, -4.12067, 3.17565]
8 [-2.47338, -4.15595, 3.17565]
9 [-2.52805, -4.18447, 3.17565]
10 [-2.58592, -4.20576, 3.17565]
11 [-2.64603, -4.21948, 3.17565]
12 [-2.70741, -4.2254, 3.17565]
13 [-2.76904, -4.22343, 3.17565]
14 [-2.82991, -4.21359, 3.17565]
15 [-2.88902, -4.19604, 3.17565]
16 [-2.9454, -4.17108, 3.17565]
17 [-2.99813, -4.13912, 3.17565]
18 [-3.04634, -4.10067, 3.17565]
19 [-3.08923, -4.05638, 3.17565]
20 [-3.12611, -4.00696, 3.17565]
21 [-3.15637, -3.95324, 3.17565]
22 [-3.17951, -3.89609, 3.17565]
23 [-3.19515, -3.83644, 3.17565]
24 [-3.20304, -3.77529, 3.17565]
25 [-3.20304, -3.71363, 3.17565]
26 [-3.19515, -3.65247, 3.17565]
27 [-3.17951, -3.59283, 3.17565]
28 [-3.15637, -3.53568, 3.17565]
29 [-3.12611, -3.48195, 3.17565]
30 [-3.08923, -3.43253, 3.17565]
31 [-3.04634, -3.38824, 3.17565]
32 [-2.99813, -3.3498, 3.17565]
33 [-2.9454, -3.31783, 3.17565]
34 [-2.88902, -3.29287, 3.17565]
35 [-2.82991, -3.27533, 3.17565]
36 [-2.76904, -3.26549, 3.17565]
37 [-2.70741, -3.26351, 3.17565]
38 [-2.64603, -3.26943, 3.17565]
39 [-2.58592, -3.28315, 3.17565]
40 [-2.52805, -3.30445, 3.17565]
41 [-2.47338, -3.33297, 3.17565]
42 [-2.42281, -3.36825, 3.17565]
43 [-2.37717, -3.4097, 3.17565]
44 [-2.3372, -3.45665, 3.17565]
45 [-2.30356, -3.50833, 3.17565]
46 [-2.27681, -3.56388, 3.17565]
47 [-2.25738, -3.6224, 3.17565]
48 [-2.24559, -3.68292, 3.17565]
49 [-2.24164, -3.74446, 3.17565]
0 [-2.21476, -3.74446, 3.27565]
1 [-2.21893, -3.80943, 3.27565]
2 [-2.23137, -3.87333, 3.27565]
3 [-2.25189, -3.93512, 3.27565]
4 [-2.28014, -3.99378, 3.27565]
5 [-2.31565, -4.04834, 3.27565]
