Path centered at: 0.00267804, 0.00267804
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.01622m
Ending at 3.72713m
Depth = 0.710911m (40%)
Layer 0 radius: 0.104332
Layer 1 radius: 0.301218
Layer 2 radius: 0.402086
Layer 3 radius: 0.431864
Layer 4 radius: 0.456908
Layer 5 radius: 0.489385
Layer 6 radius: 0.51571
Layer 7 radius: 0.549861
0 [-2.5731, -3.75548, 3.01622]
1 [-2.57396, -3.74214, 3.01622]
2 [-2.57651, -3.72901, 3.01622]
3 [-2.58073, -3.71632, 3.01622]
4 [-2.58653, -3.70428, 3.01622]
5 [-2.59382, -3.69307, 3.01622]
6 [-2.60249, -3.68289, 3.01622]
7 [-2.61238, -3.67391, 3.01622]
8 [-2.62335, -3.66626, 3.01622]
9 [-2.6352, -3.66007, 3.01622]
10 [-2.64775, -3.65546, 3.01622]
11 [-2.66078, -3.65248, 3.01622]
12 [-2.67409, -3.6512, 3.01622]
13 [-2.68745, -3.65163, 3.01622]
14 [-2.70065, -3.65376, 3.01622]
15 [-2.71347, -3.65756, 3.01622]
16 [-2.72569, -3.66298, 3.01622]
17 [-2.73712, -3.66991, 3.01622]
18 [-2.74758, -3.67824, 3.01622]
19 [-2.75688, -3.68785, 3.01622]
20 [-2.76487, -3.69856, 3.01622]
21 [-2.77143, -3.71021, 3.01622]
22 [-2.77645, -3.7226, 3.01622]
23 [-2.77984, -3.73553, 3.01622]
24 [-2.78155, -3.74879, 3.01622]
25 [-2.78155, -3.76216, 3.01622]
26 [-2.77984, -3.77542, 3.01622]
27 [-2.77645, -3.78835, 3.01622]
28 [-2.77143, -3.80074, 3.01622]
29 [-2.76487, -3.81239, 3.01622]
30 [-2.75688, -3.82311, 3.01622]
31 [-2.74758, -3.83271, 3.01622]
32 [-2.73712, -3.84105, 3.01622]
33 [-2.72569, -3.84798, 3.01622]
34 [-2.71347, -3.85339, 3.01622]
35 [-2.70065, -3.85719, 3.01622]
36 [-2.68745, -3.85933, 3.01622]
37 [-2.67409, -3.85976, 3.01622]
38 [-2.66078, -3.85847, 3.01622]
39 [-2.64775, -3.8555, 3.01622]
40 [-2.6352, -3.85088, 3.01622]
41 [-2.62335, -3.8447, 3.01622]
42 [-2.61238, -3.83705, 3.01622]
43 [-2.60249, -3.82806, 3.01622]
44 [-2.59382, -3.81788, 3.01622]
45 [-2.58653, -3.80667, 3.01622]
46 [-2.58073, -3.79463, 3.01622]
47 [-2.57651, -3.78194, 3.01622]
48 [-2.57396, -3.76882, 3.01622]
49 [-2.5731, -3.75548, 3.01622]
0 [-2.37622, -3.75548, 3.11622]
1 [-2.37869, -3.71696, 3.11622]
2 [-2.38607, -3.67907, 3.11622]
3 [-2.39823, -3.64244, 3.11622]
4 [-2.41498, -3.60766, 3.11622]
5 [-2.43603, -3.57531, 3.11622]
6 [-2.46105, -3.54592, 3.11622]
7 [-2.48963, -3.51997, 3.11622]
8 [-2.52129, -3.49789, 3.11622]
9 [-2.55551, -3.48004, 3.11622]
10 [-2.59173, -3.46671, 3.11622]
11 [-2.62936, -3.45812, 3.11622]
12 [-2.66778, -3.45441, 3.11622]
13 [-2.70636, -3.45565, 3.11622]
14 [-2.74446, -3.46181, 3.11622]
15 [-2.78146, -3.47279, 3.11622]
16 [-2.81676, -3.48842, 3.11622]
17 [-2.84977, -3.50843, 3.11622]
18 [-2.87994, -3.53249, 3.11622]
19 [-2.9068, -3.56022, 3.11622]
20 [-2.92988, -3.59115, 3.11622]
21 [-2.94882, -3.62478, 3.11622]
22 [-2.96331, -3.66056, 3.11622]
23 [-2.9731, -3.6979, 3.11622]
24 [-2.97803, -3.73618, 3.11622]
25 [-2.97803, -3.77478, 3.11622]
26 [-2.9731, -3.81306, 3.11622]
27 [-2.96331, -3.85039, 3.11622]
28 [-2.94882, -3.88617, 3.11622]
29 [-2.92988, -3.9198, 3.11622]
30 [-2.9068, -3.95073, 3.11622]
31 [-2.87994, -3.97846, 3.11622]
32 [-2.84977, -4.00253, 3.11622]
33 [-2.81676, -4.02254, 3.11622]
34 [-2.78146, -4.03816, 3.11622]
35 [-2.74446, -4.04914, 3.11622]
36 [-2.70636, -4.0553, 3.11622]
37 [-2.66778, -4.05654, 3.11622]
38 [-2.62936, -4.05283, 3.11622]
39 [-2.59173, -4.04424, 3.11622]
40 [-2.55551, -4.03091, 3.11622]
41 [-2.52129, -4.01306, 3.11622]
42 [-2.48963, -3.99098, 3.11622]
43 [-2.46105, -3.96503, 3.11622]
44 [-2.43603, -3.93564, 3.11622]
45 [-2.41498, -3.90329, 3.11622]
46 [-2.39823, -3.86851, 3.11622]
47 [-2.38607, -3.83188, 3.11622]
48 [-2.37869, -3.794, 3.11622]
49 [-2.37622, -3.75548, 3.11622]
0 [-2.27535, -3.75548, 3.21622]
1 [-2.27865, -3.70406, 3.21622]
2 [-2.2885, -3.65349, 3.21622]
3 [-2.30473, -3.60459, 3.21622]
4 [-2.32709, -3.55817, 3.21622]
5 [-2.3552, -3.51498, 3.21622]
6 [-2.3886, -3.47575, 3.21622]
7 [-2.42674, -3.44111, 3.21622]
8 [-2.469, -3.41164, 3.21622]
9 [-2.51468, -3.3878, 3.21622]
10 [-2.56303, -3.37001, 3.21622]
11 [-2.61326, -3.35854, 3.21622]
12 [-2.66455, -3.3536, 3.21622]
13 [-2.71604, -3.35525, 3.21622]
14 [-2.76691, -3.36347, 3.21622]
15 [-2.8163, -3.37813, 3.21622]
16 [-2.86341, -3.39899, 3.21622]
17 [-2.90747, -3.4257, 3.21622]
18 [-2.94776, -3.45782, 3.21622]
19 [-2.9836, -3.49483, 3.21622]
20 [-3.01442, -3.53612, 3.21622]
21 [-3.0397, -3.58102, 3.21622]
22 [-3.05904, -3.62878, 3.21622]
23 [-3.07211, -3.67861, 3.21622]
24 [-3.07869, -3.72972, 3.21622]
25 [-3.07869, -3.78124, 3.21622]
26 [-3.07211, -3.83234, 3.21622]
27 [-3.05904, -3.88218, 3.21622]
28 [-3.0397, -3.92994, 3.21622]
29 [-3.01442, -3.97483, 3.21622]
30 [-2.9836, -4.01612, 3.21622]
31 [-2.94776, -4.05313, 3.21622]
32 [-2.90747, -4.08526, 3.21622]
33 [-2.86341, -4.11197, 3.21622]
34 [-2.8163, -4.13282, 3.21622]
35 [-2.76691, -4.14748, 3.21622]
36 [-2.71604, -4.1557, 3.21622]
37 [-2.66455, -4.15736, 3.21622]
38 [-2.61326, -4.15241, 3.21622]
39 [-2.56303, -4.14094, 3.21622]
40 [-2.51468, -4.12315, 3.21622]
41 [-2.469, -4.09932, 3.21622]
42 [-2.42674, -4.06984, 3.21622]
43 [-2.3886, -4.0352, 3.21622]
44 [-2.3552, -3.99597, 3.21622]
45 [-2.32709, -3.95279, 3.21622]
46 [-2.30473, -3.90637, 3.21622]
47 [-2.2885, -3.85747, 3.21622]
48 [-2.27865, -3.80689, 3.21622]
49 [-2.27535, -3.75548, 3.21622]
50 [-2.29383, -3.85397, 3.21622]
51 [-2.33567, -3.94336, 3.21622]
52 [-2.39754, -4.01832, 3.21622]
53 [-2.47494, -4.07456, 3.21622]
54 [-2.56252, -4.10915, 3.21622]
55 [-2.65446, -4.12059, 3.21622]
56 [-2.74485, -4.1089, 3.21622]
57 [-2.82805, -4.07556, 3.21622]
58 [-2.89907, -4.02339, 3.21622]
59 [-2.95385, -3.9563, 3.21622]
60 [-2.98949, -3.87903, 3.21622]
61 [-3.00442, -3.79678, 3.21622]
62 [-2.99843, -3.71493, 3.21622]
63 [-2.97264, -3.6386, 3.21622]
64 [-2.92941, -3.57241, 3.21622]
65 [-2.87212, -3.52015, 3.21622]
66 [-2.8049, -3.48459, 3.21622]
67 [-2.7324, -3.46734, 3.21622]
68 [-2.65939, -3.46875, 3.21622]
69 [-2.59052, -3.48799, 3.21622]
70 [-2.52997, -3.52311, 3.21622]
71 [-2.48122, -3.57122, 3.21622]
72 [-2.44686, -3.62871, 3.21622]
73 [-2.42843, -3.69154, 3.21622]
74 [-2.42639, -3.75548, 3.21622]
75 [-2.44013, -3.81641, 3.21622]
76 [-2.46803, -3.8706, 3.21622]
77 [-2.50764, -3.91492, 3.21622]
78 [-2.55587, -3.94703, 3.21622]
79 [-2.60919, -3.9655, 3.21622]
80 [-2.66395, -3.96985, 3.21622]
81 [-2.71655, -3.96053, 3.21622]
82 [-2.76374, -3.93889, 3.21622]
83 [-2.80279, -3.90701, 3.21622]
84 [-2.83165, -3.86752, 3.21622]
85 [-2.84906, -3.82343, 3.21622]
86 [-2.85457, -3.77785, 3.21622]
87 [-2.84857, -3.73386, 3.21622]
88 [-2.8322, -3.6942, 3.21622]
89 [-2.80721, -3.66119, 3.21622]
90 [-2.77584, -3.63653, 3.21622]
91 [-2.74059, -3.62126, 3.21622]
92 [-2.7041, -3.61571, 3.21622]
93 [-2.66888, -3.6195, 3.21622]
94 [-2.6372, -3.63164, 3.21622]
95 [-2.6109, -3.65064, 3.21622]
96 [-2.59132, -3.67461, 3.21622]
97 [-2.57922, -3.70148, 3.21622]
98 [-2.57472, -3.72911, 3.21622]
99 [-2.57743, -3.75548, 3.21622]
0 [-2.24557, -3.75548, 3.31622]
1 [-2.24912, -3.70025, 3.31622]
2 [-2.2597, -3.64593, 3.31622]
3 [-2.27713, -3.59341, 3.31622]
4 [-2.30114, -3.54355, 3.31622]
5 [-2.33133, -3.49717, 3.31622]
6 [-2.36721, -3.45504, 3.31622]
7 [-2.40817, -3.41783, 3.31622]
