x,y,z
-2.8462,-3.9027,2.302
-2.8613,-3.88046,2.303
-2.88395,-3.8471,2.309
-2.89905,-3.81375,2.311
-2.9066,-3.78039,2.313
-2.91415,-3.74703,2.314
-2.91415,-3.7248,2.315
-2.91415,-3.68032,2.314
-2.9066,-3.64696,2.316
-2.89905,-3.61361,2.318
-2.8915,-3.58025,2.322
-2.8764,-3.5469,2.325
-2.85375,-3.51354,2.327
-2.8311,-3.48018,2.326
-2.8009,-3.45795,2.325
-2.77071,-3.43571,2.324
-2.73296,-3.41347,2.325
-2.69521,-3.40235,2.326
-2.65746,-3.40235,2.328
-2.61971,-3.39123,2.33
-2.58197,-3.39123,2.333
-2.54422,-3.39123,2.338
-2.51402,-3.40235,2.343
-2.47627,-3.41347,2.35
-2.44607,-3.43571,2.354
-2.41587,-3.45795,2.353
-2.38568,-3.48018,2.35
-2.37058,-3.50242,2.344
-2.34793,-3.52466,2.339
-2.34038,-3.55801,2.342
-2.33283,-3.59137,2.344
-2.32528,-3.62473,2.343
-2.31773,-3.6692,2.333
-2.31773,-3.70256,2.316
-2.32528,-3.73592,2.285
-2.31773,-3.75815,2.244
-2.31773,-3.78039,2.201
-2.30263,-3.78039,2.174
-2.29508,-3.79151,2.157
-2.27998,-3.80263,2.151
-2.26488,-3.82487,2.15
-2.24978,-3.85822,2.156
-2.24223,-3.89158,2.161
-2.24223,-3.91382,2.171
-2.24223,-3.94717,2.177
-2.24978,-3.98053,2.182
-2.26488,-4.00277,2.183
-2.27998,-4.03612,2.185
-2.28753,-4.06948,2.19
-2.31018,-4.09172,2.19
-2.32528,-4.11395,2.199
-2.35548,-4.13619,2.204
-2.37813,-4.14731,2.208
-2.40833,-4.14731,2.206
-2.43097,-4.15843,2.206
-2.46117,-4.16955,2.202
-2.48382,-4.16955,2.198
-2.51402,-4.16955,2.19
-2.54422,-4.15843,2.185
-2.57442,-4.15843,2.178
-2.59707,-4.14731,2.178
-2.62726,-4.13619,2.177
-2.65746,-4.12507,2.178
-2.68766,-4.11395,2.175
-2.71786,-4.10284,2.171
-2.75561,-4.09172,2.165
-2.78581,-4.0806,2.159
-2.816,-4.0806,2.152
-2.8462,-4.06948,2.149
-2.88395,-4.05836,2.148
-2.9066,-4.03612,2.148
-2.9368,-4.01389,2.147
-2.95945,-3.99165,2.146
-2.98965,-3.96941,2.145
-3.00474,-3.93605,2.145
-3.02739,-3.91382,2.146
-3.04249,-3.88046,2.148
-3.05759,-3.8471,2.143
-3.06514,-3.80263,2.139
-3.08024,-3.76927,2.134
-3.08779,-3.73592,2.131
-3.10289,-3.69144,2.124
-3.11044,-3.65808,2.121
-3.11044,-3.61361,2.114
-3.10289,-3.58025,2.111
-3.10289,-3.53578,2.111
-3.08779,-3.50242,2.112
-3.07269,-3.46906,2.116
-3.05004,-3.43571,2.122
-3.02739,-3.40235,2.126
-3.00474,-3.39123,2.121
-2.9821,-3.36899,2.117
-2.95945,-3.35788,2.106
-2.92925,-3.33564,2.102
-2.9066,-3.33564,2.099
-2.8764,-3.32452,2.099
-2.85375,-3.3134,2.1
-2.8311,-3.3134,2.106
-2.8009,-3.30228,2.111
-2.77071,-3.29116,2.115
-2.74051,-3.29116,2.116
-2.71031,-3.29116,2.119
-2.68011,-3.29116,2.118
-2.64991,-3.29116,2.115
-2.62726,-3.29116,2.113
-2.60461,-3.29116,2.105
-2.58197,-3.29116,2.103
-2.55932,-3.29116,2.108
-2.52912,-3.30228,2.116
-2.50647,-3.3134,2.118
-2.48382,-3.3134,2.121
-2.46117,-3.32452,2.118
-2.43852,-3.34676,2.117
-2.41587,-3.35788,2.114
-2.39323,-3.38011,2.112
-2.37058,-3.40235,2.115
-2.34793,-3.41347,2.119
-2.33283,-3.43571,2.122
-2.31018,-3.46906,2.124
-2.28753,-3.48018,2.126
-2.27243,-3.50242,2.129
-2.25733,-3.53578,2.131
-2.23468,-3.55801,2.132
-2.22713,-3.59137,2.127
-2.22713,-3.62473,2.12
-2.21958,-3.65808,2.117
-2.22713,-3.69144,2.118
-2.23468,-3.7248,2.118
-2.23468,-3.75815,2.121
-2.24223,-3.79151,2.122
-2.24978,-3.82487,2.126
-2.27243,-3.85822,2.123
-2.28753,-3.89158,2.121
-2.30263,-3.92493,2.118
-2.32528,-3.95829,2.117
-2.35548,-3.98053,2.119
-2.37813,-4.01389,2.123
-2.41587,-4.025,2.123
-2.45362,-4.04724,2.127
-2.49892,-4.05836,2.124
-2.53667,-4.0806,2.122
-2.57442,-4.09172,2.117
-2.61216,-4.10284,2.115
-2.65746,-4.10284,2.112
-2.70276,-4.11395,2.112
-2.74051,-4.10284,2.106
-2.77826,-4.10284,2.104
-2.80845,-4.0806,2.101
-2.8462,-4.06948,2.102
-2.88395,-4.04724,2.097
-2.91415,-4.025,2.097
-2.94435,-3.99165,2.096
-2.97455,-3.95829,2.097
-2.99719,-3.92493,2.096
-3.01984,-3.89158,2.091
-3.03494,-3.85822,2.088
-3.04249,-3.82487,2.08
-3.05004,-3.79151,2.074
-3.05759,-3.75815,2.071
-3.05759,-3.71368,2.073
-3.05759,-3.68032,2.075
-3.05004,-3.64696,2.081
-3.03494,-3.61361,2.085
-3.01984,-3.58025,2.089
-3.00474,-3.5469,2.09
-2.98965,-3.51354,2.093
-2.97455,-3.48018,2.091
-2.95945,-3.45795,2.094
-2.9368,-3.43571,2.097
-2.9066,-3.41347,2.099
-2.88395,-3.39123,2.098
-2.85375,-3.36899,2.098
-2.82355,-3.35788,2.099
-2.78581,-3.34676,2.104
-2.75561,-3.33564,2.11
-2.71786,-3.32452,2.116
-2.68011,-3.3134,2.116
-2.64236,-3.3134,2.114
-2.60461,-3.32452,2.112
-2.56687,-3.32452,2.109
-2.52912,-3.33564,2.101
-2.49137,-3.34676,2.097
-2.45362,-3.369,2.095
-2.43097,-3.39123,2.096
-2.40078,-3.41347,2.09
-2.37058,-3.44683,2.086
-2.34793,-3.46906,2.088
-2.33283,-3.50242,2.094
-2.31018,-3.52466,2.092
-2.30263,-3.55801,2.094
-2.28753,-3.59137,2.096
-2.27998,-3.62473,2.101
-2.27243,-3.65808,2.1
-2.27243,-3.69144,2.099
-2.26488,-3.7248,2.095
-2.26488,-3.75815,2.095
-2.26488,-3.79151,2.099
-2.26488,-3.82487,2.103
-2.27243,-3.85822,2.101
-2.27998,-3.89158,2.102
-2.30263,-3.91382,2.104
-2.31773,-3.93605,2.106
-2.34038,-3.94717,2.106
-2.37058,-3.95829,2.106
-2.39323,-3.98053,2.1
-2.41587,-3.99165,2.096
-2.45362,-4.00277,2.093
-2.48382,-4.00277,2.093
-2.52157,-4.01389,2.093
-2.55177,-4.01389,2.097
-2.58952,-4.01389,2.101
-2.61971,-4.025,2.1
-2.64991,-4.01389,2.102
-2.68011,-4.01389,2.108
-2.71031,-4.01389,2.116
-2.74051,-4.00277,2.119
-2.77071,-3.99165,2.12
-2.79336,-3.99165,2.118
-2.816,-3.96941,2.118
-2.83865,-3.94717,2.117
-2.8613,-3.92493,2.118
-2.8764,-3.9027,2.12
-2.89905,-3.86934,2.123
-2.9066,-3.8471,2.128
-2.91415,-3.81375,2.133
-2.9217,-3.78039,2.139
-2.9217,-3.74703,2.143
-2.9217,-3.71368,2.149
-2.9217,-3.68032,2.153
-2.91415,-3.65808,2.158
-2.89905,-3.62473,2.161
-2.8915,-3.59137,2.162
-2.8764,-3.55801,2.162
-2.8613,-3.52466,2.167
-2.8462,-3.50242,2.169
-2.82355,-3.48018,2.172
-2.79336,-3.45795,2.172
-2.77071,-3.43571,2.178
-2.74051,-3.42459,2.181
-2.70276,-3.42459,2.189
-2.67256,-3.41347,2.192
-2.64236,-3.41347,2.199
-2.61971,-3.42459,2.2
-2.58952,-3.42459,2.197
-2.56687,-3.43571,2.191
-2.54422,-3.43571,2.188
-2.52157,-3.45795,2.182
-2.49892,-3.46906,2.178
-2.48382,-3.4913,2.174
-2.46872,-3.51354,2.173
-2.44607,-3.53578,2.169
-2.43852,-3.55801,2.165
-2.42342,-3.59137,2.154
-2.40833,-3.61361,2.142
-2.39323,-3.64697,2.124
-2.37813,-3.6692,2.103
-2.36303,-3.69144,2.077
-2.34038,-3.71368,2.05
-2.32528,-3.7248,2.021
-2.30263,-3.7248,2.005
-2.27998,-3.7248,2.001
-2.25733,-3.7248,1.996
-2.23468,-3.73592,1.989
-2.22713,-3.75815,1.988
-2.21958,-3.78039,1.986
-2.21204,-3.80263,1.983
-2.21204,-3.82487,1.977
-2.21204,-3.8471,1.974
-2.21959,-3.88046,1.972
-2.22713,-3.9027,1.972
-2.24223,-3.93605,1.972
-2.25733,-3.95829,1.972
-2.27998,-3.98053,1.972
-2.31018,-4.00277,1.97
-2.34038,-4.025,1.967
-2.37058,-4.03612,1.959
-2.40078,-4.05836,1.951
-2.43852,-4.0806,1.943
-2.46872,-4.10284,1.94
-2.50647,-4.11395,1.941
-2.54422,-4.12507,1.944
-2.58197,-4.13619,1.945
-2.62726,-4.14731,1.946
-2.66501,-4.15843,1.946
-2.70276,-4.15843,1.945
-2.74051,-4.15843,1.949
-2.77071,-4.14731,1.953
-2.80845,-4.14731,1.952
-2.83865,-4.13619,1.949
-2.86885,-4.12507,1.947
-2.89905,-4.11395,1.947
-2.92925,-4.10284,1.946
-2.9519,-4.0806,1.945
-2.967,-4.05836,1.944
-2.9821,-4.025,1.943
-3.00474,-4.00277,1.941
-3.01984,-3.96941,1.94
-3.02739,-3.93605,1.935
-3.04249,-3.91382,1.932
-3.05004,-3.88046,1.931
-3.05004,-3.8471,1.932
-3.05759,-3.80263,1.934
-3.05759,-3.76927,1.939
-3.05759,-3.7248,1.943
-3.05759,-3.69144,1.948
-3.05759,-3.65808,1.952
-3.05004,-3.62473,1.951
-3.04249,-3.58025,1.948
-3.03494,-3.5469,1.949
-3.01984,-3.51354,1.95
-3.00474,-3.46906,1.95
-2.98964,-3.42459,1.948
-2.97455,-3.39123,1.947
-2.9519,-3.35788,1.948
-2.92925,-3.33564,1.948
-2.9066,-3.30228,1.95
-2.8764,-3.28004,1.953
-2.8462,-3.25781,1.953
-2.816,-3.24669,1.952
-2.77826,-3.23557,1.953
-2.74051,-3.22445,1.956
-2.70276,-3.22445,1.958
-2.66501,-3.22445,1.957
-2.63481,-3.23557,1.957
-2.59707,-3.23557,1.956
-2.55932,-3.24669,1.954
-2.52157,-3.25781,1.952
-2.48382,-3.26893,1.953
-2.44607,-3.29116,1.953
-2.41587,-3.30228,1.954
-2.38568,-3.32452,1.952
-2.35548,-3.34676,1.952
-2.32528,-3.369,1.95
-2.29508,-3.39123,1.948
-2.27243,-3.41347,1.947
-2.25733,-3.45795,1.946
-2.23468,-3.4913,1.946
-2.21958,-3.52466,1.947
-2.20449,-3.5469,1.947
-2.19694,-3.58025,1.939
-2.18939,-3.61361,1.933
-2.18184,-3.64696,1.932
-2.18184,-3.68032,1.933
-2.18939,-3.70256,1.936
-2.18939,-3.73592,1.94
-2.20449,-3.75815,1.944
-2.21204,-3.79151,1.947
-2.22713,-3.81375,1.946
-2.24978,-3.8471,1.943
-2.26488,-3.86934,1.941
-2.28753,-3.89158,1.94
-2.30263,-3.91382,1.939
-2.32528,-3.93605,1.938
-2.35548,-3.96941,1.938
-2.37058,-3.99165,1.938
-2.39323,-4.01389,1.938
-2.42342,-4.03612,1.936
-2.45362,-4.04724,1.935
-2.49137,-4.06948,1.935
-2.52157,-4.0806,1.936
-2.55177,-4.10284,1.936
-2.58197,-4.10284,1.94
-2.61971,-4.10284,1.942
-2.65746,-4.11395,1.942
-2.68766,-4.10284,1.938
-2.72541,-4.10284,1.934
-2.76316,-4.10284,1.931
-2.8009,-4.09172,1.93
-2.8311,-4.06948,1.928
-2.8613,-4.04724,1.928
-2.88395,-4.025,1.927
-2.91415,-3.99165,1.929
-2.92925,-3.95829,1.93
-2.9519,-3.92493,1.929
-2.95945,-3.89158,1.933
-2.97455,-3.85822,1.937
-2.98965,-3.82487,1.939
-2.99719,-3.79151,1.94
-3.00474,-3.74703,1.944
-3.00474,-3.70256,1.946
-3.01229,-3.6692,1.949
-3.01229,-3.62473,1.949
-3.00474,-3.59137,1.951
-2.99719,-3.5469,1.953
-2.98964,-3.51354,1.951
-2.97455,-3.48018,1.95
-2.9519,-3.43571,1.948
-2.9217,-3.41347,1.947
-2.89905,-3.38011,1.952
-2.86885,-3.35788,1.957
-2.8311,-3.34676,1.961
-2.79336,-3.33564,1.962
-2.75561,-3.33564,1.967
-2.72541,-3.32452,1.968
-2.68766,-3.33564,1.971
-2.64236,-3.33564,1.973
-2.60461,-3.34676,1.975
-2.57442,-3.34676,1.976
-2.53667,-3.35788,1.978
-2.49892,-3.38011,1.976
-2.46117,-3.39123,1.975
-2.43097,-3.40235,1.97
-2.39323,-3.42459,1.976
-2.36303,-3.44683,1.98
-2.34038,-3.48018,1.987
-2.31773,-3.51354,1.988
-2.30263,-3.53578,1.988
-2.29508,-3.56913,1.982
-2.28753,-3.61361,1.986
-2.28753,-3.64696,1.987
-2.27998,-3.69144,1.991
-2.28753,-3.7248,1.99
-2.28753,-3.76927,1.991
-2.29508,-3.80263,1.988
-2.30263,-3.83598,1.992
-2.31773,-3.86934,1.993
-2.34038,-3.89158,1.994
-2.36303,-3.91382,1.991
-2.38568,-3.93605,1.995
-2.42342,-3.95829,2.006
-2.45362,-3.96941,2.01
-2.49137,-3.99165,2.017
-2.52912,-4.00277,2.014
-2.56687,-4.00277,2.01
-2.60462,-4.01389,2.009
-2.64236,-4.01389,2.004
-2.68011,-4.01389,2.002
-2.71031,-4.00277,1.998
-2.74806,-4.00277,2.001
-2.78581,-3.99165,2.001
-2.816,-3.96941,2.002
-2.8462,-3.94717,1.999
-2.8764,-3.92493,1.998
-2.89905,-3.9027,1.994
-2.92925,-3.86934,1.992
-2.9519,-3.83598,1.991
-2.967,-3.80263,1.997
-2.9821,-3.76927,2.005
-2.9821,-3.73592,2.007
-2.9821,-3.70256,2.008
-2.97455,-3.68032,2.006
-2.967,-3.64696,2
-2.95945,-3.62473,1.998
-2.9519,-3.59137,1.995
-2.9368,-3.56913,1.996
-2.91415,-3.5469,1.995
-2.8915,-3.52466,2.001
-2.8613,-3.50242,2.002
-2.83865,-3.48018,2.001
-2.816,-3.45795,2.003
-2.78581,-3.44683,2.001
-2.76316,-3.42459,2.002
-2.73296,-3.41347,2.007
-2.70276,-3.40235,2.01
-2.67256,-3.40235,2.014
-2.64236,-3.41347,2.012
-2.61216,-3.41347,2.011
-2.58197,-3.42459,2.006
-2.55177,-3.43571,2.003
-2.52912,-3.44683,1.998
-2.49892,-3.45795,1.999
-2.47627,-3.48018,2.002
-2.45362,-3.50242,2.001
-2.43097,-3.52466,2.003
-2.41587,-3.55801,1.999
-2.40078,-3.58025,1.991
-2.38568,-3.61361,1.974
-2.37058,-3.63585,1.957
-2.35548,-3.65808,1.935
-2.34038,-3.68032,1.91
-2.32528,-3.70256,1.879
-2.30263,-3.71368,1.85
-2.27998,-3.71368,1.823
-2.26488,-3.70256,1.814
-2.25733,-3.69144,1.819
-2.24978,-3.68032,1.812
-2.24223,-3.68032,1.804
-2.21958,-3.69144,1.797
-2.20449,-3.71368,1.79
-2.18184,-3.7248,1.786
-2.16674,-3.74703,1.78
-2.15164,-3.76927,1.777
-2.14409,-3.80263,1.775
-2.13654,-3.82487,1.768
-2.12899,-3.8471,1.761
-2.13654,-3.86934,1.757
-2.14409,-3.9027,1.756
-2.15164,-3.92493,1.753
-2.15919,-3.94717,1.752
-2.17429,-3.96941,1.746
-2.18939,-3.99165,1.745
-2.20449,-4.01389,1.747
-2.22713,-4.025,1.747
-2.24978,-4.04724,1.746
-2.27243,-4.05836,1.746
-2.30263,-4.06948,1.739
-2.32528,-4.0806,1.731
-2.35548,-4.09172,1.726
-2.38568,-4.10284,1.727
-2.41587,-4.11395,1.728
-2.44607,-4.12507,1.728
-2.47627,-4.12507,1.727
-2.50647,-4.12507,1.726
-2.53667,-4.13619,1.724
-2.56687,-4.14731,1.718
-2.59707,-4.15843,1.713
-2.62726,-4.16955,1.712
-2.65746,-4.18067,1.714
-2.69521,-4.16955,1.712
-2.72541,-4.16955,1.712
-2.76316,-4.16955,1.705
-2.8009,-4.15843,1.702
-2.8311,-4.14731,1.696
-2.8613,-4.13619,1.696
-2.8915,-4.10284,1.697
-2.92925,-4.0806,1.702
-2.9519,-4.05836,1.701
-2.97455,-4.025,1.703
-3.00474,-4.00277,1.701
-3.02739,-3.96941,1.701
-3.05004,-3.93605,1.699
-3.07269,-3.9027,1.7
-3.09534,-3.85822,1.699
-3.11799,-3.82487,1.703
-3.12554,-3.79151,1.7
-3.14064,-3.74703,1.696
-3.14819,-3.71368,1.685
-3.14819,-3.68032,1.682
-3.14819,-3.63585,1.676
-3.14064,-3.59137,1.666
-3.13309,-3.5469,1.664
-3.11799,-3.50242,1.664
-3.10289,-3.45794,1.667
-3.08779,-3.42459,1.663
-3.06514,-3.39123,1.664
-3.03494,-3.35788,1.665
-3.01229,-3.33564,1.669
-2.9821,-3.3134,1.67
-2.94435,-3.28004,1.658
-2.9066,-3.25781,1.652
-2.8764,-3.23557,1.648
-2.83865,-3.22445,1.642
-2.80845,-3.20221,1.643
-2.77071,-3.19109,1.64
-2.74051,-3.19109,1.644
-2.71031,-3.17998,1.642
-2.68011,-3.17998,1.645
-2.64236,-3.16886,1.643
-2.60461,-3.16886,1.646
-2.56687,-3.16886,1.644
-2.52912,-3.17998,1.647
-2.49892,-3.17998,1.645
-2.46117,-3.19109,1.648
-2.43097,-3.21333,1.654
-2.40078,-3.22445,1.663
-2.37058,-3.24669,1.663
-2.34793,-3.26893,1.665
-2.31773,-3.29116,1.664
-2.29508,-3.3134,1.667
-2.27243,-3.34676,1.666
-2.25733,-3.38011,1.661
-2.23468,-3.40235,1.663
-2.21958,-3.43571,1.657
-2.20449,-3.45795,1.654
-2.18939,-3.4913,1.653
-2.17429,-3.52466,1.657
-2.15919,-3.55801,1.654
-2.15164,-3.59137,1.655
-2.14409,-3.61361,1.654
-2.13654,-3.64696,1.656
-2.13654,-3.69144,1.657
-2.13654,-3.7248,1.661
-2.13654,-3.75815,1.657
-2.14409,-3.80263,1.657
-2.15164,-3.83598,1.654
-2.15919,-3.86934,1.648
-2.17429,-3.9027,1.647
-2.18939,-3.92493,1.65
-2.21204,-3.95829,1.66
-2.22713,-3.98053,1.664
-2.24978,-4.00277,1.671
-2.27243,-4.025,1.675
-2.29508,-4.04724,1.682
-2.32528,-4.05836,1.678
-2.34793,-4.0806,1.676
-2.37813,-4.09172,1.678
-2.40833,-4.11395,1.685
-2.43097,-4.12507,1.687
-2.46117,-4.13619,1.691
-2.48382,-4.13619,1.693
-2.51402,-4.14731,1.698
-2.53667,-4.14731,1.699
-2.56687,-4.14731,1.702
-2.58952,-4.14731,1.704
-2.62726,-4.14731,1.707
-2.65746,-4.13619,1.701
-2.69521,-4.13619,1.696
-2.73296,-4.13619,1.695
-2.77071,-4.12507,1.699
-2.80845,-4.12507,1.705
-2.83865,-4.11395,1.711
-2.8764,-4.10284,1.716
-2.9066,-4.09172,1.719
-2.9368,-4.06948,1.723
-2.95945,-4.04724,1.724
-2.98965,-4.025,1.724
-3.01229,-4.00277,1.727
-3.02739,-3.96941,1.729
-3.04249,-3.94717,1.733
-3.05759,-3.91382,1.737
-3.06514,-3.86934,1.746
-3.07269,-3.83598,1.751
-3.08024,-3.80263,1.754
-3.08024,-3.76927,1.753
-3.08024,-3.7248,1.752
-3.08024,-3.69144,1.751
-3.08779,-3.64696,1.752
-3.08779,-3.60249,1.752
-3.08779,-3.56913,1.756
-3.08024,-3.52466,1.76
-3.06514,-3.4913,1.762
-3.05004,-3.45794,1.761
-3.02739,-3.42459,1.765
-3.00474,-3.39123,1.768
-2.9821,-3.36899,1.773
-2.9519,-3.34676,1.774
-2.92925,-3.32452,1.782
-2.89905,-3.30228,1.789
-2.8764,-3.29116,1.789
-2.8462,-3.28004,1.783
-2.82355,-3.28004,1.782
-2.8009,-3.28004,1.781
-2.77071,-3.26893,1.781
-2.74806,-3.26893,1.782
-2.72541,-3.28004,1.782
-2.70276,-3.28004,1.782
-2.67256,-3.28004,1.779
-2.64991,-3.29116,1.773
-2.61971,-3.29116,1.767
-2.58197,-3.30228,1.76
-2.55177,-3.3134,1.759
-2.52157,-3.32452,1.756
-2.49137,-3.33564,1.751
-2.46872,-3.34676,1.747
-2.44607,-3.36899,1.742
-2.42342,-3.39123,1.738
-2.40078,-3.41347,1.731
-2.38568,-3.43571,1.726
-2.36303,-3.45795,1.715
-2.34793,-3.48018,1.708
-2.33283,-3.51354,1.701
-2.32528,-3.53578,1.702
-2.31018,-3.56913,1.694
-2.30263,-3.60249,1.69
-2.30263,-3.63585,1.688
-2.29508,-3.6692,1.693
-2.29508,-3.70256,1.696
-2.29508,-3.7248,1.703
-2.30263,-3.75815,1.697
-2.31018,-3.80263,1.694
-2.31773,-3.82487,1.684
-2.32528,-3.8471,1.679
-2.34038,-3.88046,1.677
-2.36303,-3.9027,1.669
-2.38568,-3.93605,1.667
-2.41587,-3.95829,1.662
-2.43852,-3.98053,1.662
-2.46872,-4.00277,1.659
-2.49892,-4.01388,1.664
-2.52912,-4.03612,1.66
-2.55932,-4.04724,1.661
-2.59707,-4.05836,1.656
-2.63481,-4.05836,1.649
-2.66501,-4.05836,1.648
-2.70276,-4.04724,1.639
-2.73296,-4.03612,1.64
-2.77071,-4.025,1.634
-2.79336,-4.00277,1.632
-2.82355,-3.98053,1.621
-2.8462,-3.95829,1.619
-2.86885,-3.93605,1.611
-2.88395,-3.91382,1.609
-2.9066,-3.89158,1.603
-2.9217,-3.86934,1.596
-2.92925,-3.83598,1.6
-2.94435,-3.81375,1.603
-2.9519,-3.78039,1.614
-2.95945,-3.74703,1.614
-2.95945,-3.71368,1.622
-2.95945,-3.68032,1.628
-2.9519,-3.64696,1.636
-2.94435,-3.62473,1.635
-2.9368,-3.59137,1.637
-2.9217,-3.56913,1.635
-2.9066,-3.5469,1.641
-2.89905,-3.52466,1.635
-2.8764,-3.50242,1.635
-2.8613,-3.48018,1.632
-2.83865,-3.45795,1.635
-2.816,-3.44683,1.631
-2.79335,-3.43571,1.63
-2.76316,-3.43571,1.628
-2.73296,-3.42459,1.632
-2.71031,-3.42459,1.635
-2.68011,-3.42459,1.643
-2.64991,-3.42459,1.645
-2.61971,-3.42459,1.649
-2.59707,-3.42459,1.647
-2.56687,-3.43571,1.65
-2.53667,-3.44683,1.65
-2.51402,-3.45795,1.661
-2.49137,-3.46906,1.673
-2.48382,-3.46906,1.694
-2.46872,-3.48018,1.709
