xte,waypoint_idx
0.376018,1
0.32332,2
0.271675,3
0.23946,4
0.223081,5
0.21538,5
0.219914,5
0.220514,6
0.22474,6
0.226193,7
0.225562,7
0.216713,8
0.214402,8
0.207673,9
0.188682,10
0.170944,10
0.149203,11
0.129442,12
0.113762,12
0.0975424,13
0.0892553,13
0.0893172,14
0.0926841,14
0.0999868,15
0.108258,15
0.120372,16
0.12964,16
0.128617,17
0.134316,17
0.133987,18
0.143725,18
0.136671,18
0.140405,19
0.140087,19
0.132957,19
0.134051,20
0.128,20
0.12276,20
0.110232,21
0.0982811,21
0.0868257,21
0.0805245,21
0.0694502,22
0.062882,22
0.0517978,22
0.0381827,23
0.0279922,23
0.0153517,23
0.00207841,23
0.0125454,24
0.0244671,24
0.0238115,24
0.0323165,25
0.0377246,25
0.0403249,26
0.0583211,26
0.0737358,26
0.0787533,27
0.089262,27
0.0910433,28
0.0960289,28
0.100519,28
0.100444,29
0.103994,29
0.105702,30
0.109165,30
0.11774,30
0.123142,31
0.131741,31
0.13027,32
0.130455,32
0.127472,32
0.126149,33
0.122497,33
0.129424,34
0.129735,34
0.130981,34
0.124096,35
0.120615,35
0.114907,36
0.112814,36
0.10119,36
0.10011,37
0.0925163,37
0.0915462,38
0.0819641,38
0.083682,39
0.0821192,39
0.0757831,39
0.0758885,40
0.0767891,40
0.0799857,40
0.0777026,41
0.080573,41
0.0778568,42
0.0821052,42
0.0887964,42
0.0956027,43
0.101443,43
0.108455,44
0.111709,44
0.119008,44
0.122318,45
0.126054,45
0.125244,46
0.130397,46
0.134612,46
0.135412,47
0.138615,47
0.134471,48
0.139285,48
0.134199,49
0.066246,1
0.0583271,2
0.0539747,3
0.0501042,4
0.0470465,5
0.0673477,6
0.0940015,6
0.109531,6
0.130508,6
0.141422,6
0.160087,7
0.180318,7
0.197717,7
0.219315,7
0.241544,8
0.252364,8
0.263383,8
0.263423,8
0.268858,9
0.262786,9
0.258377,10
0.255306,10
0.240491,10
0.228664,11
0.218428,12
0.197948,12
0.181025,13
0.166619,13
0.151845,14
0.140328,14
0.133515,15
0.1357,15
0.141708,16
0.15525,16
0.166882,16
0.193634,17
0.211683,17
0.228503,17
0.243798,18
0.271033,18
0.280849,18
0.296555,18
0.312889,18
0.322345,19
0.32648,19
0.337005,19
0.360981,19
0.361206,19
0.361057,19
0.354228,19
0.347133,19
0.334217,19
0.315678,20
0.295423,20
0.278691,20
0.255997,20
0.238653,21
0.216011,21
0.199158,21
0.179494,21
0.162262,22
0.140569,22
0.129498,22
0.118659,23
0.112815,23
0.099085,23
0.0919745,24
0.0824012,24
0.0753828,25
0.0731656,25
0.0645657,25
0.0563584,26
0.06022,26
0.0536915,27
0.0521763,27
0.0386791,28
0.0345468,28
0.027202,29
0.0274555,29
0.033309,30
0.0419435,30
0.0566822,31
0.074103,31
0.0901306,32
0.110345,32
0.121902,33
0.135249,33
0.14463,34
0.155061,34
0.156438,34
0.167756,35
0.174543,35
0.181449,35
0.183456,36
0.190755,36
0.190219,36
0.195508,37
0.190188,37
0.182902,37
0.177401,38
0.170223,38
0.157994,38
0.145527,39
0.140262,39
0.128155,39
0.115531,39
0.104126,40
0.0863997,40
0.0752526,40
0.0551325,41
0.0457405,41
0.0332303,41
0.0163964,42
0.0161586,42
0.0355616,42
0.0447038,43
0.0619693,43
0.0729335,44
0.0851981,44
0.0903459,45
0.0998006,45
0.112091,45
0.115336,46
0.11604,46
0.125516,47
0.129109,47
0.133953,48
0.136735,48
0.136816,49
0.122377,1
0.129666,2
0.136979,3
0.131206,4
0.132227,5
0.119913,5
0.132847,6
0.137744,6
0.150246,6
0.160002,6
0.186104,7
0.204691,7
0.233337,7
0.249221,8
0.274401,8
0.295083,8
0.307905,9
0.315989,9
0.321832,10
0.332644,10
0.322412,11
0.319647,11
0.300113,12
0.28902,12
0.267224,13
0.242107,13
0.216693,14
0.191815,15
0.172043,15
0.156135,16
0.149351,16
0.149993,17
0.15346,18
0.174068,18
0.181791,18
0.208812,19
0.232321,19
0.25747,20
0.271759,20
0.287819,20
0.296866,20
0.307182,21
0.311011,21
0.328321,21
0.327413,21
0.33174,21
0.336967,21
0.335367,22
0.327966,22
0.320907,22
0.308464,22
0.30262,22
0.289924,22
0.278886,23
0.261391,23
0.24168,23
0.220675,23
0.201035,24
0.176268,24
0.156648,24
0.144096,25
0.138001,25
0.134217,25
0.135376,25
0.134298,26
0.14454,26
0.150074,27
0.151023,27
0.155634,27
0.167531,28
0.170032,28
0.182684,29
0.183132,29
0.177272,30
0.174285,30
0.171745,31
0.158225,31
0.152475,32
0.13972,32
0.130661,33
0.124478,33
0.116436,34
0.109996,35
0.107283,35
0.105394,36
0.107363,36
0.105873,37
0.118078,37
0.122977,38
0.126216,38
0.129046,39
0.134105,39
0.133582,39
0.144954,40
0.144731,40
0.150552,41
0.152119,41
0.153737,42
0.147476,42
0.154944,42
0.150118,43
0.139746,43
0.129167,44
0.112026,44
0.101221,44
0.0839353,45
0.0621539,45
0.0471258,45
0.0322458,46
0.0264206,46
0.0420622,47
0.0584911,47
0.0734766,47
0.0932444,48
0.108903,48
0.121611,49
