Path centered at: 0.0026205, 0.0026205
-----PARAMETERS-----
n_spiral (max) = 5
layer_height = 0.1
--------------------
Starting at 2.9583m
Ending at 3.60921m
Depth = 0.650911m (40%)
Layer 0 radius: 0.217794
Layer 1 radius: 0.414987
Layer 2 radius: 0.500631
Layer 3 radius: 0.504494
Layer 4 radius: 0.495546
Layer 5 radius: 0.474731
Layer 6 radius: 0.48255
0 [-2.4597, -3.6777, 2.9583]
1 [-2.46149, -3.64985, 2.9583]
2 [-2.46682, -3.62246, 2.9583]
3 [-2.47562, -3.59597, 2.9583]
4 [-2.48772, -3.57083, 2.9583]
5 [-2.50295, -3.54744, 2.9583]
6 [-2.52104, -3.52619, 2.9583]
7 [-2.5417, -3.50742, 2.9583]
8 [-2.56459, -3.49146, 2.9583]
9 [-2.58933, -3.47855, 2.9583]
10 [-2.61552, -3.46891, 2.9583]
11 [-2.64273, -3.4627, 2.9583]
12 [-2.67051, -3.46002, 2.9583]
13 [-2.69841, -3.46092, 2.9583]
14 [-2.72596, -3.46537, 2.9583]
15 [-2.75271, -3.47331, 2.9583]
16 [-2.77823, -3.48461, 2.9583]
17 [-2.8021, -3.49907, 2.9583]
18 [-2.82391, -3.51647, 2.9583]
19 [-2.84333, -3.53652, 2.9583]
20 [-2.86002, -3.55889, 2.9583]
21 [-2.87372, -3.58321, 2.9583]
22 [-2.88419, -3.60907, 2.9583]
23 [-2.89127, -3.63607, 2.9583]
24 [-2.89484, -3.66375, 2.9583]
25 [-2.89484, -3.69166, 2.9583]
26 [-2.89127, -3.71934, 2.9583]
27 [-2.88419, -3.74633, 2.9583]
28 [-2.87372, -3.7722, 2.9583]
29 [-2.86002, -3.79652, 2.9583]
30 [-2.84333, -3.81888, 2.9583]
31 [-2.82391, -3.83893, 2.9583]
32 [-2.8021, -3.85633, 2.9583]
33 [-2.77823, -3.8708, 2.9583]
34 [-2.75271, -3.8821, 2.9583]
35 [-2.72596, -3.89004, 2.9583]
36 [-2.69841, -3.89449, 2.9583]
37 [-2.67051, -3.89538, 2.9583]
38 [-2.64273, -3.8927, 2.9583]
39 [-2.61552, -3.88649, 2.9583]
40 [-2.58933, -3.87686, 2.9583]
41 [-2.56459, -3.86395, 2.9583]
42 [-2.5417, -3.84798, 2.9583]
43 [-2.52104, -3.82922, 2.9583]
44 [-2.50295, -3.80797, 2.9583]
45 [-2.48772, -3.78458, 2.9583]
46 [-2.47562, -3.75943, 2.9583]
47 [-2.46682, -3.73295, 2.9583]
48 [-2.46149, -3.70555, 2.9583]
49 [-2.4597, -3.6777, 2.9583]
0 [-2.26251, -3.6777, 3.0583]
1 [-2.26591, -3.62464, 3.0583]
2 [-2.27608, -3.57244, 3.0583]
3 [-2.29283, -3.52197, 3.0583]
4 [-2.31591, -3.47406, 3.0583]
5 [-2.34492, -3.42949, 3.0583]
6 [-2.37939, -3.389, 3.0583]
7 [-2.41875, -3.35325, 3.0583]
8 [-2.46237, -3.32283, 3.0583]
9 [-2.50951, -3.29823, 3.0583]
10 [-2.55942, -3.27987, 3.0583]
11 [-2.61126, -3.26804, 3.0583]
12 [-2.66419, -3.26293, 3.0583]
13 [-2.71734, -3.26463, 3.0583]
14 [-2.76984, -3.27312, 3.0583]
15 [-2.82081, -3.28825, 3.0583]
16 [-2.86944, -3.30978, 3.0583]
17 [-2.91491, -3.33734, 3.0583]
18 [-2.95649, -3.3705, 3.0583]
19 [-2.99348, -3.4087, 3.0583]
20 [-3.02529, -3.45131, 3.0583]
21 [-3.05138, -3.49765, 3.0583]
22 [-3.07134, -3.54694, 3.0583]
23 [-3.08483, -3.59837, 3.0583]
24 [-3.09163, -3.65111, 3.0583]
25 [-3.09163, -3.70429, 3.0583]
26 [-3.08483, -3.75703, 3.0583]
27 [-3.07134, -3.80847, 3.0583]
28 [-3.05138, -3.85776, 3.0583]
29 [-3.02529, -3.90409, 3.0583]
30 [-2.99348, -3.94671, 3.0583]
31 [-2.95649, -3.98491, 3.0583]
32 [-2.91491, -4.01806, 3.0583]
33 [-2.86944, -4.04563, 3.0583]
34 [-2.82081, -4.06715, 3.0583]
35 [-2.76983, -4.08228, 3.0583]
36 [-2.71734, -4.09077, 3.0583]
37 [-2.66419, -4.09248, 3.0583]
38 [-2.61126, -4.08737, 3.0583]
39 [-2.55942, -4.07554, 3.0583]
40 [-2.50951, -4.05717, 3.0583]
41 [-2.46237, -4.03258, 3.0583]
42 [-2.41875, -4.00215, 3.0583]
43 [-2.37939, -3.9664, 3.0583]
44 [-2.34492, -3.92591, 3.0583]
45 [-2.31591, -3.88134, 3.0583]
46 [-2.29283, -3.83343, 3.0583]
47 [-2.27608, -3.78297, 3.0583]
48 [-2.26591, -3.73077, 3.0583]
49 [-2.26251, -3.6777, 3.0583]
50 [-2.28164, -3.77934, 3.0583]
51 [-2.32488, -3.87155, 3.0583]
52 [-2.38876, -3.94884, 3.0583]
53 [-2.46863, -4.00681, 3.0583]
54 [-2.55899, -4.04242, 3.0583]
55 [-2.65381, -4.05415, 3.0583]
56 [-2.74699, -4.04202, 3.0583]
57 [-2.83273, -4.00759, 3.0583]
58 [-2.90587, -3.95377, 3.0583]
59 [-2.96226, -3.8846, 3.0583]
60 [-2.99891, -3.80496, 3.0583]
61 [-3.01421, -3.72024, 3.0583]
62 [-3.00796, -3.63596, 3.0583]
63 [-2.98133, -3.5574, 3.0583]
64 [-2.93677, -3.48932, 3.0583]
65 [-2.87776, -3.43561, 3.0583]
66 [-2.80859, -3.39911, 3.0583]
67 [-2.734, -3.38145, 3.0583]
68 [-2.65895, -3.38299, 3.0583]
69 [-2.58819, -3.40285, 3.0583]
70 [-2.52602, -3.43902, 3.0583]
71 [-2.47601, -3.4885, 3.0583]
72 [-2.44081, -3.54758, 3.0583]
73 [-2.42199, -3.6121, 3.0583]
74 [-2.42, -3.6777, 3.0583]
75 [-2.43419, -3.74017, 3.0583]
76 [-2.46289, -3.79568, 3.0583]
77 [-2.50356, -3.84103, 3.0583]
78 [-2.55302, -3.87384, 3.0583]
79 [-2.60766, -3.89264, 3.0583]
80 [-2.6637, -3.89696, 3.0583]
81 [-2.71748, -3.88732, 3.0583]
82 [-2.76567, -3.86509, 3.0583]
83 [-2.80548, -3.83242, 3.0583]
84 [-2.83484, -3.79202, 3.0583]
85 [-2.85247, -3.74698, 3.0583]
86 [-2.85795, -3.7005, 3.0583]
87 [-2.8517, -3.65569, 3.0583]
88 [-2.8349, -3.61538, 3.0583]
89 [-2.80936, -3.5819, 3.0583]
90 [-2.77737, -3.55697, 3.0583]
91 [-2.74153, -3.54162, 3.0583]
92 [-2.70449, -3.53616, 3.0583]
93 [-2.66884, -3.54018, 3.0583]
94 [-2.63686, -3.55264, 3.0583]
95 [-2.61041, -3.57199, 3.0583]
96 [-2.59082, -3.59631, 3.0583]
97 [-2.57882, -3.62346, 3.0583]
98 [-2.57453, -3.65127, 3.0583]
99 [-2.57749, -3.6777, 3.0583]
0 [-2.17686, -3.6777, 3.1583]
1 [-2.18097, -3.61368, 3.1583]
2 [-2.19323, -3.55072, 3.1583]
3 [-2.21345, -3.48983, 3.1583]
4 [-2.24128, -3.43203, 3.1583]
5 [-2.27628, -3.37827, 3.1583]
6 [-2.31786, -3.32942, 3.1583]
7 [-2.36535, -3.28629, 3.1583]
8 [-2.41797, -3.24959, 3.1583]
9 [-2.47484, -3.21992, 3.1583]
10 [-2.53505, -3.19776, 3.1583]
11 [-2.59759, -3.18349, 3.1583]
12 [-2.66145, -3.17733, 3.1583]
13 [-2.72556, -3.17938, 3.1583]
14 [-2.78889, -3.18962, 3.1583]
15 [-2.85039, -3.20788, 3.1583]
16 [-2.90905, -3.23384, 3.1583]
17 [-2.96391, -3.2671, 3.1583]
18 [-3.01407, -3.3071, 3.1583]
19 [-3.0587, -3.35318, 3.1583]
20 [-3.09706, -3.40459, 3.1583]
21 [-3.12855, -3.46049, 3.1583]
22 [-3.15262, -3.51995, 3.1583]
23 [-3.16889, -3.582, 3.1583]
24 [-3.17709, -3.64563, 3.1583]
25 [-3.17709, -3.70978, 3.1583]
26 [-3.16889, -3.7734, 3.1583]
27 [-3.15262, -3.83546, 3.1583]
28 [-3.12855, -3.89492, 3.1583]
29 [-3.09706, -3.95081, 3.1583]
30 [-3.0587, -4.00223, 3.1583]
31 [-3.01407, -4.04831, 3.1583]
32 [-2.96391, -4.08831, 3.1583]
33 [-2.90905, -4.12156, 3.1583]
34 [-2.85039, -4.14753, 3.1583]
35 [-2.78889, -4.16578, 3.1583]
36 [-2.72556, -4.17602, 3.1583]
37 [-2.66145, -4.17808, 3.1583]
38 [-2.59759, -4.17192, 3.1583]
39 [-2.53505, -4.15764, 3.1583]
40 [-2.47484, -4.13549, 3.1583]
41 [-2.41797, -4.10581, 3.1583]
42 [-2.36535, -4.06911, 3.1583]
43 [-2.31786, -4.02598, 3.1583]
44 [-2.27628, -3.97714, 3.1583]
45 [-2.24128, -3.92337, 3.1583]
46 [-2.21345, -3.86557, 3.1583]
47 [-2.19323, -3.80469, 3.1583]
48 [-2.18097, -3.74172, 3.1583]
49 [-2.17686, -3.6777, 3.1583]
50 [-2.20035, -3.80021, 3.1583]
51 [-2.25283, -3.91116, 3.1583]
52 [-2.33007, -4.00395, 3.1583]
53 [-2.42641, -4.07334, 3.1583]
54 [-2.53517, -4.11573, 3.1583]
55 [-2.64908, -4.12936, 3.1583]
56 [-2.76079, -4.11437, 3.1583]
57 [-2.86336, -4.07269, 3.1583]
58 [-2.95064, -4.00788, 3.1583]
