xte,waypoint_idx
0.02702,4
0.0233209,4
0.0325673,5
0.063615,5
0.0825276,5
0.120688,6
0.141173,6
0.17652,6
0.190519,7
0.230642,7
0.244836,7
0.269704,8
0.282604,8
0.297982,8
0.299909,8
0.300465,9
0.301049,9
0.294471,10
0.281197,10
0.272257,11
0.244224,11
0.233512,12
0.224151,13
0.204615,13
0.184649,14
0.18051,15
0.172671,15
0.164351,16
0.149239,17
0.155921,17
0.146004,18
0.149505,19
0.15043,19
0.151138,20
0.145422,21
0.151073,21
0.152503,22
0.1504,23
0.156031,24
0.165044,24
0.169025,25
0.177325,26
0.182446,27
0.198602,27
0.225464,28
0.238589,29
0.268303,29
0.290856,30
0.301158,31
0.312122,31
0.311269,32
0.314404,33
0.305545,33
0.300312,34
0.291919,35
0.293386,35
0.280769,36
0.292812,37
0.275869,38
0.29197,38
0.284682,39
0.302951,40
0.304787,41
0.325179,41
0.319377,42
0.336078,42
0.353386,43
0.35014,44
0.354979,44
0.338851,45
0.332008,46
0.308833,46
0.284537,47
0.257307,48
0.23341,49
0.165849,3
0.166037,4
0.159292,5
0.168743,6
0.159355,6
0.168298,7
0.168225,8
0.172379,9
0.175054,9
0.181209,10
0.183268,11
0.19687,12
0.200065,12
0.199878,13
0.206096,14
0.213902,15
0.221382,15
0.227257,16
0.239339,17
0.244872,17
0.260376,18
0.273215,19
0.280116,19
0.287129,20
0.292228,21
0.293488,22
0.296804,22
0.295859,23
0.300444,24
0.286889,25
0.296793,25
0.293098,26
0.29956,27
0.291775,28
0.291112,28
0.284308,29
0.294318,30
0.287424,31
0.300851,32
0.294863,32
0.309459,33
0.311246,34
0.318153,35
0.316064,35
0.32888,36
0.326096,37
0.339049,37
0.335396,38
0.344645,39
0.338296,40
0.337746,40
0.329785,41
0.336865,42
0.33349,43
0.339863,43
0.327615,44
0.342237,45
0.325738,45
0.327968,46
0.314482,47
0.317455,48
0.300225,48
0.292318,49
0.265502,2
0.256534,3
0.253476,4
0.234752,5
0.210415,6
0.206948,7
0.198519,8
0.199456,9
0.193167,10
0.208751,10
0.212481,11
0.231449,12
0.235872,13
0.256413,13
0.269048,14
0.295962,15
0.301512,15
0.33447,16
0.3346,16
0.359177,17
0.383606,18
0.386479,18
0.385503,19
0.374833,19
0.368097,20
0.345474,21
0.330153,22
0.300069,23
0.280837,24
0.255477,25
0.245951,25
0.229743,26
0.232247,27
0.230585,28
0.24626,29
0.249238,29
0.268616,30
0.272484,31
0.29324,31
0.290721,32
0.301699,33
0.301443,33
0.306382,34
0.299185,35
0.31128,35
0.300399,36
0.303588,37
0.29835,38
0.304424,38
0.287098,39
0.293669,40
0.2826,41
0.281421,41
0.266796,42
0.262298,43
0.250498,44
0.245466,44
0.238203,45
0.237697,46
0.227025,47
0.221881,48
0.217116,48
0.222917,49
