Path centered at: WORLD FRAME [0.00280316, 0.00280316], DRONE FRAME [-2.67731,-3.77759]
-----PARAMETERS-----
n_spiral (max) = 2
layer_height = 0.1
--------------------
Starting at 3.15087m
Ending at 3.97696m
Depth = 0.826088m (40%)
Layer 0 radius: 0.0530863
Layer 1 radius: 0.250776
Layer 2 radius: 0.353496
Layer 3 radius: 0.382362
Layer 4 radius: 0.412217
Layer 5 radius: 0.443368
Layer 6 radius: 0.468244
Layer 7 radius: 0.501549
Layer 8 radius: 0.528215
0 [-2.47731, -3.77759, 3.15087]
1 [-2.47895, -3.80316, 3.15087]
2 [-2.48385, -3.82832, 3.15087]
3 [-2.49193, -3.85264, 3.15087]
4 [-2.50305, -3.87573, 3.15087]
5 [-2.51703, -3.89721, 3.15087]
6 [-2.53364, -3.91673, 3.15087]
7 [-2.55261, -3.93396, 3.15087]
8 [-2.57363, -3.94862, 3.15087]
9 [-2.59635, -3.96047, 3.15087]
10 [-2.6204, -3.96932, 3.15087]
11 [-2.64539, -3.97503, 3.15087]
12 [-2.6709, -3.97749, 3.15087]
13 [-2.69651, -3.97667, 3.15087]
14 [-2.72181, -3.97257, 3.15087]
15 [-2.74638, -3.96528, 3.15087]
16 [-2.76982, -3.95491, 3.15087]
17 [-2.79173, -3.94162, 3.15087]
18 [-2.81177, -3.92564, 3.15087]
19 [-2.8296, -3.90723, 3.15087]
20 [-2.84493, -3.8867, 3.15087]
21 [-2.8575, -3.86437, 3.15087]
22 [-2.86712, -3.84061, 3.15087]
23 [-2.87362, -3.81582, 3.15087]
24 [-2.8769, -3.7904, 3.15087]
25 [-2.8769, -3.76478, 3.15087]
26 [-2.87362, -3.73936, 3.15087]
27 [-2.86712, -3.71457, 3.15087]
28 [-2.8575, -3.69081, 3.15087]
29 [-2.84493, -3.66848, 3.15087]
30 [-2.8296, -3.64794, 3.15087]
31 [-2.81177, -3.62953, 3.15087]
32 [-2.79173, -3.61355, 3.15087]
33 [-2.76982, -3.60027, 3.15087]
34 [-2.74638, -3.5899, 3.15087]
35 [-2.72181, -3.5826, 3.15087]
36 [-2.69651, -3.57851, 3.15087]
37 [-2.6709, -3.57769, 3.15087]
38 [-2.64539, -3.58015, 3.15087]
39 [-2.6204, -3.58586, 3.15087]
40 [-2.59635, -3.59471, 3.15087]
41 [-2.57363, -3.60656, 3.15087]
42 [-2.55261, -3.62122, 3.15087]
43 [-2.53364, -3.63845, 3.15087]
44 [-2.51703, -3.65797, 3.15087]
45 [-2.50305, -3.67945, 3.15087]
46 [-2.49193, -3.70254, 3.15087]
47 [-2.48385, -3.72686, 3.15087]
48 [-2.47895, -3.75201, 3.15087]
49 [-2.47731, -3.77759, 3.15087]
0 [-2.42653, -3.77759, 3.25087]
1 [-2.42859, -3.80966, 3.25087]
2 [-2.43474, -3.8412, 3.25087]
3 [-2.44486, -3.8717, 3.25087]
4 [-2.4588, -3.90065, 3.25087]
5 [-2.47633, -3.92758, 3.25087]
6 [-2.49716, -3.95205, 3.25087]
7 [-2.52095, -3.97365, 3.25087]
8 [-2.54731, -3.99204, 3.25087]
9 [-2.5758, -4.0069, 3.25087]
10 [-2.60596, -4.018, 3.25087]
11 [-2.63729, -4.02515, 3.25087]
12 [-2.66927, -4.02824, 3.25087]
13 [-2.70139, -4.02721, 3.25087]
14 [-2.73311, -4.02208, 3.25087]
15 [-2.76392, -4.01293, 3.25087]
16 [-2.7933, -3.99993, 3.25087]
17 [-2.82078, -3.98327, 3.25087]
18 [-2.84591, -3.96323, 3.25087]
19 [-2.86826, -3.94015, 3.25087]
20 [-2.88748, -3.9144, 3.25087]
21 [-2.90325, -3.8864, 3.25087]
22 [-2.91531, -3.85661, 3.25087]
23 [-2.92346, -3.82553, 3.25087]
24 [-2.92757, -3.79366, 3.25087]
25 [-2.92757, -3.76152, 3.25087]
26 [-2.92346, -3.72965, 3.25087]
27 [-2.91531, -3.69857, 3.25087]
28 [-2.90325, -3.66878, 3.25087]
29 [-2.88748, -3.64078, 3.25087]
30 [-2.86826, -3.61503, 3.25087]
31 [-2.84591, -3.59195, 3.25087]
32 [-2.82078, -3.57191, 3.25087]
33 [-2.7933, -3.55525, 3.25087]
34 [-2.76392, -3.54224, 3.25087]
35 [-2.73311, -3.5331, 3.25087]
36 [-2.70139, -3.52797, 3.25087]
37 [-2.66927, -3.52694, 3.25087]
38 [-2.63729, -3.53003, 3.25087]
39 [-2.60596, -3.53718, 3.25087]
40 [-2.5758, -3.54828, 3.25087]
41 [-2.54731, -3.56314, 3.25087]
42 [-2.52095, -3.58152, 3.25087]
43 [-2.49716, -3.60313, 3.25087]
44 [-2.47633, -3.6276, 3.25087]
45 [-2.4588, -3.65453, 3.25087]
46 [-2.44486, -3.68348, 3.25087]
47 [-2.43474, -3.71398, 3.25087]
48 [-2.42859, -3.74552, 3.25087]
49 [-2.42653, -3.77759, 3.25087]
0 [-2.32381, -3.77759, 3.35087]
1 [-2.32672, -3.82279, 3.35087]
2 [-2.33537, -3.86725, 3.35087]
3 [-2.34965, -3.91024, 3.35087]
4 [-2.3693, -3.95106, 3.35087]
5 [-2.39401, -3.98902, 3.35087]
6 [-2.42338, -4.02351, 3.35087]
7 [-2.45691, -4.05396, 3.35087]
8 [-2.49406, -4.07988, 3.35087]
9 [-2.53422, -4.10083, 3.35087]
10 [-2.57673, -4.11647, 3.35087]
11 [-2.62089, -4.12655, 3.35087]
12 [-2.66598, -4.1309, 3.35087]
13 [-2.71125, -4.12945, 3.35087]
14 [-2.75597, -4.12222, 3.35087]
15 [-2.79939, -4.10933, 3.35087]
16 [-2.84081, -4.091, 3.35087]
17 [-2.87955, -4.06752, 3.35087]
18 [-2.91496, -4.03927, 3.35087]
19 [-2.94648, -4.00674, 3.35087]
20 [-2.97357, -3.97043, 3.35087]
21 [-2.9958, -3.93097, 3.35087]
22 [-3.0128, -3.88898, 3.35087]
23 [-3.02429, -3.84516, 3.35087]
24 [-3.03008, -3.80024, 3.35087]
25 [-3.03008, -3.75494, 3.35087]
26 [-3.02429, -3.71002, 3.35087]
27 [-3.0128, -3.6662, 3.35087]
28 [-2.9958, -3.62421, 3.35087]
29 [-2.97357, -3.58474, 3.35087]
30 [-2.94648, -3.54844, 3.35087]
31 [-2.91496, -3.5159, 3.35087]
32 [-2.87955, -3.48766, 3.35087]
33 [-2.84081, -3.46418, 3.35087]
34 [-2.79939, -3.44584, 3.35087]
35 [-2.75597, -3.43296, 3.35087]
36 [-2.71125, -3.42573, 3.35087]
37 [-2.66598, -3.42427, 3.35087]
38 [-2.62089, -3.42862, 3.35087]
39 [-2.57673, -3.4387, 3.35087]
40 [-2.53422, -3.45435, 3.35087]
41 [-2.49406, -3.4753, 3.35087]
42 [-2.45691, -3.50121, 3.35087]
43 [-2.42338, -3.53167, 3.35087]
44 [-2.39401, -3.56616, 3.35087]
45 [-2.3693, -3.60412, 3.35087]
46 [-2.34965, -3.64493, 3.35087]
47 [-2.33537, -3.68792, 3.35087]
48 [-2.32672, -3.73239, 3.35087]
49 [-2.32381, -3.77759, 3.35087]
0 [-2.29495, -3.77759, 3.45087]
1 [-2.29809, -3.82648, 3.45087]
2 [-2.30745, -3.87458, 3.45087]
3 [-2.32289, -3.92108, 3.45087]
4 [-2.34415, -3.96522, 3.45087]
5 [-2.37088, -4.00628, 3.45087]
6 [-2.40264, -4.04359, 3.45087]
7 [-2.43891, -4.07653, 3.45087]
8 [-2.4791, -4.10456, 3.45087]
9 [-2.52254, -4.12723, 3.45087]
10 [-2.56852, -4.14415, 3.45087]
11 [-2.61628, -4.15505, 3.45087]
12 [-2.66505, -4.15975, 3.45087]
13 [-2.71402, -4.15818, 3.45087]
14 [-2.76239, -4.15036, 3.45087]
15 [-2.80936, -4.13642, 3.45087]
16 [-2.85417, -4.11659, 3.45087]
17 [-2.89606, -4.09119, 3.45087]
18 [-2.93437, -4.06064, 3.45087]
19 [-2.96846, -4.02545, 3.45087]
20 [-2.99776, -3.98618, 3.45087]
21 [-3.02181, -3.94349, 3.45087]
22 [-3.04019, -3.89807, 3.45087]
23 [-3.05262, -3.85068, 3.45087]
24 [-3.05889, -3.80209, 3.45087]
25 [-3.05889, -3.75309, 3.45087]
26 [-3.05262, -3.7045, 3.45087]
27 [-3.04019, -3.6571, 3.45087]
28 [-3.02181, -3.61169, 3.45087]
29 [-2.99776, -3.569, 3.45087]
30 [-2.96846, -3.52973, 3.45087]
31 [-2.93437, -3.49453, 3.45087]
32 [-2.89606, -3.46399, 3.45087]
33 [-2.85417, -3.43859, 3.45087]
34 [-2.80936, -3.41875, 3.45087]
35 [-2.76239, -3.40481, 3.45087]
36 [-2.71402, -3.39699, 3.45087]
37 [-2.66505, -3.39542, 3.45087]
38 [-2.61628, -3.40013, 3.45087]
39 [-2.56852, -3.41103, 3.45087]
40 [-2.52254, -3.42795, 3.45087]
41 [-2.4791, -3.45062, 3.45087]
42 [-2.43891, -3.47865, 3.45087]
43 [-2.40264, -3.51159, 3.45087]
44 [-2.37088, -3.54889, 3.45087]
45 [-2.34415, -3.58996, 3.45087]
46 [-2.32289, -3.6341, 3.45087]
47 [-2.30745, -3.6806, 3.45087]
48 [-2.29809, -3.72869, 3.45087]
49 [-2.29495, -3.77759, 3.45087]
0 [-2.26509, -3.77759, 3.55087]
1 [-2.26848, -3.8303, 3.55087]
2 [-2.27857, -3.88215, 3.55087]
3 [-2.29522, -3.93228, 3.55087]
4 [-2.31814, -3.97987, 3.55087]
5 [-2.34695, -4.02414, 3.55087]
